t,transactions_transfers_volume_miners_net
2017-06-16,-254.34710949670625
2017-06-17,-313.36385356169467
2017-06-18,903.0002754350428
2017-06-19,-1170.8547603522466
2017-06-20,473.41234538575645
2017-06-21,194.26457414189645
2017-06-22,-157.35208516785633
2017-06-23,-1099.9337740386445
2017-06-24,389.84662531396816
2017-06-25,1361.681531276247
2017-06-26,-3463.381875149971
2017-06-27,205.7106358910105
2017-06-28,104.63698873988233
2017-06-29,-218.36887650573544
2017-06-30,-1254.7334026354397
2017-07-01,634.604547122321
2017-07-02,520.5911652823856
2017-07-03,-21.741648853408606
2017-07-04,567.4879923939043
2017-07-05,1640.2253459736553
2017-07-06,-447.98260436134296
2017-07-07,7290.098399390191
2017-07-08,846.8686765908469
2017-07-09,-10396.290724676279
2017-07-10,-581.4550433703953
2017-07-11,313.0265710077847
2017-07-12,291.8481205971784
2017-07-13,55.47350881025295
2017-07-14,32.3428589577843
2017-07-15,76.0198649098138
2017-07-16,-374.8076788790672
2017-07-17,247.5900426620433
2017-07-18,282.7426616106063
2017-07-19,67.09531950143628
2017-07-20,-752.7208643553995
2017-07-21,274.4961895411084
2017-07-22,-644.403668959113
2017-07-23,1282.6103476609726
2017-07-24,-900.0831734815838
2017-07-25,173.45714690464365
2017-07-26,541.6439907318231
2017-07-27,-698.0430623272687
2017-07-28,-765.4687724708783
2017-07-29,452.590311406429
2017-07-30,-219.39735792482043
2017-07-31,-1510.2184931904312
2017-08-01,1649.880081577795
2017-08-02,-427.0056425162925
2017-08-03,529.201829862443
2017-08-04,-615.1077890188926
2017-08-05,-1342.0083554765683
2017-08-06,5955.445428633694
2017-08-07,1173.0784991327223
2017-08-08,-6701.20644681606
2017-08-09,-134.90979841616308
2017-08-10,395.63462625038824
2017-08-11,-1341.9732235208594
2017-08-12,-2511.313652557503
2017-08-13,-294.5701641407518
2017-08-14,155.45412017357557
2017-08-15,308.384736724443
2017-08-16,-915.3039311436664
2017-08-17,-5133.263407402948
2017-08-18,-1697.256537666046
2017-08-19,-111.62959804858929
2017-08-20,-572.5311245656326
2017-08-21,-74.70143997726927
2017-08-22,-4186.185740854766
2017-08-23,674.8262262255212
2017-08-24,631.1609862188725
2017-08-25,-164.06219090259538
2017-08-26,-191.69348279561132
2017-08-27,15.383728432560474
2017-08-28,-274.6743379189902
2017-08-29,2614.045407827425
2017-08-30,-614.6583248997854
2017-08-31,-574.6191822896526
2017-09-01,-225.37745794624243
2017-09-02,681.725638290814
2017-09-03,471.64544076226
2017-09-04,-1039.0391951625725
2017-09-05,962.7546505610248
2017-09-06,-870.6891810551629
2017-09-07,695.281624610006
2017-09-08,760.1205246127347
2017-09-09,-878.476915077958
2017-09-10,-756.1352941526311
2017-09-11,933.7636376456719
2017-09-12,2155.997649632317
2017-09-13,-717.8351454357062
2017-09-14,-803.1262324692161
2017-09-15,-5139.916886762353
2017-09-16,-1094.4846486549372
2017-09-17,519.053160136212
2017-09-18,269.0442973521276
2017-09-19,-872.3459091457253
2017-09-20,18.437828713117142
2017-09-21,914.1614664489289
2017-09-22,-445.32452414859017
2017-09-23,973.7598477931301
2017-09-24,-29.300239747723026
2017-09-25,-941.5862275220484
2017-09-26,114.87397063364688
2017-09-27,716.9512001139437
2017-09-28,-671.4731651181055
2017-09-29,-718.6912296699438
2017-09-30,-622.4437818493643
2017-10-01,-641.5727814137017
2017-10-02,-79.67548946421084
2017-10-03,1289.97824233108
2017-10-04,-427.18530413135795
2017-10-05,187.62972133580956
2017-10-06,765.9874646387605
2017-10-07,-407.7293502268335
2017-10-08,942.6037014229889
2017-10-09,-474.50167919550177
2017-10-10,-1694.0464657011344
2017-10-11,414.4873053863862
2017-10-12,608.2102973932651
2017-10-13,-2863.9073103100227
2017-10-14,-702.0129064428374
2017-10-15,1069.108233655841
2017-10-16,445.3803681809627
2017-10-17,-299.87829423038147
2017-10-18,-841.3737922970608
2017-10-19,755.3925437173946
2017-10-20,640.1778973611583
2017-10-21,-315.3001978356251
2017-10-22,978.1153651820839
2017-10-23,-467.30019074425036
2017-10-24,75.2227377795225
2017-10-25,840.6974453300752
2017-10-26,-265.80392749772636
2017-10-27,-185.13807855895288
2017-10-28,-252.5595013793668
2017-10-29,413.9147193456374
2017-10-30,-555.8000386665731
2017-10-31,396.4792446791462
2017-11-01,36.77628383453475
2017-11-02,81.37350039988314
2017-11-03,-3894.448769256702
2017-11-04,-527.468366566528
2017-11-05,8.940696083177045
2017-11-06,163.29350210359098
2017-11-07,-576.6745801764982
2017-11-08,81.615919938341
2017-11-09,-576.5056209977656
2017-11-10,68.11025186568895
2017-11-11,28.530427709255946
2017-11-12,-299.4505027117525
2017-11-13,-475.96461962058765
2017-11-14,-207.63830927412073
2017-11-15,468.0609630125282
2017-11-16,724.9475105333204
2017-11-17,11.753566858781596
2017-11-18,-776.3406549906131
2017-11-19,295.9409918520123
2017-11-20,-19.98011652174273
2017-11-21,305.2263259873421
2017-11-22,-947.3052955082849
2017-11-23,256.9984972753505
2017-11-24,67.06575737129833
2017-11-25,-534.1626209147794
2017-11-26,-174.93714619235016
2017-11-27,-2454.8052905597892
2017-11-28,-1668.9963431362603
2017-11-29,624.9901252232078
2017-11-30,-491.7289426150478
2017-12-01,-246.09849436382274
2017-12-02,270.30196420207585
2017-12-03,-531.6411056905272
2017-12-04,551.9018575768098
2017-12-05,650.8755998667402
2017-12-06,-731.2863337026315
2017-12-07,-3816.904084061089
2017-12-08,-367.50512690668893
2017-12-09,-395.55737291967944
2017-12-10,272.3377787267109
2017-12-11,-923.8142165935319
2017-12-12,739.7543721556758
2017-12-13,-1035.6865492852194
2017-12-14,40.48838956723512
2017-12-15,444.8780375396882
2017-12-16,-254.6195758336621
2017-12-17,1056.6206035267892
2017-12-18,-1298.4190653968167
2017-12-19,647.8300685782049
2017-12-20,-925.2122630399849
2017-12-21,991.3927415744488
2017-12-22,639.9208222058687
2017-12-23,-89.63355038741975
2017-12-24,718.6578774913273
2017-12-25,-525.710990295282
2017-12-26,299.58185144998697
2017-12-27,-4225.338551415663
2017-12-28,-1265.0716289596326
2017-12-29,-1345.9373860732244
2017-12-30,784.3346999862115
2017-12-31,124.6358321858479
2018-01-01,1075.2757934695892
2018-01-02,-593.1441027119263
2018-01-03,205.90118146721898
2018-01-04,-87.113790514416
2018-01-05,-2938.4231414383203
2018-01-06,-365.6017580349958
2018-01-07,349.52890712046246
2018-01-08,-624.8510773334037
2018-01-09,520.2302188548351
2018-01-10,-855.0764705538486
2018-01-11,978.1440114032844
2018-01-12,276.7241933998271
2018-01-13,441.36620139928027
2018-01-14,-977.1257831426337
2018-01-15,137.6819329167888
2018-01-16,-467.9488215186552
2018-01-17,-114.78420994492944
2018-01-18,263.82927290401585
2018-01-19,395.41161652532674
2018-01-20,-50.71826502953809
2018-01-21,65.92563920495331
2018-01-22,700.4936863733951
2018-01-23,-369.83375089734864
2018-01-24,438.50689600414034
2018-01-25,-456.29547152903297
2018-01-26,695.7501328071303
2018-01-27,489.01655848180826
2018-01-28,-400.1524918840414
2018-01-29,205.5938017589133
2018-01-30,-13.042322829626755
2018-01-31,282.2716495684649
2018-02-01,-2565.82360275562
2018-02-02,-408.9358593171378
2018-02-03,490.70898234153924
2018-02-04,-345.2619613890406
2018-02-05,356.1758021243436
2018-02-06,726.5650160740724
2018-02-07,-297.94641908428343
2018-02-08,-307.41680828632934
2018-02-09,-225.16691028308765
2018-02-10,669.0309903601569
2018-02-11,205.79188277015692
2018-02-12,-314.3620870150253
2018-02-13,187.36607721622931
2018-02-14,337.6667513843322
2018-02-15,150.80520086221304
2018-02-16,674.9658515576323
2018-02-17,-388.7274254443473
2018-02-18,372.5151488390329
2018-02-19,157.4401910047368
2018-02-20,-244.74540109471081
2018-02-21,808.6395921154622
2018-02-22,-925.3818421561987
2018-02-23,116.23148862021662
2018-02-24,-1340.9172494220952
2018-02-25,754.0969237291715
2018-02-26,619.1764860815251
2018-02-27,13.489050432677686
2018-02-28,317.85379709061954
2018-03-01,-572.1126217843944
2018-03-02,-1731.6521517433944
2018-03-03,162.92548260870808
2018-03-04,-550.904109096995
2018-03-05,-835.3378586050749
2018-03-06,135.68116073822603
2018-03-07,318.2940196804111
2018-03-08,-2545.3285384005394
2018-03-09,313.03857493568194
2018-03-10,138.410269740177
2018-03-11,-754.8065888748492
2018-03-12,376.5076883367874
2018-03-13,-3513.249116863826
2018-03-14,546.8399764150331
2018-03-15,-756.7026465258766
2018-03-16,-762.6643496972724
2018-03-17,100.11364237985094
2018-03-18,263.06932109818354
2018-03-19,274.1090923347381
2018-03-20,-1315.4275928895258
2018-03-21,292.5730235758167
2018-03-22,431.91695744447793
2018-03-23,-437.2764320442443
2018-03-24,401.4577693209121
2018-03-25,-6.851592072904623
2018-03-26,251.41810750118862
2018-03-27,572.6969798651983
2018-03-28,-607.9538933520471
2018-03-29,-723.3375120048245
2018-03-30,591.1000820449615
2018-03-31,174.2870640000815
2018-04-01,-66.1817025205246
2018-04-02,124.91175036209324
2018-04-03,109.70448015878219
2018-04-04,-290.6614118974603
2018-04-05,633.715262999209
2018-04-06,-817.1129920154176
2018-04-07,724.9026937721762
2018-04-08,-94.87473727872793
2018-04-09,413.4757054016038
2018-04-10,53.856280206717656
2018-04-11,309.21215304875113
2018-04-12,556.8273082819064
2018-04-13,-330.32962131559316
2018-04-14,167.41920512577826
2018-04-15,-256.5866936435609
2018-04-16,320.18005762708117
2018-04-17,-442.4193601201332
2018-04-18,436.0964407128838
2018-04-19,416.24475835120256
2018-04-20,-773.4101190297813
2018-04-21,444.67515847587424
2018-04-22,548.4338626932488
2018-04-23,-113.86128523750722
2018-04-24,299.2369050859063
2018-04-25,190.19944882561322
2018-04-26,-530.9449426843771
2018-04-27,550.9371510773788
2018-04-28,-130.84184820824248
2018-04-29,-420.11708659424585
2018-04-30,602.6212823253759
2018-05-01,580.4964699156881
2018-05-02,-195.56001064885095
2018-05-03,-1229.9722686508003
2018-05-04,255.52477112129304
2018-05-05,494.5891261221443
2018-05-06,533.6344800944098
2018-05-07,-1061.4491039114632
2018-05-08,612.2156085136639
2018-05-09,661.8095996985667
2018-05-10,-72.91066601279726
2018-05-11,-515.7165908607394
2018-05-12,657.1947740576832
2018-05-13,509.7705637215049
2018-05-14,-356.3438288983423
2018-05-15,473.4522134182139
2018-05-16,-223.74050523462893
2018-05-17,429.4901253826654
2018-05-18,359.26259640974195
2018-05-19,-847.6926572817656
2018-05-20,118.91371669216869
2018-05-21,358.99895589837
2018-05-22,38.85330489216108
2018-05-23,512.7810986012569
2018-05-24,358.70299475391994
2018-05-25,-642.8604975551948
2018-05-26,838.0866193308609
2018-05-27,772.0549917948031
2018-05-28,-939.9170533057932
2018-05-29,97.84024030402816
2018-05-30,930.4343084665175
2018-05-31,455.597724523986
2018-06-01,-1072.0100214656336
2018-06-02,330.1171483061787
2018-06-03,453.75178641653974
2018-06-04,-603.5710495905632
2018-06-05,-382.35332635560826
2018-06-06,325.7226844358106
2018-06-07,-514.2237926439452
2018-06-08,-925.2246287775388
2018-06-09,546.214555654884
2018-06-10,522.6323707160468
2018-06-11,83.25850031367759
2018-06-12,-2075.9411620803376
2018-06-13,-133.35647897647004
2018-06-14,528.482750676237
2018-06-15,-2527.6602053358256
2018-06-16,158.93652023194431
2018-06-17,717.7260197499945
2018-06-18,12.452525637257168
2018-06-19,465.64620754586144
2018-06-20,-15.12947881791888
2018-06-21,407.5042712955992
2018-06-22,-615.4397288891419
2018-06-23,737.5284533566676
2018-06-24,185.07618476301832
2018-06-25,459.20667596366957
2018-06-26,-580.4078561408592
2018-06-27,-984.0205110295933
2018-06-28,-2150.7295582288452
2018-06-29,476.531042036406
2018-06-30,-303.959244561584
2018-07-01,522.065165156308
2018-07-02,-475.695165327272
2018-07-03,-39.45030226828885
2018-07-04,-116.72633879228533
2018-07-05,508.3847758491388
2018-07-06,42.55547326646774
2018-07-07,525.8225378536301
2018-07-08,-135.2066840986613
2018-07-09,-367.90433953188267
2018-07-10,119.57479397643056
2018-07-11,225.92888791213727
2018-07-12,96.1103148117927
2018-07-13,108.22256592898111
2018-07-14,286.45829186008814
2018-07-15,-546.796378337071
2018-07-16,-11.997788281765452
2018-07-17,441.2734014437426
2018-07-18,-93.60672449277217
2018-07-19,-1273.302498249021
2018-07-20,-380.625118029232
2018-07-21,523.9409306098803
2018-07-22,18.905886898412973
2018-07-23,-26.264233440697808
2018-07-24,-13.706363104892262
2018-07-25,525.1057779244618
2018-07-26,75.06526685881317
2018-07-27,-6.912509536465677
2018-07-28,183.5331736777332
2018-07-29,-131.2343822053631
2018-07-30,1274.9949891248186
2018-07-31,540.170503579013
2018-08-01,219.6621934259383
2018-08-02,361.8087864023389
2018-08-03,246.36993490544546
2018-08-04,284.93370703169103
2018-08-05,599.9323051078727
2018-08-06,-103.14297453543008
2018-08-07,101.39029184070068
2018-08-08,-852.1211614539325
2018-08-09,100.29275900768152
2018-08-10,846.9610795205342
2018-08-11,981.7933899938944
2018-08-12,-366.114043953125
2018-08-13,378.55251879753564
2018-08-14,-1.438103467728979
2018-08-15,403.8646797467384
2018-08-16,144.0155362450846
2018-08-17,7938.347468313434
2018-08-18,-663.6437689421559
2018-08-19,373.25737214515993
2018-08-20,-518.7917801828821
2018-08-21,208.34018310516421
2018-08-22,-711.7537246249885
2018-08-23,-5497.354426945658
2018-08-24,-1469.1855392532354
2018-08-25,81.85538204992395
2018-08-26,558.3664884235668
2018-08-27,326.0776322707111
2018-08-28,-1032.0662596014818
2018-08-29,-9.519746869115806
2018-08-30,-1087.4942793174337
2018-08-31,-279.6859875348489
2018-09-01,-42.03603341843586
2018-09-02,38.54012212347152
2018-09-03,76.81051437469387
2018-09-04,-83.86146258164558
2018-09-05,510.8078667217958
2018-09-06,-1124.6910684112163
2018-09-07,-175.66668295950785
2018-09-08,185.75354940608963
2018-09-09,346.36333069612283
2018-09-10,263.2592219339158
2018-09-11,349.19836233290926
2018-09-12,785.7126089796675
2018-09-13,198.19547142006013
2018-09-14,228.61995197786086
2018-09-15,184.967669801581
2018-09-16,532.1214137441348
2018-09-17,-116.07023581379053
2018-09-18,-228.92229330145028
2018-09-19,342.882269427095
2018-09-20,217.05872668487018
2018-09-21,-293.9447736757593
2018-09-22,274.31495619508246
2018-09-23,-168.38612319566892
2018-09-24,124.93695835385074
2018-09-25,238.5880260479937
2018-09-26,-977.6468392089446
2018-09-27,116.46117032644497
2018-09-28,-440.48868526220576
2018-09-29,312.50142728664355
2018-09-30,523.659195007385
2018-10-01,156.37667041007103
2018-10-02,274.02522824005246
2018-10-03,314.07717909999906
2018-10-04,134.88823181640305
2018-10-05,81.65081186758835
2018-10-06,-661.7854779224931
2018-10-07,511.4345545438621
2018-10-08,-757.8134897092677
2018-10-09,-2602.0596443592867
2018-10-10,0.5841822773272725
2018-10-11,202.2134877248718
2018-10-12,-67.25485305758161
2018-10-13,445.7313128395924
2018-10-14,-71.75214736017642
2018-10-15,-272.8396071345496
2018-10-16,-1082.5072221882112
2018-10-17,-111.55791133939647
2018-10-18,242.50506312253628
2018-10-19,517.1236046060228
2018-10-20,-291.44915488758534
2018-10-21,293.304748750561
2018-10-22,61.007804158333784
2018-10-23,472.73067814769047
2018-10-24,-80.99744798527377
2018-10-25,-71.60747631329264
2018-10-26,-150.61730012350972
2018-10-27,23.939634637763675
2018-10-28,554.6971993607799
2018-10-29,-821.1880459878898
2018-10-30,422.7122503253645
2018-10-31,327.3742865327981
2018-11-01,302.91305170053306
2018-11-02,456.60192201259247
2018-11-03,-627.2463222107303
2018-11-04,59.79939878933783
2018-11-05,467.50150309952073
2018-11-06,-205.28589408933044
2018-11-07,-433.29894954570204
2018-11-08,-401.79368418565514
2018-11-09,20.491438225356205
2018-11-10,623.0258394147768
2018-11-11,605.8851296358289
2018-11-12,-424.1331804813467
2018-11-13,69.39383401686791
2018-11-14,640.5287879304301
2018-11-15,113.30342053402865
2018-11-16,-632.1778255887098
2018-11-17,196.52523287752933
2018-11-18,249.31260647572435
2018-11-19,-919.0443765633322
2018-11-20,218.8426700998748
2018-11-21,-2017.9806250088927
2018-11-22,-99.03215154829286
2018-11-23,570.4972637618737
2018-11-24,-489.2144361441583
2018-11-25,-759.2246736429663
2018-11-26,-1387.3159804942147
2018-11-27,-2233.5391949330883
2018-11-28,-5471.259241747157
2018-11-29,279.845718339363
2018-11-30,409.7599418432251
2018-12-01,82.92134205951902
2018-12-02,400.4565842924169
2018-12-03,-127.6112562699384
2018-12-04,818.2679374355248
2018-12-05,-375.0824503696606
2018-12-06,333.5281156452279
2018-12-07,468.79927650503805
2018-12-08,-1040.5046265129533
2018-12-09,256.2695389676037
2018-12-10,360.6800331268171
2018-12-11,-530.4501774904584
2018-12-12,-146.68373201419627
2018-12-13,10.831299347612003
2018-12-14,670.3272032355778
2018-12-15,341.3645384092806
2018-12-16,413.964497301434
2018-12-17,-192.3414739204618
2018-12-18,255.9114289760737
2018-12-19,-199.79194742602704
2018-12-20,-962.532068639855
2018-12-21,-2029.8340357712
2018-12-22,2430.2607758016093
2018-12-23,711.1729705227235
2018-12-24,-629.5173534097112
2018-12-25,726.7147520496362
2018-12-26,-83.64921185519142
2018-12-27,722.9487691267832
2018-12-28,-1690.880048302828
2018-12-29,327.8495202333329
2018-12-30,474.89336808682424
2018-12-31,751.1595016562726
2019-01-01,649.1797573830193
2019-01-02,104.43619677200468
2019-01-03,581.9080304628751
2019-01-04,-135.60313386093912
2019-01-05,-1550.4544959957002
2019-01-06,-155.07039041007647
2019-01-07,442.4816584882549
2019-01-08,942.9027415008904
2019-01-09,-3601.410075025989
2019-01-10,-1539.097691477445
2019-01-11,637.6451307250172
2019-01-12,-136.94659328581997
2019-01-13,-1105.1729300692298
2019-01-14,-45.01377764966037
2019-01-15,346.1772791417329
2019-01-16,-1034.1247680601768
2019-01-17,170.70262308214456
2019-01-18,-518.3953524051299
2019-01-19,342.4584307592854
2019-01-20,417.4493030444812
2019-01-21,-35.18934296879888
2019-01-22,123.75169676457699
2019-01-23,278.109364092893
2019-01-24,-33.012305582924
2019-01-25,374.5849182911106
2019-01-26,410.93235736421457
2019-01-27,160.525657001637
2019-01-28,-2338.674358473846
2019-01-29,37.4587248593939
2019-01-30,-1037.112698958586
2019-01-31,451.31000083799836
2019-02-01,369.86423611092914
2019-02-02,292.11344351977164
2019-02-03,131.50017047449796
2019-02-04,360.69786704429407
2019-02-05,323.4143677350603
2019-02-06,-1318.3331807337627
2019-02-07,439.55709043087586
2019-02-08,374.17839472692253
2019-02-09,400.5590331002161
2019-02-10,108.03707159618511
2019-02-11,204.40806976664908
2019-02-12,-35.06230643360368
2019-02-13,347.30892635298164
2019-02-14,36.526935095150975
2019-02-15,-231.70076495288367
2019-02-16,54.392845487057
2019-02-17,272.5506817058781
2019-02-18,10.178529677265487
2019-02-19,-2780.375251860395
2019-02-20,134.17794218445965
2019-02-21,277.2767194467783
2019-02-22,-240.35680914769955
2019-02-23,284.3921966178689
2019-02-24,199.4395751983518
2019-02-25,-160.48705379795047
2019-02-26,665.9814715412717
2019-02-27,138.72756870813373
2019-02-28,-569.7350419832685
2019-03-01,-184.33244742499664
2019-03-02,203.70345648703824
2019-03-03,206.8685263508837
2019-03-04,235.59711513368666
2019-03-05,462.3944822285048
2019-03-06,-109.83351552720637
2019-03-07,78.536722165004
2019-03-08,92.85483934931176
2019-03-09,327.4841468463385
2019-03-10,-222.4117751655731
2019-03-11,-12.55908098343275
2019-03-12,-410.3692465598431
2019-03-13,-53.985155216194016
2019-03-14,564.2970678613588
2019-03-15,-1241.7108059325847
2019-03-16,537.2778744823188
2019-03-17,45.97290221164485
2019-03-18,-321.1994988274996
2019-03-19,275.25280952892354
2019-03-20,612.9996308555321
2019-03-21,-1372.559234251771
2019-03-22,785.8878950396161
2019-03-23,135.84568123882013
2019-03-24,728.1718651030028
2019-03-25,78.39415361404303
2019-03-26,-4361.657071816011
2019-03-27,498.77906347471344
2019-03-28,425.1416904354119
2019-03-29,-1231.068891197644
2019-03-30,398.7020042988861
2019-03-31,616.8610254288769
2019-04-01,-324.59782434185036
2019-04-02,-22.822422616519816
2019-04-03,-1100.316604296379
2019-04-04,701.6121715130594
2019-04-05,5085.469163447979
2019-04-06,286.9900356911967
2019-04-07,-61.15241698893169
2019-04-08,-434.4528343301122
2019-04-09,455.20798531062997
2019-04-10,-518.9441383138587
2019-04-11,317.4273378340431
2019-04-12,204.12274186732702
2019-04-13,282.2063383867903
2019-04-14,-404.3749354708334
2019-04-15,347.5365765886768
2019-04-16,-4.906164179332109
2019-04-17,112.44219000562248
2019-04-18,-105.69039450076184
2019-04-19,-71.42074128198692
2019-04-20,23.67003730729448
2019-04-21,88.08620462104864
2019-04-22,-634.016852731778
2019-04-23,283.0688740178457
2019-04-24,-1001.7736081658854
2019-04-25,-137.57240352024155
2019-04-26,260.6252748288141
2019-04-27,333.3145629412945
2019-04-28,727.9476770485733
2019-04-29,103.08025969936898
2019-04-30,-887.2053859323009
2019-05-01,578.391203261956
2019-05-02,-353.7951598204627
2019-05-03,363.5848080457258
2019-05-04,-921.6427827462564
2019-05-05,-331.7023495652338
2019-05-06,-259.5413545295032
2019-05-07,1377.0007982586917
2019-05-08,-241.80300351266033
2019-05-09,-694.3874716334217
2019-05-10,897.5103922012397
2019-05-11,-298.2273013233703
2019-05-12,493.95018388666267
2019-05-13,476.118518717215
2019-05-14,-975.691765007894
2019-05-15,-214.0078126651515
2019-05-16,-52.47050704000276
2019-05-17,430.58119105951073
2019-05-18,-204.60172307518906
2019-05-19,15.817325029234325
2019-05-20,-387.4215351633352
2019-05-21,-215.21734339263912
2019-05-22,216.7601211895294
2019-05-23,122.330491458707
2019-05-24,-1101.765195708941
2019-05-25,-181.62366820276884
2019-05-26,435.0811584599853
2019-05-27,-221.42089978816102
2019-05-28,519.8727268692296
2019-05-29,-1519.4409525085043
2019-05-30,-195.23537092490233
2019-05-31,-333.81550371227604
2019-06-01,-19.539822466852456
2019-06-02,11.269648843912819
2019-06-03,-45.79461452175087
2019-06-04,-1864.2176303523984
2019-06-05,93.42601462577386
2019-06-06,-45.859663595560505
2019-06-07,221.61825623011805
2019-06-08,-108.4286341367449
2019-06-09,278.537633544463
2019-06-10,273.75096877359033
2019-06-11,-5.572817162476895
2019-06-12,185.44660265448852
2019-06-13,-39.58257972704405
2019-06-14,-593.5378447489984
2019-06-15,-9.336594439994315
2019-06-16,148.30863605759305
2019-06-17,-158.66699887701816
2019-06-18,337.0247974318452
2019-06-19,-5911.56651620977
2019-06-20,-455.747411121411
2019-06-21,221.95902776695448
2019-06-22,-799.419367636443
2019-06-23,306.81192978007357
2019-06-24,-549.1026668424729
2019-06-25,107.51331121340445
2019-06-26,224.28545985694518
2019-06-27,-1139.8536063867423
2019-06-28,-451.549788596546
2019-06-29,-117.63768830317076
2019-06-30,335.4463319088977
2019-07-01,-377.0595188780969
2019-07-02,449.6993358384368
2019-07-03,512.331682284525
2019-07-04,256.7070577922791
2019-07-05,187.91948435235236
2019-07-06,361.91895602771774
2019-07-07,533.1795060305417
2019-07-08,-41.961962689302254
2019-07-09,-70.56692383123482
2019-07-10,-254.4973153973824
2019-07-11,130.26666719418017
2019-07-12,369.2315790670116
2019-07-13,389.8436714904294
2019-07-14,122.47695293537731
2019-07-15,321.7848488803479
2019-07-16,-49.715898078385635
2019-07-17,-66.9460239170071
2019-07-18,285.61804610979993
2019-07-19,-333.9636196987401
2019-07-20,294.01231658177176
2019-07-21,393.97538006652667
2019-07-22,-50.30366241816546
2019-07-23,346.7470636062885
2019-07-24,-108.86944065913622
2019-07-25,310.153574156956
2019-07-26,-129.98765081273814
2019-07-27,537.6362160348481
2019-07-28,624.7241544198971
2019-07-29,521.8997323961444
2019-07-30,316.9854108214595
2019-07-31,-231.064352268917
2019-08-01,-2097.550616418597
2019-08-02,-2013.811987638528
2019-08-03,540.2527496413584
2019-08-04,-18.751434117198187
2019-08-05,228.6298317781941
2019-08-06,-555.0450372805285
2019-08-07,36.84053092766544
2019-08-08,24.828500196924324
2019-08-09,-254.5762375798381
2019-08-10,356.44366717403705
2019-08-11,191.41809868918563
2019-08-12,-525.007671253258
2019-08-13,816.3590445984062
2019-08-14,-1421.2836240848515
2019-08-15,246.60346490886695
2019-08-16,246.93725780085356
2019-08-17,-169.0385956849832
2019-08-18,-225.51111599324122
2019-08-19,170.58903618476188
2019-08-20,249.40962647318156
2019-08-21,-215.25417010316914
2019-08-22,-494.61773380502245
2019-08-23,-778.7011134400018
2019-08-24,139.62574133882572
2019-08-25,465.2543612263671
2019-08-26,-336.9731845157162
2019-08-27,222.28690543766288
2019-08-28,-181.6448407287271
2019-08-29,122.38651327323214
2019-08-30,-1080.8254111470478
2019-08-31,786.4055827964471
2019-09-01,188.68318583200858
2019-09-02,136.4722792240832
2019-09-03,194.3580321109589
2019-09-04,-89.29893658388437
2019-09-05,408.71603915343167
2019-09-06,-22.536237451529814
2019-09-07,50.39681243549376
2019-09-08,750.8055373579268
2019-09-09,-511.0816737817818
2019-09-10,447.3921742493826
2019-09-11,399.67978066810747
2019-09-12,-169.18544457900316
2019-09-13,-205.12328790541142
2019-09-14,-713.3796327090904
2019-09-15,-55.33529704208058
2019-09-16,437.33302402305844
2019-09-17,321.0941808975913
2019-09-18,356.7625883598689
2019-09-19,253.52960173474503
2019-09-20,-124.63570256529601
2019-09-21,626.6794056795566
2019-09-22,372.02618343164886
2019-09-23,-187.17336601606735
2019-09-24,-676.2224627099922
2019-09-25,-273.86482535470714
2019-09-26,453.9608084593933
2019-09-27,-736.174725397706
2019-09-28,498.44231713273894
2019-09-29,133.56452239166674
2019-09-30,491.72229908167265
2019-10-01,-123.68576609403772
2019-10-02,101.51913972526881
2019-10-03,217.73076923006784
2019-10-04,111.83937092708129
2019-10-05,-16.72119416929445
2019-10-06,593.539086806444
2019-10-07,137.91741562325205
2019-10-08,125.44831057311558
2019-10-09,16.14579548896677
2019-10-10,330.9960904676909
2019-10-11,-685.3650087024866
2019-10-12,-52.83043448578155
2019-10-13,29.372406113822763
2019-10-14,-339.4308363814748
2019-10-15,372.7016414884895
2019-10-16,229.874412793984
2019-10-17,105.43941866045589
2019-10-18,255.02928400762949
2019-10-19,75.67245122851295
2019-10-20,250.45593822991782
2019-10-21,-117.2634273959593
2019-10-22,105.71685808615166
2019-10-23,551.8272503334376
2019-10-24,9.575305846105948
2019-10-25,708.3187276294434
2019-10-26,179.01385599532773
2019-10-27,276.4419412818995
2019-10-28,-693.8113768248099
2019-10-29,-253.4224817067411
2019-10-30,1050.807197498505
2019-10-31,324.36538968488867
2019-11-01,-209.69280537221653
2019-11-02,523.1359841718213
2019-11-03,220.00521126410922
2019-11-04,-43.159572933179334
2019-11-05,505.5181949520909
