t,market_mvrv_less_155
2013-02-03,1.32521505206289
2013-02-04,1.31672448230221
2013-02-05,1.32576624747813
2013-02-06,1.33609049966423
2013-02-07,1.37569597535727
2013-02-08,1.40350212982171
2013-02-09,1.42607490753939
2013-02-10,1.4481712447476
2013-02-11,1.45253832801443
2013-02-12,1.50911841878678
2013-02-13,1.46605702894336
2013-02-14,1.57992202492404
2013-02-15,1.52971241032556
2013-02-16,1.53661922076804
2013-02-17,1.49031284884858
2013-02-18,1.47584073095701
2013-02-19,1.58494866942409
2013-02-20,1.59007281445384
2013-02-21,1.56901907432563
2013-02-22,1.56489126808769
2013-02-23,1.52151546524886
2013-02-24,1.50773798114613
2013-02-25,1.50717933418528
2013-02-26,1.52016418396334
2013-02-27,1.52378782180983
2013-02-28,1.58008910999831
2013-03-01,1.60355336142135
2013-03-02,1.56679342265642
2013-03-03,1.56407424776027
2013-03-04,1.63915848118507
2013-03-05,1.76804183057342
2013-03-06,1.71181348729055
2013-03-07,1.6497057361006
2013-03-08,1.71240040997122
2013-03-09,1.76811137355255
2013-03-10,1.71554698133917
2013-03-11,1.8003012547842
2013-03-12,1.64955316541144
2013-03-13,1.70707740244383
2013-03-14,1.67739903409851
2013-03-15,1.65960931228869
2013-03-16,1.63383491346288
2013-03-17,1.63464442207589
2013-03-18,1.72887088145856
2013-03-19,1.9470932256776
2013-03-20,2.05817355050939
2013-03-21,2.14629992623585
2013-03-22,1.98984887702651
2013-03-23,1.80493874638819
2013-03-24,1.94905492219331
2013-03-25,1.99305003166477
2013-03-26,2.05609654577923
2013-03-27,2.20000849867056
2013-03-28,2.08407979727181
2013-03-29,2.05223545647722
2013-03-30,2.04782400571138
2013-03-31,2.0941513997415
2013-04-01,2.15231450619461
2013-04-02,2.28887017168922
2013-04-03,2.35911757643183
2013-04-04,2.30793117299733
2013-04-05,2.25988536917184
2013-04-06,2.21143828110246
2013-04-07,2.4836412430687
2013-04-08,2.58412296526137
2013-04-09,2.77967790980806
2013-04-10,1.78192364065331
2013-04-11,0.96792347701914
2013-04-12,1.35520148401583
2013-04-13,1.24391112412625
2013-04-14,1.1728785515936
2013-04-15,0.962055078095597
2013-04-16,0.906769232193571
2013-04-17,1.191171156183
2013-04-18,1.39991494462822
2013-04-19,1.51079858720789
2013-04-20,1.59467355227622
2013-04-21,1.46689239140857
2013-04-22,1.52741553095944
2013-04-23,1.6658787970107
2013-04-24,1.75016255208097
2013-04-25,1.5840565675151
2013-04-26,1.52798948437827
2013-04-27,1.41893420735835
2013-04-28,1.47567624846323
2013-04-29,1.53735437232817
2013-04-30,1.48700185824404
2013-05-01,1.25519881866258
2013-05-02,1.13500115145195
2013-05-03,1.07256554457601
2013-05-04,1.21949535763933
2013-05-05,1.27489085148017
2013-05-06,1.21708256180746
2013-05-07,1.21074280337424
2013-05-08,1.22414201791229
2013-05-09,1.20006891290225
2013-05-10,1.27228615356794
2013-05-11,1.24266250219082
2013-05-12,1.22539531510476
2013-05-13,1.24045709307095
2013-05-14,1.14340371677006
2013-05-15,1.15840786422395
2013-05-16,1.20763506648395
2013-05-17,1.24666931522653
2013-05-18,1.25084907287938
2013-05-19,1.22791386549655
2013-05-20,1.23710231660381
2013-05-21,1.22863419114214
2013-05-22,1.23532542696269
2013-05-23,1.28115543769937
2013-05-24,1.3220830974271
2013-05-25,1.31637791408065
2013-05-26,1.32547544768525
2013-05-27,1.28376369607056
2013-05-28,1.27874815467346
2013-05-29,1.31706123168599
2013-05-30,1.27274085375316
2013-05-31,1.28548514546044
2013-06-01,1.29101487168918
2013-06-02,1.22421266990427
2013-06-03,1.23067181559379
2013-06-04,1.19937374059542
2013-06-05,1.19905376195954
2013-06-06,1.1825013999546
2013-06-07,1.09185102960901
2013-06-08,1.07424876179017
2013-06-09,0.985369569779213
2013-06-10,1.03083298368948
2013-06-11,1.06021262437273
2013-06-12,1.05328927646612
2013-06-13,1.0079689890044
2013-06-14,0.981796290807203
2013-06-15,0.985982102430255
2013-06-16,0.978921356093113
2013-06-17,0.987887192936962
2013-06-18,1.02736081151319
2013-06-19,1.03457480792625
2013-06-20,1.01126868411926
2013-06-21,0.996542450678486
2013-06-22,0.98021455901438
2013-06-23,0.983611050436605
2013-06-24,0.971389290465874
2013-06-25,0.957600606981994
2013-06-26,0.962042278809122
2013-06-27,0.945560495109396
2013-06-28,0.875006538938829
2013-06-29,0.870435932369642
2013-06-30,0.875591435472522
2013-07-01,0.82193002330836
2013-07-02,0.860157156525888
2013-07-03,0.760266284133134
2013-07-04,0.772071453231934
2013-07-05,0.6609603329805
2013-07-06,0.651616098790021
2013-07-07,0.708032869869149
2013-07-08,0.729260021687683
2013-07-09,0.737350571256776
2013-07-10,0.844035615471862
2013-07-11,0.8580029263104
2013-07-12,0.867092264226608
2013-07-13,0.890480203830675
2013-07-14,0.87310739630312
2013-07-15,0.90829877167824
2013-07-16,0.88675422559459
2013-07-17,0.881631584421483
2013-07-18,0.827331297098706
2013-07-19,0.836891548045485
2013-07-20,0.824883646742944
2013-07-21,0.834469673204232
2013-07-22,0.831710275119849
2013-07-23,0.84343618521087
2013-07-24,0.856746001296999
2013-07-25,0.873034431982473
2013-07-26,0.871635433865696
2013-07-27,0.853385049222872
2013-07-28,0.893138532386886
2013-07-29,0.903360633701656
2013-07-30,0.927416940136619
2013-07-31,0.932464758068059
2013-08-01,0.919202341071489
2013-08-02,0.910104309492624
2013-08-03,0.906445245210489
2013-08-04,0.913909891734569
2013-08-05,0.924856539480285
2013-08-06,0.922744166051936
2013-08-07,0.91298053635226
2013-08-08,0.886028240419334
2013-08-09,0.870259846316199
2013-08-10,0.875530439633726
2013-08-11,0.880801006353704
2013-08-12,0.892248552371252
2013-08-13,0.91519286584654
2013-08-14,0.925307318833469
2013-08-15,0.914246602344459
2013-08-16,0.914367770849276
2013-08-17,0.926258592460471
2013-08-18,0.92226829159383
2013-08-19,0.95289913002146
2013-08-20,0.96780773466885
2013-08-21,1.023525077004
2013-08-22,1.0062923659877
2013-08-23,0.987673621914603
2013-08-24,0.997064600228626
2013-08-25,1.03282487599582
2013-08-26,1.01805913354065
2013-08-27,1.06684548001228
2013-08-28,1.06520488360566
2013-08-29,1.06740954806137
2013-08-30,1.11887293189704
2013-08-31,1.14546128093127
2013-09-01,1.15752705010005
2013-09-02,1.14397084239056
2013-09-03,1.13269083892665
2013-09-04,1.070204732459
2013-09-05,1.07554643579184
2013-09-06,1.03127771579557
2013-09-07,1.0533268821983
2013-09-08,1.04090694310418
2013-09-09,1.06718172445306
2013-09-10,1.07656660188032
2013-09-11,1.14926570604229
2013-09-12,1.15786121230118
2013-09-13,1.16254526764139
2013-09-14,1.12576132755543
2013-09-15,1.13425450173904
2013-09-16,1.1408364456295
2013-09-17,1.14393181078081
2013-09-18,1.14121946161592
2013-09-19,1.10910129788609
2013-09-20,1.09656428926274
2013-09-21,1.10051141743283
2013-09-22,1.09562597834939
2013-09-23,1.09385967377475
2013-09-24,1.10146973612147
2013-09-25,1.10246917689381
2013-09-26,1.11153801655293
2013-09-27,1.13531665260824
2013-09-28,1.13591431452533
2013-09-29,1.1373366890456
2013-09-30,1.13027740500051
2013-10-01,1.14144446047846
2013-10-02,0.933854721182465
2013-10-03,1.06290954278647
2013-10-04,1.09982016323598
2013-10-05,1.0901654912988
2013-10-06,1.10017240973704
2013-10-07,1.10749248701425
2013-10-08,1.11507551168773
2013-10-09,1.12448441717125
2013-10-10,1.13040167955254
2013-10-11,1.13403820113536
2013-10-12,1.13526332237067
2013-10-13,1.17704900433376
2013-10-14,1.1964588602286
2013-10-15,1.26601734260584
2013-10-16,1.19944710017594
2013-10-17,1.2455254297522
2013-10-18,1.31522211587941
2013-10-19,1.40830079141027
2013-10-20,1.40752715680697
2013-10-21,1.49096787299217
2013-10-22,1.53237064112246
2013-10-23,1.59848425516656
2013-10-24,1.50837704447802
2013-10-25,1.41463665014242
2013-10-26,1.350745645745
2013-10-27,1.45449892494542
2013-10-28,1.46159487453067
2013-10-29,1.49330614107563
2013-10-30,1.43994991336295
2013-10-31,1.46605788203265
2013-11-01,1.45191438416007
2013-11-02,1.45951354667281
2013-11-03,1.489083381459
2013-11-04,1.56147453764882
2013-11-05,1.62914973698684
2013-11-06,1.72125226807082
2013-11-07,1.80982402909166
2013-11-08,1.99720806901352
2013-11-09,1.93931999611444
2013-11-10,1.86745363194681
2013-11-11,1.92698879631117
2013-11-12,1.94089788104941
2013-11-13,2.07055926812956
2013-11-14,2.1161615786921
2013-11-15,2.04380069342201
2013-11-16,2.10518168696046
2013-11-17,2.24744535113857
2013-11-18,2.83114625473126
2013-11-19,2.21475811081066
2013-11-20,2.35209561820908
2013-11-21,2.70167824094681
2013-11-22,2.66281433440606
2013-11-23,2.5839582088503
2013-11-24,2.44334075713826
2013-11-25,2.3794063717345
2013-11-26,2.40794529442122
2013-11-27,2.4091124925942
2013-11-28,2.37407213814468
2013-11-29,2.50182985097921
2013-11-30,2.38714532624803
2013-12-01,2.00678496469492
2013-12-02,2.15106130159852
2013-12-03,2.12936244427602
2013-12-04,2.22914107165113
2013-12-05,1.99058111509283
2013-12-06,1.52787634017645
2013-12-07,1.31388553344986
2013-12-08,1.48379638182842
2013-12-09,1.67954218061232
2013-12-10,1.81319869765134
2013-12-11,1.60408734947746
2013-12-12,1.59021070101446
2013-12-13,1.59731775600602
2013-12-14,1.53903690564961
2013-12-15,1.55144649931553
2013-12-16,1.23456018003907
2013-12-17,1.23030825191394
2013-12-18,0.944338016014824
2013-12-19,1.24002432306825
2013-12-20,1.10009716500274
2013-12-21,1.08671367279438
2013-12-22,1.1280439346567
2013-12-23,1.20536443823336
2013-12-24,1.18642703716533
2013-12-25,1.23322588556121
2013-12-26,1.35006131423703
2013-12-27,1.29358059077531
2013-12-28,1.28752287282652
2013-12-29,1.30587832141402
2013-12-30,1.31885106723107
2013-12-31,1.31088117229544
2014-01-01,1.34668660818946
2014-01-02,1.39651174828321
2014-01-03,1.43083012425793
2014-01-04,1.44896386854289
2014-01-05,1.56719408959374
2014-01-06,1.56337256857329
2014-01-07,1.38408028235542
2014-01-08,1.3910629349307
2014-01-09,1.39430831339256
2014-01-10,1.43291889227671
2014-01-11,1.48551995265621
2014-01-12,1.40671024742373
2014-01-13,1.37599767224649
2014-01-14,1.35032128760973
2014-01-15,1.38103891084529
2014-01-16,1.3329894444921
2014-01-17,1.29466432516367
2014-01-18,1.32060756555687
2014-01-19,1.36765903441056
2014-01-20,1.34453055221959
2014-01-21,1.33238707340452
2014-01-22,1.31926669609111
2014-01-23,1.30300127311186
2014-01-24,1.25684320910802
2014-01-25,1.28359448346001
2014-01-26,1.29864673324028
2014-01-27,1.19761066735805
2014-01-28,1.2511240325887
2014-01-29,1.25974854345655
2014-01-30,1.26650071443741
2014-01-31,1.27094983468266
2014-02-01,1.28240006174654
2014-02-02,1.28212974277754
2014-02-03,1.26702398771988
2014-02-04,1.25692234246811
2014-02-05,1.21290852182234
2014-02-06,1.18367907612254
2014-02-07,1.10312194661014
2014-02-08,1.05638014947953
2014-02-09,1.06604539016673
2014-02-10,1.07252879698888
2014-02-11,1.05064549487864
2014-02-12,1.01705707084355
2014-02-13,0.947077250218903
2014-02-14,1.04474320180575
2014-02-15,1.02158600989905
2014-02-16,0.973399336492561
2014-02-17,0.985782669145021
2014-02-18,0.98077547371517
2014-02-19,0.979086945066245
2014-02-20,0.881354730222271
2014-02-21,0.899693853773195
2014-02-22,0.956838967342663
2014-02-23,0.951238382140172
2014-02-24,0.857301757013949
2014-02-25,0.857245122345875
2014-02-26,0.929402041569092
2014-02-27,0.929886036233198
2014-02-28,0.874741181034357
2014-03-01,0.903322673325362
2014-03-02,0.885163264987218
2014-03-03,1.07930216690731
2014-03-04,1.07166499231701
2014-03-05,1.06552947677767
2014-03-06,1.05802681630896
2014-03-07,0.99899449221294
2014-03-08,0.980515828983549
2014-03-09,1.0099837664986
2014-03-10,0.992777489749439
2014-03-11,0.993250303966514
2014-03-12,0.991550856099985
2014-03-13,1.00217490170299
2014-03-14,0.983585451230728
2014-03-15,0.9905680040413
2014-03-16,0.990404630257737
2014-03-17,0.972967472877028
2014-03-18,0.953900799757465
2014-03-19,0.951839532606216
2014-03-20,0.914499854886071
2014-03-21,0.893361210681283
2014-03-22,0.878879406108308
2014-03-23,0.872761103479568
2014-03-24,0.910621339893842
2014-03-25,0.910911233936466
2014-03-26,0.901003401657405
2014-03-27,0.727391498924767
2014-03-28,0.772429903791081
2014-03-29,0.745209657632267
2014-03-30,0.689802263411786
2014-03-31,0.689371378651182
2014-04-01,0.723518125390514
2014-04-02,0.663127244730099
2014-04-03,0.679801561073301
2014-04-04,0.682875424267107
2014-04-05,0.704670532428918
2014-04-06,0.696181742853822
2014-04-07,0.683075090181787
2014-04-08,0.689372705482426
2014-04-09,0.672822645141003
2014-04-10,0.561230826868852
2014-04-11,0.648909159176991
2014-04-12,0.647192480556526
2014-04-13,0.636558322177261
2014-04-14,0.699975211449781
2014-04-15,0.79688366025583
2014-04-16,0.801728771783654
2014-04-17,0.755369258716529
2014-04-18,0.730249679606821
2014-04-19,0.763175182884842
2014-04-20,0.75709084224453
2014-04-21,0.749169618255005
2014-04-22,0.739985416473077
2014-04-23,0.740448306529194
2014-04-24,0.758780242522119
2014-04-25,0.705465783329737
2014-04-26,0.698345543459784
2014-04-27,0.667432885973969
2014-04-28,0.673353444023228
2014-04-29,0.686581935728828
2014-04-30,0.695440215824739
2014-05-01,0.716459145618158
2014-05-02,0.709611291947305
2014-05-03,0.693325891480076
2014-05-04,0.69351831237015
2014-05-05,0.686094211495515
2014-05-06,0.68438190471916
2014-05-07,0.71347798239382
2014-05-08,0.712040099174294
2014-05-09,0.734719951093703
2014-05-10,0.745675894546312
2014-05-11,0.717013509003145
2014-05-12,0.725425494040753
2014-05-13,0.722319015648106
2014-05-14,0.737168394051554
2014-05-15,0.740224241436604
2014-05-16,0.744250770460418
2014-05-17,0.750474124703739
2014-05-18,0.746638622917263
2014-05-19,0.750277592979463
2014-05-20,0.821194996228041
2014-05-21,0.828223050433229
2014-05-22,0.886848660041503
2014-05-23,0.875937618325581
2014-05-24,0.882538105184503
2014-05-25,0.956172025386413
2014-05-26,0.976852390759168
2014-05-27,0.95756320019338
2014-05-28,0.970354579797446
2014-05-29,0.954323785705093
2014-05-30,1.03397185028337
2014-05-31,1.04537908156877
2014-06-01,1.04343380326528
2014-06-02,1.0931589473414
2014-06-03,1.10354477158901
2014-06-04,1.05742668378093
2014-06-05,1.08625782459957
2014-06-06,1.06340224614801
2014-06-07,1.07618616870428
2014-06-08,1.07933084396645
2014-06-09,1.0633484471372
2014-06-10,1.06440555933336
2014-06-11,1.02319751849347
2014-06-12,0.942296400508882
2014-06-13,0.978348076478266
2014-06-14,0.940710828316361
2014-06-15,0.969270286861464
2014-06-16,0.981347468880806
2014-06-17,1.00921569788446
2014-06-18,1.01346689968891
2014-06-19,0.992315915737901
2014-06-20,0.989103792443396
2014-06-21,0.989247780965833
2014-06-22,1.00661848288212
2014-06-23,0.987939649643431
2014-06-24,0.962357756025378
2014-06-25,0.942272909838847
2014-06-26,0.975557077117812
2014-06-27,1.01097258632622
2014-06-28,0.996126795345417
2014-06-29,1.01168320522052
2014-06-30,1.07460590394568
2014-07-01,1.08505298783066
2014-07-02,1.09156405204971
2014-07-03,1.08765046186444
2014-07-04,1.05597007404165
2014-07-05,1.05937228191086
2014-07-06,1.05811260968114
2014-07-07,1.0512860637066
2014-07-08,1.0490022427687
2014-07-09,1.04678607614314
2014-07-10,1.04602081873382
2014-07-11,1.07902446581923
2014-07-12,1.08383375191006
2014-07-13,1.07409381836923
2014-07-14,1.05632097977778
2014-07-15,1.06273779934135
2014-07-16,1.05189515442303
2014-07-17,1.06725174101638
2014-07-18,1.07619769655086
2014-07-19,1.07299400275018
2014-07-20,1.06622038004827
2014-07-21,1.05821437515042
2014-07-22,1.05504561001195
2014-07-23,1.0552988266407
2014-07-24,1.02841855938019
2014-07-25,1.02690987348757
2014-07-26,1.01460270728868
2014-07-27,1.00754947851658
2014-07-28,1.00527612264072
2014-07-29,0.996391455677789
2014-07-30,0.958849475003537
2014-07-31,0.991063986806245
2014-08-01,1.01599637282104
2014-08-02,1.00086497538038
2014-08-03,0.996396257749284
2014-08-04,0.999462429910527
2014-08-05,0.986672654546607
2014-08-06,0.994050447575498
2014-08-07,1.00183817767151
2014-08-08,1.00832425614093
2014-08-09,1.00816033025815
2014-08-10,1.01026858409269
2014-08-11,0.983878860877089
2014-08-12,0.974271467941614
2014-08-13,0.945197118577353
2014-08-14,0.87484094924878
2014-08-15,0.870017924812295
2014-08-16,0.911156339354038
2014-08-17,0.86993643228356
2014-08-18,0.832074311907535
2014-08-19,0.863223974210452
2014-08-20,0.91349444519619
2014-08-21,0.918717207561695
2014-08-22,0.910074042047573
2014-08-23,0.881282743817409
2014-08-24,0.90231756875987
2014-08-25,0.895043384697268
2014-08-26,0.912181303479317
2014-08-27,0.911333344865891
2014-08-28,0.911182223443586
2014-08-29,0.915868285826262
2014-08-30,0.902183131999557
2014-08-31,0.862362169777174
2014-09-01,0.858930794804648
2014-09-02,0.856255720054469
2014-09-03,0.858832868818334
2014-09-04,0.883103367726922
2014-09-05,0.864845233515256
2014-09-06,0.870076546094939
2014-09-07,0.865618291895692
2014-09-08,0.850080044153002
2014-09-09,0.862359973312287
2014-09-10,0.870827866964774
2014-09-11,0.871171356628973
2014-09-12,0.864422748435445
2014-09-13,0.87003255614742
2014-09-14,0.866587691076203
2014-09-15,0.856795598423695
2014-09-16,0.845759180230576
2014-09-17,0.826162024836409
2014-09-18,0.782185643611075
2014-09-19,0.731254453952905
2014-09-20,0.765309784442022
2014-09-21,0.744959697960923
2014-09-22,0.744452504175814
2014-09-23,0.821503769022985
2014-09-24,0.792625056503776
2014-09-25,0.767459341610095
2014-09-26,0.760292127758634
2014-09-27,0.753774661181111
2014-09-28,0.707514136230122
2014-09-29,0.707142695771166
2014-09-30,0.744426338560267
2014-10-01,0.730765064906509
2014-10-02,0.716687913311219
2014-10-03,0.687891371260641
2014-10-04,0.635951355055048
2014-10-05,0.632651432445982
2014-10-06,0.65493380514479
2014-10-07,0.670165293839366
2014-10-08,0.717160406651572
2014-10-09,0.732847978280569
2014-10-10,0.726288865824642
2014-10-11,0.731204153258226
2014-10-12,0.767161689453854
2014-10-13,0.788098774673943
2014-10-14,0.812799895503644
2014-10-15,0.800005832845769
2014-10-16,0.777209775374464
2014-10-17,0.777916239273797
2014-10-18,0.795325717563447
2014-10-19,0.788325131591403
2014-10-20,0.774217378814727
2014-10-21,0.783024555636315
2014-10-22,0.778784066387553
2014-10-23,0.728232696978888
2014-10-24,0.735014579859401
2014-10-25,0.713689134111265
2014-10-26,0.72879631708435
2014-10-27,0.723636459960469
2014-10-28,0.736119957594691
2014-10-29,0.69786424998241
2014-10-30,0.722038372363829
2014-10-31,0.708877390193206
2014-11-01,0.682553485917497
2014-11-02,0.685487338348081
2014-11-03,0.691131903692361
2014-11-04,0.699660640846059
2014-11-05,0.724296300042644
2014-11-06,0.752528637810893
2014-11-07,0.738747851517038
2014-11-08,0.748559346063362
2014-11-09,0.792430821798622
2014-11-10,0.792836355599959
2014-11-11,0.803580926278107
2014-11-12,0.928948486160944
2014-11-13,0.913757522754364
2014-11-14,0.892037628993355
2014-11-15,0.846358416770472
2014-11-16,0.87579125778159
2014-11-17,0.87293055114378
2014-11-18,0.846579238803514
2014-11-19,0.856309934756848
2014-11-20,0.809914847734615
2014-11-21,0.801028372003044
2014-11-22,0.806268136135469
2014-11-23,0.840671367725165
2014-11-24,0.860850853982156
2014-11-25,0.861142898493254
2014-11-26,0.845482056704788
2014-11-27,0.85330217664278
2014-11-28,0.878700443040678
2014-11-29,0.876628423053352
2014-11-30,0.879794486985793
2014-12-01,0.882485222841971
2014-12-02,0.891905111579434
2014-12-03,0.888351565145274
2014-12-04,0.873662313869855
2014-12-05,0.8973066353477
2014-12-06,0.895704230057678
2014-12-07,0.900791718765385
2014-12-08,0.870948944756328
2014-12-09,0.852252438290922
2014-12-10,0.846153337745052
2014-12-11,0.853062846859536
2014-12-12,0.865048378106077
2014-12-13,0.863174754485434
2014-12-14,0.880196351005527
2014-12-15,0.855891130529411
2014-12-16,0.812746286926616
2014-12-17,0.796753842718964
2014-12-18,0.778942456664638
2014-12-19,0.797953814768121
2014-12-20,0.832004303949004
2014-12-21,0.814430914060277
2014-12-22,0.842916566527186
2014-12-23,0.85766968222116
2014-12-24,0.829225726363698
2014-12-25,0.821609392485925
2014-12-26,0.847960069668252
2014-12-27,0.814892967562728
2014-12-28,0.820479723442437
2014-12-29,0.810446708877298
2014-12-30,0.816705978447951
2014-12-31,0.846123201891694
2015-01-01,0.829138151506597
2015-01-02,0.835330945544627
2015-01-03,0.7690329234809
2015-01-04,0.707970577364842
2015-01-05,0.747630000868995
2015-01-06,0.752536924683955
2015-01-07,0.765525539298811
2015-01-08,0.791809204434569
2015-01-09,0.825462492335455
2015-01-10,0.77703212165562
2015-01-11,0.763083257265193
2015-01-12,0.759000107723129
2015-01-13,0.650911232879714
2015-01-14,0.490443558786115
2015-01-15,0.633082007884994
2015-01-16,0.624048227280196
2015-01-17,0.599236050000599
2015-01-18,0.633128637627357
2015-01-19,0.65541633807658
2015-01-20,0.640998437581649
2015-01-21,0.704661853008809
2015-01-22,0.720685121775515
2015-01-23,0.726844692558107
2015-01-24,0.77822743787652
2015-01-25,0.794635720946575
2015-01-26,0.854643663629094
2015-01-27,0.823819603411445
2015-01-28,0.739216611458207
2015-01-29,0.737517905078153
2015-01-30,0.719755157760162
2015-01-31,0.696224522901423
2015-02-01,0.727356181875175
2015-02-02,0.760894608079376
2015-02-03,0.730178274448299
2015-02-04,0.730738407548639
2015-02-05,0.703855106538355
2015-02-06,0.722550857648561
2015-02-07,0.744839379236553
2015-02-08,0.731154271271548
2015-02-09,0.724492807436885
2015-02-10,0.726345305971426
2015-02-11,0.725916063151407
2015-02-12,0.738195634110471
2015-02-13,0.785360354588967
2015-02-14,0.856943524225569
2015-02-15,0.780073917205465
2015-02-16,0.786958616607564
2015-02-17,0.81079622773182
2015-02-18,0.79291873063938
2015-02-19,0.811373929108945
2015-02-20,0.824145414222283
2015-02-21,0.826025765021325
2015-02-22,0.800154280834123
2015-02-23,0.807620273385561
2015-02-24,0.812919075896103
2015-02-25,0.808796955078864
2015-02-26,0.806595120804529
2015-02-27,0.864350180007137
2015-02-28,0.866660866435821
2015-03-01,0.881101922302075
2015-03-02,0.939405234103932
2015-03-03,0.960485859986937
2015-03-04,0.92920512407522
2015-03-05,0.938571530091966
2015-03-06,0.92966373058391
2015-03-07,0.943105889006962
2015-03-08,0.940427860295948
2015-03-09,0.993876367879967
2015-03-10,1.00129843868379
2015-03-11,1.01341329243007
2015-03-12,1.00608516273976
2015-03-13,0.971993323196935
2015-03-14,0.966902205689362
2015-03-15,0.980130695826308
2015-03-16,0.994788500290289
2015-03-17,0.977554173341992
2015-03-18,0.886021463174347
2015-03-19,0.903744019025688
2015-03-20,0.9079683796576
2015-03-21,0.902379292466582
2015-03-22,0.928161941908348
2015-03-23,0.922240996935596
2015-03-24,0.853365848934325
2015-03-25,0.859897726446899
2015-03-26,0.87129642514105
2015-03-27,0.866681869976724
2015-03-28,0.886279125256532
2015-03-29,0.851162127347737
2015-03-30,0.872907073622809
2015-03-31,0.86097991340215
2015-04-01,0.87396547597113
2015-04-02,0.897782912476035
2015-04-03,0.900947685973241
2015-04-04,0.898738399018997
2015-04-05,0.924334163547863
2015-04-06,0.90729728589446
2015-04-07,0.899153507577757
2015-04-08,0.873298936677666
2015-04-09,0.869554352187241
2015-04-10,0.844626769208496
2015-04-11,0.846642264428438
2015-04-12,0.846499101095477
2015-04-13,0.808162920280144
2015-04-14,0.792992832084266
2015-04-15,0.811563674603061
2015-04-16,0.828173256523882
2015-04-17,0.813173687366968
2015-04-18,0.816888993822902
2015-04-19,0.817103936275644
2015-04-20,0.825132161680956
2015-04-21,0.862800361820978
2015-04-22,0.859098981924041
2015-04-23,0.870693327768667
2015-04-24,0.853922831040329
2015-04-25,0.838743920237389
2015-04-26,0.817771422046833
2015-04-27,0.845216668071628
2015-04-28,0.838503753964546
2015-04-29,0.84165129703848
2015-04-30,0.881299220225133
2015-05-01,0.868592615186942
2015-05-02,0.885166422276119
2015-05-03,0.904233821810412
2015-05-04,0.899969781656215
2015-05-05,0.89072347987921
2015-05-06,0.867842182911458
2015-05-07,0.894928877979691
2015-05-08,0.930993160282541
2015-05-09,0.926885375362114
2015-05-10,0.921906748126014
2015-05-11,0.928518683801232
2015-05-12,0.934753307768201
2015-05-13,0.918092822515079
2015-05-14,0.921508769556085
2015-05-15,0.925112240448197
2015-05-16,0.920380389496279
2015-05-17,0.921745860842276
2015-05-18,0.908274188299839
2015-05-19,0.906704778430708
2015-05-20,0.916563596428802
2015-05-21,0.921774367760359
2015-05-22,0.940682726118343
2015-05-23,0.937589555340108
2015-05-24,0.944571925939374
2015-05-25,0.932201505263922
2015-05-26,0.933611280834705
2015-05-27,0.935197872565989
2015-05-28,0.941530098943729
2015-05-29,0.938839037893778
2015-05-30,0.925759860555427
2015-05-31,0.916508216382638
2015-06-01,0.893813879422674
2015-06-02,0.905207179154312
2015-06-03,0.909021555646574
2015-06-04,0.905691273699143
2015-06-05,0.909087345612928
2015-06-06,0.910865869229898
2015-06-07,0.905486299879636
2015-06-08,0.925662166777173
2015-06-09,0.928363864577426
2015-06-10,0.927829603888125
2015-06-11,0.932216284443482
2015-06-12,0.94080023355494
2015-06-13,0.954765039794972
2015-06-14,0.951456212603992
2015-06-15,0.969613925226086
2015-06-16,1.02683215834645
2015-06-17,1.01531588584319
2015-06-18,1.01231611710943
2015-06-19,0.995523358385547
2015-06-20,0.994460721480325
2015-06-21,0.988906105988162
2015-06-22,0.998126204815868
2015-06-23,0.986624574421646
2015-06-24,0.970191548064352
2015-06-25,0.979384836779258
2015-06-26,0.98137378961943
2015-06-27,1.01486687466739
2015-06-28,1.0036372844556
2015-06-29,1.03394354902812
2015-06-30,1.05854343733135
2015-07-01,1.03544537342411
2015-07-02,1.02084013849073
2015-07-03,1.026664694166
2015-07-04,1.04302986433221
2015-07-05,1.08356093747155
2015-07-06,1.0682558284205
2015-07-07,1.05400306331196
2015-07-08,1.07106426143219
2015-07-09,1.06410507197615
2015-07-10,1.12540441543121
2015-07-11,1.14782695535924
2015-07-12,1.20724571595109
2015-07-13,1.13517140447118
2015-07-14,1.11402343252099
2015-07-15,1.10306204414812
2015-07-16,1.07559832658581
2015-07-17,1.07813132433765
2015-07-18,1.06706654408888
2015-07-19,1.05987729163794
2015-07-20,1.07343513196504
2015-07-21,1.06546979287621
2015-07-22,1.06709638987783
2015-07-23,1.06428828049881
2015-07-24,1.10853836349371
2015-07-25,1.10449152590617
2015-07-26,1.11779551963291
2015-07-27,1.11891931110103
2015-07-28,1.12055675572571
2015-07-29,1.09995822767101
2015-07-30,1.09220642095092
2015-07-31,1.07626720457957
2015-08-01,1.06867469278679
2015-08-02,1.06894004426586
2015-08-03,1.0668233624441
2015-08-04,1.07869464460927
2015-08-05,1.06623562186307
2015-08-06,1.05376861871036
2015-08-07,1.05759069849767
2015-08-08,0.987833622480414
2015-08-09,1.0125592885417
2015-08-10,1.00471913083981
2015-08-11,1.03161680731624
2015-08-12,1.02020977358038
2015-08-13,1.01085011367259
2015-08-14,1.02372784019161
2015-08-15,1.00981970795655
2015-08-16,0.997501017511678
2015-08-17,0.991758491297608
2015-08-18,0.862810124792602
2015-08-19,0.89337067633806
2015-08-20,0.926375758271781
2015-08-21,0.919375812567813
2015-08-22,0.91484492098875
2015-08-23,0.907504158325199
