t,mining_miners_unspent_supply
2017-09-28,1815276.63628178
2017-09-29,1814382.04255862
2017-09-30,1813928.51645537
2017-10-01,1812850.7976455
2017-10-02,1813750.93316157
2017-10-03,1814905.51841352
2017-10-04,1814283.01502783
2017-10-05,1814619.8431183
2017-10-06,1815453.2911822
2017-10-07,1815139.60799243
2017-10-08,1815737.50228913
2017-10-09,1816146.01679912
2017-10-10,1814633.79628954
2017-10-11,1815023.06295888
2017-10-12,1815527.20320693
2017-10-13,1812810.26999064
2017-10-14,1812197.96288
2017-10-15,1813239.43198399
2017-10-16,1813641.97562445
2017-10-17,1813245.60200234
2017-10-18,1812667.34684657
2017-10-19,1813500.48643374
2017-10-20,1814177.19672441
2017-10-21,1813840.12624546
2017-10-22,1814910.87876552
2017-10-23,1814499.24494282
2017-10-24,1814404.44363616
2017-10-25,1814975.73991782
2017-10-26,1814784.44025913
2017-10-27,1814531.13530892
2017-10-28,1814673.45893204
2017-10-29,1815049.86864817
2017-10-30,1814881.73457302
2017-10-31,1815139.12510245
2017-11-01,1814892.73008496
2017-11-02,1814964.80443342
2017-11-03,1811562.48911955
2017-11-04,1810802.5288885
2017-11-05,1810804.05417661
2017-11-06,1810813.0679407
2017-11-07,1810300.20635767
2017-11-08,1810313.21332446
2017-11-09,1809812.88114838
2017-11-10,1809836.20261009
2017-11-11,1809791.20594295
2017-11-12,1809223.47466543
2017-11-13,1809155.2208149
2017-11-14,1809291.79449253
2017-11-15,1809968.18114524
2017-11-16,1810566.76023927
2017-11-17,1810772.26051214
2017-11-18,1810134.51352293
2017-11-19,1810480.51937014
2017-11-20,1810075.1809412
2017-11-21,1810596.16537172
2017-11-22,1809853.40692067
2017-11-23,1810363.84543821
2017-11-24,1810767.98192722
2017-11-25,1810414.82503375
2017-11-26,1810313.28771111
2017-11-27,1808004.76878565
2017-11-28,1807235.6170372
2017-11-29,1807904.12957829
2017-11-30,1807650.65643736
2017-12-01,1807327.13504228
2017-12-02,1807678.8229406
2017-12-03,1807183.27100087
2017-12-04,1807565.24686618
2017-12-05,1808084.68928865
2017-12-06,1807643.02724531
2017-12-07,1804325.10372571
2017-12-08,1804123.72156084
2017-12-09,1803838.69698522
2017-12-10,1804067.76752892
2017-12-11,1803076.47310327
2017-12-12,1803590.61319436
2017-12-13,1802953.47577733
2017-12-14,1802628.51954953
2017-12-15,1803458.08155501
2017-12-16,1803035.71090152
2017-12-17,1804034.02691195
2017-12-18,1802824.30079412
2017-12-19,1803448.41861521
2017-12-20,1802415.98283445
2017-12-21,1803600.9424285
2017-12-22,1804316.7666511
2017-12-23,1803903.2015386
2017-12-24,1804308.90151255
2017-12-25,1803533.92656548
2017-12-26,1804179.35750689
2017-12-27,1800141.08454294
2017-12-28,1798752.45976289
2017-12-29,1797400.33463657
2017-12-30,1797809.06337313
2017-12-31,1797670.73136463
2018-01-01,1797616.92389122
2018-01-02,1797592.06572593
2018-01-03,1798497.85449481
2018-01-04,1799223.00159165
2018-01-05,1796512.8360957
2018-01-06,1795948.02470494
2018-01-07,1796418.60493712
2018-01-08,1795993.70102679
2018-01-09,1796566.72768661
2018-01-10,1795690.00280375
2018-01-11,1796278.66962769
2018-01-12,1796681.50311422
2018-01-13,1796985.36655352
2018-01-14,1796523.01219502
2018-01-15,1796955.85857386
2018-01-16,1796053.35142803
2018-01-17,1795835.95350174
2018-01-18,1795903.5464525
2018-01-19,1796490.71459986
2018-01-20,1796190.11401983
2018-01-21,1796149.56107105
2018-01-22,1796873.68427395
2018-01-23,1796464.02785708
2018-01-24,1797041.50140871
2018-01-25,1796517.05697498
2018-01-26,1797246.17998752
2018-01-27,1797638.12477057
2018-01-28,1797310.84237386
2018-01-29,1797409.30882638
2018-01-30,1797375.35607927
2018-01-31,1797642.89262347
2018-02-01,1796305.09002067
2018-02-02,1796347.9249685
2018-02-03,1796935.90015391
2018-02-04,1796567.21954396
2018-02-05,1796920.68429479
2018-02-06,1797207.44009827
2018-02-07,1797233.60196664
2018-02-08,1796289.822522
2018-02-09,1796077.77452139
2018-02-10,1796502.64202342
2018-02-11,1796733.85914064
2018-02-12,1796145.74855376
2018-02-13,1796428.21080302
2018-02-14,1796747.05267372
2018-02-15,1796865.71637484
2018-02-16,1797350.81968814
2018-02-17,1796724.22809085
2018-02-18,1797440.66576206
2018-02-19,1797500.6194835
2018-02-20,1796813.06516536
2018-02-21,1797546.02363327
2018-02-22,1796659.55902528
2018-02-23,1796609.26097763
2018-02-24,1796617.55613877
2018-02-25,1797337.03877408
2018-02-26,1797894.71723922
2018-02-27,1798008.32035786
2018-02-28,1798571.91782686
2018-03-01,1797705.21897254
2018-03-02,1796542.07604929
2018-03-03,1796933.64492337
2018-03-04,1796513.64427914
2018-03-05,1795894.34863595
2018-03-06,1796408.97444186
2018-03-07,1796962.99315318
2018-03-08,1794439.20050942
2018-03-09,1794630.04047161
2018-03-10,1794812.67525601
2018-03-11,1794247.68822758
2018-03-12,1794815.69185781
2018-03-13,1791332.87409977
2018-03-14,1791826.1940642
2018-03-15,1791054.32433838
2018-03-16,1790175.36974925
2018-03-17,1790516.53185192
2018-03-18,1790758.92281633
2018-03-19,1791109.47805703
2018-03-20,1788495.2426342
2018-03-21,1788878.01313354
2018-03-22,1789356.36320787
2018-03-23,1788972.76710669
2018-03-24,1789230.4790941
2018-03-25,1789299.36168004
2018-03-26,1789719.58952623
2018-03-27,1790153.87570983
2018-03-28,1789479.88642306
2018-03-29,1788900.39156874
2018-03-30,1789627.75256992
2018-03-31,1789739.4824675
2018-04-01,1789743.36532912
2018-04-02,1789858.58297118
2018-04-03,1789962.82124167
2018-04-04,1789848.49115983
2018-04-05,1790426.07819214
2018-04-06,1789601.3857503
2018-04-07,1790229.69537594
2018-04-08,1790094.93106073
2018-04-09,1790511.90001512
2018-04-10,1790256.73577242
2018-04-11,1790165.26816483
2018-04-12,1790187.19845506
2018-04-13,1789779.26755822
2018-04-14,1790113.57928659
2018-04-15,1790788.88947157
2018-04-16,1791078.38960417
2018-04-17,1790474.98464617
2018-04-18,1790867.41118493
2018-04-19,1791095.94685925
2018-04-20,1790185.90056165
2018-04-21,1790846.72556267
2018-04-22,1791354.29007299
2018-04-23,1790978.69698604
2018-04-24,1791220.16275012
2018-04-25,1791305.41568551
2018-04-26,1790827.09273645
2018-04-27,1791064.15300701
2018-04-28,1791140.28867152
2018-04-29,1790645.14297634
2018-04-30,1791151.07905996
2018-05-01,1791638.94229858
2018-05-02,1791950.45494092
2018-05-03,1790845.771659
2018-05-04,1791055.83493708
2018-05-05,1791745.18701065
2018-05-06,1792008.37299681
2018-05-07,1790922.34366917
2018-05-08,1791665.97036804
2018-05-09,1792461.55741989
2018-05-10,1792248.15945732
2018-05-11,1791777.07510713
2018-05-12,1792234.57780374
2018-05-13,1792581.29734852
2018-05-14,1792344.67426241
2018-05-15,1792830.79424262
2018-05-16,1792615.24248017
2018-05-17,1792863.9459079
2018-05-18,1793203.70106838
2018-05-19,1792430.66021975
2018-05-20,1792499.64957079
2018-05-21,1792992.64645067
2018-05-22,1792865.06797213
2018-05-23,1793250.27711433
2018-05-24,1793640.26325798
2018-05-25,1793234.62941987
2018-05-26,1793787.66438142
2018-05-27,1794384.78221459
2018-05-28,1793830.96572901
2018-05-29,1793823.71954239
2018-05-30,1794882.95326946
2018-05-31,1795469.19386888
2018-06-01,1794238.11095375
2018-06-02,1794552.88946269
2018-06-03,1794949.88124356
2018-06-04,1794892.56121969
2018-06-05,1794241.61705607
2018-06-06,1794331.64750502
2018-06-07,1794658.91609742
2018-06-08,1793815.69264922
2018-06-09,1794310.11673129
2018-06-10,1794650.38097819
2018-06-11,1795023.45799208
2018-06-12,1793077.25520502
2018-06-13,1792826.86803285
2018-06-14,1793327.86284401
2018-06-15,1791305.38130842
2018-06-16,1791643.13827917
2018-06-17,1792064.33828705
2018-06-18,1791829.68472953
2018-06-19,1792160.91496392
2018-06-20,1792190.47390467
2018-06-21,1792604.45050295
2018-06-22,1791860.48923725
2018-06-23,1792661.80945317
2018-06-24,1792600.09441526
2018-06-25,1792938.08851416
2018-06-26,1792965.58174761
2018-06-27,1792044.22458191
2018-06-28,1790050.79432758
2018-06-29,1790311.27199706
2018-06-30,1789944.66160334
2018-07-01,1790426.69498711
2018-07-02,1789935.28389476
2018-07-03,1789846.06389096
2018-07-04,1789821.95940626
2018-07-05,1790323.41720309
2018-07-06,1790126.92138398
2018-07-07,1790690.81153444
2018-07-08,1790485.47646318
2018-07-09,1790326.56283807
2018-07-10,1790429.4138431
2018-07-11,1790455.85388231
2018-07-12,1790479.69389348
2018-07-13,1790766.43909235
2018-07-14,1791054.88690497
2018-07-15,1790719.42495067
2018-07-16,1790664.5093948
2018-07-17,1791294.61189555
2018-07-18,1791095.15243355
2018-07-19,1789666.98654996
2018-07-20,1789178.38614927
2018-07-21,1789603.29890377
2018-07-22,1789697.62777677
2018-07-23,1789755.24045199
2018-07-24,1789828.81639987
2018-07-25,1790189.7280835
2018-07-26,1790274.68545831
2018-07-27,1790094.95095964
2018-07-28,1790468.48412325
2018-07-29,1790471.36547816
2018-07-30,1790429.33338814
2018-07-31,1791058.75783972
2018-08-01,1791307.57496117
2018-08-02,1791598.22525691
2018-08-03,1791745.15276517
2018-08-04,1791928.45426835
2018-08-05,1792473.1545457
2018-08-06,1792465.17675076
2018-08-07,1792714.14069492
2018-08-08,1791910.52448705
2018-08-09,1791991.3410479
2018-08-10,1792847.57170261
2018-08-11,1793764.63368325
2018-08-12,1792962.50469709
2018-08-13,1793320.04720092
2018-08-14,1793484.97029111
2018-08-15,1793861.36311743
2018-08-16,1794050.61903186
2018-08-17,1794180.93494465
2018-08-18,1794541.8476917
2018-08-19,1794867.34344984
2018-08-20,1794487.57239616
2018-08-21,1794528.23897009
2018-08-22,1793628.77674905
2018-08-23,1793828.65980554
2018-08-24,1792561.12075997
2018-08-25,1792589.85651119
2018-08-26,1793051.51442669
2018-08-27,1793151.59278075
2018-08-28,1792335.31932824
2018-08-29,1792380.61202892
2018-08-30,1791385.92495739
2018-08-31,1791639.59905893
2018-09-01,1791539.44568444
2018-09-02,1791488.09540908
2018-09-03,1791527.74294338
2018-09-04,1791551.73185522
2018-09-05,1791816.21070528
2018-09-06,1791433.22942708
2018-09-07,1791747.53094609
2018-09-08,1791989.28699734
2018-09-09,1792068.82616227
2018-09-10,1792421.82966704
2018-09-11,1792837.90291177
2018-09-12,1792445.57216775
2018-09-13,1792322.20327113
2018-09-14,1792399.96558163
2018-09-15,1792499.40726194
2018-09-16,1792921.71700817
2018-09-17,1792949.8218822
2018-09-18,1792580.00649214
2018-09-19,1792826.75613833
2018-09-20,1792910.23354231
2018-09-21,1792805.73579027
2018-09-22,1793089.73931604
2018-09-23,1793322.02308418
2018-09-24,1793444.09113328
2018-09-25,1793728.77972915
2018-09-26,1792687.84304261
2018-09-27,1792980.43348409
2018-09-28,1792630.15043883
2018-09-29,1792834.47015148
2018-09-30,1793405.51233242
2018-10-01,1793521.21553769
2018-10-02,1793620.02507028
2018-10-03,1793767.36561329
2018-10-04,1794091.22654397
2018-10-05,1794168.76796993
2018-10-06,1794383.16535969
2018-10-07,1794876.11106565
2018-10-08,1794119.33320382
2018-10-09,1791444.43864704
2018-10-10,1791622.333086
2018-10-11,1791823.15697065
2018-10-12,1791470.87213099
2018-10-13,1791870.64492091
2018-10-14,1791792.80733545
2018-10-15,1792048.10007004
2018-10-16,1790728.73693891
2018-10-17,1790820.99129074
2018-10-18,1791190.65189927
2018-10-19,1791793.77030915
2018-10-20,1791563.82315066
2018-10-21,1791898.59298635
2018-10-22,1792056.66929186
2018-10-23,1792397.9490503
2018-10-24,1792147.90830006
2018-10-25,1791927.65461309
2018-10-26,1791782.45814524
2018-10-27,1791741.55980727
2018-10-28,1792195.6130401
2018-10-29,1791187.6455151
2018-10-30,1791568.04580291
2018-10-31,1791661.3721717
2018-11-01,1792139.97572039
2018-11-02,1792458.5609568
2018-11-03,1791681.8938989
2018-11-04,1791640.94737262
2018-11-05,1792083.74775309
2018-11-06,1791768.0748917
2018-11-07,1791185.91445701
2018-11-08,1791093.69567376
2018-11-09,1791133.26035545
2018-11-10,1791657.24783694
2018-11-11,1792288.79126862
2018-11-12,1791639.04171071
2018-11-13,1791741.29000725
2018-11-14,1792139.3183597
2018-11-15,1792059.06869466
2018-11-16,1791531.65060135
2018-11-17,1791864.12860116
2018-11-18,1791889.8560193
2018-11-19,1790991.29378077
2018-11-20,1791285.11134504
2018-11-21,1789297.30947978
2018-11-22,1789379.44361813
2018-11-23,1789853.57651712
2018-11-24,1789476.09222419
2018-11-25,1788750.81055624
2018-11-26,1787242.02368427
2018-11-27,1784412.55764575
2018-11-28,1780057.51198636
2018-11-29,1780623.59326283
2018-11-30,1780454.5707828
2018-12-01,1780534.12641199
2018-12-02,1781015.36359614
2018-12-03,1780899.88929565
2018-12-04,1781394.31385277
2018-12-05,1780966.59545201
2018-12-06,1781388.18701039
2018-12-07,1781320.53609513
2018-12-08,1780436.44959917
2018-12-09,1780564.70395224
2018-12-10,1780909.25788105
2018-12-11,1780321.59521601
2018-12-12,1780243.49099263
2018-12-13,1780437.11569186
2018-12-14,1781095.53756552
2018-12-15,1781239.32048378
2018-12-16,1781379.89117168
2018-12-17,1781414.05613821
2018-12-18,1781587.9832542
2018-12-19,1781404.57458011
2018-12-20,1780915.20162113
2018-12-21,1781203.60955385
2018-12-22,1781690.26368123
2018-12-23,1782326.31973147
2018-12-24,1782004.07245519
2018-12-25,1782570.63502786
2018-12-26,1782635.17106176
2018-12-27,1783361.20229971
2018-12-28,1783624.40756958
2018-12-29,1783849.64589571
2018-12-30,1784386.04716362
2018-12-31,1784941.39723967
2019-01-01,1785290.80429129
2019-01-02,1785176.99519198
2019-01-03,1785975.43220096
2019-01-04,1785782.0068663
2019-01-05,1784139.85555248
2019-01-06,1784003.02780928
2019-01-07,1784467.62271059
2019-01-08,1785305.71096171
2019-01-09,1781125.80819135
2019-01-10,1779682.4898194
2019-01-11,1780213.03785395
2019-01-12,1780332.135251
2019-01-13,1779204.00975768
2019-01-14,1779115.0296427
2019-01-15,1779376.4698866
2019-01-16,1778318.83618746
2019-01-17,1778494.74260449
2019-01-18,1778072.24997325
2019-01-19,1778242.76962772
2019-01-20,1778705.12511218
2019-01-21,1778568.30312608
2019-01-22,1778750.02460601
2019-01-23,1778991.84532459
2019-01-24,1779408.53139231
2019-01-25,1779688.96000138
2019-01-26,1780064.72082079
2019-01-27,1780285.48375335
2019-01-28,1778349.18055466
2019-01-29,1778403.68484505
2019-01-30,1777792.60985121
2019-01-31,1778240.20362287
2019-02-01,1778521.46327456
2019-02-02,1778707.2537506
2019-02-03,1778829.47888664
2019-02-04,1779115.3206112
2019-02-05,1779255.05358159
2019-02-06,1777879.39038462
2019-02-07,1778100.87776447
2019-02-08,1778379.2357914
2019-02-09,1778659.75471889
2019-02-10,1778762.46146398
2019-02-11,1778943.77381479
2019-02-12,1778965.18320749
2019-02-13,1779188.45357134
2019-02-14,1779137.38261948
2019-02-15,1778925.87638614
2019-02-16,1779149.52099675
2019-02-17,1779401.9511141
2019-02-18,1779312.08875419
2019-02-19,1776444.96491273
2019-02-20,1776469.24262377
2019-02-21,1776562.69426398
2019-02-22,1776267.48900853
2019-02-23,1776384.19574781
2019-02-24,1776688.07362326
2019-02-25,1776558.21555813
2019-02-26,1777066.85805386
2019-02-27,1777093.97777806
2019-02-28,1776859.58827223
2019-03-01,1776422.51911518
2019-03-02,1776741.4905429
2019-03-03,1776937.46151591
2019-03-04,1777029.52449544
2019-03-05,1777146.55415804
2019-03-06,1777242.59881072
2019-03-07,1777296.73569072
2019-03-08,1777384.27095403
2019-03-09,1777688.69725751
2019-03-10,1777831.65560928
2019-03-11,1777966.44926446
2019-03-12,1777852.56632429
2019-03-13,1777837.87889088
2019-03-14,1778178.85794558
2019-03-15,1777171.57732388
2019-03-16,1777553.08030353
2019-03-17,1777658.73588984
2019-03-18,1777584.55215037
2019-03-19,1777713.47887784
2019-03-20,1778124.10793939
2019-03-21,1776704.60430983
2019-03-22,1777254.67767723
2019-03-23,1777297.84356395
2019-03-24,1778012.31220461
2019-03-25,1778127.12028521
2019-03-26,1773615.52945814
2019-03-27,1773999.34858914
2019-03-28,1774542.63298487
2019-03-29,1773102.477893
2019-03-30,1773599.26020422
2019-03-31,1774231.99132398
2019-04-01,1773871.81680621
2019-04-02,1773975.74243639
2019-04-03,1772879.84670669
2019-04-04,1773517.82682595
2019-04-05,1773517.82613159
2019-04-06,1773779.66190117
2019-04-07,1773879.05899661
2019-04-08,1773369.65830446
2019-04-09,1773821.87519191
2019-04-10,1773441.76630818
2019-04-11,1773744.28354058
2019-04-12,1773822.6178073
2019-04-13,1774248.40529069
2019-04-14,1774058.65508528
2019-04-15,1774602.44072055
2019-04-16,1774752.45786742
2019-04-17,1774790.62978268
2019-04-18,1774768.02818949
2019-04-19,1774511.30700696
2019-04-20,1774279.70037567
2019-04-21,1774454.04827922
2019-04-22,1773837.72110318
2019-04-23,1774207.55111236
2019-04-24,1773287.03651282
2019-04-25,1772976.32009055
2019-04-26,1773325.77560198
2019-04-27,1773762.57689734
2019-04-28,1774492.40819951
2019-04-29,1774504.49820898
2019-04-30,1773634.47866825
2019-05-01,1774164.77855173
2019-05-02,1773753.72579046
2019-05-03,1773894.90223105
2019-05-04,1772987.27615469
2019-05-05,1773116.65252101
2019-05-06,1772776.08238496
2019-05-07,1772692.37542581
2019-05-08,1773512.48512079
2019-05-09,1773131.86377739
2019-05-10,1773614.36436148
2019-05-11,1773612.53735493
2019-05-12,1774163.35757307
2019-05-13,1774678.0065686
2019-05-14,1773766.68256411
2019-05-15,1773577.68265965
2019-05-16,1773728.69221406
2019-05-17,1774202.48648885
2019-05-18,1774117.74732838
2019-05-19,1773954.96556167
2019-05-20,1773437.19314644
2019-05-21,1772977.68475942
2019-05-22,1772955.07425274
2019-05-23,1772591.72627082
2019-05-24,1771594.9825387
2019-05-25,1771336.14116546
2019-05-26,1771916.61643342
2019-05-27,1771924.17068222
2019-05-28,1772743.33313717
2019-05-29,1772535.10646668
2019-05-30,1772363.36253758
2019-05-31,1772190.17728689
2019-06-01,1772186.50703717
2019-06-02,1772210.29237279
2019-06-03,1772346.93883511
2019-06-04,1771353.53596455
2019-06-05,1771082.06077485
2019-06-06,1771414.70800675
2019-06-07,1771335.15349107
2019-06-08,1771406.28180809
2019-06-09,1771931.7849555
2019-06-10,1772518.34897234
2019-06-11,1772558.54317331
2019-06-12,1772676.46877891
2019-06-13,1772822.67304556
2019-06-14,1772143.76141095
2019-06-15,1772151.65963239
2019-06-16,1772315.02454065
2019-06-17,1772255.14861675
2019-06-18,1772823.73299363
2019-06-19,1771822.80805465
2019-06-20,1771245.60879867
2019-06-21,1771613.62846236
2019-06-22,1771100.05185909
2019-06-23,1771452.65254217
2019-06-24,1770712.86705169
2019-06-25,1770737.1405883
2019-06-26,1771107.49722116
2019-06-27,1770146.34386348
2019-06-28,1769656.70411685
2019-06-29,1769445.3406542
2019-06-30,1769678.25172499
2019-07-01,1769366.77978812
2019-07-02,1769578.00446394
2019-07-03,1769815.60035802
2019-07-04,1769332.45301866
2019-07-05,1769988.97707875
2019-07-06,1770373.01724771
2019-07-07,1770542.33024204
2019-07-08,1770482.32996601
2019-07-09,1770477.93546654
2019-07-10,1770190.05489772
2019-07-11,1770355.09279141
2019-07-12,1770855.53268198
2019-07-13,1771027.33743016
2019-07-14,1771090.71561139
2019-07-15,1771244.10137516
2019-07-16,1771239.67020364
2019-07-17,1770912.57130517
2019-07-18,1771234.26252258
2019-07-19,1771290.31573077
2019-07-20,1771621.10126359
2019-07-21,1771776.23953537
2019-07-22,1771702.35753588
2019-07-23,1771905.46339845
2019-07-24,1771988.94927749
2019-07-25,1772376.41486137
2019-07-26,1772502.38522928
2019-07-27,1772843.83601946
2019-07-28,1773390.47187561
2019-07-29,1773664.47218099
2019-07-30,1773643.240949
2019-07-31,1773682.80156864
2019-08-01,1771664.3209658
2019-08-02,1769657.56776247
2019-08-03,1770028.17818914
2019-08-04,1769873.50833828
2019-08-05,1769960.52950902
2019-08-06,1769368.43154766
2019-08-07,1769321.80986026
2019-08-08,1768750.71767415
2019-08-09,1768649.4220627
2019-08-10,1769323.48253961
2019-08-11,1769583.10808886
2019-08-12,1768837.07775254
2019-08-13,1769853.04758617
2019-08-14,1768440.21090279
2019-08-15,1768423.38595915
2019-08-16,1768682.51717876
2019-08-17,1768464.58159244
2019-08-18,1768124.62145892
2019-08-19,1768354.55634212
2019-08-20,1768568.02354758
2019-08-21,1768159.02395116
2019-08-22,1768209.38801717
2019-08-23,1767798.18254351
2019-08-24,1767981.29458772
2019-08-25,1768275.71178099
2019-08-26,1768016.85256756
2019-08-27,1768343.82143397
2019-08-28,1768137.48352361
2019-08-29,1768144.25616554
2019-08-30,1767209.47284017
2019-08-31,1768060.31768766
2019-09-01,1768040.45371949
2019-09-02,1767930.75017728
2019-09-03,1768219.09959908
2019-09-04,1767792.40949875
2019-09-05,1768045.62920986
2019-09-06,1767777.09035103
2019-09-07,1767818.54860912
2019-09-08,1768555.22272893
2019-09-09,1767779.40112933
2019-09-10,1768002.81777248
2019-09-11,1768146.14584278
2019-09-12,1767785.41518234
2019-09-13,1767874.87310466
2019-09-14,1766992.04035562
2019-09-15,1767034.16727865
2019-09-16,1767331.25705766
2019-09-17,1767434.53088231
2019-09-18,1767511.0453264
2019-09-19,1767508.33080421
2019-09-20,1767395.6159303
2019-09-21,1767903.65533628
2019-09-22,1767931.05881887
2019-09-23,1767602.69116047
2019-09-24,1767053.72049896
2019-09-25,1766821.11783888
2019-09-26,1767125.91334732
2019-09-27,1766302.5495139
2019-09-28,1766522.57495863
2019-09-29,1766436.25773263
2019-09-30,1766252.33743091
2019-10-01,1766604.46106462
2019-10-02,1766484.18430627
2019-10-03,1766546.14785275
2019-10-04,1766420.84985045
2019-10-05,1766392.95615687
2019-10-06,1766701.80352768
2019-10-07,1766543.12612053
2019-10-08,1766599.71449595
2019-10-09,1766340.95999635
2019-10-10,1766690.94126077
2019-10-11,1766451.91606528
2019-10-12,1766478.55758846
2019-10-13,1766240.11881142
2019-10-14,1765914.78485219
2019-10-15,1766183.52980897
2019-10-16,1766173.95591637
2019-10-17,1766131.24849526
2019-10-18,1766138.52003346
2019-10-19,1766147.65081311
2019-10-20,1766279.62567498
2019-10-21,1766039.01383672
2019-10-22,1765925.60700977
2019-10-23,1766160.44946654
2019-10-24,1765891.50255106
2019-10-25,1766118.78280126
2019-10-26,1766232.67255627
2019-10-27,1766387.04506235
2019-10-28,1766738.94586575
2019-10-29,1766369.34741121
2019-10-30,1766660.34984255
2019-10-31,1766672.22802935
2019-11-01,1766186.17704322
2019-11-02,1766583.21505036
2019-11-03,1766750.54939465
2019-11-04,1766681.06055555
2019-11-05,1767085.6269365
2019-11-06,1767076.36288663
2019-11-07,1767332.4992526
2019-11-08,1767491.41367369
2019-11-09,1767681.33189827
2019-11-10,1768234.00969754
2019-11-11,1768286.0225575
2019-11-12,1767806.38219885
2019-11-13,1768321.17814337
2019-11-14,1768502.23218528
2019-11-15,1768105.59101423
2019-11-16,1767986.51191631
2019-11-17,1768397.29074694
