t,indicators_liveliness_account_based
2012-07-04,0.371713138127544
2012-07-05,0.371660059166597
2012-07-06,0.371383881508828
2012-07-07,0.371302313201722
2012-07-08,0.371544629433845
2012-07-09,0.371371233938161
2012-07-10,0.371529447034469
2012-07-11,0.374442917516325
2012-07-12,0.374271615254381
2012-07-13,0.37411452499191
2012-07-14,0.376174817726805
2012-07-15,0.376011851612618
2012-07-16,0.375925503018861
2012-07-17,0.377343301892335
2012-07-18,0.37777662245737
2012-07-19,0.377664311260688
2012-07-20,0.377485843941091
2012-07-21,0.377484968120308
2012-07-22,0.377307185303007
2012-07-23,0.377132577480391
2012-07-24,0.37695646159791
2012-07-25,0.376647127894624
2012-07-26,0.37647410405526
2012-07-27,0.376198825970477
2012-07-28,0.375935522224941
2012-07-29,0.375696409332752
2012-07-30,0.375503318828103
2012-07-31,0.375455945789278
2012-08-01,0.37534493005931
2012-08-02,0.375226474486009
2012-08-03,0.375463133846509
2012-08-04,0.375553093408652
2012-08-05,0.375443357001053
2012-08-06,0.375516196974401
2012-08-07,0.375509535758015
2012-08-08,0.375794221613959
2012-08-09,0.375817154175084
2012-08-10,0.375754705148224
2012-08-11,0.37543687845779
2012-08-12,0.375043770112236
2012-08-13,0.374786631841254
2012-08-14,0.374691481578637
2012-08-15,0.374644602224291
2012-08-16,0.374598224214708
2012-08-17,0.375780665660181
2012-08-18,0.377289160055258
2012-08-19,0.379128609752731
2012-08-20,0.380129072762313
2012-08-21,0.380147123290611
2012-08-22,0.38030143077298
2012-08-23,0.380575765241033
2012-08-24,0.380490144027605
2012-08-25,0.380237219774993
2012-08-26,0.379864395389928
2012-08-27,0.380225390322532
2012-08-28,0.381856204897602
2012-08-29,0.381830575476212
2012-08-30,0.381472949533176
2012-08-31,0.38343536837189
2012-09-01,0.384063956266613
2012-09-02,0.383659472835407
2012-09-03,0.383370581860162
2012-09-04,0.383262372471361
2012-09-05,0.382871330942485
2012-09-06,0.382586864746654
2012-09-07,0.382372620861693
2012-09-08,0.381985169545063
2012-09-09,0.381901752804776
2012-09-10,0.384378316336603
2012-09-11,0.384628061451927
2012-09-12,0.384339573342772
2012-09-13,0.384155745667994
2012-09-14,0.383793050543246
2012-09-15,0.383476953933988
2012-09-16,0.383138584231193
2012-09-17,0.383514319802879
2012-09-18,0.383927420310299
2012-09-19,0.384400174778635
2012-09-20,0.384725645381319
2012-09-21,0.38493294125278
2012-09-22,0.385147733769154
2012-09-23,0.385011024503515
2012-09-24,0.38502336799346
2012-09-25,0.38527736807485
2012-09-26,0.385295029983756
2012-09-27,0.385250613968669
2012-09-28,0.385325606333399
2012-09-29,0.386197849034625
2012-09-30,0.386019260703291
2012-10-01,0.385884093315673
2012-10-02,0.385790679617285
2012-10-03,0.38583798742143
2012-10-04,0.38640047513678
2012-10-05,0.386443286874138
2012-10-06,0.386110169347297
2012-10-07,0.385830484585995
2012-10-08,0.386650205110786
2012-10-09,0.386550361016218
2012-10-10,0.386316413037665
2012-10-11,0.386182607523433
2012-10-12,0.386031515561354
2012-10-13,0.385796954166951
2012-10-14,0.38610613488976
2012-10-15,0.386114979692469
2012-10-16,0.385946694196904
2012-10-17,0.387014427330303
2012-10-18,0.387203238869183
2012-10-19,0.387084225680724
2012-10-20,0.386847591867565
2012-10-21,0.387013481918182
2012-10-22,0.386669020282447
2012-10-23,0.38642123045047
2012-10-24,0.386243926633198
2012-10-25,0.386622292612721
2012-10-26,0.38694091279791
2012-10-27,0.387093378044832
2012-10-28,0.386638310260237
2012-10-29,0.386279660173101
2012-10-30,0.386189280859975
2012-10-31,0.386288997930317
2012-11-01,0.386210815421269
2012-11-02,0.386137960303249
2012-11-03,0.385839031498993
2012-11-04,0.385662588130198
2012-11-05,0.385497882220881
2012-11-06,0.385316854368363
2012-11-07,0.385092758284207
2012-11-08,0.38501613451295
2012-11-09,0.384816224987209
2012-11-10,0.38452979133372
2012-11-11,0.384342532606816
2012-11-12,0.384534367293824
2012-11-13,0.384341786550257
2012-11-14,0.384373917569364
2012-11-15,0.384308753934518
2012-11-16,0.384501828426941
2012-11-17,0.384578521288825
2012-11-18,0.384378591265156
2012-11-19,0.384322648051226
2012-11-20,0.384195908105108
2012-11-21,0.384072601749914
2012-11-22,0.383871772865797
2012-11-23,0.38365836761605
2012-11-24,0.383517280249582
2012-11-25,0.383229437371811
2012-11-26,0.383244038405146
2012-11-27,0.383241712458039
2012-11-28,0.383154563104419
2012-11-29,0.38290046860448
2012-11-30,0.383000148164471
2012-12-01,0.383055072772687
2012-12-02,0.382762833782304
2012-12-03,0.382563091674524
2012-12-04,0.383694194966642
2012-12-05,0.385188141534348
2012-12-06,0.385147921284796
2012-12-07,0.385776603560785
2012-12-08,0.385776558682422
2012-12-09,0.385561390764161
2012-12-10,0.385654272139335
2012-12-11,0.385741171755094
2012-12-12,0.385901865610297
2012-12-13,0.386395724825433
2012-12-14,0.386925878744435
2012-12-15,0.386857124770747
2012-12-16,0.386749007679464
2012-12-17,0.386576036850103
2012-12-18,0.386481724794194
2012-12-19,0.386394815871262
2012-12-20,0.386739336376913
2012-12-21,0.386704271060472
2012-12-22,0.386564491437033
2012-12-23,0.38624787606126
2012-12-24,0.386037836273806
2012-12-25,0.385771515426467
2012-12-26,0.385432194442322
2012-12-27,0.38506591272031
2012-12-28,0.384719644825193
2012-12-29,0.384501519462191
2012-12-30,0.384181855215043
2012-12-31,0.384500163382109
2013-01-01,0.385049066596599
2013-01-02,0.384781839918655
2013-01-03,0.384539801465407
2013-01-04,0.384466502663357
2013-01-05,0.384398395369451
2013-01-06,0.384103442597858
2013-01-07,0.383799669046909
2013-01-08,0.383713544737821
2013-01-09,0.383919466521422
2013-01-10,0.384073493327115
2013-01-11,0.384019930176839
2013-01-12,0.383960910567396
2013-01-13,0.383873052497277
2013-01-14,0.383808127637819
2013-01-15,0.383674480779902
2013-01-16,0.383648910157575
2013-01-17,0.383718692114844
2013-01-18,0.383971343333805
2013-01-19,0.383919044972537
2013-01-20,0.383692749510982
2013-01-21,0.383624983849634
2013-01-22,0.384644939945503
2013-01-23,0.38512685159941
2013-01-24,0.385362092423197
2013-01-25,0.385709352735379
2013-01-26,0.385974487631874
2013-01-27,0.386716414186189
2013-01-28,0.386920118989986
2013-01-29,0.387337119770617
2013-01-30,0.388455154545045
2013-01-31,0.389267313492779
2013-02-01,0.392096453770944
2013-02-02,0.393332701890213
2013-02-03,0.393399573977033
2013-02-04,0.393415062666
2013-02-05,0.394203492181568
2013-02-06,0.394164128859124
2013-02-07,0.394223710711122
2013-02-08,0.39453038536307
2013-02-09,0.394744684354593
2013-02-10,0.395383946567246
2013-02-11,0.395258748564577
2013-02-12,0.395451507119748
2013-02-13,0.395675964843786
2013-02-14,0.395912553793097
2013-02-15,0.396363974336944
2013-02-16,0.39797716769987
2013-02-17,0.398320055592443
2013-02-18,0.398413940965536
2013-02-19,0.398692030075895
2013-02-20,0.398927859802177
2013-02-21,0.399306753073968
2013-02-22,0.399264608118799
2013-02-23,0.399414402650253
2013-02-24,0.399574200703749
2013-02-25,0.401256291688448
2013-02-26,0.402966576101769
2013-02-27,0.403070847806944
2013-02-28,0.403706882677035
2013-03-01,0.40506782998786
2013-03-02,0.405253868327133
2013-03-03,0.405117615789525
2013-03-04,0.404933015890422
2013-03-05,0.405460190083868
2013-03-06,0.406800321924358
2013-03-07,0.408817864986456
2013-03-08,0.409015811978372
2013-03-09,0.409269101139181
2013-03-10,0.409274951558071
2013-03-11,0.4092292899869
2013-03-12,0.409686863951171
2013-03-13,0.410030038889837
2013-03-14,0.410335402828732
2013-03-15,0.410458044065498
2013-03-16,0.41057502993415
2013-03-17,0.410351280003777
2013-03-18,0.410355472963053
2013-03-19,0.410480606840381
2013-03-20,0.41081874887741
2013-03-21,0.411177636333629
2013-03-22,0.412043032368702
2013-03-23,0.412991285078306
2013-03-24,0.41312361638206
2013-03-25,0.414000907468537
2013-03-26,0.414862087236948
2013-03-27,0.415471238573715
2013-03-28,0.416272152825604
2013-03-29,0.416795049995354
2013-03-30,0.417513797965165
2013-03-31,0.418193254097404
2013-04-01,0.418311301670654
2013-04-02,0.420916117503991
2013-04-03,0.422824849182242
2013-04-04,0.425260715611737
2013-04-05,0.427687324501251
2013-04-06,0.429211798510906
2013-04-07,0.429843258066961
2013-04-08,0.431061860700713
2013-04-09,0.432964766565875
2013-04-10,0.438059800547485
2013-04-11,0.441691385365987
2013-04-12,0.443202353110694
2013-04-13,0.444035997900783
2013-04-14,0.444361791630728
2013-04-15,0.444883906659437
2013-04-16,0.44646374100026
2013-04-17,0.447761829416352
2013-04-18,0.447909861710438
2013-04-19,0.447892095213689
2013-04-20,0.447962544316064
2013-04-21,0.448172962972785
2013-04-22,0.448489856245467
2013-04-23,0.448521327785121
2013-04-24,0.449088093187396
2013-04-25,0.450161876637463
2013-04-26,0.45003579955982
2013-04-27,0.450015288473541
2013-04-28,0.449963042298666
2013-04-29,0.449791366052676
2013-04-30,0.449747594385783
2013-05-01,0.449856259239579
2013-05-02,0.450265190853915
2013-05-03,0.450746272422845
2013-05-04,0.451616869822599
2013-05-05,0.451474788423709
2013-05-06,0.45125761144917
2013-05-07,0.451147105912092
2013-05-08,0.450953049793872
2013-05-09,0.450682717423117
2013-05-10,0.450535475669457
2013-05-11,0.450942684420659
2013-05-12,0.450675219182667
2013-05-13,0.45029359660465
2013-05-14,0.450004321954635
2013-05-15,0.45020454464631
2013-05-16,0.450189757383923
2013-05-17,0.449945070253796
2013-05-18,0.449957572910921
2013-05-19,0.44991970183905
2013-05-20,0.449647014881657
2013-05-21,0.449388456230456
2013-05-22,0.44907968145835
2013-05-23,0.44878010445626
2013-05-24,0.448493749399847
2013-05-25,0.448985332863003
2013-05-26,0.44913938345636
2013-05-27,0.448682875159667
2013-05-28,0.448516607950534
2013-05-29,0.448415257497952
2013-05-30,0.448354289423363
2013-05-31,0.448193859187128
2013-06-01,0.448250372801587
2013-06-02,0.447767585672729
2013-06-03,0.447479813767007
2013-06-04,0.447118438816138
2013-06-05,0.447694566379761
2013-06-06,0.447851484369277
2013-06-07,0.447968313091962
2013-06-08,0.447905094859611
2013-06-09,0.447913569383197
2013-06-10,0.447904571047467
2013-06-11,0.447608263618411
2013-06-12,0.44756056016911
2013-06-13,0.447085872400975
2013-06-14,0.446769910382211
2013-06-15,0.446754319155411
2013-06-16,0.446523896077279
2013-06-17,0.446160998445876
2013-06-18,0.445813949353942
2013-06-19,0.445640628463315
2013-06-20,0.445364781739261
2013-06-21,0.445048204530936
2013-06-22,0.444687570236885
2013-06-23,0.444356240335045
2013-06-24,0.444074121551892
2013-06-25,0.444171863584577
2013-06-26,0.444065101118209
2013-06-27,0.443866025390231
2013-06-28,0.443727648083631
2013-06-29,0.444001900943451
2013-06-30,0.443935788617784
2013-07-01,0.444180550212199
2013-07-02,0.44527131274004
2013-07-03,0.445315155768684
2013-07-04,0.445669655253102
2013-07-05,0.445529061563078
2013-07-06,0.445594120394104
2013-07-07,0.445217366331224
2013-07-08,0.444854464541096
2013-07-09,0.444505122106896
2013-07-10,0.444449577985567
2013-07-11,0.444526401456639
2013-07-12,0.444461019648165
2013-07-13,0.444629320793102
2013-07-14,0.444426756071485
2013-07-15,0.444040160840126
2013-07-16,0.443701822375444
2013-07-17,0.443386208339789
2013-07-18,0.443143214050226
2013-07-19,0.442899597689293
2013-07-20,0.442636375481558
2013-07-21,0.442226433786724
2013-07-22,0.44188842188344
2013-07-23,0.441777332453062
2013-07-24,0.441559660664687
2013-07-25,0.441264194596935
2013-07-26,0.440999475074783
2013-07-27,0.440677341934964
2013-07-28,0.440363795991375
2013-07-29,0.440223958777221
2013-07-30,0.440133196762376
2013-07-31,0.440184110197828
2013-08-01,0.440027324656084
2013-08-02,0.439812699903187
2013-08-03,0.441362135393276
2013-08-04,0.441996932824406
2013-08-05,0.441746047288394
2013-08-06,0.441476092555211
2013-08-07,0.441131249927349
2013-08-08,0.440961172103678
2013-08-09,0.440731162383755
2013-08-10,0.440321482041058
2013-08-11,0.43998462161961
2013-08-12,0.439696091451827
2013-08-13,0.440119236468094
2013-08-14,0.441507919933849
2013-08-15,0.441739895959229
2013-08-16,0.441619343592694
2013-08-17,0.441572549130323
2013-08-18,0.441204264886056
2013-08-19,0.440895677231123
2013-08-20,0.440765229250649
2013-08-21,0.440729112854604
2013-08-22,0.440507248300935
2013-08-23,0.440190422193375
2013-08-24,0.4398676184303
2013-08-25,0.439473156791633
2013-08-26,0.439227087059129
2013-08-27,0.439031357450866
2013-08-28,0.438790553400663
2013-08-29,0.438929187502226
2013-08-30,0.439055938234103
2013-08-31,0.438956516107772
2013-09-01,0.438680184540375
2013-09-02,0.43838906054614
2013-09-03,0.438316515198373
2013-09-04,0.438294300729462
2013-09-05,0.438096112396828
2013-09-06,0.437772985952427
2013-09-07,0.437573921369649
2013-09-08,0.437317551040392
2013-09-09,0.437094990493648
2013-09-10,0.437240718521476
2013-09-11,0.437148948687466
2013-09-12,0.437009857973899
2013-09-13,0.437061612907134
2013-09-14,0.436895583394654
2013-09-15,0.436646213064126
2013-09-16,0.436302509124067
2013-09-17,0.43611973461267
2013-09-18,0.436052117573393
2013-09-19,0.436638693951767
2013-09-20,0.436620859473
2013-09-21,0.436211814335355
2013-09-22,0.435951485052734
2013-09-23,0.435607891687409
2013-09-24,0.435288142407643
2013-09-25,0.435005656156205
2013-09-26,0.434887899684968
2013-09-27,0.43465980827503
2013-09-28,0.434349910290649
2013-09-29,0.434029025296509
2013-09-30,0.433822612349231
2013-10-01,0.433690359222265
2013-10-02,0.433676102700316
2013-10-03,0.433950028382069
2013-10-04,0.433621369723446
2013-10-05,0.433223135492147
2013-10-06,0.432946542987747
2013-10-07,0.433233569878835
2013-10-08,0.43462819294779
2013-10-09,0.434634325859589
2013-10-10,0.434682951125811
2013-10-11,0.434354839208518
2013-10-12,0.434002641927244
2013-10-13,0.433513308755989
2013-10-14,0.433121950215695
2013-10-15,0.43272536092338
2013-10-16,0.432645388876118
2013-10-17,0.433139876761649
2013-10-18,0.433058921529526
2013-10-19,0.432966917707074
2013-10-20,0.432908449682483
2013-10-21,0.43443515819965
2013-10-22,0.436187678166914
2013-10-23,0.43686089277694
2013-10-24,0.437870523426596
2013-10-25,0.441756770025394
2013-10-26,0.44277092168275
2013-10-27,0.442580751966831
2013-10-28,0.442507620283478
2013-10-29,0.442621331169388
2013-10-30,0.442640834256795
2013-10-31,0.442505061321988
2013-11-01,0.442495997240229
2013-11-02,0.442324826797318
2013-11-03,0.442021719919444
2013-11-04,0.442193056439099
2013-11-05,0.443931108140851
2013-11-06,0.444857199942645
2013-11-07,0.445661820144728
2013-11-08,0.446929550004554
2013-11-09,0.448028149462725
2013-11-10,0.448671534010519
2013-11-11,0.449087077729458
2013-11-12,0.449813631943287
2013-11-13,0.450463543640629
2013-11-14,0.451951014338797
2013-11-15,0.4533775936232
2013-11-16,0.45409925629524
2013-11-17,0.454681534156239
2013-11-18,0.456063072191203
2013-11-19,0.458399596218871
2013-11-20,0.460306868737906
2013-11-21,0.461066480515907
2013-11-22,0.461554413346668
2013-11-23,0.462458188968413
2013-11-24,0.46296741620402
2013-11-25,0.463293226980711
2013-11-26,0.465967466786487
2013-11-27,0.467730416632869
2013-11-28,0.469057856198902
2013-11-29,0.470806695695273
2013-11-30,0.471565514001007
2013-12-01,0.471752294163072
2013-12-02,0.472116657494036
2013-12-03,0.47252045765966
2013-12-04,0.472524187015498
2013-12-05,0.472735465310858
2013-12-06,0.473095779084061
2013-12-07,0.473408388717822
2013-12-08,0.473292796728414
2013-12-09,0.473033795598205
2013-12-10,0.472820971389678
2013-12-11,0.47309123515007
2013-12-12,0.472952339727046
2013-12-13,0.47285916606013
2013-12-14,0.472685567728786
2013-12-15,0.472628330911146
2013-12-16,0.473340584124484
2013-12-17,0.473345179980278
2013-12-18,0.47378559792025
2013-12-19,0.473932398866616
2013-12-20,0.473856476614659
2013-12-21,0.483280721841294
2013-12-22,0.485104040022476
2013-12-23,0.484858756360028
2013-12-24,0.484607753636823
2013-12-25,0.487000974149459
2013-12-26,0.486732051061758
2013-12-27,0.486954913599557
2013-12-28,0.486703897622799
2013-12-29,0.486378596284527
2013-12-30,0.486060495751881
2013-12-31,0.485648475002007
2014-01-01,0.48522246434723
2014-01-02,0.485036859643217
2014-01-03,0.484934122534713
2014-01-04,0.484975599708947
2014-01-05,0.48515802370693
2014-01-06,0.485132290338962
2014-01-07,0.484940093322884
2014-01-08,0.484770885082905
2014-01-09,0.484416366163237
2014-01-10,0.4840745391986
2014-01-11,0.483760121990604
2014-01-12,0.484434404156765
2014-01-13,0.484384186460709
2014-01-14,0.48445281924487
2014-01-15,0.484876470226787
2014-01-16,0.484769365004233
2014-01-17,0.484614727965212
2014-01-18,0.484307354012918
2014-01-19,0.484111687015868
2014-01-20,0.483920187949355
2014-01-21,0.483733790458991
2014-01-22,0.483577918677112
2014-01-23,0.483308555969617
2014-01-24,0.483085485071681
2014-01-25,0.482962673566874
2014-01-26,0.48266623676265
2014-01-27,0.482504449984586
2014-01-28,0.482380074452921
2014-01-29,0.482204705250873
2014-01-30,0.482085571290744
2014-01-31,0.481776805911127
2014-02-01,0.481534117626862
2014-02-02,0.481230070918516
2014-02-03,0.480906940515874
2014-02-04,0.480735242478266
2014-02-05,0.480730678593654
2014-02-06,0.492098734677441
2014-02-07,0.492278392445441
2014-02-08,0.4922462361988
2014-02-09,0.492106657073289
2014-02-10,0.492041167781141
2014-02-11,0.491932649442902
2014-02-12,0.491864448444083
2014-02-13,0.491607293294061
2014-02-14,0.491374934981809
2014-02-15,0.491094480482661
2014-02-16,0.490829963938138
2014-02-17,0.490588764212673
2014-02-18,0.490472132306339
2014-02-19,0.490519161793516
2014-02-20,0.490323185491371
2014-02-21,0.490279761528047
2014-02-22,0.490009827458792
2014-02-23,0.489665556449232
2014-02-24,0.489712526944101
2014-02-25,0.490197035911186
2014-02-26,0.4903095799602
2014-02-27,0.490079248153952
2014-02-28,0.490190596544839
2014-03-01,0.490922196980185
2014-03-02,0.490900073808826
2014-03-03,0.490939277903106
2014-03-04,0.490977063653761
2014-03-05,0.49109501061429
2014-03-06,0.490979019543282
2014-03-07,0.50102212497465
2014-03-08,0.504218614094874
2014-03-09,0.504398627460882
2014-03-10,0.511664974534215
2014-03-11,0.512417127324282
2014-03-12,0.512207586767649
2014-03-13,0.512243679278784
2014-03-14,0.512066456954497
2014-03-15,0.511747394704001
2014-03-16,0.511387449414444
2014-03-17,0.511115479654851
2014-03-18,0.511015946192562
2014-03-19,0.510983783819291
2014-03-20,0.511042086181754
2014-03-21,0.511028714560846
2014-03-22,0.511565987351372
2014-03-23,0.511205115591623
2014-03-24,0.510821629454994
2014-03-25,0.510675710745093
2014-03-26,0.51041694971435
2014-03-27,0.510428988693814
2014-03-28,0.510378744469716
2014-03-29,0.510138121681275
2014-03-30,0.509953651323039
2014-03-31,0.509797302808064
2014-04-01,0.50950349667207
2014-04-02,0.509173196573902
2014-04-03,0.509503324445635
2014-04-04,0.509246870265992
2014-04-05,0.508865673730125
2014-04-06,0.508715120439633
2014-04-07,0.508701498513543
2014-04-08,0.508422161380626
2014-04-09,0.508289332095244
2014-04-10,0.508635775902274
2014-04-11,0.508836026218567
2014-04-12,0.508511023293823
2014-04-13,0.508078597638824
2014-04-14,0.507700990941254
2014-04-15,0.5073445254627
2014-04-16,0.50757625140731
2014-04-17,0.508051412771986
2014-04-18,0.507961940279457
2014-04-19,0.507603129711896
2014-04-20,0.507205437471721
2014-04-21,0.506818044620533
2014-04-22,0.506557824766316
2014-04-23,0.50647158152121
2014-04-24,0.506377677307167
2014-04-25,0.506076209669163
2014-04-26,0.505710151960316
2014-04-27,0.505324212488278
2014-04-28,0.504982995192271
2014-04-29,0.504787317244705
2014-04-30,0.504571438460184
2014-05-01,0.504289762278716
2014-05-02,0.503919536838267
2014-05-03,0.503604588348449
2014-05-04,0.503264391840874
2014-05-05,0.503039752680335
2014-05-06,0.502769968202057
2014-05-07,0.502439404672274
2014-05-08,0.502166629427271
2014-05-09,0.501863369446313
2014-05-10,0.501454629766004
2014-05-11,0.501079286733833
2014-05-12,0.500776956341555
2014-05-13,0.500419175622025
2014-05-14,0.500414866391224
2014-05-15,0.500166184636827
2014-05-16,0.499780637341223
2014-05-17,0.499368747126345
2014-05-18,0.499006895560676
2014-05-19,0.498662784069102
2014-05-20,0.498389630966667
2014-05-21,0.498150436414902
2014-05-22,0.497887421827223
2014-05-23,0.497668470055449
2014-05-24,0.497371565925656
2014-05-25,0.497318769579178
2014-05-26,0.497176930862819
2014-05-27,0.497155860591024
2014-05-28,0.498979072539619
2014-05-29,0.498765380108311
2014-05-30,0.498548873293263
2014-05-31,0.498490450211536
2014-06-01,0.498357005870428
2014-06-02,0.498093712207228
2014-06-03,0.497977437035754
2014-06-04,0.497732431603155
2014-06-05,0.497575618393843
2014-06-06,0.497363433236153
2014-06-07,0.49717182945906
2014-06-08,0.496905937914339
2014-06-09,0.49673489840413
2014-06-10,0.497003176474042
2014-06-11,0.497540688874898
2014-06-12,0.498720016735559
2014-06-13,0.501039482807299
2014-06-14,0.500769338617297
2014-06-15,0.500360567247877
2014-06-16,0.500067535038121
2014-06-17,0.499703098525079
2014-06-18,0.49939924459218
2014-06-19,0.499143129532037
2014-06-20,0.498813240086644
2014-06-21,0.498408161043714
2014-06-22,0.498036195656949
2014-06-23,0.497753347507727
2014-06-24,0.497804091386702
2014-06-25,0.49757776323586
2014-06-26,0.497422430439035
2014-06-27,0.497155112663937
2014-06-28,0.496755227562304
2014-06-29,0.496391774650609
2014-06-30,0.496381962783176
2014-07-01,0.496344279240959
2014-07-02,0.496345558534113
2014-07-03,0.496167602477721
2014-07-04,0.495967712006671
2014-07-05,0.495652650372311
2014-07-06,0.495381503223632
2014-07-07,0.495143937271286
2014-07-08,0.494875802046429
2014-07-09,0.494717854550162
2014-07-10,0.49471203061439
2014-07-11,0.494415069924788
2014-07-12,0.494107803221965
2014-07-13,0.493773046687024
2014-07-14,0.493478038480087
2014-07-15,0.493222644172153
2014-07-16,0.492973690312991
2014-07-17,0.492700203901889
2014-07-18,0.49250096514585
2014-07-19,0.492270547199325
2014-07-20,0.492066779000033
2014-07-21,0.491893467872527
2014-07-22,0.491829859488745
2014-07-23,0.491713943639813
2014-07-24,0.491807380012753
2014-07-25,0.491654473282503
2014-07-26,0.491433731845104
2014-07-27,0.491211799619092
2014-07-28,0.4910370887462
2014-07-29,0.490949608929098
2014-07-30,0.490724299351061
2014-07-31,0.490502553407489
2014-08-01,0.490557249324545
2014-08-02,0.490600175897719
2014-08-03,0.490345791244949
2014-08-04,0.490267684834315
2014-08-05,0.490718580807927
2014-08-06,0.491755695343184
2014-08-07,0.491640125897187
2014-08-08,0.491411666617343
2014-08-09,0.491150311828967
2014-08-10,0.490798982867397
2014-08-11,0.490478784447042
2014-08-12,0.490200850744325
2014-08-13,0.490143515728959
2014-08-14,0.490008778334834
2014-08-15,0.489819258718324
2014-08-16,0.489657946469464
2014-08-17,0.489443941599981
2014-08-18,0.489328816833327
2014-08-19,0.489128393584869
2014-08-20,0.488902114766505
2014-08-21,0.488708881582239
2014-08-22,0.488700813889377
2014-08-23,0.488581871110523
2014-08-24,0.488441187663406
2014-08-25,0.488347989916169
2014-08-26,0.488300780831758
2014-08-27,0.488093217444202
2014-08-28,0.487813579102869
2014-08-29,0.487612259235704
2014-08-30,0.487808141412894
2014-08-31,0.487531548872996
2014-09-01,0.487335028631381
2014-09-02,0.487362165699795
2014-09-03,0.487216244633432
2014-09-04,0.487045675288799
2014-09-05,0.486972656434608
2014-09-06,0.487255717915547
2014-09-07,0.487159688691871
2014-09-08,0.487062766676759
2014-09-09,0.486970654660639
2014-09-10,0.487372349171628
2014-09-11,0.487215510653744
2014-09-12,0.487026783191355
2014-09-13,0.486796029955678
2014-09-14,0.486477424425053
2014-09-15,0.486251340357509
2014-09-16,0.48601718170257
2014-09-17,0.485772601384484
2014-09-18,0.485675995513103
2014-09-19,0.485748842496667
2014-09-20,0.486056198944711
2014-09-21,0.48621245949637
2014-09-22,0.485992649695845
2014-09-23,0.485841517463187
2014-09-24,0.485723753327914
2014-09-25,0.485500162367612
2014-09-26,0.48534960430142
2014-09-27,0.485181136578287
2014-09-28,0.485010461859348
2014-09-29,0.485072279077332
2014-09-30,0.485203490030358
2014-10-01,0.485070195969149
2014-10-02,0.484953050112439
2014-10-03,0.484893428480523
2014-10-04,0.485057327392791
2014-10-05,0.485606256771035
2014-10-06,0.486618555485715
2014-10-07,0.486625359168516
2014-10-08,0.486610221390105
2014-10-09,0.486606769233036
2014-10-10,0.486835400605517
2014-10-11,0.486690733888701
2014-10-12,0.486714911555983
2014-10-13,0.486596823702318
2014-10-14,0.486459371669774
2014-10-15,0.48640859129442
2014-10-16,0.486331596980184
2014-10-17,0.48619354834979
2014-10-18,0.485998833828468
2014-10-19,0.485763806619057
2014-10-20,0.485536506070822
2014-10-21,0.485296052538729
2014-10-22,0.485114128758272
2014-10-23,0.485063139837879
2014-10-24,0.485039425439857
2014-10-25,0.484914250688817
2014-10-26,0.484656502447398
2014-10-27,0.484441375607841
2014-10-28,0.484261072071887
2014-10-29,0.484093143689189
2014-10-30,0.483881630621701
2014-10-31,0.483634123925028
2014-11-01,0.483399096242804
2014-11-02,0.48327812065129
2014-11-03,0.483010988796572
2014-11-04,0.482857356286205
2014-11-05,0.482789289512142
2014-11-06,0.482657406108939
2014-11-07,0.483372247168816
2014-11-08,0.483242721472748
2014-11-09,0.483075460624137
2014-11-10,0.4829926256221
2014-11-11,0.48284097028831
2014-11-12,0.482811936510001
2014-11-13,0.482920330000337
2014-11-14,0.483014286589177
2014-11-15,0.482894976628695
2014-11-16,0.482654289836484
2014-11-17,0.482443485016728
2014-11-18,0.482387625558927
2014-11-19,0.482263392615864
2014-11-20,0.48223051706953
2014-11-21,0.482289350681345
2014-11-22,0.482086013106412
2014-11-23,0.481801261184695
2014-11-24,0.481564879102344
2014-11-25,0.481428020365534
2014-11-26,0.48125568559611
2014-11-27,0.481102664075706
2014-11-28,0.481881255769903
2014-11-29,0.484555467446583
2014-11-30,0.484356792863399
2014-12-01,0.484164669727161
2014-12-02,0.483989505639273
2014-12-03,0.483969074651512
2014-12-04,0.483987685297387
2014-12-05,0.484567942014034
2014-12-06,0.484392551608358
2014-12-07,0.484215825987232
2014-12-08,0.484717582132529
2014-12-09,0.486849868415581
2014-12-10,0.48688229272145
2014-12-11,0.486763033205165
2014-12-12,0.486584024763387
2014-12-13,0.486400906483258
2014-12-14,0.486163416001092
2014-12-15,0.485940423431875
2014-12-16,0.48582116203247
2014-12-17,0.485697353685239
2014-12-18,0.485654131098244
2014-12-19,0.48565957181957
2014-12-20,0.485508758515945
2014-12-21,0.485391329561616
2014-12-22,0.485338556823988
2014-12-23,0.485204790748726
2014-12-24,0.486526278230081
2014-12-25,0.486274354715928
2014-12-26,0.485996503379473
2014-12-27,0.485710139126072
2014-12-28,0.485393313324416
2014-12-29,0.485100803724063
2014-12-30,0.485457003158111
2014-12-31,0.486281750872974
2015-01-01,0.486229220824281
2015-01-02,0.485915985276447
2015-01-03,0.485745254057076
2015-01-04,0.485851528224489
2015-01-05,0.485840974335239
2015-01-06,0.485802865032049
2015-01-07,0.486470015672154
2015-01-08,0.486840959021055
2015-01-09,0.486966753568528
2015-01-10,0.486964396154488
2015-01-11,0.486924655098867
2015-01-12,0.486873869254381
2015-01-13,0.487233059201413
2015-01-14,0.48774146541974
2015-01-15,0.48817081120715
2015-01-16,0.488529806514114
2015-01-17,0.488424115628922
2015-01-18,0.488236364060861
2015-01-19,0.488054914681437
2015-01-20,0.487898245623662
2015-01-21,0.488095397053354
