t,indicators_sopr_more_155
2013-07-16,9.66157513946643
2013-07-17,7.748533105028
2013-07-18,6.47426758528747
2013-07-19,7.31816865849355
2013-07-20,10.4404465177621
2013-07-21,9.44988584009594
2013-07-22,8.10543949929555
2013-07-23,7.95062699965583
2013-07-24,7.02777274374557
2013-07-25,16.2837141499583
2013-07-26,11.9450100342697
2013-07-27,6.00516405636434
2013-07-28,7.77602707077326
2013-07-29,6.261434501475
2013-07-30,6.262964624358
2013-07-31,8.97795755828357
2013-08-01,8.19421514246213
2013-08-02,29.9474010137916
2013-08-03,21.3119388819396
2013-08-04,6.53611597867005
2013-08-05,5.90354621210673
2013-08-06,7.1372573611727
2013-08-07,5.51576471253016
2013-08-08,8.27403630776056
2013-08-09,8.1961443653356
2013-08-10,5.2931664370029
2013-08-11,7.95645319253061
2013-08-12,7.09998549985521
2013-08-13,17.413299231264
2013-08-14,7.48755572580797
2013-08-15,8.03937233798616
2013-08-16,11.689656646423
2013-08-17,3.53209144165439
2013-08-18,5.82924404882717
2013-08-19,3.49463218943093
2013-08-20,5.03351672209127
2013-08-21,6.97455019202516
2013-08-22,4.2149402598767
2013-08-23,3.50318626405915
2013-08-24,8.54099529364747
2013-08-25,7.64297002982736
2013-08-26,3.68054692901032
2013-08-27,4.04822913594491
2013-08-28,5.63054399923363
2013-08-29,3.08789528081093
2013-08-30,8.48505597185147
2013-08-31,4.07079492553628
2013-09-01,8.23800169161213
2013-09-02,5.71216179573179
2013-09-03,4.08299861383917
2013-09-04,4.47942699480639
2013-09-05,2.34812184618275
2013-09-06,4.99172789073569
2013-09-07,3.62970318818702
2013-09-08,3.33959670063363
2013-09-09,8.5423273306518
2013-09-10,2.69343726967334
2013-09-11,3.23058964548774
2013-09-12,4.89808367675498
2013-09-13,6.11620408477374
2013-09-14,3.34597231300071
2013-09-15,1.57621455574632
2013-09-16,2.31702055786083
2013-09-17,1.59796486660429
2013-09-18,8.30592612807599
2013-09-19,8.15832371106087
2013-09-20,2.44442646346643
2013-09-21,1.08331236898908
2013-09-22,4.96389519814158
2013-09-23,1.63840266810251
2013-09-24,2.5351505502784
2013-09-25,1.56703583719048
2013-09-26,2.02844037194842
2013-09-27,2.44898955013345
2013-09-28,2.45273635519769
2013-09-29,1.87708492093992
2013-09-30,3.44903753674102
2013-10-01,1.47895424766787
2013-10-02,1.99382192900488
2013-10-03,1.59951027543894
2013-10-04,1.78658705457037
2013-10-05,1.94031159574805
2013-10-06,2.11466756568493
2013-10-07,6.91662428468995
2013-10-08,1.67906672228812
2013-10-09,3.50665502158595
2013-10-10,1.14020393000855
2013-10-11,1.9825410184638
2013-10-12,4.39327142573071
2013-10-13,3.53830534765791
2013-10-14,2.47273482975396
2013-10-15,1.74023945413757
2013-10-16,3.45205515890172
2013-10-17,1.65046676320289
2013-10-18,1.5473351541667
2013-10-19,2.15693390421058
2013-10-20,5.96333477835236
2013-10-21,7.0158956274386
2013-10-22,3.40266128558578
2013-10-23,1.8238228440913
2013-10-24,3.09547902060089
2013-10-25,2.70651075395943
2013-10-26,5.90246565995662
2013-10-27,5.88679235289624
2013-10-28,2.2819431495124
2013-10-29,3.25180810611236
2013-10-30,3.1673348257952
2013-10-31,6.82067904897775
2013-11-01,3.23134842945706
2013-11-02,2.86985127581746
2013-11-03,5.30341459614699
2013-11-04,2.88380918309434
2013-11-05,4.61223662484527
2013-11-06,2.95544716057374
2013-11-07,4.67514213959343
2013-11-08,4.20080260700476
2013-11-09,5.93776536250035
2013-11-10,4.25626858845827
2013-11-11,6.2191558044715
2013-11-12,6.69977663462709
2013-11-13,6.57743154386456
2013-11-14,3.95143048578889
2013-11-15,8.3093387561413
2013-11-16,10.1476590277559
2013-11-17,11.4306265221225
2013-11-18,10.6793950631655
2013-11-19,8.89941839485444
2013-11-20,14.4566106621196
2013-11-21,9.33697520899339
2013-11-22,13.0136328925887
2013-11-23,8.51275499627886
2013-11-24,15.0308665803766
2013-11-25,16.7662960054311
2013-11-26,10.5791174872317
2013-11-27,16.163538435547
2013-11-28,15.7101153612063
2013-11-29,16.6694970763904
2013-11-30,15.5203051956936
2013-12-01,15.5234449472321
2013-12-02,17.4443385043775
2013-12-03,11.1804752072307
2013-12-04,16.4093129097672
2013-12-05,10.5849233154951
2013-12-06,13.6555858437374
2013-12-07,9.74476404159711
2013-12-08,11.1423617309561
2013-12-09,11.2009369687904
2013-12-10,16.7169673120791
2013-12-11,14.4297051745705
2013-12-12,14.6886821245072
2013-12-13,11.5262150546767
2013-12-14,19.3732417461254
2013-12-15,11.4145514110793
2013-12-16,34.928761091893
2013-12-17,13.1140202636748
2013-12-18,12.6354344877057
2013-12-19,15.943894283032
2013-12-20,37.8706590179403
2013-12-21,301.245621055934
2013-12-22,6.80394536018453
2013-12-23,13.5422319656875
2013-12-24,15.0807115492922
2013-12-25,8.26394475286345
2013-12-26,7.62989939515492
2013-12-27,13.4351709305668
2013-12-28,10.0274040154863
2013-12-29,19.7301307385432
2013-12-30,7.73619812411803
2013-12-31,8.46100644761783
2014-01-01,15.7928311545642
2014-01-02,8.40940814875314
2014-01-03,10.5724464704174
2014-01-04,13.07306780172
2014-01-05,10.5310478598941
2014-01-06,12.7365452795061
2014-01-07,11.7651312286168
2014-01-08,11.3066627998337
2014-01-09,15.1855133375892
2014-01-10,15.7668971879062
2014-01-11,18.9252020392367
2014-01-12,11.9318538300648
2014-01-13,10.0263016190342
2014-01-14,10.7486840700096
2014-01-15,14.8125083359405
2014-01-16,17.3919240803474
2014-01-17,15.473657041224
2014-01-18,20.7689497645437
2014-01-19,22.6574633850113
2014-01-20,19.3391242169177
2014-01-21,13.1849318264253
2014-01-22,13.0726043586879
2014-01-23,11.0734435031507
2014-01-24,9.76912409153686
2014-01-25,10.7605411872527
2014-01-26,12.6635646961517
2014-01-27,9.17543023093788
2014-01-28,11.0828957810782
2014-01-29,8.11901420128911
2014-01-30,10.8927647958604
2014-01-31,12.1161207068378
2014-02-01,8.39254352059999
2014-02-02,14.1359966199062
2014-02-03,12.8320780156993
2014-02-04,6.74404592843712
2014-02-05,35.9257340673983
2014-02-06,16.2754750216524
2014-02-07,11.1389570081508
2014-02-08,7.38567625849582
2014-02-09,10.2467007914783
2014-02-10,8.79099592897935
2014-02-11,12.0545220166948
2014-02-12,7.69991949716856
2014-02-13,7.99341063250152
2014-02-14,7.19000922482419
2014-02-15,12.4999506186116
2014-02-16,7.03279806273454
2014-02-17,9.22349091512646
2014-02-18,22.4594826384602
2014-02-19,7.97621726974749
2014-02-20,8.21101276645869
2014-02-21,5.66499116010958
2014-02-22,7.20142130975145
2014-02-23,9.85830957998951
2014-02-24,6.74924109668617
2014-02-25,6.24605647179985
2014-02-26,11.2513540015105
2014-02-27,6.83829593935889
2014-02-28,19.7831985158025
2014-03-01,19.941892565407
2014-03-02,6.54910163531318
2014-03-03,7.14913796509489
2014-03-04,7.34879486615203
2014-03-05,8.33011208630724
2014-03-06,8.57572584496579
2014-03-07,137.077785889055
2014-03-08,5.85952787689475
2014-03-09,50.1148104808756
2014-03-10,18.9668132147442
2014-03-11,13.0470001467028
2014-03-12,5.39899111425324
2014-03-13,8.35430765309358
2014-03-14,7.61694140864086
2014-03-15,7.44931301133954
2014-03-16,10.3947316181341
2014-03-17,14.6946782262993
2014-03-18,8.6593825298909
2014-03-19,7.64204783257823
2014-03-20,12.0622424031534
2014-03-21,4.43423351358281
2014-03-22,12.3531314262035
2014-03-23,8.24282841453203
2014-03-24,7.52198615047083
2014-03-25,6.40215646010655
2014-03-26,6.8140569603935
2014-03-27,5.90606145188002
2014-03-28,6.13592543260195
2014-03-29,6.6401303332236
2014-03-30,4.90604248055497
2014-03-31,4.57359911121498
2014-04-01,4.3045400557972
2014-04-02,4.11179667925672
2014-04-03,16.065231611589
2014-04-04,5.83786749032269
2014-04-05,6.90425778767901
2014-04-06,6.87543327303303
2014-04-07,7.08686525253592
2014-04-08,4.32837037326309
2014-04-09,4.36878097370571
2014-04-10,5.59489510084373
2014-04-11,5.39699619898902
2014-04-12,6.60953123239854
2014-04-13,3.70774338936889
2014-04-14,5.50951042563465
2014-04-15,4.62602790207498
2014-04-16,9.47855774478537
2014-04-17,5.41223673907845
2014-04-18,4.18902880239946
2014-04-19,4.39098052860072
2014-04-20,7.46659409634463
2014-04-21,3.99250707606785
2014-04-22,3.55459616232972
2014-04-23,3.92122024017592
2014-04-24,4.21233886825787
2014-04-25,3.70173223015509
2014-04-26,4.12558465169415
2014-04-27,3.3667491061895
2014-04-28,4.29265631008386
2014-04-29,3.39701246922523
2014-04-30,2.14633488252991
2014-05-01,3.10210802119165
2014-05-02,1.81209322343277
2014-05-03,1.65153676267001
2014-05-04,2.43883358459771
2014-05-05,2.26390082943757
2014-05-06,2.13671357543428
2014-05-07,3.30199112624619
2014-05-08,1.98020466523783
2014-05-09,1.57156065717417
2014-05-10,2.94064886024697
2014-05-11,1.89556441029972
2014-05-12,1.73589088838728
2014-05-13,0.950961645756137
2014-05-14,1.1412027023662
2014-05-15,1.86875108020602
2014-05-16,0.927375129761888
2014-05-17,1.28007168150944
2014-05-18,1.96298446078454
2014-05-19,1.20614335514254
2014-05-20,1.9477087044601
2014-05-21,1.69358831618343
2014-05-22,2.27203783091137
2014-05-23,1.03560175997707
2014-05-24,1.28700518016264
2014-05-25,2.50179515519204
2014-05-26,1.17742271075514
2014-05-27,13.5475477522885
2014-05-28,1.39145155401629
2014-05-29,1.35432294234356
2014-05-30,2.50699302033867
2014-05-31,2.55015012631558
2014-06-01,1.2411365765435
2014-06-02,0.969594611787536
2014-06-03,1.15886120157276
2014-06-04,1.60772001194659
2014-06-05,1.25568026190106
2014-06-06,1.73132972635271
2014-06-07,1.4744674512404
2014-06-08,4.73753822161249
2014-06-09,2.29444897563349
2014-06-10,1.42149728504637
2014-06-11,2.48453449265548
2014-06-12,3.35192619189938
2014-06-13,2.03753672092791
2014-06-14,1.08340822166404
2014-06-15,1.05546164535065
2014-06-16,1.96175410129098
2014-06-17,0.947921844495747
2014-06-18,1.49237985927759
2014-06-19,1.10000890728885
2014-06-20,1.3945594280452
2014-06-21,1.59244289602885
2014-06-22,1.69421103400042
2014-06-23,1.01138085140221
2014-06-24,2.78686337775401
2014-06-25,1.03249249446213
2014-06-26,2.61886340548345
2014-06-27,2.9873553815763
2014-06-28,1.34709095943082
2014-06-29,11.4972429267428
2014-06-30,2.69035102524755
2014-07-01,1.20307035324781
2014-07-02,1.35291940930382
2014-07-03,2.52645979149412
2014-07-04,2.5029636222587
2014-07-05,1.32852925940548
2014-07-06,1.6864707256614
2014-07-07,1.83004467721271
2014-07-08,1.09468027072693
2014-07-09,3.09563767230199
2014-07-10,3.42415216399207
2014-07-11,1.62397427137838
2014-07-12,2.05041423802451
2014-07-13,1.83815883406089
2014-07-14,1.11616826620914
2014-07-15,2.16547814038567
2014-07-16,1.51059217872012
2014-07-17,1.37833251217895
2014-07-18,1.29007753383052
2014-07-19,0.877616306289427
2014-07-20,0.960509935616141
2014-07-21,1.35001856969695
2014-07-22,1.74935654424634
2014-07-23,2.47782842374864
2014-07-24,1.96004396524093
2014-07-25,1.20112339280401
2014-07-26,0.991727115179078
2014-07-27,1.33417200552358
2014-07-28,1.58165113489321
2014-07-29,0.874704239012943
2014-07-30,1.07272291371154
2014-07-31,1.67585440644278
2014-08-01,1.07360305107939
2014-08-02,1.82383797956579
2014-08-03,1.04405342933499
2014-08-04,1.74847319621037
2014-08-05,2.79333897561058
2014-08-06,1.68794458860554
2014-08-07,1.25134783758832
2014-08-08,1.45831407219563
2014-08-09,1.57136686300707
2014-08-10,1.19524659692763
2014-08-11,1.56047346994061
2014-08-12,1.23319050320739
2014-08-13,1.65476419357977
2014-08-14,1.16481234301875
2014-08-15,1.32244956161818
2014-08-16,1.70194263369791
2014-08-17,2.69671349991575
2014-08-18,1.12781324016076
2014-08-19,1.13891144278264
2014-08-20,1.72343131104801
2014-08-21,0.948229109112369
2014-08-22,1.66818407813956
2014-08-23,2.45885187666422
2014-08-24,0.957611772316284
2014-08-25,1.35343645141361
2014-08-26,1.3667267067914
2014-08-27,0.944421769558429
2014-08-28,1.44211175354626
2014-08-29,0.829126153107151
2014-08-30,1.05790476639276
2014-08-31,1.84143057233194
2014-09-01,1.92337861195175
2014-09-02,0.840110980330502
2014-09-03,1.45038119791745
2014-09-04,1.70630326908361
2014-09-05,2.05812022127786
2014-09-06,2.55926159870168
2014-09-07,0.687007013601185
2014-09-08,1.02557965163144
2014-09-09,0.855405321276708
2014-09-10,1.0229690987185
2014-09-11,0.862706676686314
2014-09-12,0.759565824564476
2014-09-13,1.03213199006881
2014-09-14,1.37025901418964
2014-09-15,0.900002110040693
2014-09-16,0.9341305828775
2014-09-17,1.18323351008773
2014-09-18,1.22263624099115
2014-09-19,0.866600931456306
2014-09-20,0.715717106038786
2014-09-21,1.03954566098386
2014-09-22,0.717911354318601
2014-09-23,1.02973596763637
2014-09-24,0.881815911236824
2014-09-25,0.909039260726709
2014-09-26,0.61206194644274
2014-09-27,0.603840893848183
2014-09-28,1.70040792620571
2014-09-29,0.57719072741232
2014-09-30,0.984966749879003
2014-10-01,0.584676091060539
2014-10-02,0.746335180671183
2014-10-03,0.670408886118056
2014-10-04,0.860533621384823
2014-10-05,1.49153462029883
2014-10-06,0.53573732498966
2014-10-07,0.625839777953651
2014-10-08,0.829751990679394
2014-10-09,0.856429369903757
2014-10-10,0.791654787503012
2014-10-11,0.728377126703864
2014-10-12,0.500877342726822
2014-10-13,1.35325079966681
2014-10-14,0.711851823542927
2014-10-15,0.915300502764457
2014-10-16,1.04685475442092
2014-10-17,0.647193883706557
2014-10-18,1.15726053083378
2014-10-19,0.910728289104793
2014-10-20,0.692445592254466
2014-10-21,0.826638673172969
2014-10-22,0.844294450570189
2014-10-23,0.796105544591783
2014-10-24,0.660609413924939
2014-10-25,0.9859988797826
2014-10-26,0.820576662263294
2014-10-27,0.766107471358826
2014-10-28,0.998313090594374
2014-10-29,0.632667216336426
2014-10-30,0.590071335163403
2014-10-31,0.987059162853793
2014-11-01,1.26409828050866
2014-11-02,0.805630068165889
2014-11-03,0.579002481116509
2014-11-04,0.871972379614954
2014-11-05,0.989170368788894
2014-11-06,1.32984556403596
2014-11-07,2.80675231684796
2014-11-08,1.15812683249155
2014-11-09,0.612298275093029
2014-11-10,0.715876767868135
2014-11-11,0.712121686198097
2014-11-12,0.743385830929395
2014-11-13,0.654686053663763
2014-11-14,0.841393130431805
2014-11-15,0.784008120092172
2014-11-16,1.16476836604364
2014-11-17,0.715550669927935
2014-11-18,0.955256063478676
2014-11-19,0.67065161123434
2014-11-20,0.718272947084654
2014-11-21,0.641625033674376
2014-11-22,0.806213843844539
2014-11-23,0.77916150233949
2014-11-24,0.899480322211789
2014-11-25,0.67946223555341
2014-11-26,0.853936094640963
2014-11-27,0.783832603519382
2014-11-28,0.598960698916648
2014-11-29,0.794607158257737
2014-11-30,1.13730851840066
2014-12-01,0.76907629788155
2014-12-02,0.812559109957151
2014-12-03,0.941295018858759
2014-12-04,0.660466271102419
2014-12-05,0.812843800710988
2014-12-06,0.744507454505736
2014-12-07,0.912364296795935
2014-12-08,0.606190205674492
2014-12-09,1.40954806349349
2014-12-10,0.838911797785732
2014-12-11,0.799811228973029
2014-12-12,0.581383881887737
2014-12-13,0.703049542524275
2014-12-14,0.872241902227391
2014-12-15,0.499635757733452
2014-12-16,0.965774546814101
2014-12-17,0.755446223252135
2014-12-18,0.717950160235443
2014-12-19,0.582150181841771
2014-12-20,0.473590179302354
2014-12-21,0.520057401166657
2014-12-22,0.615712457623295
2014-12-23,0.659776980285684
2014-12-24,0.52407347368722
2014-12-25,0.649644348437096
2014-12-26,0.554951955538846
2014-12-27,0.612882442423787
2014-12-28,0.544590266445818
2014-12-29,0.569028514260598
2014-12-30,0.647542847698008
2014-12-31,0.541385741469665
2015-01-01,0.76548163450677
2015-01-02,0.697524387413767
2015-01-03,0.589290906819203
2015-01-04,0.715561231190395
2015-01-05,0.483084955274444
2015-01-06,1.35596416525129
2015-01-07,0.640826413796623
2015-01-08,0.805216513470912
2015-01-09,0.53878592008451
2015-01-10,0.607611853984035
2015-01-11,1.02638849737103
2015-01-12,0.484541650774111
2015-01-13,0.719375866629078
2015-01-14,0.494954767683347
2015-01-15,0.784036368995983
2015-01-16,0.412985558799689
2015-01-17,0.350292699163322
2015-01-18,0.559955244035485
2015-01-19,0.401531209455951
2015-01-20,0.466808491193706
2015-01-21,0.446086287385761
2015-01-22,0.445560716366375
2015-01-23,0.433272806854928
2015-01-24,0.724062655681263
2015-01-25,0.374882453334592
2015-01-26,0.515818524087962
2015-01-27,0.484532130535762
2015-01-28,0.449222637996951
2015-01-29,0.558490900883167
2015-01-30,0.431478894946587
2015-01-31,0.547182213286667
2015-02-01,0.480322131451853
2015-02-02,0.359075813798073
2015-02-03,0.870644362000306
2015-02-04,0.614745065107888
2015-02-05,0.396205925365818
2015-02-06,0.671812773803703
2015-02-07,0.590400160021769
2015-02-08,0.453696249985368
2015-02-09,0.53414842729128
2015-02-10,0.484607830872971
2015-02-11,0.5244319180773
2015-02-12,0.482788063260208
2015-02-13,0.517825296469915
2015-02-14,0.501490100349194
2015-02-15,1.13720963630407
2015-02-16,0.408695367036147
2015-02-17,0.523179424561517
2015-02-18,0.558687010774025
2015-02-19,0.435450177235447
2015-02-20,5.15311132363793
2015-02-21,0.412815757475858
2015-02-22,0.413646663534762
2015-02-23,0.484091415611334
2015-02-24,0.428777614615259
2015-02-25,0.439253173736465
2015-02-26,0.423018643346925
2015-02-27,0.525610799199648
2015-02-28,0.610672221987376
2015-03-01,1.49054401606963
2015-03-02,0.442008117860559
2015-03-03,0.484833318275707
2015-03-04,1.22456662965945
2015-03-05,0.669116268006678
2015-03-06,1.35483705370057
2015-03-07,0.470921756770683
2015-03-08,0.467395509268036
2015-03-09,0.570839630934773
2015-03-10,1.85888188739594
2015-03-11,0.665348641456474
2015-03-12,1.17773448061082
2015-03-13,0.474319734643361
2015-03-14,0.69495019085901
2015-03-15,0.612739597744038
2015-03-16,0.708939005697757
2015-03-17,0.829175738268046
2015-03-18,0.616067278847937
2015-03-19,0.546642731012732
2015-03-20,0.570206463074744
2015-03-21,0.969081916140635
2015-03-22,0.551798001145557
2015-03-23,0.546536441195871
2015-03-24,0.490618514612179
2015-03-25,0.547759471648192
2015-03-26,0.586848885826769
2015-03-27,0.580364800980351
2015-03-28,0.647451720188656
2015-03-29,0.544262618025363
2015-03-30,0.570129279101947
2015-03-31,0.520759778663124
2015-04-01,0.403335420963033
2015-04-02,1.08828031818353
2015-04-03,0.438400330845109
2015-04-04,1.00756826517817
2015-04-05,0.59807015710376
2015-04-06,0.585960687147206
2015-04-07,0.500849003217616
2015-04-08,0.787075382063785
2015-04-09,0.480667254963283
2015-04-10,0.542893927803387
2015-04-11,0.553708413323328
2015-04-12,0.481821296716797
2015-04-13,0.474940538919049
2015-04-14,0.50339171756676
2015-04-15,0.36676229155756
2015-04-16,0.457749255571347
2015-04-17,0.469775392521083
2015-04-18,0.477289109329227
2015-04-19,0.476323025416248
2015-04-20,0.570490786409825
2015-04-21,0.561843295426201
2015-04-22,0.449368792921977
2015-04-23,0.987335034416544
2015-04-24,0.451190609827158
2015-04-25,0.69349707792346
2015-04-26,0.443990227154771
2015-04-27,0.510435801862144
2015-04-28,0.626257762678138
2015-04-29,0.619810235225427
2015-04-30,0.56784097259506
2015-05-01,0.483164986401491
2015-05-02,0.445502563694506
2015-05-03,0.950836987067945
2015-05-04,0.483897334839657
2015-05-05,0.485960679522321
2015-05-06,0.655210780844827
2015-05-07,0.361027386678092
2015-05-08,0.566558339454517
2015-05-09,0.581575431607584
2015-05-10,0.506397919935796
2015-05-11,0.456194299738023
2015-05-12,0.472830515377542
2015-05-13,0.587966693712877
2015-05-14,0.511063773342921
2015-05-15,0.547124960352315
2015-05-16,0.561106955560532
2015-05-17,0.592232421542618
2015-05-18,0.450869440544731
2015-05-19,0.662158278984139
2015-05-20,0.534065348690501
2015-05-21,0.472061418640521
2015-05-22,0.66643518632817
2015-05-23,0.410998119579003
2015-05-24,0.611276960166559
2015-05-25,0.450371571044644
2015-05-26,0.554391378503427
2015-05-27,0.581735607894026
2015-05-28,0.556114443675714
2015-05-29,0.749670973050856
2015-05-30,0.422233832794396
2015-05-31,0.479745482326554
2015-06-01,0.518029020360436
2015-06-02,0.440824041045835
2015-06-03,0.465984848112146
2015-06-04,0.511586282419926
2015-06-05,0.553936461680795
2015-06-06,0.492998822668636
2015-06-07,0.366320226220984
2015-06-08,0.580264874718443
2015-06-09,0.52778923490867
2015-06-10,0.501026202153186
2015-06-11,0.440050018624795
2015-06-12,0.96822128693906
2015-06-13,0.430418206024498
2015-06-14,0.574126468567027
2015-06-15,0.55755563680721
2015-06-16,0.775050569475843
2015-06-17,0.65130451939701
2015-06-18,0.609929345364667
2015-06-19,0.595725982378303
2015-06-20,1.03259774921276
2015-06-21,1.28976995310425
2015-06-22,0.607991692348092
2015-06-23,0.735252669250174
2015-06-24,0.475558445758518
2015-06-25,0.502995695293319
2015-06-26,0.664777092603081
2015-06-27,0.888151359687546
2015-06-28,0.729711080990198
2015-06-29,0.720790391030972
2015-06-30,0.861944859983466
2015-07-01,0.75656568520308
2015-07-02,0.602076511756643
2015-07-03,0.418066214511845
2015-07-04,0.755737613126049
2015-07-05,0.501254872415465
2015-07-06,0.799852313557074
2015-07-07,1.26346633155838
2015-07-08,0.877802815393129
2015-07-09,0.460478971528106
2015-07-10,0.713485232752192
2015-07-11,0.748811587720752
2015-07-12,1.17296699532684
2015-07-13,0.681852660107783
2015-07-14,0.670147669461846
2015-07-15,0.625633910209151
2015-07-16,0.628035446058853
2015-07-17,1.00412803442547
2015-07-18,0.620425405391867
2015-07-19,0.79058133824646
2015-07-20,0.512281632040346
2015-07-21,0.625342419092845
2015-07-22,0.637338408975182
2015-07-23,0.85667996658967
2015-07-24,0.67994417208614
2015-07-25,1.05148068560205
2015-07-26,0.884624460184048
2015-07-27,0.646961619582206
2015-07-28,0.699831186808923
2015-07-29,0.529934841611321
2015-07-30,0.605694068984897
2015-07-31,1.40991301377689
2015-08-01,0.865215143731339
2015-08-02,1.06120731801613
2015-08-03,0.982885762863228
2015-08-04,0.495269465881475
2015-08-05,0.802046062055916
2015-08-06,0.750545121428804
2015-08-07,0.75563154481416
2015-08-08,0.640445551003831
2015-08-09,0.634668848582934
2015-08-10,0.710901756125579
2015-08-11,0.939247287657712
2015-08-12,0.878562441527016
2015-08-13,0.853725623593158
2015-08-14,0.651207344914965
2015-08-15,0.619648253633428
2015-08-16,0.475779823079209
2015-08-17,0.608026452678054
2015-08-18,0.757745356375785
2015-08-19,0.65887706054531
2015-08-20,0.532433606807307
2015-08-21,0.409890040551933
2015-08-22,0.703563555058578
2015-08-23,1.3341328562303
2015-08-24,0.63365374346969
2015-08-25,0.339575951594502
2015-08-26,0.642946190285274
2015-08-27,0.864866429941867
2015-08-28,0.751666634213858
2015-08-29,0.653347654513204
2015-08-30,0.841496364330161
2015-08-31,0.585938515183606
2015-09-01,0.700214662799606
2015-09-02,0.605335627630409
2015-09-03,0.609157187903
2015-09-04,0.532557517396887
2015-09-05,0.598892220134418
2015-09-06,0.702590966712541
2015-09-07,0.536429076855569
2015-09-08,0.563752971477891
2015-09-09,0.863323277494457
2015-09-10,0.556171085717676
2015-09-11,0.567337021616778
2015-09-12,0.70146180337914
2015-09-13,0.646367061013942
2015-09-14,0.5500022980777
2015-09-15,0.636664362954411
2015-09-16,0.780276360519716
2015-09-17,0.739646089764268
2015-09-18,0.700935371683351
2015-09-19,0.604335951364591
2015-09-20,0.479262650984831
2015-09-21,1.5257604543903
2015-09-22,0.806931643867103
2015-09-23,0.604510100966909
2015-09-24,0.727605367140882
2015-09-25,0.538011346147352
2015-09-26,0.610089334367504
2015-09-27,0.691417458566675
2015-09-28,0.576935460551359
2015-09-29,0.684959945808908
2015-09-30,0.796704400651385
2015-10-01,0.693991444281357
2015-10-02,0.698508987066686
2015-10-03,0.901850112256236
2015-10-04,0.590421793630023
2015-10-05,0.704546593990943
2015-10-06,0.589093947779151
2015-10-07,0.812806847715069
2015-10-08,0.546601040997736
2015-10-09,0.741576313348321
2015-10-10,0.604256249858366
2015-10-11,0.552001641013754
2015-10-12,0.457087670317932
2015-10-13,0.798378503588748
2015-10-14,0.474230028278216
2015-10-15,0.702158878555663
2015-10-16,0.749213526502972
2015-10-17,0.72768205077089
2015-10-18,0.870199699987036
2015-10-19,0.59202787318067
2015-10-20,0.977248801081856
2015-10-21,0.857702755050094
2015-10-22,0.679294672290546
2015-10-23,0.749055598688856
2015-10-24,0.816587760066784
2015-10-25,0.996375811087856
2015-10-26,0.784088197447557
2015-10-27,0.975121376327796
2015-10-28,1.02752674853902
2015-10-29,1.11782187329364
2015-10-30,1.22014147797644
2015-10-31,1.75917085341818
2015-11-01,1.92623477432502
2015-11-02,0.9764882484717
2015-11-03,0.950295973595656
2015-11-04,1.44382735872512
2015-11-05,1.34683086899298
2015-11-06,1.07184351002067
2015-11-07,1.94898602184185
2015-11-08,0.960558614738867
2015-11-09,1.23817404701787
2015-11-10,0.76548029747854
2015-11-11,0.885363390389517
2015-11-12,0.989245286547877
2015-11-13,1.5373936881979
2015-11-14,1.12360060369595
2015-11-15,0.983670673462211
2015-11-16,1.14338643668242
2015-11-17,1.11193111968853
2015-11-18,0.8279149391275
2015-11-19,0.962615128767698
2015-11-20,0.964013543463262
2015-11-21,1.07368765822839
2015-11-22,1.82441855323714
2015-11-23,0.812912368936724
2015-11-24,1.05112498085956
2015-11-25,1.14959064123608
2015-11-26,1.11759079849324
2015-11-27,0.986704289586861
2015-11-28,1.19235171606961
2015-11-29,0.905782452984292
2015-11-30,0.765789988362875
2015-12-01,1.09906803569889
2015-12-02,0.857012361434583
2015-12-03,0.952840177026253
2015-12-04,1.31108872935063
2015-12-05,0.687699574726583
2015-12-06,1.31548028913983
2015-12-07,1.09323917910985
2015-12-08,1.15249766462084
2015-12-09,1.58215049459765
2015-12-10,1.38310914940891
2015-12-11,1.11548319568394
2015-12-12,1.20513683494668
2015-12-13,1.20650690538631
2015-12-14,2.07398302609675
2015-12-15,1.39164273322815
2015-12-16,1.39319789702538
2015-12-17,1.12864646812031
2015-12-18,1.59172652476529
2015-12-19,1.46861773625028
2015-12-20,1.2827846015244
2015-12-21,1.06503575902757
2015-12-22,1.63952912266461
2015-12-23,1.23919949699732
2015-12-24,1.31807103136379
2015-12-25,1.51599744672455
2015-12-26,1.14865358683985
2015-12-27,0.945045611944885
2015-12-28,1.22514392431072
2015-12-29,1.23847566408019
2015-12-30,1.11861415944671
2015-12-31,1.04148005975545
2016-01-01,1.32141279091673
2016-01-02,1.16613218334967
2016-01-03,0.812907020567944
2016-01-04,1.14156570985306
2016-01-05,1.10701377897979
2016-01-06,1.23620104262672
2016-01-07,4.04934621765354
2016-01-08,1.26242123547616
2016-01-09,1.06891368701156
2016-01-10,1.94326255665401
2016-01-11,1.29125830009219
2016-01-12,1.21988207304464
2016-01-13,1.00770219349316
2016-01-14,1.32598313955875
2016-01-15,1.06804395221573
2016-01-16,1.18226958297998
2016-01-17,1.27237833962023
2016-01-18,1.2204267880957
2016-01-19,1.38989830895527
2016-01-20,1.11178009809614
2016-01-21,1.50180975190115
2016-01-22,0.578308017524604
2016-01-23,0.964960631354047
2016-01-24,1.23461813927604
2016-01-25,1.25861442645312
2016-01-26,1.07856206253326
2016-01-27,1.25888150093506
2016-01-28,1.0090763008179
2016-01-29,1.18360058662203
2016-01-30,1.35205413063233
2016-01-31,1.54688096879069
2016-02-01,0.507358035046369
2016-02-02,1.1599603137224
2016-02-03,0.841274624078664
