t,o
2017-01-17,"{'bitfinex': 30721.53065424, 'bitmex': 10505.41107066, 'bitstamp': 196923.85341001, 'bittrex': 66.43714247, 'coinbase': 457833.53227571, 'coincheck': 12210.48823302, 'gemini': 26802.72817475, 'hitbtc': 58055.20812775, 'huobi': 3130.76530347, 'kraken': 116963.77166454, 'luno': 9730.93821143, 'okex': 9297.4227718, 'poloniex': 85234.33413305}"
2017-01-18,"{'bitfinex': 34817.26221898, 'bitmex': 10355.42522997, 'bitstamp': 196912.50389614, 'bittrex': 40.67892649, 'coinbase': 457852.73452516, 'coincheck': 12678.39869992, 'gemini': 26470.31208959, 'hitbtc': 59359.21544565, 'huobi': 3628.60287404, 'kraken': 117748.96307224, 'luno': 9690.72709792, 'okex': 9297.4227718, 'poloniex': 85098.43599427}"
2017-01-19,"{'bitfinex': 36775.03080991, 'bitmex': 10453.37949041, 'bitstamp': 192366.27544268, 'bittrex': 63.86694269, 'coinbase': 457631.90762964, 'coincheck': 13405.99602747, 'gemini': 27132.85355482, 'hitbtc': 59284.55589701, 'huobi': 8136.40849103, 'kraken': 116088.74649518, 'luno': 9630.51936837, 'okex': 9297.4227718, 'poloniex': 84727.3857573}"
2017-01-20,"{'bitfinex': 36789.89977796, 'bitmex': 10482.60133604, 'bitstamp': 193948.56630946, 'bittrex': 73.06183391, 'coinbase': 457985.50169856, 'coincheck': 12248.94680004, 'gemini': 27830.83059631, 'hitbtc': 58766.09154082, 'huobi': 8405.23753604, 'kraken': 119897.0594788, 'luno': 9763.62565059, 'okex': 9297.4227718, 'poloniex': 84408.30871644}"
2017-01-21,"{'bitfinex': 37696.79963042, 'bitmex': 10579.03438935, 'bitstamp': 192789.01230524, 'bittrex': 285.65944503, 'coinbase': 457645.55213449, 'coincheck': 12366.40889688, 'gemini': 26846.85233804, 'hitbtc': 57152.49655071, 'huobi': 12054.61313313, 'kraken': 118935.76852594, 'luno': 9738.8400272, 'okex': 9297.4227718, 'poloniex': 84144.47026047}"
2017-01-22,"{'bitfinex': 39010.2345969, 'bitmex': 10534.53290362, 'bitstamp': 191904.13784117, 'bittrex': 305.29718028, 'coinbase': 457668.85038324, 'coincheck': 14513.35585607, 'gemini': 26846.71119875, 'hitbtc': 56644.61588017, 'huobi': 9524.27132124, 'kraken': 117798.29900975, 'luno': 9747.73035148, 'okex': 9297.4227718, 'poloniex': 82181.24483925}"
2017-01-23,"{'bitfinex': 43667.26882905, 'bitmex': 11072.69906099, 'bitstamp': 190113.40964698, 'bittrex': 84.76060669, 'coinbase': 455045.10320131, 'coincheck': 14243.15090352, 'gemini': 27412.3693936, 'hitbtc': 56709.79070593, 'huobi': 6374.97125594, 'kraken': 119205.82404863, 'luno': 9653.27831812, 'okex': 9297.4227718, 'poloniex': 82067.58653793}"
2017-01-24,"{'bitfinex': 52555.22168663, 'bitmex': 11025.50192415, 'bitstamp': 189512.66799055, 'bittrex': 68.20065597, 'coinbase': 452619.5692595, 'coincheck': 14118.87592536, 'gemini': 27536.81343995, 'hitbtc': 57822.08545709, 'huobi': 14755.49180933, 'kraken': 118187.3521211, 'luno': 9716.29315542, 'okex': 9297.4227718, 'poloniex': 80913.56657027}"
2017-01-25,"{'bitfinex': 57317.28580737, 'bitmex': 10890.97372123, 'bitstamp': 189371.72049827, 'bittrex': 40.71300361, 'coinbase': 455306.4290307, 'coincheck': 14085.14505078, 'gemini': 26087.93362477, 'hitbtc': 58235.93098288, 'huobi': 13887.60990881, 'kraken': 116427.0768625, 'luno': 9736.40484698, 'okex': 9297.4227718, 'poloniex': 81070.363513}"
2017-01-26,"{'bitfinex': 57093.86473587, 'bitmex': 11016.01885312, 'bitstamp': 189621.65220173, 'bittrex': 52.93705145, 'coinbase': 455111.81220128, 'coincheck': 13123.82752781, 'gemini': 26735.28692364, 'hitbtc': 58420.08062475, 'huobi': 10619.14536762, 'kraken': 115208.64076954, 'luno': 9713.74498423, 'okex': 9297.4227718, 'poloniex': 82409.82509104}"
2017-01-27,"{'bitfinex': 61521.00687979, 'bitmex': 11107.0737193, 'bitstamp': 189399.25022849, 'bittrex': 38.42928892, 'coinbase': 455066.14926652, 'coincheck': 14689.87351333, 'gemini': 25708.48466311, 'hitbtc': 56128.10062233, 'huobi': 12164.39070214, 'kraken': 117212.56025363, 'luno': 9550.58916007, 'okex': 9297.4227718, 'poloniex': 83079.62425215}"
2017-01-28,"{'bitfinex': 62532.00858692, 'bitmex': 10900.37121481, 'bitstamp': 189970.06056848, 'bittrex': 33.3285398, 'coinbase': 455064.02954757, 'coincheck': 14098.20087103, 'gemini': 25794.42110207, 'hitbtc': 56228.75817564, 'huobi': 12550.78493171, 'kraken': 117730.74101889, 'luno': 9538.56269, 'okex': 9297.4227718, 'poloniex': 82853.70813855}"
2017-01-29,"{'bitfinex': 62912.51874517, 'bitmex': 10866.01043966, 'bitstamp': 190309.12765132, 'bittrex': 30.70655431, 'coinbase': 455023.3090466, 'coincheck': 13975.87164019, 'gemini': 25900.15784998, 'hitbtc': 56066.22493995, 'huobi': 10868.32678481, 'kraken': 116020.63832624, 'luno': 9477.70510254, 'okex': 9297.4227718, 'poloniex': 83948.61631989}"
2017-01-30,"{'bitfinex': 63003.65210052, 'bitmex': 10838.9145486, 'bitstamp': 189936.16998358, 'bittrex': 48.65617492, 'coinbase': 455055.11009858, 'coincheck': 13572.26364193, 'gemini': 25324.05488078, 'hitbtc': 54900.78628847, 'huobi': 11119.07759652, 'kraken': 115510.82893249, 'luno': 9417.43479263, 'okex': 9297.4227718, 'poloniex': 83721.96965298}"
2017-01-31,"{'bitfinex': 63059.70565941, 'bitmex': 11261.31764401, 'bitstamp': 186807.03045793, 'bittrex': 55.79080325, 'coinbase': 455020.17341072, 'coincheck': 12985.88948697, 'gemini': 25255.31248427, 'hitbtc': 54528.86081278, 'huobi': 11442.06765433, 'kraken': 117662.1588197, 'luno': 9276.14554216, 'okex': 9297.4227718, 'poloniex': 82285.53901523}"
2017-02-01,"{'bitfinex': 70091.39291726, 'bitmex': 11354.57848036, 'bitstamp': 188486.56844981, 'bittrex': 42.13428748, 'coinbase': 455048.38660224, 'coincheck': 13925.97141483, 'gemini': 24768.39429621, 'hitbtc': 54829.90093096, 'huobi': 14808.07496146, 'kraken': 119427.21539868, 'luno': 9262.804817, 'okex': 9297.4227718, 'poloniex': 82867.68293013}"
2017-02-02,"{'bitfinex': 73058.21449818, 'bitmex': 11596.27662904, 'bitstamp': 189011.33833418, 'bittrex': 39.41907098, 'coinbase': 452230.64977855, 'coincheck': 14003.28165961, 'gemini': 25569.14836998, 'hitbtc': 55349.42190675, 'huobi': 13594.91409667, 'kraken': 117741.14251164, 'luno': 9444.73918212, 'okex': 9297.4227718, 'poloniex': 83319.92677789}"
2017-02-03,"{'bitfinex': 74790.82442986, 'bitmex': 11765.480315, 'bitstamp': 177075.74467109, 'bittrex': 69.37325951, 'coinbase': 452319.21615353, 'coincheck': 13954.33395843, 'gemini': 27043.82903923, 'hitbtc': 56778.22455329, 'huobi': 14641.07249692, 'kraken': 118886.52146843, 'luno': 9545.34374022, 'okex': 9297.4227718, 'poloniex': 83514.95731914}"
2017-02-04,"{'bitfinex': 75241.52761243, 'bitmex': 11920.91723749, 'bitstamp': 177595.60579907, 'bittrex': 44.5468062, 'coinbase': 452223.2104996, 'coincheck': 13827.6579525, 'gemini': 27156.83166385, 'hitbtc': 56852.13879188, 'huobi': 12447.06546698, 'kraken': 119281.28329314, 'luno': 9338.30489198, 'okex': 9297.4227718, 'poloniex': 83233.6966076}"
2017-02-05,"{'bitfinex': 77224.69274443, 'bitmex': 11911.22005562, 'bitstamp': 178757.83431797, 'bittrex': 24.98508229, 'coinbase': 452215.25019735, 'coincheck': 13484.37757291, 'gemini': 27283.88381201, 'hitbtc': 56682.98978545, 'huobi': 13428.36922778, 'kraken': 113403.3251449, 'luno': 9426.71744611, 'okex': 9297.4227718, 'poloniex': 81897.14299585}"
2017-02-06,"{'bitfinex': 80334.65306548, 'bitmex': 11855.00754437, 'bitstamp': 177965.61655431, 'bittrex': 30.89267613, 'coinbase': 452293.65868413, 'coincheck': 12698.06170215, 'gemini': 26478.49624215, 'hitbtc': 57148.84869106, 'huobi': 13803.83700334, 'kraken': 114641.12132953, 'luno': 9403.82473547, 'okex': 9297.4227718, 'poloniex': 82367.28096146}"
2017-02-07,"{'bitfinex': 84251.7967103, 'bitmex': 12195.01341305, 'bitstamp': 178722.42671973, 'bittrex': 61.26476455, 'coinbase': 452551.92572067, 'coincheck': 12334.31379994, 'gemini': 26894.87600781, 'hitbtc': 57837.06486033, 'huobi': 15277.92667904, 'kraken': 115567.45849781, 'luno': 9374.25710826, 'okex': 9297.4227718, 'poloniex': 81843.02005971}"
2017-02-08,"{'bitfinex': 79147.15265567, 'bitmex': 12058.21595236, 'bitstamp': 176723.78379302, 'bittrex': 38.84767618, 'coinbase': 452217.24454507, 'coincheck': 13185.82184975, 'gemini': 26910.22256556, 'hitbtc': 60974.16528137, 'huobi': 14324.41762616, 'kraken': 113605.10689414, 'luno': 9359.15711081, 'okex': 9297.4227718, 'poloniex': 80962.86369333}"
2017-02-09,"{'bitfinex': 78194.69829304, 'bitmex': 12025.96195878, 'bitstamp': 176076.20992967, 'bittrex': 69.03770895, 'coinbase': 452477.15258709, 'coincheck': 13353.07437465, 'gemini': 25027.06794928, 'hitbtc': 62810.12023224, 'huobi': 17952.39562077, 'kraken': 112689.92902597, 'luno': 9477.04852241, 'okex': 9297.4227718, 'poloniex': 81232.76246623}"
2017-02-10,"{'bitfinex': 80105.55840551, 'bitmex': 11825.26858675, 'bitstamp': 175011.231741, 'bittrex': 23.34734172, 'coinbase': 451747.36636241, 'coincheck': 14650.58198368, 'gemini': 25212.62771478, 'hitbtc': 62096.79474587, 'huobi': 15642.4599749, 'kraken': 112889.95573897, 'luno': 9456.96059448, 'okex': 9297.4227718, 'poloniex': 80302.37848689}"
2017-02-11,"{'bitfinex': 80598.74675489, 'bitmex': 11850.52335224, 'bitstamp': 175364.52768892, 'bittrex': 141.28006759, 'coinbase': 451950.5541299, 'coincheck': 14437.09388828, 'gemini': 25260.81829309, 'hitbtc': 62332.42294395, 'huobi': 13274.35642517, 'kraken': 113243.5888032, 'luno': 9504.72447744, 'okex': 9297.4227718, 'poloniex': 80445.02090734}"
2017-02-12,"{'bitfinex': 80905.5827487, 'bitmex': 11900.34947806, 'bitstamp': 176488.06190618, 'bittrex': 48.10542436, 'coinbase': 451764.60657512, 'coincheck': 15060.21969452, 'gemini': 25753.02830749, 'hitbtc': 62251.30763949, 'huobi': 12821.01588974, 'kraken': 105473.54438743, 'luno': 9626.51818758, 'okex': 9297.4227718, 'poloniex': 79626.46546787}"
2017-02-13,"{'bitfinex': 78341.32287688, 'bitmex': 11889.59128915, 'bitstamp': 178021.44407312, 'bittrex': 23.0890482, 'coinbase': 452821.33245987, 'coincheck': 13981.95333792, 'gemini': 26049.46144875, 'hitbtc': 62746.08924295, 'huobi': 12798.50705006, 'kraken': 107207.50564906, 'luno': 9597.53871481, 'okex': 9297.4227718, 'poloniex': 79165.02368101}"
2017-02-14,"{'bitfinex': 79478.16209871, 'bitmex': 12034.02572414, 'bitstamp': 178177.85671555, 'bittrex': 96.13448655, 'coinbase': 451771.62791223, 'coincheck': 15098.67713153, 'gemini': 26232.10465958, 'hitbtc': 63336.73989101, 'huobi': 13469.78947523, 'kraken': 107843.07299594, 'luno': 9633.27294141, 'okex': 9297.4227718, 'poloniex': 79674.14465487}"
2017-02-15,"{'bitfinex': 76255.38867172, 'bitmex': 12089.75717821, 'bitstamp': 175486.18972886, 'bittrex': 18.48067088, 'coinbase': 451772.61690358, 'coincheck': 14849.40565503, 'gemini': 27735.38184753, 'hitbtc': 64172.18632352, 'huobi': 13945.08878632, 'kraken': 108986.70180657, 'luno': 9575.69573376, 'okex': 9297.4227718, 'poloniex': 78098.90790429}"
2017-02-16,"{'bitfinex': 76100.02892889, 'bitmex': 12363.31217204, 'bitstamp': 168396.55136417, 'bittrex': 77.81462827, 'coinbase': 451792.96449759, 'coincheck': 16374.32481436, 'gemini': 27066.36169677, 'hitbtc': 63203.38362765, 'huobi': 14723.83593723, 'kraken': 108376.99988475, 'luno': 9537.25847533, 'okex': 9297.4227718, 'poloniex': 78612.12165427}"
2017-02-17,"{'bitfinex': 77056.01358768, 'bitmex': 12665.15808722, 'bitstamp': 173276.3949831, 'bittrex': 65.43813835, 'coinbase': 451794.53715853, 'coincheck': 16905.64390658, 'gemini': 27533.45957448, 'hitbtc': 65088.41312466, 'huobi': 15054.00856788, 'kraken': 109903.2575311, 'luno': 9512.99130016, 'okex': 9297.4227718, 'poloniex': 78930.78005109}"
2017-02-18,"{'bitfinex': 75645.00920157, 'bitmex': 12811.03171081, 'bitstamp': 172925.47677099, 'bittrex': 58.16380419, 'coinbase': 451773.297835, 'coincheck': 16816.0469424, 'gemini': 27320.05993348, 'hitbtc': 65216.00199554, 'huobi': 15492.8084793, 'kraken': 109894.38762226, 'luno': 9513.5781198, 'okex': 9297.4227718, 'poloniex': 79708.63332932}"
2017-02-19,"{'bitfinex': 75650.42870127, 'bitmex': 12885.36102681, 'bitstamp': 172129.41689426, 'bittrex': 37.57233265, 'coinbase': 454291.00465684, 'coincheck': 16436.07118484, 'gemini': 27330.8375794, 'hitbtc': 64915.41106242, 'huobi': 15770.1754726, 'kraken': 109783.14974094, 'luno': 9527.52425183, 'okex': 9297.4227718, 'poloniex': 79320.49407153}"
2017-02-20,"{'bitfinex': 74933.00102726, 'bitmex': 13110.75375153, 'bitstamp': 171543.85590027, 'bittrex': 15.76971733, 'coinbase': 454355.56198759, 'coincheck': 16705.38502197, 'gemini': 27738.91901299, 'hitbtc': 64185.15346156, 'huobi': 16331.54281554, 'kraken': 110171.76938029, 'luno': 9372.41974811, 'okex': 9297.4227718, 'poloniex': 79645.80765392}"
2017-02-21,"{'bitfinex': 78329.05326054, 'bitmex': 13746.05811468, 'bitstamp': 172057.68360299, 'bittrex': 24.29048957, 'coinbase': 454277.93143752, 'coincheck': 16471.71991427, 'gemini': 29867.29804714, 'hitbtc': 64071.79434382, 'huobi': 16711.80025036, 'kraken': 113071.94174347, 'luno': 9302.0449515, 'okex': 9297.4227718, 'poloniex': 79346.88572572}"
2017-02-22,"{'bitfinex': 79173.46007027, 'bitmex': 13831.24896883, 'bitstamp': 167343.67267901, 'bittrex': 113.28604544, 'coinbase': 454332.03479085, 'coincheck': 18759.10823977, 'gemini': 30377.62419029, 'hitbtc': 63352.27870482, 'huobi': 17147.91552176, 'kraken': 112565.55970715, 'luno': 9405.4580483, 'okex': 9297.4227718, 'poloniex': 81336.95882916}"
2017-02-23,"{'bitfinex': 78591.46738802, 'bitmex': 14611.07495794, 'bitstamp': 167070.57461808, 'bittrex': 32.46299637, 'coinbase': 454363.8680312, 'coincheck': 19315.50824287, 'gemini': 30821.80986699, 'hitbtc': 64092.04878922, 'huobi': 17603.44000183, 'kraken': 114575.52884478, 'luno': 9464.96623692, 'okex': 9297.4227718, 'poloniex': 81073.68401309}"
2017-02-24,"{'bitfinex': 77284.54331268, 'bitmex': 15292.162461, 'bitstamp': 165958.08313211, 'bittrex': 23.30060967, 'coinbase': 455034.71963261, 'coincheck': 20240.78852973, 'gemini': 29996.60252536, 'hitbtc': 64947.97508933, 'huobi': 18320.77568041, 'kraken': 115338.67667736, 'luno': 9536.76347691, 'okex': 10297.4227718, 'poloniex': 81514.17977318}"
2017-02-25,"{'bitfinex': 79367.61610247, 'bitmex': 15363.69563373, 'bitstamp': 168159.86986887, 'bittrex': 22.71023776, 'coinbase': 454404.50946377, 'coincheck': 19560.02866766, 'gemini': 29263.04827295, 'hitbtc': 66267.53198362, 'huobi': 18793.20057737, 'kraken': 116228.49263406, 'luno': 9578.62005722, 'okex': 10297.4227718, 'poloniex': 82280.11885831}"
2017-02-26,"{'bitfinex': 80055.09185863, 'bitmex': 15520.85065179, 'bitstamp': 166273.50585459, 'bittrex': 43.3458214, 'coinbase': 454387.9758711, 'coincheck': 19958.1691545, 'gemini': 28734.32859122, 'hitbtc': 66301.07735241, 'huobi': 18421.7055998, 'kraken': 117321.64253896, 'luno': 9565.94189011, 'okex': 10297.4227718, 'poloniex': 80757.00834172}"
2017-02-27,"{'bitfinex': 81901.12973969, 'bitmex': 15591.17814507, 'bitstamp': 162490.11828859, 'bittrex': 64.89101631, 'coinbase': 454335.64711084, 'coincheck': 20808.59421854, 'gemini': 26249.97589947, 'hitbtc': 62590.96364028, 'huobi': 18641.95680251, 'kraken': 117280.38381447, 'luno': 9353.8234855, 'okex': 11297.4227718, 'poloniex': 80889.70210313}"
2017-02-28,"{'bitfinex': 83147.09518118, 'bitmex': 15932.01439595, 'bitstamp': 163177.40577558, 'bittrex': 69.25735395, 'coinbase': 454485.87266424, 'coincheck': 21020.3920634, 'gemini': 26344.27484597, 'hitbtc': 61381.45437054, 'huobi': 18314.81644002, 'kraken': 117679.67801048, 'luno': 9558.20478721, 'okex': 11297.4227718, 'poloniex': 86110.57067012}"
2017-03-01,"{'bitfinex': 81883.58067421, 'bitmex': 15977.75163156, 'bitstamp': 167246.01064847, 'bittrex': 27.09644024, 'coinbase': 454512.87579494, 'coincheck': 21493.98072024, 'gemini': 26414.69234146, 'hitbtc': 63017.2813506, 'huobi': 18115.28305947, 'kraken': 114741.69066963, 'luno': 9578.38211146, 'okex': 11297.4227718, 'poloniex': 90960.40522686}"
2017-03-02,"{'bitfinex': 83257.28403281, 'bitmex': 16401.82060164, 'bitstamp': 163639.22892291, 'bittrex': 64.02097916, 'coinbase': 454372.09791286, 'coincheck': 21572.16114262, 'gemini': 34645.36118687, 'hitbtc': 65785.67476316, 'huobi': 18493.62164555, 'kraken': 114737.90745274, 'luno': 9547.51933906, 'okex': 11297.4227718, 'poloniex': 96046.82477737}"
2017-03-03,"{'bitfinex': 83259.4940309, 'bitmex': 16680.84067284, 'bitstamp': 162969.92164304, 'bittrex': 23.56216132, 'coinbase': 454327.40870632, 'coincheck': 22039.84363062, 'gemini': 49631.67540923, 'hitbtc': 66111.61049154, 'huobi': 18640.04183747, 'kraken': 115680.62965372, 'luno': 9734.97721752, 'okex': 11297.4227718, 'poloniex': 97466.80401353}"
2017-03-04,"{'bitfinex': 101159.1448955, 'bitmex': 16792.51436893, 'bitstamp': 164117.74878356, 'bittrex': 49.5842083, 'coinbase': 454275.7826822, 'coincheck': 23243.22411557, 'gemini': 50446.61315196, 'hitbtc': 66588.95791622, 'huobi': 19170.88654725, 'kraken': 118301.67766751, 'luno': 9713.37467235, 'okex': 11297.4227718, 'poloniex': 96947.33496686}"
2017-03-05,"{'bitfinex': 102052.38159554, 'bitmex': 17006.81341127, 'bitstamp': 164615.02342123, 'bittrex': 36.77806884, 'coinbase': 454231.71289981, 'coincheck': 23668.28905759, 'gemini': 50227.01420224, 'hitbtc': 66822.36519054, 'huobi': 19378.37373724, 'kraken': 115525.74891799, 'luno': 9796.16070281, 'okex': 11297.4227718, 'poloniex': 96321.67194228}"
2017-03-06,"{'bitfinex': 100354.65224878, 'bitmex': 17140.83130661, 'bitstamp': 163917.22272284, 'bittrex': 67.21823711, 'coinbase': 454187.29397712, 'coincheck': 24673.04355682, 'gemini': 51676.16093307, 'hitbtc': 66840.87784972, 'huobi': 19970.98185053, 'kraken': 118352.92745872, 'luno': 9716.8559659, 'okex': 11297.4227718, 'poloniex': 98266.3949957}"
2017-03-07,"{'bitfinex': 101689.99823452, 'bitmex': 17178.64385801, 'bitstamp': 163099.10782287, 'bittrex': 45.21808312, 'coinbase': 454193.87710284, 'coincheck': 24912.7537661, 'gemini': 53624.19822119, 'hitbtc': 67194.98592668, 'huobi': 20296.32229284, 'kraken': 116954.30741891, 'luno': 9852.22712367, 'okex': 11297.4227718, 'poloniex': 99247.62590222}"
2017-03-08,"{'bitfinex': 102696.39874645, 'bitmex': 17683.28576075, 'bitstamp': 167316.45555489, 'bittrex': 47.0052567, 'coinbase': 454584.8384509, 'coincheck': 25195.33372139, 'gemini': 56033.04269885, 'hitbtc': 67189.92729475, 'huobi': 20651.167801, 'kraken': 117624.44296285, 'luno': 9997.3501018, 'okex': 11297.4227718, 'poloniex': 99830.67772707}"
2017-03-09,"{'bitfinex': 103608.40580074, 'bitmex': 17895.93770896, 'bitstamp': 168955.19519833, 'bittrex': 53.72518815, 'coinbase': 454741.26190732, 'coincheck': 26189.36302808, 'gemini': 56966.15002485, 'hitbtc': 68487.05730401, 'huobi': 20837.0129606, 'kraken': 118161.26481134, 'luno': 10096.29612628, 'okex': 11297.4227718, 'poloniex': 98509.76895979}"
2017-03-10,"{'bitfinex': 100977.44685302, 'bitmex': 18645.4879999, 'bitstamp': 167851.7958404, 'bittrex': 920.14308564, 'coinbase': 454423.18180052, 'coincheck': 26234.55151778, 'gemini': 59805.35853809, 'hitbtc': 69306.75046919, 'huobi': 18928.46129875, 'kraken': 118939.85444177, 'luno': 10180.59444398, 'okex': 11297.4227718, 'poloniex': 102676.84438602}"
2017-03-11,"{'bitfinex': 96092.57621022, 'bitmex': 17984.46374716, 'bitstamp': 168968.82790561, 'bittrex': 1833.23980981, 'coinbase': 454204.05791646, 'coincheck': 26649.23642231, 'gemini': 59951.27570055, 'hitbtc': 69416.24132813, 'huobi': 16054.4499422, 'kraken': 114406.18592875, 'luno': 10307.83517351, 'okex': 11297.4227718, 'poloniex': 101970.16425096}"
2017-03-12,"{'bitfinex': 98398.72758808, 'bitmex': 17700.46108286, 'bitstamp': 168349.08406813, 'bittrex': 369.65757556, 'coinbase': 454170.76615236, 'coincheck': 26939.79704014, 'gemini': 59601.54673253, 'hitbtc': 69147.51599041, 'huobi': 15265.71807133, 'kraken': 115881.15936816, 'luno': 10243.22596967, 'okex': 11297.4227718, 'poloniex': 105094.74109532}"
2017-03-13,"{'bitfinex': 97981.56421627, 'bitmex': 17543.83694696, 'bitstamp': 171122.47387674, 'bittrex': 39.3835096, 'coinbase': 451659.07218507, 'coincheck': 25765.1122693, 'gemini': 58849.74103058, 'hitbtc': 69355.3914973, 'huobi': 15231.63603306, 'kraken': 113322.23772773, 'luno': 10178.7232217, 'okex': 11297.4227718, 'poloniex': 109988.31663051}"
2017-03-14,"{'bitfinex': 94276.25823004, 'bitmex': 17278.38232667, 'bitstamp': 169517.93237793, 'bittrex': 27.91293809, 'coinbase': 451708.4938837, 'coincheck': 26235.40754473, 'gemini': 58940.04962229, 'hitbtc': 70714.69903567, 'huobi': 15592.79882745, 'kraken': 115478.30249829, 'luno': 10135.29484677, 'okex': 11297.4227718, 'poloniex': 108271.74806708}"
2017-03-15,"{'bitfinex': 94310.50194508, 'bitmex': 17522.45851476, 'bitstamp': 169148.28006219, 'bittrex': 90.81116095, 'coinbase': 451662.36745213, 'coincheck': 26109.01764977, 'gemini': 58821.94396413, 'hitbtc': 71358.65397791, 'huobi': 15896.33344328, 'kraken': 112027.25341227, 'luno': 10059.43189293, 'okex': 11297.4227718, 'poloniex': 116107.58486086}"
2017-03-16,"{'bitfinex': 98871.62652371, 'bitmex': 17787.63538973, 'bitstamp': 165627.79850859, 'bittrex': 68.22659465, 'coinbase': 451665.8930818, 'coincheck': 23347.57526749, 'gemini': 60661.97945041, 'hitbtc': 71503.24365692, 'huobi': 16320.01876279, 'kraken': 116810.74476662, 'luno': 10196.37790838, 'okex': 11297.4227718, 'poloniex': 119780.8427235}"
2017-03-17,"{'bitfinex': 112602.01888669, 'bitmex': 17271.56577815, 'bitstamp': 165212.94807034, 'bittrex': 80.42830671, 'coinbase': 452158.47719336, 'coincheck': 21239.75074901, 'gemini': 61901.28505492, 'hitbtc': 71604.86318494, 'huobi': 16554.88397017, 'kraken': 122109.71447131, 'luno': 10677.14511418, 'okex': 11297.4227718, 'poloniex': 129339.65576212}"
2017-03-18,"{'bitfinex': 133929.20901182, 'bitmex': 17028.46557403, 'bitstamp': 173276.23430021, 'bittrex': 4574.72009129, 'coinbase': 452377.64244206, 'coincheck': 22620.07540582, 'gemini': 62991.93794211, 'hitbtc': 71938.19051489, 'huobi': 16764.10447615, 'kraken': 125953.90879122, 'luno': 10999.30076841, 'okex': 11297.4227718, 'poloniex': 138304.40705908}"
2017-03-19,"{'bitfinex': 139623.23739144, 'bitmex': 16626.99901596, 'bitstamp': 169636.05107916, 'bittrex': 4774.46199259, 'coinbase': 452046.94890923, 'coincheck': 21962.32973956, 'gemini': 63379.90810766, 'hitbtc': 71346.33840691, 'huobi': 16964.23816212, 'kraken': 129085.06969972, 'luno': 11150.14371495, 'okex': 11297.4227718, 'poloniex': 136835.48588378}"
2017-03-20,"{'bitfinex': 129564.46943763, 'bitmex': 16378.12693592, 'bitstamp': 174443.8797743, 'bittrex': 4732.18629355, 'coinbase': 451261.37259816, 'coincheck': 23808.39076667, 'gemini': 62666.08787133, 'hitbtc': 72216.95061888, 'huobi': 17268.84388945, 'kraken': 128580.0244672, 'luno': 11197.23067014, 'okex': 11297.4227718, 'poloniex': 133986.04910897}"
2017-03-21,"{'bitfinex': 127399.20333154, 'bitmex': 16254.93285975, 'bitstamp': 184017.82534604, 'bittrex': 4586.50451144, 'coinbase': 451200.37496287, 'coincheck': 24616.06347478, 'gemini': 61292.57942369, 'hitbtc': 72647.07553294, 'huobi': 17587.34414689, 'kraken': 129052.69574232, 'luno': 11195.53948886, 'okex': 11297.4227718, 'poloniex': 133650.22427763}"
2017-03-22,"{'bitfinex': 125942.8593217, 'bitmex': 16399.36574059, 'bitstamp': 191262.37571323, 'bittrex': 4744.6974527, 'coinbase': 453563.71137412, 'coincheck': 27295.42107351, 'gemini': 60904.85937637, 'hitbtc': 72885.41345378, 'huobi': 18168.69829959, 'kraken': 125517.46624366, 'luno': 10457.65513417, 'okex': 11297.4227718, 'poloniex': 133274.6486022}"
2017-03-23,"{'bitfinex': 122954.6848287, 'bitmex': 16145.27762871, 'bitstamp': 189155.10312905, 'bittrex': 8935.99645077, 'coinbase': 450811.73540771, 'coincheck': 28652.25335527, 'gemini': 61572.78084408, 'hitbtc': 72884.7351935, 'huobi': 18540.06317995, 'kraken': 128441.00815809, 'luno': 10375.69414995, 'okex': 11297.4227718, 'poloniex': 133288.91032201}"
2017-03-24,"{'bitfinex': 132028.92194163, 'bitmex': 16578.24115624, 'bitstamp': 195709.64091744, 'bittrex': 9573.25022158, 'coinbase': 455716.82580587, 'coincheck': 27837.30519636, 'gemini': 62173.48752253, 'hitbtc': 71999.37305128, 'huobi': 19351.63769029, 'kraken': 125237.61236218, 'luno': 10420.45911591, 'okex': 11297.4227718, 'poloniex': 135940.09255907}"
2017-03-25,"{'bitfinex': 139066.01608746, 'bitmex': 16908.57147921, 'bitstamp': 191989.31411818, 'bittrex': 9686.41385028, 'coinbase': 483167.57641657, 'coincheck': 27753.20161742, 'gemini': 63793.97572308, 'hitbtc': 70314.35923022, 'huobi': 19584.00080163, 'kraken': 129336.8707445, 'luno': 10469.92383372, 'okex': 11297.4227718, 'poloniex': 139551.78078564}"
2017-03-26,"{'bitfinex': 144988.57881281, 'bitmex': 16947.99706979, 'bitstamp': 196285.4773037, 'bittrex': 7030.13222782, 'coinbase': 483243.21386331, 'coincheck': 27995.20384747, 'gemini': 63289.58212924, 'hitbtc': 69562.28785945, 'huobi': 19631.77807107, 'kraken': 125210.14474176, 'luno': 10704.32857339, 'okex': 11297.4227718, 'poloniex': 138912.08096762}"
