t,distribution_gini
2012-07-21,0.967242870078572
2012-07-22,0.967296020846001
2012-07-23,0.967406117307452
2012-07-24,0.967521724711257
2012-07-25,0.967621855742129
2012-07-26,0.967622213268053
2012-07-27,0.96757299134622
2012-07-28,0.967653355321185
2012-07-29,0.967663776203256
2012-07-30,0.967671492201737
2012-07-31,0.967832538000367
2012-08-01,0.967985457716415
2012-08-02,0.968069959902298
2012-08-03,0.968066073840373
2012-08-04,0.968079051722136
2012-08-05,0.968134351786969
2012-08-06,0.968198900737145
2012-08-07,0.968285776986821
2012-08-08,0.96830003111096
2012-08-09,0.96831957978343
2012-08-10,0.968291426832533
2012-08-11,0.968311960378546
2012-08-12,0.968343686464373
2012-08-13,0.968491001348938
2012-08-14,0.968587304879233
2012-08-15,0.968668729190809
2012-08-16,0.968766547131523
2012-08-17,0.968695046046285
2012-08-18,0.968734537100044
2012-08-19,0.968418615835891
2012-08-20,0.968481995148267
2012-08-21,0.968437697490835
2012-08-22,0.968459665461801
2012-08-23,0.968592092408433
2012-08-24,0.968691072873047
2012-08-25,0.96881915617013
2012-08-26,0.968933586587442
2012-08-27,0.969019916825093
2012-08-28,0.969086901537507
2012-08-29,0.969132136798834
2012-08-30,0.969115562964579
2012-08-31,0.969199027359178
2012-09-01,0.969312918189142
2012-09-02,0.969442002507762
2012-09-03,0.969504913958699
2012-09-04,0.969526927786369
2012-09-05,0.969475773476996
2012-09-06,0.969613135711972
2012-09-07,0.96986416558378
2012-09-08,0.970145115996559
2012-09-09,0.970164645573281
2012-09-10,0.970056978519597
2012-09-11,0.970254142945456
2012-09-12,0.970253928894795
2012-09-13,0.97033575846175
2012-09-14,0.970362061438743
2012-09-15,0.970280520116299
2012-09-16,0.970415489547463
2012-09-17,0.970216576146825
2012-09-18,0.970141194744666
2012-09-19,0.970184831693168
2012-09-20,0.970406987784024
2012-09-21,0.970386988886774
2012-09-22,0.97030310418142
2012-09-23,0.970235156273859
2012-09-24,0.969908283967925
2012-09-25,0.969680684028066
2012-09-26,0.969687933981177
2012-09-27,0.969664220892882
2012-09-28,0.969716268236726
2012-09-29,0.969508715252262
2012-09-30,0.969403221547014
2012-10-01,0.969289641148685
2012-10-02,0.969179162993335
2012-10-03,0.969136138219576
2012-10-04,0.969122437146698
2012-10-05,0.969164063703564
2012-10-06,0.969159937540289
2012-10-07,0.969172831697932
2012-10-08,0.96920028723693
2012-10-09,0.969275725461518
2012-10-10,0.969304909595329
2012-10-11,0.9693394876547
2012-10-12,0.969399773624986
2012-10-13,0.969384371440713
2012-10-14,0.969498925144079
2012-10-15,0.969569079381126
2012-10-16,0.96953161052999
2012-10-17,0.969680742618684
2012-10-18,0.969863080079432
2012-10-19,0.970111272856899
2012-10-20,0.970009021470342
2012-10-21,0.970189513803831
2012-10-22,0.97047125415044
2012-10-23,0.970456880247245
2012-10-24,0.970455064469372
2012-10-25,0.970395256460111
2012-10-26,0.970391512158621
2012-10-27,0.970303699796731
2012-10-28,0.970285797402481
2012-10-29,0.970203143372474
2012-10-30,0.970100913622107
2012-10-31,0.970124123697601
2012-11-01,0.970036608902671
2012-11-02,0.969977663664478
2012-11-03,0.969952810115602
2012-11-04,0.969909193646989
2012-11-05,0.969888276128685
2012-11-06,0.969970917362007
2012-11-07,0.970019963414141
2012-11-08,0.970053377141913
2012-11-09,0.970033432087536
2012-11-10,0.970111221833383
2012-11-11,0.97012384192683
2012-11-12,0.970041905692029
2012-11-13,0.970043954286078
2012-11-14,0.970100065695372
2012-11-15,0.97017208407765
2012-11-16,0.970122950352883
2012-11-17,0.970080107475858
2012-11-18,0.970147534101822
2012-11-19,0.970202737276523
2012-11-20,0.970206110601499
2012-11-21,0.970299854271604
2012-11-22,0.970287248590563
2012-11-23,0.970304074686861
2012-11-24,0.970360207422323
2012-11-25,0.970459348243309
2012-11-26,0.970228924689498
2012-11-27,0.970350037766326
2012-11-28,0.97045374796331
2012-11-29,0.970557278933884
2012-11-30,0.97065657210782
2012-12-01,0.970835994910128
2012-12-02,0.970886864675019
2012-12-03,0.970923311294353
2012-12-04,0.970930786528359
2012-12-05,0.971021651472852
2012-12-06,0.971131469417782
2012-12-07,0.971257867063323
2012-12-08,0.971375023553783
2012-12-09,0.971488900658541
2012-12-10,0.971577135554791
2012-12-11,0.971640660011009
2012-12-12,0.971820088295252
2012-12-13,0.971933627722253
2012-12-14,0.971846481158196
2012-12-15,0.971964213747528
2012-12-16,0.972080375612877
2012-12-17,0.97219265830694
2012-12-18,0.972317309022686
2012-12-19,0.972403460875746
2012-12-20,0.972394536905289
2012-12-21,0.972436979186224
2012-12-22,0.972519107315731
2012-12-23,0.972594593748702
2012-12-24,0.972717384617641
2012-12-25,0.972782620960911
2012-12-26,0.972857825141229
2012-12-27,0.972927164309174
2012-12-28,0.972923794361949
2012-12-29,0.972974023716555
2012-12-30,0.973162977219207
2012-12-31,0.973164277368537
2013-01-01,0.973192898607424
2013-01-02,0.973313772335849
2013-01-03,0.973407507973927
2013-01-04,0.973460299810187
2013-01-05,0.973508480408707
2013-01-06,0.973573752611836
2013-01-07,0.973663315988543
2013-01-08,0.973691665140734
2013-01-09,0.973748126453786
2013-01-10,0.973811987662957
2013-01-11,0.973891871007807
2013-01-12,0.973966366479209
2013-01-13,0.974077811202385
2013-01-14,0.974143155674294
2013-01-15,0.974290734839329
2013-01-16,0.974386061908441
2013-01-17,0.974483871570254
2013-01-18,0.974538657442265
2013-01-19,0.97462536166351
2013-01-20,0.974764867832926
2013-01-21,0.974843644664275
2013-01-22,0.97490412909495
2013-01-23,0.974950735479032
2013-01-24,0.975031082564844
2013-01-25,0.975041045040466
2013-01-26,0.975143829281665
2013-01-27,0.975309909035272
2013-01-28,0.975472533954972
2013-01-29,0.975587478793706
2013-01-30,0.975716991998141
2013-01-31,0.975605529118951
2013-02-01,0.975514323754788
2013-02-02,0.975547147311129
2013-02-03,0.975669916415166
2013-02-04,0.975692264449953
2013-02-05,0.975756452119322
2013-02-06,0.975798908448459
2013-02-07,0.975830801615352
2013-02-08,0.975892409237241
2013-02-09,0.975912599415421
2013-02-10,0.976025688539461
2013-02-11,0.97616103934283
2013-02-12,0.97623591778915
2013-02-13,0.976294782800001
2013-02-14,0.97630058980771
2013-02-15,0.976276526410352
2013-02-16,0.976280250078906
2013-02-17,0.976350100849057
2013-02-18,0.976459744521848
2013-02-19,0.976468925759104
2013-02-20,0.976502580903672
2013-02-21,0.976551101118975
2013-02-22,0.976604285235925
2013-02-23,0.976674562820046
2013-02-24,0.976806015525488
2013-02-25,0.976899088752831
2013-02-26,0.976932554003411
2013-02-27,0.976972890809755
2013-02-28,0.976911399721046
2013-03-01,0.976993091816292
2013-03-02,0.977015491574587
2013-03-03,0.977115840730149
2013-03-04,0.977132740462249
2013-03-05,0.977111309377372
2013-03-06,0.977037740553737
2013-03-07,0.97696908130728
2013-03-08,0.977022164590159
2013-03-09,0.977056939270583
2013-03-10,0.977113903264144
2013-03-11,0.977110279679016
2013-03-12,0.977119139293863
2013-03-13,0.977123257086386
2013-03-14,0.977112039984325
2013-03-15,0.977035638230235
2013-03-16,0.977066973657592
2013-03-17,0.977077740978558
2013-03-18,0.977157915170235
2013-03-19,0.97709034785284
2013-03-20,0.977042568054851
2013-03-21,0.976990016321887
2013-03-22,0.976936931264698
2013-03-23,0.97694338696651
2013-03-24,0.976934799049534
2013-03-25,0.976978304585508
2013-03-26,0.977014096067666
2013-03-27,0.976992889949252
2013-03-28,0.976936580879516
2013-03-29,0.977044633388739
2013-03-30,0.977127694926915
2013-03-31,0.977206078019836
2013-04-01,0.977330100766416
2013-04-02,0.977410449675068
2013-04-03,0.977402971122555
2013-04-04,0.977348447635993
2013-04-05,0.977395345995621
2013-04-06,0.97739629578802
2013-04-07,0.977437558706535
2013-04-08,0.977585448495778
2013-04-09,0.977365859544269
2013-04-10,0.977489032426225
2013-04-11,0.977696682063837
2013-04-12,0.977690596721653
2013-04-13,0.977811252877855
2013-04-14,0.977834818904432
2013-04-15,0.977940610284036
2013-04-16,0.977995524206011
2013-04-17,0.978113267655568
2013-04-18,0.978099545017129
2013-04-19,0.978198357165687
2013-04-20,0.978187408774868
2013-04-21,0.978219472115605
2013-04-22,0.978369084580067
2013-04-23,0.978391446210747
2013-04-24,0.978377991525104
2013-04-25,0.978487792178537
2013-04-26,0.978512641718938
2013-04-27,0.978646742536879
2013-04-28,0.979451731543964
2013-04-29,0.979347087544932
2013-04-30,0.979294753025247
2013-05-01,0.979413960619277
2013-05-02,0.979435458683161
2013-05-03,0.979377743357476
2013-05-04,0.979444644456793
2013-05-05,0.979510463024097
2013-05-06,0.979578003269509
2013-05-07,0.97969382742365
2013-05-08,0.97976209641592
2013-05-09,0.979791167274508
2013-05-10,0.979788270014148
2013-05-11,0.979790053532428
2013-05-12,0.979849189831784
2013-05-13,0.979939687190623
2013-05-14,0.979997930425318
2013-05-15,0.979978210595401
2013-05-16,0.979973185316244
2013-05-17,0.979930931763593
2013-05-18,0.97985028304095
2013-05-19,0.979854421633558
2013-05-20,0.979911269614236
2013-05-21,0.979978181396087
2013-05-22,0.980010452800606
2013-05-23,0.980044218949576
2013-05-24,0.980070950906186
2013-05-25,0.980062207349261
2013-05-26,0.980078898926983
2013-05-27,0.9801092342593
2013-05-28,0.980147769531556
2013-05-29,0.980155147386482
2013-05-30,0.980197016212343
2013-05-31,0.980241690541817
2013-06-01,0.980222375426337
2013-06-02,0.980276736702674
2013-06-03,0.980342616934847
2013-06-04,0.980398113781191
2013-06-05,0.98038362524664
2013-06-06,0.980389540436476
2013-06-07,0.980435537390676
2013-06-08,0.980439707196685
2013-06-09,0.980483971383792
2013-06-10,0.980488079262748
2013-06-11,0.980531329085425
2013-06-12,0.980543355623863
2013-06-13,0.980602279648798
2013-06-14,0.980621203920843
2013-06-15,0.980598272461265
2013-06-16,0.98058971056578
2013-06-17,0.98068751821401
2013-06-18,0.980629595227981
2013-06-19,0.980632062754409
2013-06-20,0.980632898086947
2013-06-21,0.980687670540723
2013-06-22,0.980710688630927
2013-06-23,0.98072439182912
2013-06-24,0.980730958283682
2013-06-25,0.980754056746844
2013-06-26,0.980762595576618
2013-06-27,0.980805143525859
2013-06-28,0.980852021080385
2013-06-29,0.980835695757817
2013-06-30,0.980869061923863
2013-07-01,0.980935280330013
2013-07-02,0.980954985101858
2013-07-03,0.98100121632553
2013-07-04,0.981027957910146
2013-07-05,0.981065052351723
2013-07-06,0.980999951081082
2013-07-07,0.981002805742382
2013-07-08,0.981045474971835
2013-07-09,0.981044881013205
2013-07-10,0.981033912232283
2013-07-11,0.981030589086433
2013-07-12,0.981070575988325
2013-07-13,0.98101786152169
2013-07-14,0.981002244250485
2013-07-15,0.981084805043241
2013-07-16,0.981106524749309
2013-07-17,0.981133214866828
2013-07-18,0.981108287188532
2013-07-19,0.981117448590309
2013-07-20,0.98116030771146
2013-07-21,0.981151922436353
2013-07-22,0.981231369286514
2013-07-23,0.981247355414766
2013-07-24,0.981320978535896
2013-07-25,0.981324199475605
2013-07-26,0.981293711071196
2013-07-27,0.981333055558802
2013-07-28,0.981317994648244
2013-07-29,0.981362871409572
2013-07-30,0.981327934163502
2013-07-31,0.981371015240043
2013-08-01,0.981793252491657
2013-08-02,0.981799742717899
2013-08-03,0.981774276275085
2013-08-04,0.98177315990131
2013-08-05,0.981775243631975
2013-08-06,0.981789323066116
2013-08-07,0.981789794490401
2013-08-08,0.98182335252171
2013-08-09,0.981833807740119
2013-08-10,0.981841223352329
2013-08-11,0.981859688684272
2013-08-12,0.981881045817642
2013-08-13,0.981889876885737
2013-08-14,0.981881504259471
2013-08-15,0.98192367535979
2013-08-16,0.981900527544868
2013-08-17,0.981934728039076
2013-08-18,0.981922732229956
2013-08-19,0.981942621996754
2013-08-20,0.981920665791103
2013-08-21,0.981911945719888
2013-08-22,0.981917062336623
2013-08-23,0.981864151885817
2013-08-24,0.981931574976411
2013-08-25,0.981934167246113
2013-08-26,0.981943902755776
2013-08-27,0.981914127006093
2013-08-28,0.981950547683311
2013-08-29,0.981933000974473
2013-08-30,0.981949142130298
2013-08-31,0.982031679819149
2013-09-01,0.982019763947379
2013-09-02,0.981997409139781
2013-09-03,0.981978019520804
2013-09-04,0.981944662940937
2013-09-05,0.981957810945897
2013-09-06,0.981946971558891
2013-09-07,0.981946592515767
2013-09-08,0.981943804686698
2013-09-09,0.981886203100243
2013-09-10,0.981875601692652
2013-09-11,0.981859363618071
2013-09-12,0.981826999018001
2013-09-13,0.981814901988507
2013-09-14,0.981818770935138
2013-09-15,0.981824624338042
2013-09-16,0.981830979291272
2013-09-17,0.981819893143744
2013-09-18,0.98177711633589
2013-09-19,0.981748215883932
2013-09-20,0.981745027017879
2013-09-21,0.981726146442684
2013-09-22,0.981707146398947
2013-09-23,0.981718886249002
2013-09-24,0.981720754154946
2013-09-25,0.981717739842451
2013-09-26,0.981698254605998
2013-09-27,0.981669298695663
2013-09-28,0.981664279009599
2013-09-29,0.981675389389873
2013-09-30,0.981677418605371
2013-10-01,0.981585182004905
2013-10-02,0.981618587873896
2013-10-03,0.98152629202294
2013-10-04,0.98151444034748
2013-10-05,0.981522346616751
2013-10-06,0.981516903304119
2013-10-07,0.981531066647043
2013-10-08,0.98156849436591
2013-10-09,0.981600950087347
2013-10-10,0.981650893764077
2013-10-11,0.981697761219132
2013-10-12,0.981688317080682
2013-10-13,0.981830802500005
2013-10-14,0.981804418351443
2013-10-15,0.981823590380466
2013-10-16,0.981820217246369
2013-10-17,0.981781197675529
2013-10-18,0.981765847543957
2013-10-19,0.981815768429805
2013-10-20,0.981795133724874
2013-10-21,0.981861872199716
2013-10-22,0.98181857700202
2013-10-23,0.981842163196625
2013-10-24,0.981835484250803
2013-10-25,0.981545873039992
2013-10-26,0.981708166789385
2013-10-27,0.981686940598081
2013-10-28,0.981700871958904
2013-10-29,0.981726630092305
2013-10-30,0.981724032973964
2013-10-31,0.981745850114722
2013-11-01,0.981753113157806
2013-11-02,0.981758156078286
2013-11-03,0.981803611154743
2013-11-04,0.981658810299535
2013-11-05,0.981626583612746
2013-11-06,0.981601908528259
2013-11-07,0.981546638138426
2013-11-08,0.981546996869728
2013-11-09,0.981580195343552
2013-11-10,0.981607903657075
2013-11-11,0.981581253553837
2013-11-12,0.981539774541561
2013-11-13,0.981507262846334
2013-11-14,0.981460142306614
2013-11-15,0.98144512875483
2013-11-16,0.981389243381295
2013-11-17,0.981347577912779
2013-11-18,0.981299851556791
2013-11-19,0.981345104546852
2013-11-20,0.98138304448346
2013-11-21,0.981309267070999
2013-11-22,0.981386630580492
2013-11-23,0.981349045459834
2013-11-24,0.981337722231037
2013-11-25,0.981310006945268
2013-11-26,0.981223972049019
2013-11-27,0.981237483884251
2013-11-28,0.981280782340546
2013-11-29,0.981289657374335
2013-11-30,0.981342164506073
2013-12-01,0.981327379869388
2013-12-02,0.981369524983523
2013-12-03,0.981381502931774
2013-12-04,0.981411631385956
2013-12-05,0.981532953195778
2013-12-06,0.98154341541369
2013-12-07,0.981649775538687
2013-12-08,0.981668640976034
2013-12-09,0.981733681207316
2013-12-10,0.98173673921512
2013-12-11,0.981712934998449
2013-12-12,0.981803150688488
2013-12-13,0.981828949744214
2013-12-14,0.981795200700532
2013-12-15,0.981815607479615
2013-12-16,0.981893018675135
2013-12-17,0.981854933901119
2013-12-18,0.981782329422021
2013-12-19,0.981767297843815
2013-12-20,0.981744570459837
2013-12-21,0.981755143293703
2013-12-22,0.981722754742105
2013-12-23,0.981819601271547
2013-12-24,0.981824336763549
2013-12-25,0.981823147516684
2013-12-26,0.981776039951824
2013-12-27,0.981809881859311
2013-12-28,0.981846775758029
2013-12-29,0.981874885767218
2013-12-30,0.982004646669685
2013-12-31,0.982001482949116
2014-01-01,0.981985793685936
2014-01-02,0.982002114929969
2014-01-03,0.981974867157913
2014-01-04,0.981961074650889
2014-01-05,0.981988758728095
2014-01-06,0.98204882354876
2014-01-07,0.982066879838991
2014-01-08,0.98206735305413
2014-01-09,0.982083129649333
2014-01-10,0.98207841619789
2014-01-11,0.982074745830879
2014-01-12,0.982069428174239
2014-01-13,0.982131305392835
2014-01-14,0.982121753459555
2014-01-15,0.982139756590164
2014-01-16,0.982134109575849
2014-01-17,0.982150522230193
2014-01-18,0.982160835243991
2014-01-19,0.982165933703345
2014-01-20,0.982183207461449
2014-01-21,0.982197365673674
2014-01-22,0.982192056984238
2014-01-23,0.982181849616126
2014-01-24,0.982171191891074
2014-01-25,0.98215667408938
2014-01-26,0.98216983600535
2014-01-27,0.982205339925536
2014-01-28,0.982190060515833
2014-01-29,0.982234259070118
2014-01-30,0.982180305276211
2014-01-31,0.982187551818351
2014-02-01,0.982190984399726
2014-02-02,0.982181235221323
2014-02-03,0.982187713282037
2014-02-04,0.982156518743709
2014-02-05,0.982139678232831
2014-02-06,0.982144090083113
2014-02-07,0.982149398826538
2014-02-08,0.98211514156907
2014-02-09,0.9821083805884
2014-02-10,0.982114442393496
2014-02-11,0.982149934048932
2014-02-12,0.982096752079499
2014-02-13,0.98210811005324
2014-02-14,0.982084667721411
2014-02-15,0.982080137378132
2014-02-16,0.9820704170662
2014-02-17,0.98208657529042
2014-02-18,0.982068725949904
2014-02-19,0.982066983270577
2014-02-20,0.98209656687393
2014-02-21,0.98205997052197
2014-02-22,0.982068971212892
2014-02-23,0.982069024422495
2014-02-24,0.982079288991146
2014-02-25,0.981919679885028
2014-02-26,0.981915236640682
2014-02-27,0.981886513028454
2014-02-28,0.981844405526213
2014-03-01,0.981828033745669
2014-03-02,0.981816521719857
2014-03-03,0.98186684309716
2014-03-04,0.981870035951423
2014-03-05,0.981870450935757
2014-03-06,0.981870358249308
2014-03-07,0.981650381820478
2014-03-08,0.980817496693389
2014-03-09,0.980784257078768
2014-03-10,0.980746084672886
2014-03-11,0.980777848146383
2014-03-12,0.980592261247936
2014-03-13,0.980585449821459
2014-03-14,0.981081357588087
2014-03-15,0.98188117506723
2014-03-16,0.981883228814112
2014-03-17,0.981970999308195
2014-03-18,0.981936641714323
2014-03-19,0.981980114331536
2014-03-20,0.981949081370483
2014-03-21,0.981927105271994
2014-03-22,0.981914004580697
2014-03-23,0.981893696251873
2014-03-24,0.981897069556872
2014-03-25,0.981889894280789
2014-03-26,0.981873915089034
2014-03-27,0.981899237997469
2014-03-28,0.981893199700298
2014-03-29,0.981896306486194
2014-03-30,0.981941040940142
2014-03-31,0.981891331564233
2014-04-01,0.981876778052605
2014-04-02,0.981869180382427
2014-04-03,0.981862038094827
2014-04-04,0.981846480145221
2014-04-05,0.981839431370061
2014-04-06,0.98185792577409
2014-04-07,0.981841814753301
2014-04-08,0.981836148418919
2014-04-09,0.981824041941768
2014-04-10,0.98184108138489
2014-04-11,0.981840723748263
2014-04-12,0.98184396302553
2014-04-13,0.981877498144234
2014-04-14,0.981895083179175
2014-04-15,0.981888803374728
2014-04-16,0.981887257434352
2014-04-17,0.981844863439666
2014-04-18,0.981824289879713
2014-04-19,0.981827901132838
2014-04-20,0.981866556958668
2014-04-21,0.981861158764608
2014-04-22,0.981864612694865
2014-04-23,0.981863557396498
2014-04-24,0.981857663714392
2014-04-25,0.981868011257375
2014-04-26,0.981864831966876
2014-04-27,0.98189226935777
2014-04-28,0.981907929706605
2014-04-29,0.981886957437363
2014-04-30,0.981884869850505
2014-05-01,0.981903604798062
2014-05-02,0.981883401746697
2014-05-03,0.98187628243394
2014-05-04,0.981894520276478
2014-05-05,0.98188352727482
2014-05-06,0.981907889471301
2014-05-07,0.9819353073699
2014-05-08,0.981952928788536
2014-05-09,0.981959371944209
2014-05-10,0.981960455358467
2014-05-11,0.981967680536356
2014-05-12,0.981954894724965
2014-05-13,0.981954546555877
2014-05-14,0.981959623344016
2014-05-15,0.981954932096313
2014-05-16,0.981957106771082
2014-05-17,0.981958382634205
2014-05-18,0.981996363233316
2014-05-19,0.981986449545133
2014-05-20,0.981991029767152
2014-05-21,0.982000390801845
2014-05-22,0.982013012498324
2014-05-23,0.982026816857091
2014-05-24,0.982025884055988
2014-05-25,0.982076956670273
2014-05-26,0.98207690465099
2014-05-27,0.982076367654779
2014-05-28,0.982086506909683
2014-05-29,0.982098521123082
2014-05-30,0.982115057894806
2014-05-31,0.982117169169441
2014-06-01,0.982150560545635
2014-06-02,0.982155560243754
2014-06-03,0.982176710703386
2014-06-04,0.982170200293488
2014-06-05,0.982181368081943
2014-06-06,0.982186455941238
2014-06-07,0.982193572260945
2014-06-08,0.982228340703532
2014-06-09,0.982223109117534
2014-06-10,0.982244281345266
2014-06-11,0.982213664149078
2014-06-12,0.982223416716048
2014-06-13,0.982225395813956
2014-06-14,0.982251557246721
2014-06-15,0.982282374906611
2014-06-16,0.982302377635055
2014-06-17,0.982317386880063
2014-06-18,0.98232883445613
2014-06-19,0.982337963226225
2014-06-20,0.982350670312753
2014-06-21,0.982347044187691
2014-06-22,0.982389436876574
2014-06-23,0.982342706477113
2014-06-24,0.982329545094623
2014-06-25,0.982325173359871
2014-06-26,0.98232665991664
2014-06-27,0.982353173830961
2014-06-28,0.982362625958854
2014-06-29,0.98239910564346
2014-06-30,0.982418743499902
2014-07-01,0.982435261937436
2014-07-02,0.982432671637442
2014-07-03,0.982481459880152
2014-07-04,0.982500780643551
2014-07-05,0.982515943745452
2014-07-06,0.982573110624891
2014-07-07,0.982612745569505
2014-07-08,0.982621021180062
2014-07-09,0.98262988974111
2014-07-10,0.982643697133084
2014-07-11,0.982635312772798
2014-07-12,0.98265906718376
2014-07-13,0.982699048953902
2014-07-14,0.982706449507241
2014-07-15,0.98270150024034
2014-07-16,0.982714443154923
2014-07-17,0.982724212380736
2014-07-18,0.982741548750704
2014-07-19,0.982747886226079
2014-07-20,0.982780779114631
2014-07-21,0.982778317979328
2014-07-22,0.982798141107448
2014-07-23,0.982822625018818
2014-07-24,0.982847150914405
2014-07-25,0.982865004646483
2014-07-26,0.982874894294465
2014-07-27,0.982909517798775
2014-07-28,0.98291417929495
2014-07-29,0.982922715923344
2014-07-30,0.982921542741802
2014-07-31,0.982925430228903
2014-08-01,0.982953403033221
2014-08-02,0.982947598446137
2014-08-03,0.98297814992995
2014-08-04,0.983001035297434
2014-08-05,0.98302703501962
2014-08-06,0.983055439603005
2014-08-07,0.983073534591133
2014-08-08,0.983086237682181
2014-08-09,0.983098331232388
2014-08-10,0.983123132392368
2014-08-11,0.983149907403126
2014-08-12,0.983163170148376
2014-08-13,0.983191516173507
2014-08-14,0.983189209359395
2014-08-15,0.983180507193804
2014-08-16,0.983223450412359
2014-08-17,0.983232519649071
2014-08-18,0.983235792454044
2014-08-19,0.983222809214648
2014-08-20,0.983231911024286
2014-08-21,0.983239469967523
2014-08-22,0.983245905673278
2014-08-23,0.983248518945031
2014-08-24,0.983284169971632
2014-08-25,0.983271592670735
2014-08-26,0.983287991509586
2014-08-27,0.98332899161791
2014-08-28,0.983353456017536
2014-08-29,0.983611787270405
2014-08-30,0.983625996661322
2014-08-31,0.983659271673485
2014-09-01,0.983682080783524
2014-09-02,0.983701946966656
2014-09-03,0.9837131822612
2014-09-04,0.98371871437539
2014-09-05,0.983764213165506
2014-09-06,0.983782552344443
2014-09-07,0.983858838649724
2014-09-08,0.983879949566354
2014-09-09,0.983896536186143
2014-09-10,0.983921885758886
2014-09-11,0.983945775077167
2014-09-12,0.983943061302526
2014-09-13,0.983975938269848
2014-09-14,0.984076553003635
2014-09-15,0.984057874259321
2014-09-16,0.984090856455533
2014-09-17,0.984097389811719
2014-09-18,0.984112772733719
2014-09-19,0.984108962047575
2014-09-20,0.984119690270939
2014-09-21,0.984155291891544
2014-09-22,0.984163506549419
2014-09-23,0.984164469929979
2014-09-24,0.984170933311821
2014-09-25,0.984176825527512
2014-09-26,0.984174099561227
2014-09-27,0.984207336716601
2014-09-28,0.984213325826631
2014-09-29,0.98421209936216
2014-09-30,0.984235787808528
2014-10-01,0.984276006072531
2014-10-02,0.984278947125053
2014-10-03,0.984309821244226
2014-10-04,0.984331933417355
2014-10-05,0.984345884169973
2014-10-06,0.984346636998441
2014-10-07,0.98433765823288
2014-10-08,0.984331969842278
2014-10-09,0.984315329553658
2014-10-10,0.984323482020752
2014-10-11,0.984321935135105
2014-10-12,0.984325954742614
2014-10-13,0.984335433244022
2014-10-14,0.984331314831561
2014-10-15,0.984321725662097
2014-10-16,0.984323995652431
2014-10-17,0.984311997162947
2014-10-18,0.98433192588047
2014-10-19,0.984371448398462
2014-10-20,0.984378031762933
2014-10-21,0.984387787820901
2014-10-22,0.984386301083037
2014-10-23,0.984382548120186
2014-10-24,0.984373725248084
2014-10-25,0.984378094926133
2014-10-26,0.984390389140186
2014-10-27,0.984395131747831
2014-10-28,0.984394033861641
2014-10-29,0.984388712217432
2014-10-30,0.98438743572687
2014-10-31,0.984391444056291
2014-11-01,0.984407626318021
2014-11-02,0.984472677087341
2014-11-03,0.984477399953032
2014-11-04,0.984468711527128
2014-11-05,0.984520316217565
2014-11-06,0.984487752851471
2014-11-07,0.984502319343096
2014-11-08,0.984514707125029
2014-11-09,0.984571933284122
2014-11-10,0.984571531058344
2014-11-11,0.984589518178058
2014-11-12,0.984608163315936
2014-11-13,0.984643541225275
2014-11-14,0.984652468747826
2014-11-15,0.984659276958248
2014-11-16,0.984698876686123
2014-11-17,0.984726636630013
2014-11-18,0.984719835640008
2014-11-19,0.984727482757261
2014-11-20,0.984734347664043
2014-11-21,0.984718497219358
2014-11-22,0.984732833198364
2014-11-23,0.984768031703395
2014-11-24,0.98476984749204
2014-11-25,0.984784077505251
2014-11-26,0.984780115583324
2014-11-27,0.984792881687161
2014-11-28,0.984785623844005
2014-11-29,0.984793078478596
2014-11-30,0.98482682773755
2014-12-01,0.984849626849857
2014-12-02,0.984873859003521
2014-12-03,0.984873907035597
2014-12-04,0.984908274818471
2014-12-05,0.984948598871286
2014-12-06,0.984985082949054
2014-12-07,0.98500803850838
2014-12-08,0.985006647832488
2014-12-09,0.985028494049468
2014-12-10,0.985037380291399
2014-12-11,0.985042001409245
2014-12-12,0.985056358804202
2014-12-13,0.985059994629795
2014-12-14,0.985100446546867
2014-12-15,0.985083774454044
2014-12-16,0.985090116827465
2014-12-17,0.985100165608565
2014-12-18,0.985119690831862
2014-12-19,0.985130727372881
2014-12-20,0.985136138632747
2014-12-21,0.985147955638096
2014-12-22,0.985162983950633
2014-12-23,0.985179367489853
2014-12-24,0.985190578041259
2014-12-25,0.985205784278984
2014-12-26,0.985222463827227
2014-12-27,0.985240930297876
2014-12-28,0.985281684911671
2014-12-29,0.985266960765297
2014-12-30,0.985277532776401
2014-12-31,0.98526225572714
2015-01-01,0.985272122052254
2015-01-02,0.98527641576697
2015-01-03,0.9853084777602
2015-01-04,0.985362907590045
2015-01-05,0.985347398415959
2015-01-06,0.98533616368115
2015-01-07,0.985304840829344
2015-01-08,0.985326680191824
2015-01-09,0.985324660180853
2015-01-10,0.985334687082638
2015-01-11,0.98534852162186
2015-01-12,0.985364264724875
2015-01-13,0.98538393743957
2015-01-14,0.98544619452295
2015-01-15,0.985454237840364
2015-01-16,0.985425448582516
2015-01-17,0.985437073268982
2015-01-18,0.985456842648389
2015-01-19,0.985438543394261
2015-01-20,0.985458182642089
2015-01-21,0.985477242793649
2015-01-22,0.985455819616631
2015-01-23,0.985444820770151
2015-01-24,0.985447475922326
2015-01-25,0.985467964657525
2015-01-26,0.985472582322381
2015-01-27,0.985472265075064
2015-01-28,0.98548128049157
2015-01-29,0.985469122007712
2015-01-30,0.9854491446852
2015-01-31,0.985464676665231
2015-02-01,0.985492976229707
2015-02-02,0.98547362217026
2015-02-03,0.98546766114811
2015-02-04,0.985456518333992
2015-02-05,0.985430689251992
2015-02-06,0.985446310995684
2015-02-07,0.985457220638992
