t,transactions_transfers_volume_miners_to_exchanges
2014-06-08,116.053514963959
2014-06-09,116.500379424141
2014-06-10,194.013980575885
2014-06-11,176.197547252487
2014-06-12,404.728136571825
2014-06-13,210.39702141088
2014-06-14,148.117033988875
2014-06-15,115.200510726613
2014-06-16,361.587781573273
2014-06-17,840.737286109838
2014-06-18,223.089164811186
2014-06-19,929.343245411004
2014-06-20,345.481774941562
2014-06-21,204.445346056742
2014-06-22,162.228219008909
2014-06-23,538.835721161051
2014-06-24,503.645516571399
2014-06-25,405.403608253984
2014-06-26,457.2346447565
2014-06-27,137.446431024457
2014-06-28,129.022358734606
2014-06-29,146.998331471183
2014-06-30,644.3053229072
2014-07-01,466.715466959965
2014-07-02,414.537508084025
2014-07-03,149.918478292068
2014-07-04,604.376708297337
2014-07-05,601.218505370473
2014-07-06,95.7690236906393
2014-07-07,699.84699948854
2014-07-08,407.292641570771
2014-07-09,264.963844210583
2014-07-10,287.035829728471
2014-07-11,105.627879663486
2014-07-12,152.339574880356
2014-07-13,318.557247202052
2014-07-14,649.460205379124
2014-07-15,274.884080691326
2014-07-16,621.537526569083
2014-07-17,624.450153389886
2014-07-18,148.97992879336
2014-07-19,104.864010984367
2014-07-20,84.2187476531382
2014-07-21,270.15014233533
2014-07-22,443.132260499547
2014-07-23,610.436002106931
2014-07-24,109.547970464851
2014-07-25,190.772861164519
2014-07-26,113.589575836583
2014-07-27,215.045603752468
2014-07-28,150.664958036178
2014-07-29,102.908740423448
2014-07-30,182.490048836197
2014-07-31,752.282919411134
2014-08-01,1134.48937327158
2014-08-02,852.760197072866
2014-08-03,174.768954761722
2014-08-04,122.170809987858
2014-08-05,3210.49429467897
2014-08-06,6143.33562925679
2014-08-07,124.269920576505
2014-08-08,255.460733748017
2014-08-09,226.113968233905
2014-08-10,346.940534434496
2014-08-11,242.402166527894
2014-08-12,136.970786072898
2014-08-13,349.967557299903
2014-08-14,687.47590001279
2014-08-15,1000.44432859587
2014-08-16,202.384231527397
2014-08-17,539.24611735338
2014-08-18,1174.71166776321
2014-08-19,693.404467850727
2014-08-20,667.248045469772
2014-08-21,263.5372471043
2014-08-22,532.870290443763
2014-08-23,188.14842660309
2014-08-24,441.24454179511
2014-08-25,2180.27966714157
2014-08-26,170.847891349447
2014-08-27,2195.64225421415
2014-08-28,1302.30149526995
2014-08-29,326.258009007829
2014-08-30,677.062738289134
2014-08-31,757.481336134269
2014-09-01,225.701507387764
2014-09-02,167.449366953575
2014-09-03,159.708452062363
2014-09-04,185.594946777346
2014-09-05,174.698931451543
2014-09-06,4188.10813508351
2014-09-07,407.460246323462
2014-09-08,192.996577539816
2014-09-09,743.390844612599
2014-09-10,4175.95344283222
2014-09-11,147.663017596357
2014-09-12,4190.02118293085
2014-09-13,927.699050272563
2014-09-14,176.042723380249
2014-09-15,4168.72838469072
2014-09-16,318.375755958187
2014-09-17,390.712692492068
2014-09-18,207.803164657113
2014-09-19,378.377289963765
2014-09-20,298.209686317007
2014-09-21,253.332985914055
2014-09-22,676.843752863216
2014-09-23,359.601118087286
2014-09-24,202.850169335838
2014-09-25,176.290431768197
2014-09-26,515.730857437593
2014-09-27,39.977809803344
2014-09-28,2825.61389786936
2014-09-29,421.122687994221
2014-09-30,438.301399335285
2014-10-01,189.179523413978
2014-10-02,158.250267551576
2014-10-03,3166.3270008367
2014-10-04,286.83153560362
2014-10-05,526.583484237412
2014-10-06,148.925845251711
2014-10-07,265.773718584682
2014-10-08,592.004119453989
2014-10-09,202.87426141019
2014-10-10,1966.52310164294
2014-10-11,220.447419417301
2014-10-12,213.192835576105
2014-10-13,199.067545422372
2014-10-14,170.407218187445
2014-10-15,214.537290744531
2014-10-16,154.062355298027
2014-10-17,2186.71135782512
2014-10-18,158.494126200944
2014-10-19,568.84387964706
2014-10-20,236.659844901995
2014-10-21,182.386350968529
2014-10-22,272.731397340386
2014-10-23,193.802308816043
2014-10-24,542.011557494154
2014-10-25,274.399115590162
2014-10-26,178.268068392661
2014-10-27,234.7168166951
2014-10-28,184.747307257613
2014-10-29,337.654416225618
2014-10-30,357.436555986361
2014-10-31,511.023398974186
2014-11-01,250.295239737829
2014-11-02,182.556248445947
2014-11-03,215.866355640272
2014-11-04,8355.26862262154
2014-11-05,1075.78332938318
2014-11-06,281.785284966392
2014-11-07,227.683389761488
2014-11-08,103.931282255073
2014-11-09,142.503219207441
2014-11-10,537.289703729037
2014-11-11,305.01636957268
2014-11-12,783.720185497035
2014-11-13,346.990240972157
2014-11-14,189.230325575934
2014-11-15,145.630660340642
2014-11-16,212.722535278529
2014-11-17,17961.3868454176
2014-11-18,184.35208413045
2014-11-19,197.379537199437
2014-11-20,236.948235144273
2014-11-21,126.34394889412
2014-11-22,155.145333654696
2014-11-23,149.38102836067
2014-11-24,332.9207035141
2014-11-25,320.481722522042
2014-11-26,146.785291469063
2014-11-27,105.181912854163
2014-11-28,318.86781470534
2014-11-29,168.877659380727
2014-11-30,374.78427396414
2014-12-01,267.040355180666
2014-12-02,272.004220934453
2014-12-03,1371.54992671271
2014-12-04,413.16309340358
2014-12-05,95.0734862182571
2014-12-06,202.896791813437
2014-12-07,118.100653181869
2014-12-08,125.845229472416
2014-12-09,214.777742691896
2014-12-10,598.825719084591
2014-12-11,177.989707320277
2014-12-12,195.336181582715
2014-12-13,187.468655139252
2014-12-14,235.530699686123
2014-12-15,213.61231903504
2014-12-16,1185.80088717945
2014-12-17,361.265699929315
2014-12-18,290.626638228323
2014-12-19,216.671380078576
2014-12-20,111.86615628629
2014-12-21,131.549319577495
2014-12-22,2131.21539672906
2014-12-23,6515.71496700246
2014-12-24,213.419672280502
2014-12-25,179.861606763606
2014-12-26,153.830735628576
2014-12-27,142.288484243907
2014-12-28,127.57185322432
2014-12-29,365.738611986873
2014-12-30,254.907093806912
2014-12-31,1009.01567001541
2015-01-01,129.621742519272
2015-01-02,450.252779771797
2015-01-03,1115.20826612864
2015-01-04,428.27270515559
2015-01-05,308.618670822732
2015-01-06,175.425100709667
2015-01-07,218.041220074356
2015-01-08,168.983078199635
2015-01-09,617.423081034474
2015-01-10,196.072999436709
2015-01-11,246.606377547262
2015-01-12,178.937469993256
2015-01-13,665.606610217469
2015-01-14,1110.46394669823
2015-01-15,115.364710434319
2015-01-16,140.012675981095
2015-01-17,202.324039833592
2015-01-18,318.02520680277
2015-01-19,291.525625965067
2015-01-20,376.875088003861
2015-01-21,10719.5633638176
2015-01-22,405.507810141635
2015-01-23,190.844656897777
2015-01-24,136.680066949401
2015-01-25,168.750835479666
2015-01-26,633.926528782387
2015-01-27,220.778951737086
2015-01-28,4763.15870971265
2015-01-29,1670.09292191636
2015-01-30,1822.94260895849
2015-01-31,176.363280460671
2015-02-01,170.381861936386
2015-02-02,1469.09957906336
2015-02-03,1619.46262291937
2015-02-04,1430.92862187221
2015-02-05,2107.07091813314
2015-02-06,225.313927209075
2015-02-07,271.818953538397
2015-02-08,3909.38189968132
2015-02-09,277.015635143711
2015-02-10,4011.33062626982
2015-02-11,2761.7076199985
2015-02-12,186.593788543261
2015-02-13,1208.09672189016
2015-02-14,250.378555230742
2015-02-15,161.11930752168
2015-02-16,328.340591645497
2015-02-17,404.214412440203
2015-02-18,377.905980850436
2015-02-19,284.552126469682
2015-02-20,243.665706678905
2015-02-21,114.560940797536
2015-02-22,404.964361103522
2015-02-23,187.785012463309
2015-02-24,179.014796942465
2015-02-25,143.042325252173
2015-02-26,184.700545548088
2015-02-27,726.169318078539
2015-02-28,189.122269404391
2015-03-01,116.065416994842
2015-03-02,585.334441672435
2015-03-03,230.514874279041
2015-03-04,383.06733716571
2015-03-05,173.167989138419
2015-03-06,196.8905500064
2015-03-07,191.859231168611
2015-03-08,163.339097525581
2015-03-09,517.361984942554
2015-03-10,203.111884619349
2015-03-11,197.168749089351
2015-03-12,267.948011599767
2015-03-13,156.828031619254
2015-03-14,166.738880024172
2015-03-15,225.048989519623
2015-03-16,202.469637452675
2015-03-17,199.325109162666
2015-03-18,381.954964641867
2015-03-19,420.86651519217
2015-03-20,226.495604899308
2015-03-21,381.757211730644
2015-03-22,368.812525476097
2015-03-23,831.282571736144
2015-03-24,252.90636743254
2015-03-25,222.650120186105
2015-03-26,199.407659623763
2015-03-27,200.514333441866
2015-03-28,237.403251479879
2015-03-29,260.888037964073
2015-03-30,829.558918264363
2015-03-31,197.939270701759
2015-04-01,900.70771860068
2015-04-02,299.386429690937
2015-04-03,308.71465555233
2015-04-04,240.919713710152
2015-04-05,357.756557931517
2015-04-06,388.511560156549
2015-04-07,314.572241686166
2015-04-08,277.404321755984
2015-04-09,148.694433923657
2015-04-10,264.185613200662
2015-04-11,177.218607887585
2015-04-12,152.865095366419
2015-04-13,3225.53563079466
2015-04-14,292.670748075091
2015-04-15,274.250081087053
2015-04-16,439.466120223086
2015-04-17,224.227914231497
2015-04-18,109.604515379188
2015-04-19,179.122101027454
2015-04-20,309.685107726232
2015-04-21,246.62594978402
2015-04-22,256.475747472013
2015-04-23,238.45147056231
2015-04-24,156.941712443521
2015-04-25,207.680074920287
2015-04-26,159.751684160555
2015-04-27,536.079158200897
2015-04-28,492.864258065826
2015-04-29,189.536221945661
2015-04-30,263.136003805372
2015-05-01,199.747252555346
2015-05-02,188.018548571488
2015-05-03,194.873047164125
2015-05-04,1850.76585728568
2015-05-05,252.620063937276
2015-05-06,251.286924290155
2015-05-07,489.749617917628
2015-05-08,131.057322062192
2015-05-09,423.046652417298
2015-05-10,171.376465073784
2015-05-11,3206.24856933579
2015-05-12,760.060247906932
2015-05-13,191.323062475283
2015-05-14,165.969183403875
2015-05-15,223.811881299465
2015-05-16,116.579034699983
2015-05-17,176.53953459368
2015-05-18,636.631792291868
2015-05-19,291.395928009294
2015-05-20,413.128298762616
2015-05-21,123.826069880866
2015-05-22,93.3932391770332
2015-05-23,135.397012933689
2015-05-24,139.921534497313
2015-05-25,93.0090622173462
2015-05-26,407.793774223803
2015-05-27,2488.26435607426
2015-05-28,173.889658441606
2015-05-29,93.3069336973798
2015-05-30,144.521911861581
2015-05-31,144.428772196501
2015-06-01,298.3359698639
2015-06-02,230.078903530379
2015-06-03,462.948643955253
2015-06-04,291.681087888043
2015-06-05,184.550757233901
2015-06-06,174.39355223784
2015-06-07,207.392864003603
2015-06-08,268.415341496132
2015-06-09,311.662720465725
2015-06-10,264.054603143283
2015-06-11,504.87235181753
2015-06-12,174.668430561552
2015-06-13,187.928229363655
2015-06-14,170.60347228461
2015-06-15,3272.70309894416
2015-06-16,3740.90588079549
2015-06-17,183.456088932942
2015-06-18,647.935882354181
2015-06-19,11010.5823030025
2015-06-20,192.593664498687
2015-06-21,161.757390480882
2015-06-22,104.904370983976
2015-06-23,196.107363868497
2015-06-24,243.107752699195
2015-06-25,245.454348041127
2015-06-26,205.820172991641
2015-06-27,190.486079495748
2015-06-28,203.723460393253
2015-06-29,406.14246805291
2015-06-30,136.110491018734
2015-07-01,1139.23897733243
2015-07-02,315.622421376184
2015-07-03,208.97539478199
2015-07-04,150.665920288268
2015-07-05,179.31966409827
2015-07-06,494.935245858646
2015-07-07,179.633762810778
2015-07-08,3131.43147974198
2015-07-09,131.014438102887
2015-07-10,307.763335778973
2015-07-11,376.517199441251
2015-07-12,167.205790766037
2015-07-13,194.70146451975
2015-07-14,215.452329240437
2015-07-15,158.018380917985
2015-07-16,156.883579932435
2015-07-17,145.546545408866
2015-07-18,198.438786087144
2015-07-19,1923.72453113973
2015-07-20,274.50589108608
2015-07-21,226.332156456036
2015-07-22,108.119454835384
2015-07-23,201.91803006535
2015-07-24,149.159187111602
2015-07-25,184.713440884861
2015-07-26,96.8243319011891
2015-07-27,2151.59629056063
2015-07-28,252.296772283283
2015-07-29,332.605035960547
2015-07-30,151.740677427962
2015-07-31,216.58176188858
2015-08-01,241.305070039648
2015-08-02,181.996156097826
2015-08-03,305.980736927192
2015-08-04,94.3671296226729
2015-08-05,208.149471452051
2015-08-06,122.082952722932
2015-08-07,213.480908112931
2015-08-08,122.186088839827
2015-08-09,272.053358361518
2015-08-10,2095.27933001654
2015-08-11,191.895964790473
2015-08-12,185.313447631014
2015-08-13,134.722517288064
2015-08-14,235.716848327317
2015-08-15,257.541738541116
2015-08-16,166.894725388257
2015-08-17,223.671962984523
2015-08-18,327.251895574632
2015-08-19,318.019815804267
2015-08-20,159.976188814913
2015-08-21,170.018645825206
2015-08-22,462.114193391357
2015-08-23,151.06668528599
2015-08-24,304.577250956547
2015-08-25,172.40963500357
2015-08-26,184.236326156114
2015-08-27,127.515384596927
2015-08-28,234.09659988366
2015-08-29,172.973165007168
2015-08-30,168.095104732408
2015-08-31,220.687169778929
2015-09-01,178.83924200179
2015-09-02,356.949629527217
2015-09-03,205.360624108465
2015-09-04,189.460651192148
2015-09-05,216.111695370968
2015-09-06,294.247746932408
2015-09-07,191.7790682682
2015-09-08,171.852662722959
2015-09-09,354.109360139635
2015-09-10,1628.18556409065
2015-09-11,236.102474054939
2015-09-12,166.209174557911
2015-09-13,174.298109473599
2015-09-14,257.892780606181
2015-09-15,158.529308396379
2015-09-16,254.791529676177
2015-09-17,148.630298250744
2015-09-18,243.276180514552
2015-09-19,161.275808895402
2015-09-20,293.490744800035
2015-09-21,156.251366875459
2015-09-22,342.781922841816
2015-09-23,277.089460460075
2015-09-24,145.863685578995
2015-09-25,321.402571687792
2015-09-26,166.467632672026
2015-09-27,157.810476637256
2015-09-28,1721.18540944274
2015-09-29,288.889920729044
2015-09-30,173.328972266888
2015-10-01,352.257719677381
2015-10-02,170.276001322527
2015-10-03,198.348102485507
2015-10-04,149.912318093654
2015-10-05,1573.25159032069
2015-10-06,221.403384447914
2015-10-07,315.507641693682
2015-10-08,145.183755641906
2015-10-09,136.333820553516
2015-10-10,223.999418046083
2015-10-11,219.209271441048
2015-10-12,156.283232236576
2015-10-13,202.513842913302
2015-10-14,122.40140247471
2015-10-15,214.89010381274
2015-10-16,202.55083871535
2015-10-17,252.179500541528
2015-10-18,117.9438477124
2015-10-19,377.742965034501
2015-10-20,187.817531221617
2015-10-21,216.504995569484
2015-10-22,175.254037955532
2015-10-23,169.625339419859
2015-10-24,133.271939082427
2015-10-25,436.090664264664
2015-10-26,234.021359036957
2015-10-27,525.784438851523
2015-10-28,500.135221161068
2015-10-29,281.401615139596
2015-10-30,203.863446687747
2015-10-31,206.491473903968
2015-11-01,227.795972805913
2015-11-02,291.397427198497
2015-11-03,342.47459397737
2015-11-04,706.619122356972
2015-11-05,646.124693179914
2015-11-06,299.28985429871
2015-11-07,184.985248270597
2015-11-08,247.91063730193
2015-11-09,284.03102943753
2015-11-10,300.126229388651
2015-11-11,271.002088611264
2015-11-12,224.249813979337
2015-11-13,209.377339172709
2015-11-14,346.59097854153
2015-11-15,204.668445089095
2015-11-16,255.175463111712
2015-11-17,161.021915301175
2015-11-18,218.307647924358
2015-11-19,229.527381900477
2015-11-20,222.115921050265
2015-11-21,203.878433152756
2015-11-22,199.587364822148
2015-11-23,317.139118409197
2015-11-24,235.175548437799
2015-11-25,220.351194507959
2015-11-26,260.956965761442
2015-11-27,411.169313656736
2015-11-28,163.866235213165
2015-11-29,193.316616134608
2015-11-30,213.274764858194
2015-12-01,215.315454236995
2015-12-02,301.220264655366
2015-12-03,178.454197994905
2015-12-04,225.580711093049
2015-12-05,261.528239143568
2015-12-06,266.16138242677
2015-12-07,413.076945814682
2015-12-08,165.598770381219
2015-12-09,413.458666200296
2015-12-10,263.126781228973
2015-12-11,264.41382051365
2015-12-12,201.211867595064
2015-12-13,256.794302072682
2015-12-14,226.389738860964
2015-12-15,333.686182101785
2015-12-16,193.081715482591
2015-12-17,180.720645880083
2015-12-18,338.438129835271
2015-12-19,231.146937436918
2015-12-20,175.350552981499
2015-12-21,230.015676202123
2015-12-22,269.694774910715
2015-12-23,192.793853485223
2015-12-24,150.127384075963
2015-12-25,162.532290349433
2015-12-26,386.565708205842
2015-12-27,409.870567493693
2015-12-28,209.566146731472
2015-12-29,169.898428411442
2015-12-30,163.997711750191
2015-12-31,274.073126681044
2016-01-01,217.731360017685
2016-01-02,138.048046610845
2016-01-03,363.949807808489
2016-01-04,343.698286780739
2016-01-05,834.364565464226
2016-01-06,531.47253712497
2016-01-07,150.219583835224
2016-01-08,526.928237361747
2016-01-09,222.233344251478
2016-01-10,178.864420938992
2016-01-11,256.101317464615
2016-01-12,222.340850992259
2016-01-13,277.773497863783
2016-01-14,201.500518165606
2016-01-15,280.032890476975
2016-01-16,238.18885729714
2016-01-17,199.382843604563
2016-01-18,208.039912107722
2016-01-19,215.868528964341
2016-01-20,304.170977853751
2016-01-21,448.210719193924
2016-01-22,215.639712967073
2016-01-23,317.157184477136
2016-01-24,200.399675566037
2016-01-25,210.428115137137
2016-01-26,197.755505428986
2016-01-27,211.856273355837
2016-01-28,191.737724473517
2016-01-29,199.03345027178
2016-01-30,181.922822502659
2016-01-31,202.137877423555
2016-02-01,257.41984284375
2016-02-02,200.088748810422
2016-02-03,209.472253247318
2016-02-04,252.757977612029
2016-02-05,206.059420664369
2016-02-06,221.81421826109
2016-02-07,219.234561447468
2016-02-08,181.930024944112
2016-02-09,146.971813199106
2016-02-10,170.55305229664
2016-02-11,162.612307448756
2016-02-12,183.581468692223
2016-02-13,139.752608283122
2016-02-14,168.093358043418
2016-02-15,177.777524392953
2016-02-16,167.575365474231
2016-02-17,250.286937511226
2016-02-18,173.038183066345
2016-02-19,204.908070601807
2016-02-20,169.128357820189
2016-02-21,173.332955024361
2016-02-22,186.008025829901
2016-02-23,198.394356086506
2016-02-24,137.638047557047
2016-02-25,201.173372180526
2016-02-26,147.495298987709
2016-02-27,314.849259920226
2016-02-28,154.593008336537
2016-02-29,136.16635109116
2016-03-01,346.202896576817
2016-03-02,180.548811123039
2016-03-03,351.969921405869
2016-03-04,188.391261017401
2016-03-05,159.065927672372
2016-03-06,178.962129965497
2016-03-07,146.438611787837
2016-03-08,155.860403150665
2016-03-09,175.046140470431
2016-03-10,192.434059228336
2016-03-11,189.729407371278
2016-03-12,189.058465590792
2016-03-13,198.236681692637
2016-03-14,244.660617950612
2016-03-15,195.845244740335
2016-03-16,250.832691598647
2016-03-17,178.629307567932
2016-03-18,223.661683794852
2016-03-19,190.822941038068
2016-03-20,223.058778511223
2016-03-21,206.137641030574
2016-03-22,352.278246434505
2016-03-23,272.851091359983
2016-03-24,224.622560836164
2016-03-25,253.737004739394
2016-03-26,225.356191003266
2016-03-27,200.526321352122
2016-03-28,284.458841318042
2016-03-29,188.098225083038
2016-03-30,195.185936517593
2016-03-31,206.206978569536
2016-04-01,215.716894294674
2016-04-02,320.295672688859
2016-04-03,216.112286396807
2016-04-04,231.169269686466
2016-04-05,291.906587327528
2016-04-06,239.109913317373
2016-04-07,234.486077923057
2016-04-08,275.132020638993
2016-04-09,297.820797908661
2016-04-10,264.571921376916
2016-04-11,265.227067103059
2016-04-12,250.531402928509
2016-04-13,373.440743995227
2016-04-14,280.262508281843
2016-04-15,220.848729826025
2016-04-16,216.907884273161
2016-04-17,268.799048600295
2016-04-18,208.359757044762
2016-04-19,197.566515399622
2016-04-20,260.026815226866
2016-04-21,247.773787142531
2016-04-22,205.164674108836
2016-04-23,236.262796150228
2016-04-24,245.260761552664
2016-04-25,269.341936743311
2016-04-26,359.937977219724
2016-04-27,201.554034850611
2016-04-28,240.59574131165
2016-04-29,278.638747685545
2016-04-30,245.36005144911
2016-05-01,210.911285241803
2016-05-02,214.648347867327
2016-05-03,250.686267192944
2016-05-04,236.266404804144
2016-05-05,232.879780621613
2016-05-06,200.490943102806
2016-05-07,217.518058531863
2016-05-08,203.311195535238
2016-05-09,191.001488263648
2016-05-10,211.400908250821
2016-05-11,254.81173505152
2016-05-12,197.044527274494
2016-05-13,353.201721037906
2016-05-14,261.657004941048
2016-05-15,213.291520675547
2016-05-16,192.1185693881
2016-05-17,208.652785519446
2016-05-18,336.738945556035
2016-05-19,246.17406580301
2016-05-20,190.569199701362
2016-05-21,192.500564717357
2016-05-22,224.454904973438
2016-05-23,188.085363382945
2016-05-24,214.380192959397
2016-05-25,232.683687836032
2016-05-26,230.198151579776
2016-05-27,211.967265077388
2016-05-28,545.806058425273
2016-05-29,261.129667893163
2016-05-30,996.61838785079
2016-05-31,952.318954033625
2016-06-01,230.582770184695
2016-06-02,203.690347638078
2016-06-03,511.217746028357
2016-06-04,3357.45585756559
2016-06-05,223.343823388936
2016-06-06,255.621160877273
2016-06-07,254.512685590055
2016-06-08,190.995127536185
2016-06-09,220.818682826258
2016-06-10,274.409700116835
2016-06-11,220.85447995411
2016-06-12,295.921142202801
2016-06-13,533.224071082461
2016-06-14,278.722584572063
2016-06-15,381.041164926886
2016-06-16,263.015548338894
2016-06-17,225.153873672272
2016-06-18,299.99861647834
2016-06-19,221.904282259311
2016-06-20,382.761602019438
2016-06-21,580.855874229972
2016-06-22,208.574285468729
2016-06-23,1124.00538502218
2016-06-24,244.230702464883
2016-06-25,222.367053640961
2016-06-26,221.643141978224
2016-06-27,239.856780477293
2016-06-28,363.562969911537
2016-06-29,200.09164597707
2016-06-30,261.592245154172
2016-07-01,218.739511877021
2016-07-02,217.046501935767
2016-07-03,226.925775173665
2016-07-04,238.047734334206
2016-07-05,206.351599773742
2016-07-06,253.049621518047
2016-07-07,215.96903184489
2016-07-08,264.757505347972
2016-07-09,248.574563722562
2016-07-10,183.608646793377
2016-07-11,413.847429138565
2016-07-12,124.394665505462
2016-07-13,107.332646476612
2016-07-14,107.888620699604
2016-07-15,132.098690669436
2016-07-16,98.548135863927
2016-07-17,131.790490787636
2016-07-18,323.651734252643
2016-07-19,260.463680900975
2016-07-20,314.647179411416
2016-07-21,103.124140208841
2016-07-22,165.745995867412
2016-07-23,107.183378276213
2016-07-24,118.2367987898
2016-07-25,116.559312933149
2016-07-26,102.274450696756
2016-07-27,85.0845411570268
2016-07-28,107.541961222265
2016-07-29,108.372663864658
2016-07-30,106.943275806285
2016-07-31,119.511665082187
2016-08-01,152.582709934973
2016-08-02,202.177178427245
2016-08-03,126.816988442756
2016-08-04,119.641214608445
2016-08-05,237.890773292934
2016-08-06,141.221328878616
2016-08-07,215.496236736464
2016-08-08,180.189665313189
2016-08-09,110.816618976553
2016-08-10,120.380682512334
2016-08-11,94.9387232666369
2016-08-12,118.866270260443
2016-08-13,124.308861149637
2016-08-14,114.738904083721
2016-08-15,138.71507178898
2016-08-16,202.263578381404
2016-08-17,94.7658009163534
2016-08-18,131.955196082575
2016-08-19,85.9091042729223
2016-08-20,104.466168659283
2016-08-21,104.495717535691
2016-08-22,101.613357539739
2016-08-23,1950.86432438999
2016-08-24,213.602199723216
2016-08-25,205.806589657306
2016-08-26,107.858550124587
2016-08-27,97.9559716868895
2016-08-28,110.443960279271
2016-08-29,104.188687429452
2016-08-30,206.381882757097
2016-08-31,1698.29466077106
2016-09-01,129.015071192342
2016-09-02,134.913625528865
2016-09-03,167.440295141365
2016-09-04,146.345281823967
2016-09-05,129.613138703441
2016-09-06,143.501743933353
2016-09-07,118.712358090889
2016-09-08,152.324455569537
2016-09-09,144.295794077297
2016-09-10,327.074671264035
2016-09-11,523.988051397415
2016-09-12,324.258271688576
2016-09-13,318.993172265134
2016-09-14,255.130956243268
2016-09-15,128.629898647345
2016-09-16,124.673099109226
2016-09-17,262.694378180022
2016-09-18,117.930440175396
2016-09-19,119.883655270573
2016-09-20,165.18975024789
2016-09-21,110.701300973096
2016-09-22,121.739189753029
2016-09-23,98.5719956574447
2016-09-24,213.540503331825
2016-09-25,114.744069573569
2016-09-26,187.34151392142
2016-09-27,123.18244495586
2016-09-28,99.371905017262
2016-09-29,118.027860802964
2016-09-30,98.5986526980326
2016-10-01,117.120459392842
2016-10-02,97.5718018568582
2016-10-03,131.289215941834
2016-10-04,117.956483946163
2016-10-05,113.484574791786
2016-10-06,110.691900534501
2016-10-07,231.231253069342
2016-10-08,119.524975765824
2016-10-09,121.684025312928
2016-10-10,98.4497421195184
2016-10-11,164.571985073943
2016-10-12,175.323044536811
2016-10-13,103.222440078937
2016-10-14,143.901324669669
2016-10-15,91.193392495638
2016-10-16,109.871263813605
2016-10-17,102.044607253425
2016-10-18,202.747754093939
2016-10-19,87.8955237831896
2016-10-20,107.910883169593
2016-10-21,116.033368439809
2016-10-22,97.7023647336389
2016-10-23,106.24462822955
2016-10-24,109.36641674161
2016-10-25,107.597576816528
2016-10-26,146.134244351686
2016-10-27,222.332941467678
2016-10-28,123.72223070876
2016-10-29,138.871953282749
2016-10-30,307.114646127114
2016-10-31,104.814147216236
2016-11-01,546.805145633965
2016-11-02,172.418134822855
2016-11-03,378.658875559173
2016-11-04,99.7008715219761
2016-11-05,143.440950734208
2016-11-06,112.027929561723
2016-11-07,125.45546073679
2016-11-08,142.404419942402
2016-11-09,221.433620316294
2016-11-10,116.706337024928
2016-11-11,175.812377232859
2016-11-12,136.416855701164
2016-11-13,124.811680619192
2016-11-14,141.313085932986
2016-11-15,133.048800924791
2016-11-16,143.526009940737
2016-11-17,170.595751950848
2016-11-18,185.091649811675
2016-11-19,111.993497894726
2016-11-20,115.868695070556
2016-11-21,126.412491381616
2016-11-22,235.951105142285
2016-11-23,720.677672344082
2016-11-24,129.518409772234
2016-11-25,123.611225720504
2016-11-26,143.332906747632
2016-11-27,159.307939193994
2016-11-28,123.916364201667
2016-11-29,118.8957211676
2016-11-30,263.794284251932
2016-12-01,125.842051861126
2016-12-02,199.278391276608
2016-12-03,152.735482347584
2016-12-04,397.679342642095
2016-12-05,184.966922393408
2016-12-06,123.602551495721
2016-12-07,220.15109571909
2016-12-08,123.68369580186
2016-12-09,160.905404770643
2016-12-10,133.246183179271
2016-12-11,119.865298563632
2016-12-12,121.979176141722
2016-12-13,117.776229990331
2016-12-14,109.197757261918
2016-12-15,113.446925372192
2016-12-16,113.998220426425
2016-12-17,126.205811116013
2016-12-18,134.687124939638
2016-12-19,380.744613519105
2016-12-20,123.508077198298
2016-12-21,189.35479184612
2016-12-22,535.419026289789
2016-12-23,224.145904754448
2016-12-24,530.479021645611
2016-12-25,141.101060344042
2016-12-26,127.953368590508
2016-12-27,152.436845394419
2016-12-28,180.129466551194
2016-12-29,363.633479712518
2016-12-30,156.848961559881
2016-12-31,164.312129967278
2017-01-01,143.256564861935
2017-01-02,150.759653548187
2017-01-03,276.534107523107
2017-01-04,683.513036114472
2017-01-05,176.287948542943
2017-01-06,276.925386872884
2017-01-07,376.288018266841
2017-01-08,226.53710653148
2017-01-09,229.649305886803
2017-01-10,153.271602279181
2017-01-11,201.862418948389
2017-01-12,239.923081070202
2017-01-13,175.631539067751
2017-01-14,167.938839586628
2017-01-15,162.490912812384
2017-01-16,169.644352615789
2017-01-17,154.219928503236
2017-01-18,141.574893646373
2017-01-19,147.869046247926
2017-01-20,138.396927480202
2017-01-21,190.305511016832
2017-01-22,194.765329050224
2017-01-23,358.425586414218
2017-01-24,204.151005987305
2017-01-25,186.570930757199
2017-01-26,191.074020949763
2017-01-27,221.900185739501
2017-01-28,128.007180336815
2017-01-29,123.95255278723
2017-01-30,124.745960852473
2017-01-31,180.008373630203
2017-02-01,179.067653683476
2017-02-02,187.525596338278
2017-02-03,191.545295501077
2017-02-04,236.498673517323
2017-02-05,179.788846445694
2017-02-06,183.376496076417
2017-02-07,327.619369504845
2017-02-08,146.907504218482
2017-02-09,436.118841147718
2017-02-10,119.727643653576
2017-02-11,130.544308602386
2017-02-12,138.661745520746
2017-02-13,237.977024768895
2017-02-14,108.074613198642
2017-02-15,134.642290740939
2017-02-16,136.665667190229
2017-02-17,101.788201615278
2017-02-18,143.361107516618
2017-02-19,112.646437834233
2017-02-20,182.556127033492
2017-02-21,193.019049097872
2017-02-22,117.698251182839
2017-02-23,213.572468464226
