t,indicators_mvrv_account_based
2013-03-19,3.72046540406613
2013-03-20,4.07691277098897
2013-03-21,4.4031654333727
2013-03-22,4.35246175523485
2013-03-23,3.82673906517564
2013-03-24,3.94874192092545
2013-03-25,4.13343197709928
2013-03-26,4.30363880847361
2013-03-27,4.58579797194032
2013-03-28,4.76371827742519
2013-03-29,4.44914637918292
2013-03-30,4.42167666077582
2013-03-31,4.39353859527337
2013-04-01,4.53143379181838
2013-04-02,4.68100789851487
2013-04-03,5.25962856442892
2013-04-04,4.97486742755382
2013-04-05,4.88891629507623
2013-04-06,4.80911597881926
2013-04-07,4.97318821331192
2013-04-08,5.69765778996556
2013-04-09,5.89157414107596
2013-04-10,5.18174488233623
2013-04-11,3.01389677670501
2013-04-12,1.9882573539535
2013-04-13,2.71057420722224
2013-04-14,2.53324405738644
2013-04-15,2.41272149265417
2013-04-16,1.75458848367904
2013-04-17,2.1933569004201
2013-04-18,2.49205673458462
2013-04-19,3.0985914527858
2013-04-20,3.15544392048645
2013-04-21,3.14510837523174
2013-04-22,3.07921572281213
2013-04-23,3.2437298592079
2013-04-24,3.60538893125351
2013-04-25,3.52500573875702
2013-04-26,3.10122758248718
2013-04-27,3.05662964197019
2013-04-28,3.00274936499329
2013-04-29,3.13637869941735
2013-04-30,3.14174187007676
2013-05-01,2.82891334389569
2013-05-02,2.49036538487093
2013-05-03,2.0925826395043
2013-05-04,2.32354999592118
2013-05-05,2.54124996628288
2013-05-06,2.62578050924527
2013-05-07,2.38144956466938
2013-05-08,2.49234544296674
2013-05-09,2.45595023534692
2013-05-10,2.52844249374313
2013-05-11,2.54198666761655
2013-05-12,2.51962624402331
2013-05-13,2.52656557857313
2013-05-14,2.5155600314484
2013-05-15,2.38111265983527
2013-05-16,2.40394174683045
2013-05-17,2.48873089839726
2013-05-18,2.53695408588843
2013-05-19,2.53348434663685
2013-05-20,2.52080501221403
2013-05-21,2.52477305190085
2013-05-22,2.52829784648943
2013-05-23,2.57051437638454
2013-05-24,2.67181750634403
2013-05-25,2.70650521070923
2013-05-26,2.70856590780686
2013-05-27,2.70088589170307
2013-05-28,2.62296892947662
2013-05-29,2.64791997644225
2013-05-30,2.66518741799346
2013-05-31,2.62986595693199
2013-06-01,2.63133712597161
2013-06-02,2.54037817254691
2013-06-03,2.45702887986217
2013-06-04,2.47561165547984
2013-06-05,2.45005055178571
2013-06-06,2.4326446007049
2013-06-07,2.29897522192146
2013-06-08,2.21096236779223
2013-06-09,2.02302276707389
2013-06-10,2.07219996523695
2013-06-11,2.14472805445742
2013-06-12,2.1755879309623
2013-06-13,2.15676699027783
2013-06-14,2.02170065817821
2013-06-15,2.01136417111087
2013-06-16,2.01699483369597
2013-06-17,2.01701291667028
2013-06-18,2.08774214591244
2013-06-19,2.12262719570347
2013-06-20,2.13353525280658
2013-06-21,2.04939597902743
2013-06-22,2.02317627319341
2013-06-23,2.01805591802375
2013-06-24,1.99573536966101
2013-06-25,1.99908452130585
2013-06-26,1.98218288002561
2013-06-27,1.96870775891325
2013-06-28,1.84525894854004
2013-06-29,1.80906344217428
2013-06-30,1.79148786791002
2013-07-01,1.76501308541072
2013-07-02,1.73099672708521
2013-07-03,1.70605568286883
2013-07-04,1.56953342369309
2013-07-05,1.48033493330845
2013-07-06,1.3649731749126
2013-07-07,1.37389543025637
2013-07-08,1.516520376704
2013-07-09,1.50785821488082
2013-07-10,1.59620859852057
2013-07-11,1.75553369614588
2013-07-12,1.87014022831107
2013-07-13,1.81397022339144
2013-07-14,1.85696514914407
2013-07-15,1.86281778861383
2013-07-16,1.87245062340398
2013-07-17,1.84215161513513
2013-07-18,1.70145677759279
2013-07-19,1.71268941392958
2013-07-20,1.74565244903571
2013-07-21,1.72531445538963
2013-07-22,1.74280109711425
2013-07-23,1.75090261539459
2013-07-24,1.77021306685448
2013-07-25,1.80283361392844
2013-07-26,1.82173874485488
2013-07-27,1.7942175999214
2013-07-28,1.80678266268464
2013-07-29,1.870911316822
2013-07-30,1.8995840394758
2013-07-31,1.98518818700919
2013-08-01,1.95613588503314
2013-08-02,1.94549610819061
2013-08-03,1.91817125516322
2013-08-04,1.9122221464092
2013-08-05,1.93360417322733
2013-08-06,1.94266633326623
2013-08-07,1.9320673583348
2013-08-08,1.88603442624931
2013-08-09,1.84818386723288
2013-08-10,1.84019502717641
2013-08-11,1.85257668298463
2013-08-12,1.85963966031793
2013-08-13,1.89068196518625
2013-08-14,1.94151638709195
2013-08-15,1.93342964106716
2013-08-16,1.91615456818936
2013-08-17,1.92327366151187
2013-08-18,1.93187705572413
2013-08-19,1.9851547675661
2013-08-20,2.01636765185344
2013-08-21,2.08859941692854
2013-08-22,2.15399750917985
2013-08-23,2.09031030736423
2013-08-24,2.08406850214781
2013-08-25,2.13801567037267
2013-08-26,2.15538089435319
2013-08-27,2.23912274243039
2013-08-28,2.2619571434367
2013-08-29,2.25557668877453
2013-08-30,2.28989886649503
2013-08-31,2.42008807018904
2013-09-01,2.44286872465845
2013-09-02,2.44270839204586
2013-09-03,2.41226923334955
2013-09-04,2.36269676456301
2013-09-05,2.2514505770817
2013-09-06,2.23642321884773
2013-09-07,2.18820707673714
2013-09-08,2.18781379271306
2013-09-09,2.1858371017077
2013-09-10,2.2470196707583
2013-09-11,2.24628713423875
2013-09-12,2.30934307955927
2013-09-13,2.30952255909797
2013-09-14,2.27689685396102
2013-09-15,2.24400831142068
2013-09-16,2.26233400574238
2013-09-17,2.27206011259324
2013-09-18,2.28113898555672
2013-09-19,2.24663218212897
2013-09-20,2.20213756215737
2013-09-21,2.18712233340825
2013-09-22,2.17835355014598
2013-09-23,2.17797334566758
2013-09-24,2.16979442871418
2013-09-25,2.19157922212181
2013-09-26,2.1857256092546
2013-09-27,2.20579182871986
2013-09-28,2.21836063433525
2013-09-29,2.23224125327874
2013-09-30,2.20803866749236
2013-10-01,2.2185250819286
2013-10-02,2.10329024888157
2013-10-03,1.94855505970093
2013-10-04,2.10732286925926
2013-10-05,2.11905155697603
2013-10-06,2.1198001772775
2013-10-07,2.13670081515831
2013-10-08,2.13121006829546
2013-10-09,2.15023711537395
2013-10-10,2.16078563172942
2013-10-11,2.17084312645487
2013-10-12,2.17918633374975
2013-10-13,2.20538692984536
2013-10-14,2.30220908811678
2013-10-15,2.32557659193279
2013-10-16,2.42584384822538
2013-10-17,2.3810256016353
2013-10-18,2.47507885933294
2013-10-19,2.68584198624879
2013-10-20,2.72836298808001
2013-10-21,2.84153916425411
2013-10-22,3.02361792046298
2013-10-23,3.08047090998034
2013-10-24,2.99640510007106
2013-10-25,2.74211137491244
2013-10-26,2.71290788175863
2013-10-27,2.74964769404127
2013-10-28,2.87972502182602
2013-10-29,2.91513422653452
2013-10-30,2.93981378901833
2013-10-31,2.89365325415762
2013-11-01,2.91239256709197
2013-11-02,2.91560248852263
2013-11-03,2.92232860056771
2013-11-04,3.05703449122641
2013-11-05,3.23350978783027
2013-11-06,3.43307339882701
2013-11-07,3.70773792252986
2013-11-08,3.9768895310169
2013-11-09,4.1978657574447
2013-11-10,3.64636691586576
2013-11-11,3.93375223141884
2013-11-12,4.0624441425179
2013-11-13,4.26551883205413
2013-11-14,4.50229085879166
2013-11-15,4.46717576656769
2013-11-16,4.46616827242182
2013-11-17,4.6726783182073
2013-11-18,5.18772329770279
2013-11-19,5.58848866273852
2013-11-20,4.65677400120942
2013-11-21,5.53522180155232
2013-11-22,5.99342874965131
2013-11-23,6.36455091861405
2013-11-24,5.92466240264475
2013-11-25,5.81366036970056
2013-11-26,5.52805144169421
2013-11-27,5.67528403667541
2013-11-28,5.75089345761408
2013-11-29,5.66391679489745
2013-11-30,5.80329933802366
2013-12-01,5.09872233595734
2013-12-02,4.9741798049104
2013-12-03,5.01015171515494
2013-12-04,5.12770118390223
2013-12-05,4.79049429338114
2013-12-06,4.24685138860661
2013-12-07,3.25310984168659
2013-12-08,3.24958003299991
2013-12-09,3.81294360652641
2013-12-10,4.09954918589374
2013-12-11,3.90777526372071
2013-12-12,3.7030369657288
2013-12-13,3.73868877599727
2013-12-14,3.63269916364211
2013-12-15,3.52437122187063
2013-12-16,3.27738088998392
2013-12-17,2.86221435259529
2013-12-18,2.34665724136614
2013-12-19,2.54339964561948
2013-12-20,2.82675153017722
2013-12-21,2.48947821186355
2013-12-22,2.54809011139185
2013-12-23,2.58305721437612
2013-12-24,2.63780015313586
2013-12-25,2.60954128381596
2013-12-26,2.83826343401963
2013-12-27,2.86265144322605
2013-12-28,2.83197365248788
2013-12-29,2.80636689689613
2013-12-30,2.86967768566793
2013-12-31,2.84692105199303
2014-01-01,2.90844639770628
2014-01-02,2.95446103221311
2014-01-03,3.08801033775442
2014-01-04,3.12197120093171
2014-01-05,3.29754927549544
2014-01-06,3.53820205797298
2014-01-07,3.34685184726898
2014-01-08,3.03561538324846
2014-01-09,3.06493045475114
2014-01-10,3.06379019506802
2014-01-11,3.24511360218756
2014-01-12,3.17119592468509
2014-01-13,2.97810368460613
2014-01-14,2.97625177133563
2014-01-15,2.98880313069257
2014-01-16,2.97237737600951
2014-01-17,2.84476540473143
2014-01-18,2.86342585761238
2014-01-19,2.88178590371115
2014-01-20,2.93672358777403
2014-01-21,2.89336965419164
2014-01-22,2.86897581907718
2014-01-23,2.85222273064577
2014-01-24,2.75674177523422
2014-01-25,2.7764044139619
2014-01-26,2.82975331617093
2014-01-27,2.77739346335464
2014-01-28,2.69780300155473
2014-01-29,2.74574739399354
2014-01-30,2.73383947097223
2014-01-31,2.75995582973765
2014-02-01,2.7878417895179
2014-02-02,2.80431762071502
2014-02-03,2.77002125978026
2014-02-04,2.7497728675115
2014-02-05,2.73015348970368
2014-02-06,2.57118359144121
2014-02-07,2.37628941655259
2014-02-08,2.31879672876025
2014-02-09,2.27678455805412
2014-02-10,2.20429820433821
2014-02-11,2.27173710952699
2014-02-12,2.17313255560582
2014-02-13,2.11103898542179
2014-02-14,2.07422243734651
2014-02-15,2.14419818617485
2014-02-16,2.09701002729488
2014-02-17,2.07555853280163
2014-02-18,2.07334291260195
2014-02-19,2.05897619456112
2014-02-20,1.96741664867515
2014-02-21,1.86848955491688
2014-02-22,1.92244437169904
2014-02-23,2.04221360195027
2014-02-24,1.87189304346273
2014-02-25,1.65211856281287
2014-02-26,1.90966588131129
2014-02-27,1.9460714434152
2014-02-28,1.90441663149427
2014-03-01,1.87114833055537
2014-03-02,1.87977289140882
2014-03-03,2.02093381827572
2014-03-04,2.2553707063252
2014-03-05,2.20172127213914
2014-03-06,2.19751191124832
2014-03-07,2.07362195017322
2014-03-08,1.98308214437755
2014-03-09,2.00583105627899
2014-03-10,1.97536013743672
2014-03-11,1.95784518684562
2014-03-12,1.99046436032153
2014-03-13,1.99598788394933
2014-03-14,1.97244041213708
2014-03-15,1.96540358688202
2014-03-16,1.96942528602312
2014-03-17,1.94690659959136
2014-03-18,1.90600647498958
2014-03-19,1.90360352489669
2014-03-20,1.84849090669288
2014-03-21,1.80460720494547
2014-03-22,1.73898694465153
2014-03-23,1.74455667208609
2014-03-24,1.74254308802332
2014-03-25,1.7862140747808
2014-03-26,1.79296475373969
2014-03-27,1.65763734357405
2014-03-28,1.55884233994433
2014-03-29,1.54577788569265
2014-03-30,1.44742122599694
2014-03-31,1.41504724537781
2014-04-01,1.4775602588731
2014-04-02,1.4496212725969
2014-04-03,1.35932782704331
2014-04-04,1.39120136695949
2014-04-05,1.41284177858074
2014-04-06,1.43488722291011
2014-04-07,1.42422453382971
2014-04-08,1.41985260556439
2014-04-09,1.40664800350169
2014-04-10,1.28654608001511
2014-04-11,1.28549748286829
2014-04-12,1.34352277084813
2014-04-13,1.3202171670726
2014-04-14,1.41031575580019
2014-04-15,1.54163922591426
2014-04-16,1.63487779789241
2014-04-17,1.59342268054254
2014-04-18,1.53132555141424
2014-04-19,1.55411029510123
2014-04-20,1.58649194545087
2014-04-21,1.57759392282762
2014-04-22,1.55631709945889
2014-04-23,1.54023089350474
2014-04-24,1.53451647435638
2014-04-25,1.46541772161897
2014-04-26,1.43880658460532
2014-04-27,1.42224481244547
2014-04-28,1.37429655945931
2014-04-29,1.3983950538328
2014-04-30,1.40365872222169
2014-05-01,1.43511466567281
2014-05-02,1.41970210283565
2014-05-03,1.39235287875689
2014-05-04,1.37477194325503
2014-05-05,1.36472624713262
2014-05-06,1.35365489164314
2014-05-07,1.38297198821519
2014-05-08,1.40055066951777
2014-05-09,1.41332913548711
2014-05-10,1.4300285621175
2014-05-11,1.40527024550242
2014-05-12,1.38794455141785
2014-05-13,1.38401275384917
2014-05-14,1.40158789241838
2014-05-15,1.41734709613766
2014-05-16,1.41680201394588
2014-05-17,1.42033684132398
2014-05-18,1.4154951601683
2014-05-19,1.41274106339329
2014-05-20,1.47446728438813
2014-05-21,1.5625823628533
2014-05-22,1.6144742696565
2014-05-23,1.67288966904299
2014-05-24,1.64493404491783
2014-05-25,1.77048578349468
2014-05-26,1.8277294722286
2014-05-27,1.80452103529026
2014-05-28,1.78519037003626
2014-05-29,1.76887145096063
2014-05-30,1.84324772348792
2014-05-31,1.92365459109776
2014-06-01,1.99393315038117
2014-06-02,1.96434929856145
2014-06-03,2.04707108076533
2014-06-04,1.97214367983092
2014-06-05,2.00154146216015
2014-06-06,2.00850739256135
2014-06-07,1.99362768487716
2014-06-08,2.00034558541576
2014-06-09,1.97870677448604
2014-06-10,1.9738231304505
2014-06-11,1.93658445107542
2014-06-12,1.85971337361269
2014-06-13,1.74899300742564
2014-06-14,1.69786064430174
2014-06-15,1.68252591367029
2014-06-16,1.77403040868107
2014-06-17,1.76945242777624
2014-06-18,1.80603098554078
2014-06-19,1.79473904230493
2014-06-20,1.75688520273269
2014-06-21,1.74750361422504
2014-06-22,1.77433824016598
2014-06-23,1.74731296725478
2014-06-24,1.73129652197166
2014-06-25,1.68169712009731
2014-06-26,1.68252483624827
2014-06-27,1.72634076856836
2014-06-28,1.76040208328016
2014-06-29,1.7579414515578
2014-06-30,1.82943528875285
2014-07-01,1.90431528414884
2014-07-02,1.89926973456743
2014-07-03,1.89402731710077
2014-07-04,1.86327265861536
2014-07-05,1.84312754856075
2014-07-06,1.84847636531819
2014-07-07,1.83300032703739
2014-07-08,1.81753801861664
2014-07-09,1.81701147445497
2014-07-10,1.7955653336115
2014-07-11,1.8138695433253
2014-07-12,1.84344140128283
2014-07-13,1.83746972106135
2014-07-14,1.81128690385806
2014-07-15,1.80685563325393
2014-07-16,1.79837885160773
2014-07-17,1.79567683111923
2014-07-18,1.81262836736318
2014-07-19,1.82214502128121
2014-07-20,1.80955313683035
2014-07-21,1.79691105519194
2014-07-22,1.7990874963233
2014-07-23,1.7933481715785
2014-07-24,1.76527103828731
2014-07-25,1.73501285366441
2014-07-26,1.71677288063433
2014-07-27,1.71670200142945
2014-07-28,1.68524310439258
2014-07-29,1.68540846682804
2014-07-30,1.66262532947621
2014-07-31,1.65692164262787
2014-08-01,1.70891769449314
2014-08-02,1.70726179296604
2014-08-03,1.68615452547639
2014-08-04,1.69238962314588
2014-08-05,1.6749384556707
2014-08-06,1.66185670491324
2014-08-07,1.66946533363327
2014-08-08,1.68520125020894
2014-08-09,1.67831095404581
2014-08-10,1.68024716384174
2014-08-11,1.66578319316881
2014-08-12,1.62171491995145
2014-08-13,1.57484633000306
2014-08-14,1.4835952241
2014-08-15,1.4497978393241
2014-08-16,1.43354760546523
2014-08-17,1.44466134953109
2014-08-18,1.36913546444305
2014-08-19,1.37370715737924
2014-08-20,1.41831011234111
2014-08-21,1.49616659804119
2014-08-22,1.4725604763555
2014-08-23,1.44365280331048
2014-08-24,1.44244192701833
2014-08-25,1.44199551935391
2014-08-26,1.45833393536752
2014-08-27,1.47731689780213
2014-08-28,1.46064538724033
2014-08-29,1.45441612330211
2014-08-30,1.44317684819133
2014-08-31,1.40200846489573
2014-09-01,1.37612486560001
2014-09-02,1.36848786192863
2014-09-03,1.36460169484571
2014-09-04,1.38019681255144
2014-09-05,1.38920999586717
2014-09-06,1.37811605178887
2014-09-07,1.37636564093734
2014-09-08,1.34436194288803
2014-09-09,1.34041043961001
2014-09-10,1.37894835775706
2014-09-11,1.36386736145848
2014-09-12,1.35637703975752
2014-09-13,1.36488033638611
2014-09-14,1.37016183167518
2014-09-15,1.36605901776175
2014-09-16,1.34663219918146
2014-09-17,1.31258401929073
2014-09-18,1.26274363434809
2014-09-19,1.17186921006215
2014-09-20,1.19127078534976
2014-09-21,1.17019347491843
2014-09-22,1.16660175382155
2014-09-23,1.19520517026487
2014-09-24,1.24485694728394
2014-09-25,1.19724894590597
2014-09-26,1.1791915705449
2014-09-27,1.17273318199833
2014-09-28,1.14500752119515
2014-09-29,1.1033758391929
2014-09-30,1.10992838033707
2014-10-01,1.12867467522808
2014-10-02,1.11163738821064
2014-10-03,1.08077424831536
2014-10-04,1.01773632013818
2014-10-05,0.931474277150008
2014-10-06,0.944577124572315
2014-10-07,0.971498009668173
2014-10-08,1.00506240075487
2014-10-09,1.08938049305961
2014-10-10,1.07686187877493
2014-10-11,1.07032522101255
2014-10-12,1.08436011377418
2014-10-13,1.13325724107319
2014-10-14,1.20463363002159
2014-10-15,1.17737138612804
2014-10-16,1.15438440744097
2014-10-17,1.13522589341909
2014-10-18,1.15129032893378
2014-10-19,1.16430351979569
2014-10-20,1.14590322748644
2014-10-21,1.15195122376282
2014-10-22,1.1503401995551
2014-10-23,1.10072524039641
2014-10-24,1.07106501048639
2014-10-25,1.04853465626109
2014-10-26,1.05762279091402
2014-10-27,1.0642042221288
2014-10-28,1.06528612613917
2014-10-29,1.04104941716359
2014-10-30,1.02294167483348
2014-10-31,1.03301750196594
2014-11-01,0.994025267123282
2014-11-02,0.97997508930386
2014-11-03,0.992606007274639
2014-11-04,0.989236560971888
2014-11-05,1.02045478104485
2014-11-06,1.03698523122532
2014-11-07,1.04767403290938
2014-11-08,1.04115643441571
2014-11-09,1.06753677348605
2014-11-10,1.11259894227985
2014-11-11,1.11434944569518
2014-11-12,1.19843954357411
2014-11-13,1.29113832971908
2014-11-14,1.20242828463559
2014-11-15,1.17072539866512
2014-11-16,1.16383245634367
2014-11-17,1.20452410871556
2014-11-18,1.15933523853475
2014-11-19,1.14804608474736
2014-11-20,1.11033657664097
2014-11-21,1.07264194270171
2014-11-22,1.0878848613467
2014-11-23,1.09471454898463
2014-11-24,1.14307326538346
2014-11-25,1.16527736695628
2014-11-26,1.1317904236718
2014-11-27,1.12844023774829
2014-11-28,1.12741769560016
2014-11-29,1.1698855693482
2014-11-30,1.16653875335674
2014-12-01,1.16927937029152
2014-12-02,1.17159411475331
2014-12-03,1.17257910053168
2014-12-04,1.15993802454118
2014-12-05,1.15484434919163
2014-12-06,1.16454205523095
2014-12-07,1.16843263697419
2014-12-08,1.15429954639693
2014-12-09,1.1063620020899
2014-12-10,1.09974977570964
2014-12-11,1.11446510190901
2014-12-12,1.11006932144821
2014-12-13,1.10102678097246
2014-12-14,1.10781117396553
2014-12-15,1.10721724985621
2014-12-16,1.06343790790624
2014-12-17,1.02457794030947
2014-12-18,0.994353143677184
2014-12-19,0.990330425187175
2014-12-20,1.02851343151103
2014-12-21,1.02906594376216
2014-12-22,1.0427594573972
2014-12-23,1.05815057902875
2014-12-24,1.04948793284409
2014-12-25,1.02065321837877
2014-12-26,1.03491912155134
2014-12-27,1.01964484301588
2014-12-28,1.0092074395742
2014-12-29,1.00847155135486
2014-12-30,1.00081614045435
2014-12-31,1.00795597707563
2015-01-01,1.01519026315379
2015-01-02,1.01212802101702
2015-01-03,0.976682735936892
2015-01-04,0.886881667036795
2015-01-05,0.888038877583246
2015-01-06,0.89502287793944
2015-01-07,0.895481571426411
2015-01-08,0.938086960029625
2015-01-09,0.925576894056065
2015-01-10,0.917973194090431
2015-01-11,0.895956512820915
2015-01-12,0.878230658428103
2015-01-13,0.786474698846906
2015-01-14,0.643942528402195
2015-01-15,0.680062090002619
2015-01-16,0.701502508923772
2015-01-17,0.668666970765923
2015-01-18,0.689433862430418
2015-01-19,0.707650891131061
2015-01-20,0.704883163490856
2015-01-21,0.719818158794795
2015-01-22,0.777544535242718
2015-01-23,0.772628329600641
2015-01-24,0.797061455368834
2015-01-25,0.835083747246991
2015-01-26,0.942051914937551
2015-01-27,0.873705173497239
2015-01-28,0.849563339293476
2015-01-29,0.783306983971553
2015-01-30,0.788592467418032
2015-01-31,0.773663518005783
2015-02-01,0.740198355807499
2015-02-02,0.767638844984924
2015-02-03,0.80081435778726
2015-02-04,0.765521090716513
2015-02-05,0.755814025684732
2015-02-06,0.748809770795331
2015-02-07,0.76950363546286
2015-02-08,0.766322240597106
2015-02-09,0.753362256968668
2015-02-10,0.744416906408379
2015-02-11,0.753756782262747
2015-02-12,0.750850988671667
2015-02-13,0.794050745328406
2015-02-14,0.839294752832739
2015-02-15,0.848044880481078
2015-02-16,0.80070502302798
2015-02-17,0.816089943063426
2015-02-18,0.821481224875655
2015-02-19,0.81580318592623
2015-02-20,0.836498880295818
2015-02-21,0.838854303648664
2015-02-22,0.827938684899975
2015-02-23,0.810870978417837
2015-02-24,0.817609352711079
2015-02-25,0.816134577798059
2015-02-26,0.811693935498508
2015-02-27,0.857581645216995
2015-02-28,0.866060808326563
2015-03-01,0.863402370164583
2015-03-02,0.901920753035218
2015-03-03,0.944952777173512
2015-03-04,0.955714464019533
2015-03-05,0.924582560754317
2015-03-06,0.935326725678712
2015-03-07,0.936077300054898
2015-03-08,0.943143988085018
2015-03-09,0.968962973639004
2015-03-10,1.00766557386397
2015-03-11,1.00613581512077
2015-03-12,1.01003105209517
2015-03-13,0.997738245348166
2015-03-14,0.975407540809318
2015-03-15,0.978473356616309
2015-03-16,1.00059415546766
2015-03-17,0.994669600719932
2015-03-18,0.943482934015736
2015-03-19,0.890457937758624
2015-03-20,0.902761777945754
2015-03-21,0.896210754851953
2015-03-22,0.904723381113394
2015-03-23,0.922604365764107
2015-03-24,0.887406909395337
2015-03-25,0.847407145174472
2015-03-26,0.861969835997834
2015-03-27,0.858183046671503
2015-03-28,0.869441474678953
2015-03-29,0.850107179239691
2015-03-30,0.850360964009752
2015-03-31,0.85095226263702
2015-04-01,0.84514412976895
2015-04-02,0.864533089171001
2015-04-03,0.883112358465512
2015-04-04,0.879568220609965
2015-04-05,0.886808455180077
2015-04-06,0.898236782818165
2015-04-07,0.88551927308662
2015-04-08,0.865571708195922
2015-04-09,0.850156065903153
2015-04-10,0.829880170477305
2015-04-11,0.82643877763088
2015-04-12,0.828800782431091
2015-04-13,0.814245414925942
2015-04-14,0.771800373947581
2015-04-15,0.775717716505969
2015-04-16,0.798727178398078
2015-04-17,0.789680666562276
2015-04-18,0.785457084334953
2015-04-19,0.790827104217536
2015-04-20,0.791429237924776
2015-04-21,0.799665845243415
2015-04-22,0.832529404608355
2015-04-23,0.828445640429768
2015-04-24,0.819154555275892
2015-04-25,0.808904374098866
2015-04-26,0.776793295743568
2015-04-27,0.783563622597128
2015-04-28,0.796706741181198
2015-04-29,0.795913251296228
2015-04-30,0.82065201433264
2015-05-01,0.834467972204042
2015-05-02,0.830918767246439
2015-05-03,0.846489600734799
2015-05-04,0.849388568276669
2015-05-05,0.833674420898812
2015-05-06,0.830339922132449
2015-05-07,0.822437233124267
2015-05-08,0.851180382410579
2015-05-09,0.860755365409275
2015-05-10,0.857281066815309
2015-05-11,0.85656435624941
2015-05-12,0.857356642776264
2015-05-13,0.862153979740545
2015-05-14,0.842015322493217
2015-05-15,0.844936348841397
2015-05-16,0.842187857082052
2015-05-17,0.842161132628198
2015-05-18,0.839535523328775
2015-05-19,0.829818301367108
2015-05-20,0.831987640680589
2015-05-21,0.838080073302158
2015-05-22,0.845389102446614
2015-05-23,0.853257929260815
2015-05-24,0.85418111896484
2015-05-25,0.849390914884881
2015-05-26,0.844365364818493
2015-05-27,0.84477633035753
2015-05-28,0.845183871049289
2015-05-29,0.843772630955705
2015-05-30,0.836173053029334
2015-05-31,0.83176937402933
2015-06-01,0.814559713932567
2015-06-02,0.805107487662413
2015-06-03,0.810377762579258
2015-06-04,0.809054843755162
2015-06-05,0.806285976154044
2015-06-06,0.808597537337636
2015-06-07,0.808158559621129
2015-06-08,0.814249944325827
2015-06-09,0.826804661715714
2015-06-10,0.824519402914671
2015-06-11,0.827004012592364
2015-06-12,0.82926022985083
2015-06-13,0.831936990142493
2015-06-14,0.840932747835828
2015-06-15,0.848945140717483
2015-06-16,0.870184825015497
2015-06-17,0.904577103404387
2015-06-18,0.896894597769404
2015-06-19,0.896147034635241
2015-06-20,0.879311447122702
2015-06-21,0.880891375390925
2015-06-22,0.887670014585493
2015-06-23,0.885133663527142
2015-06-24,0.876049816345884
2015-06-25,0.873463828803897
2015-06-26,0.874212986414746
2015-06-27,0.889301842371967
2015-06-28,0.902802101097264
2015-06-29,0.914637430733192
2015-06-30,0.947685523586763
2015-07-01,0.937177185946603
2015-07-02,0.927238999225767
2015-07-03,0.922112749297666
2015-07-04,0.93024020320607
2015-07-05,0.954156783232015
2015-07-06,0.983659185634276
2015-07-07,0.967851152144015
2015-07-08,0.970514058113999
2015-07-09,0.975422123420988
2015-07-10,1.01626426782178
2015-07-11,1.05309635783536
2015-07-12,1.1010862541216
2015-07-13,1.05563692846151
2015-07-14,1.04847468811688
2015-07-15,1.04976309689512
2015-07-16,1.01737508711129
2015-07-17,1.00073375333039
2015-07-18,1.00533353903739
2015-07-19,0.99767216222911
2015-07-20,0.999983470035312
2015-07-21,1.00807542032814
2015-07-22,0.997795834581759
2015-07-23,1.00013304187634
2015-07-24,1.02048834260766
2015-07-25,1.04180448508164
2015-07-26,1.0493258733066
2015-07-27,1.05008871921997
2015-07-28,1.06360612142324
2015-07-29,1.04842030455943
2015-07-30,1.03777891135653
2015-07-31,1.0269918200854
2015-08-01,1.0122989171392
2015-08-02,1.00761531603851
2015-08-03,1.01930629995607
2015-08-04,1.02200397750771
2015-08-05,1.01931109300519
2015-08-06,1.00678991081374
2015-08-07,1.00355930971913
2015-08-08,0.987539355614145
2015-08-09,0.955189635046556
2015-08-10,0.960869510731897
2015-08-11,0.965092033086637
2015-08-12,0.974572571480776
2015-08-13,0.961016644164762
2015-08-14,0.963091896852761
2015-08-15,0.963844817795528
2015-08-16,0.942406956059439
2015-08-17,0.937201306275556
2015-08-18,0.924040980925355
2015-08-19,0.846452472382228
2015-08-20,0.851377837673676
2015-08-21,0.856384231036715
2015-08-22,0.842234582484014
2015-08-23,0.841944601126821
2015-08-24,0.807731581637259
2015-08-25,0.791074868195885
2015-08-26,0.830473631660883
2015-08-27,0.831848237111785
2015-08-28,0.841423301642881
2015-08-29,0.848365415790169
2015-08-30,0.843117028432868
2015-08-31,0.84330854898886
2015-09-01,0.841706168085409
2015-09-02,0.84253197082882
2015-09-03,0.840461920433633
2015-09-04,0.847529057637041
2015-09-05,0.859693433376143
2015-09-06,0.886669642567608
2015-09-07,0.889070131358347
2015-09-08,0.899127483446278
2015-09-09,0.888024953453829
2015-09-10,0.882363318474026
2015-09-11,0.88786633869994
2015-09-12,0.881875093364546
2015-09-13,0.860732962882476
2015-09-14,0.851639054403999
2015-09-15,0.853706210355359
2015-09-16,0.848162799428512
2015-09-17,0.854277671882861
2015-09-18,0.864477647999023
2015-09-19,0.860563613270827
2015-09-20,0.857490064096696
2015-09-21,0.846064109283087
2015-09-22,0.848588983898907
2015-09-23,0.855380942583036
2015-09-24,0.862770954440843
2015-09-25,0.874607815350367
2015-09-26,0.871134218571908
2015-09-27,0.867247978553514
2015-09-28,0.883181550493448
2015-09-29,0.884724323760259
2015-09-30,0.881121535799063
2015-10-01,0.881987989559458
2015-10-02,0.884849576384209
2015-10-03,0.888187017462855
2015-10-04,0.889689651260752
2015-10-05,0.888650365604099
2015-10-06,0.905886273560639
