t,addresses_profit_relative
2012-12-11,0.8188789490377593
2012-12-12,0.8262038182567983
2012-12-13,0.8482410921107573
2012-12-14,0.8087190331859091
2012-12-15,0.7869641590053681
2012-12-16,0.7576661512305076
2012-12-17,0.7311602930988389
2012-12-18,0.7379538293700746
2012-12-19,0.8029072765642453
2012-12-20,0.789602809723221
2012-12-21,0.7723245587888801
2012-12-22,0.7493802933278249
2012-12-23,0.7465789641452192
2012-12-24,0.7690971962337021
2012-12-25,0.7583857813858225
2012-12-26,0.7785278823235988
2012-12-27,0.771676758175715
2012-12-28,0.777707922688165
2012-12-29,0.7696175717502853
2012-12-30,0.7867596820172897
2012-12-31,0.8126591050844325
2013-01-01,0.6997532516492136
2013-01-02,0.6719962165736115
2013-01-03,0.7001315988807707
2013-01-04,0.6831062519254134
2013-01-05,0.6850887187934569
2013-01-06,0.6913256041346557
2013-01-07,0.7155776388121137
2013-01-08,0.8086769512589347
2013-01-09,0.8216058906281881
2013-01-10,0.8858781896803118
2013-01-11,0.878366114646278
2013-01-12,0.8505409828633199
2013-01-13,0.8017741524524656
2013-01-14,0.8641705631316045
2013-01-15,0.905974379262074
2013-01-16,0.9108374219760446
2013-01-17,0.9430845972125864
2013-01-18,0.9428349171642418
2013-01-19,0.9367914346984821
2013-01-20,0.9280951954097613
2013-01-21,0.9639639404301339
2013-01-22,0.9694091577414342
2013-01-23,0.9768475426121783
2013-01-24,0.9563635854890384
2013-01-25,0.9678893007320818
2013-01-26,0.9632393945905692
2013-01-27,0.9648924865878206
2013-01-28,0.9889856212668606
2013-01-29,0.9901538886443472
2013-01-30,0.9913705592504951
2013-01-31,0.9911460083555141
2013-02-01,0.9789830467864881
2013-02-02,0.9654542079882301
2013-02-03,0.9774724035034446
2013-02-04,0.9726326937505975
2013-02-05,0.9820676262318647
2013-02-06,0.9912916722677779
2013-02-07,0.9929799118637312
2013-02-08,0.9948783011080566
2013-02-09,0.9892826922531297
2013-02-10,0.9967042053408178
2013-02-11,0.9967596094555495
2013-02-12,0.9920866554841347
2013-02-13,0.9824764763167778
2013-02-14,0.9978265422822719
2013-02-15,0.9875229902992557
2013-02-16,0.9966623804488854
2013-02-17,0.9801414972009456
2013-02-18,0.9794128781644007
2013-02-19,0.9977509042333217
2013-02-20,0.9993880916240638
2013-02-21,0.9961683977745349
2013-02-22,0.9906465166127272
2013-02-23,0.9803133042861486
2013-02-24,0.9772925264010377
2013-02-25,0.9952604843283072
2013-02-26,0.9930516142892414
2013-02-27,0.9940641737742515
2013-02-28,0.9916586323187327
2013-03-01,0.9964913646422972
2013-03-02,0.9850182753260507
2013-03-03,0.9928568941614387
2013-03-04,0.9960095038893909
2013-03-05,0.9992021107083195
2013-03-06,0.9846156983726196
2013-03-07,0.9774899615067062
2013-03-08,0.9887549466276173
2013-03-09,0.9947677695227063
2013-03-10,0.9784548307143057
2013-03-11,0.998940360075442
2013-03-12,0.9719901796379228
2013-03-13,0.9934605285645479
2013-03-14,0.9824407852176419
2013-03-15,0.9815430551060136
2013-03-16,0.9700759046832981
2013-03-17,0.9849741147808754
2013-03-18,0.9990379470479923
2013-03-19,0.9990655822012159
2013-03-20,0.9967537567811177
2013-03-21,0.9947876749674944
2013-03-22,0.9828523337490573
2013-03-23,0.9701336606634985
2013-03-24,0.9869888574507504
2013-03-25,0.9940445067715212
2013-03-26,0.9960615771322826
2013-03-27,0.9985686872581659
2013-03-28,0.9823685537615888
2013-03-29,0.9801044430355785
2013-03-30,0.9864162042117247
2013-03-31,0.9993469879446222
2013-04-01,0.9949093692025026
2013-04-02,0.9998834522194929
2013-04-03,0.9897978319839222
2013-04-04,0.989562330458723
2013-04-05,0.9929443793855334
2013-04-06,0.9868057104780068
2013-04-07,0.9995519384652476
2013-04-08,0.9907300681393102
2013-04-09,0.9949233039463146
2013-04-10,0.9438938858323231
2013-04-11,0.8638463350573642
2013-04-12,0.9052771419658099
2013-04-13,0.8912664678786085
2013-04-14,0.8664020281075909
2013-04-15,0.8324253483101403
2013-04-16,0.8269265133208523
2013-04-17,0.8717868687537862
2013-04-18,0.9220158225605068
2013-04-19,0.9264619899918444
2013-04-20,0.9348030574632157
2013-04-21,0.9137816139371053
2013-04-22,0.930508113153649
2013-04-23,0.9491559733914657
2013-04-24,0.9599577120824334
2013-04-25,0.9364968027754405
2013-04-26,0.9305884490247568
2013-04-27,0.9007685239876616
2013-04-28,0.9263505735606576
2013-04-29,0.9531980368951078
2013-04-30,0.933660388740541
2013-05-01,0.8234188764660547
2013-05-02,0.8068914466431051
2013-05-03,0.8034833208279113
2013-05-04,0.8270234749555745
2013-05-05,0.8437993079454936
2013-05-06,0.8200455922212253
2013-05-07,0.8254013773925134
2013-05-08,0.8301794213577786
2013-05-09,0.8127448606600757
2013-05-10,0.8552465117421637
2013-05-11,0.8409320926544338
2013-05-12,0.8241400869425843
2013-05-13,0.8397458375997644
2013-05-14,0.7788275220318572
2013-05-15,0.7839162906875575
2013-05-16,0.8230389030130261
2013-05-17,0.8631295274701248
2013-05-18,0.8714182316955948
2013-05-19,0.8414228733405898
2013-05-20,0.8550888663814388
2013-05-21,0.8435707762940382
2013-05-22,0.8741834434237924
2013-05-23,0.8928472072145217
2013-05-24,0.9033953247447658
2013-05-25,0.9027224273026162
2013-05-26,0.9076139407944707
2013-05-27,0.8748592100490618
2013-05-28,0.8768709617682803
2013-05-29,0.9130795159747249
2013-05-30,0.8671149421601082
2013-05-31,0.8833362094986992
2013-06-01,0.8940468362154252
2013-06-02,0.8433872902566533
2013-06-03,0.8539472701471357
2013-06-04,0.8324676571282303
2013-06-05,0.8330489326982969
2013-06-06,0.8178771187618546
2013-06-07,0.7515617386450187
2013-06-08,0.748612584709321
2013-06-09,0.7330344897273002
2013-06-10,0.7425445163178795
2013-06-11,0.7531628289047845
2013-06-12,0.7464200915549356
2013-06-13,0.7291442954889736
2013-06-14,0.7239955166855815
2013-06-15,0.7263192545681598
2013-06-16,0.7223603677011188
2013-06-17,0.7284869406744763
2013-06-18,0.7468690722004167
2013-06-19,0.7510012943027969
2013-06-20,0.735829497043986
2013-06-21,0.732535799980916
2013-06-22,0.723491526685243
2013-06-23,0.7297360318424855
2013-06-24,0.7212464342359824
2013-06-25,0.7106318587468615
2013-06-26,0.7145879165412315
2013-06-27,0.704177351674373
2013-06-28,0.6823892633418478
2013-06-29,0.6817963406593597
2013-06-30,0.6871434612331243
2013-07-01,0.6721041370046856
2013-07-02,0.6842777308691341
2013-07-03,0.6642280875178961
2013-07-04,0.668083821113003
2013-07-05,0.6500581098255676
2013-07-06,0.6517678987499613
2013-07-07,0.6680240141092343
2013-07-08,0.6710141281539631
2013-07-09,0.6774573012748916
2013-07-10,0.6999732642726885
2013-07-11,0.7067089946126344
2013-07-12,0.7055149269765554
2013-07-13,0.7248702427309491
2013-07-14,0.7119792036592468
2013-07-15,0.7330043205647749
2013-07-16,0.7153787789431661
2013-07-17,0.7123888145577372
2013-07-18,0.6834604625282245
2013-07-19,0.6888537161332916
2013-07-20,0.6792301731546839
2013-07-21,0.6886576863730051
2013-07-22,0.682823666956138
2013-07-23,0.6956111892286785
2013-07-24,0.7109275046730125
2013-07-25,0.7204581898920125
2013-07-26,0.7170674919214962
2013-07-27,0.7003076139929327
2013-07-28,0.7395010499790005
2013-07-29,0.746704685438855
2013-07-30,0.76250443707184
2013-07-31,0.760983573367278
2013-08-01,0.7389978416654555
2013-08-02,0.7319343936991318
2013-08-03,0.7285788063369378
2013-08-04,0.7394825905521297
2013-08-05,0.7598748101339906
2013-08-06,0.7552309249334296
2013-08-07,0.7347850369004293
2013-08-08,0.7136329808313813
2013-08-09,0.6990918677528343
2013-08-10,0.7080776627648044
2013-08-11,0.7179999804793618
2013-08-12,0.730177901819369
2013-08-13,0.7688266645161046
2013-08-14,0.7845705275830431
2013-08-15,0.767999297225604
2013-08-16,0.7693196515597233
2013-08-17,0.7906648272060743
2013-08-18,0.7871748212014317
2013-08-19,0.8039729252343617
2013-08-20,0.8116399303799097
2013-08-21,0.834542438937714
2013-08-22,0.8223441207276148
2013-08-23,0.811711975379255
2013-08-24,0.8199920437763403
2013-08-25,0.8473669047456821
2013-08-26,0.832994745495852
2013-08-27,0.8676337955212766
2013-08-28,0.8650122571075375
2013-08-29,0.873285525718521
2013-08-30,0.9025549652004992
2013-08-31,0.917329024646931
2013-09-01,0.9307159585907983
2013-09-02,0.9158433136109708
2013-09-03,0.9098635576216186
2013-09-04,0.8659233722354659
2013-09-05,0.8675879556259904
2013-09-06,0.8272430095478701
2013-09-07,0.8552308587451731
2013-09-08,0.8400188414018129
2013-09-09,0.8685596398186818
2013-09-10,0.8701165001962058
2013-09-11,0.905277692543725
2013-09-12,0.8966010572608007
2013-09-13,0.9019075452852717
2013-09-14,0.8734969335495284
2013-09-15,0.8820135392831909
2013-09-16,0.8922763404797194
2013-09-17,0.8944171240671759
2013-09-18,0.894453811862581
2013-09-19,0.8621986278103259
2013-09-20,0.8507928737082262
2013-09-21,0.8543459369462705
2013-09-22,0.8503463750219761
2013-09-23,0.8440941797403853
2013-09-24,0.8678061265329586
2013-09-25,0.8656744683169293
2013-09-26,0.8768991263992677
2013-09-27,0.9004931452397613
2013-09-28,0.8991146259694202
2013-09-29,0.8975860084144968
2013-09-30,0.8845294994857819
2013-10-01,0.9057315011934713
2013-10-02,0.7147824671773988
2013-10-03,0.7976019633535076
2013-10-04,0.830955394568934
2013-10-05,0.8233145797829984
2013-10-06,0.8423386820945364
2013-10-07,0.8546517736483427
2013-10-08,0.8706473056384296
2013-10-09,0.8838278737730019
2013-10-10,0.8965847773071492
2013-10-11,0.9086907918374962
2013-10-12,0.9121470405927611
2013-10-13,0.9525793602182151
2013-10-14,0.96050875634227
2013-10-15,0.9769388087469565
2013-10-16,0.952181468567897
2013-10-17,0.9699747766519728
2013-10-18,0.9811064352757778
2013-10-19,0.9826679292789524
2013-10-20,0.9836236712024493
2013-10-21,0.9895667240204071
2013-10-22,0.9868432737602862
2013-10-23,0.99366006308519
2013-10-24,0.9825464919969645
2013-10-25,0.9735503702529406
2013-10-26,0.9590190737322212
2013-10-27,0.9862480039508607
2013-10-28,0.9888129414784572
2013-10-29,0.9924322530638727
2013-10-30,0.9767715918511001
2013-10-31,0.9888291268127122
2013-11-01,0.9823140991934208
2013-11-02,0.9915444068596602
2013-11-03,0.9940401470172463
2013-11-04,0.994935800459641
2013-11-05,0.9961398347674733
2013-11-06,0.9977854126997268
2013-11-07,0.9942290875005463
2013-11-08,0.9998926581613372
2013-11-09,0.9882116898256814
2013-11-10,0.9877074805341982
2013-11-11,0.9943185211803376
2013-11-12,0.9980087777720853
2013-11-13,0.9946611809672197
2013-11-14,0.9946586131803378
2013-11-15,0.9842798323272355
2013-11-16,0.9948056576241638
2013-11-17,0.9981290580107299
2013-11-18,0.9994116034474689
2013-11-19,0.9737389676333121
2013-11-20,0.9889477639717684
2013-11-21,0.99859671744298
2013-11-22,0.9990359587852027
2013-11-23,0.9886100018108863
2013-11-24,0.980627293544699
2013-11-25,0.9813040165513035
2013-11-26,0.9995727231744974
2013-11-27,0.9957773889611422
2013-11-28,0.9938149286312931
2013-11-29,0.9987755436604567
2013-11-30,0.9793803090556905
2013-12-01,0.9388754717222003
2013-12-02,0.9712741334435334
2013-12-03,0.9686113474985705
2013-12-04,0.9899745922538891
2013-12-05,0.946440681595911
2013-12-06,0.8633370539927947
2013-12-07,0.8477308301129279
2013-12-08,0.8747672624776631
2013-12-09,0.9076141042957813
2013-12-10,0.9305564161753861
2013-12-11,0.8835738871071701
2013-12-12,0.8863343557151548
2013-12-13,0.8937931392167625
2013-12-14,0.8604800252275526
2013-12-15,0.8813091990340248
2013-12-16,0.817818890477711
2013-12-17,0.8182400472572846
2013-12-18,0.798249962507223
2013-12-19,0.8371224496304986
2013-12-20,0.8106478062818807
2013-12-21,0.8106301603504192
2013-12-22,0.8160348923949929
2013-12-23,0.8415953269928215
2013-12-24,0.8349842328859873
2013-12-25,0.8556542857726372
2013-12-26,0.8814636825134381
2013-12-27,0.8660848878889067
2013-12-28,0.8624602516552199
2013-12-29,0.8774875695839994
2013-12-30,0.8804231811601735
2013-12-31,0.8718471003218465
2014-01-01,0.8936139488789215
2014-01-02,0.901842243942044
2014-01-03,0.9072673589558624
2014-01-04,0.9188547238269927
2014-01-05,0.9470869129208473
2014-01-06,0.9370983784360146
2014-01-07,0.8759009484672622
2014-01-08,0.883092329983772
2014-01-09,0.8859999893245346
2014-01-10,0.9115097526279616
2014-01-11,0.9286742999847345
2014-01-12,0.8923627242613348
2014-01-13,0.8771228280246809
2014-01-14,0.85791962673357
2014-01-15,0.8985122060179033
2014-01-16,0.8485975293128608
2014-01-17,0.8270395734318002
2014-01-18,0.8480374244874007
2014-01-19,0.9067854983032152
2014-01-20,0.883313265458225
2014-01-21,0.8689836630229387
2014-01-22,0.8513206107476969
2014-01-23,0.8276449536081737
2014-01-24,0.7962730258573727
2014-01-25,0.8182763511191963
2014-01-26,0.8449621756064402
2014-01-27,0.7711285162540628
2014-01-28,0.7933332863532153
2014-01-29,0.8032041836929004
2014-01-30,0.8185408815215538
2014-01-31,0.8274776465273576
2014-02-01,0.856053149225481
2014-02-02,0.8568662095004556
2014-02-03,0.8245079815154767
2014-02-04,0.8020038316458591
2014-02-05,0.7622955314389885
2014-02-06,0.749864977932062
2014-02-07,0.7221295100831128
2014-02-08,0.7097769380038231
2014-02-09,0.7120678935871692
2014-02-10,0.7205212581226782
2014-02-11,0.7150945183615132
2014-02-12,0.7098326646155368
2014-02-13,0.6954334776462341
2014-02-14,0.7396291966444293
2014-02-15,0.7300055530173655
2014-02-16,0.7035605839749524
2014-02-17,0.708575979120956
2014-02-18,0.7084846782472491
2014-02-19,0.7037389833594908
2014-02-20,0.6816413531737253
2014-02-21,0.6916257296111965
2014-02-22,0.713230678859234
2014-02-23,0.7055295209483443
2014-02-24,0.6764912960162602
2014-02-25,0.6847211692087278
2014-02-26,0.7110931672446354
2014-02-27,0.7109127144760606
2014-02-28,0.6792156299611485
2014-03-01,0.6943689600352106
2014-03-02,0.6786997686549207
2014-03-03,0.8001033340104186
2014-03-04,0.7890055096843196
2014-03-05,0.7904680060579712
2014-03-06,0.7881405333313353
2014-03-07,0.7379985776147354
2014-03-08,0.722222015379655
2014-03-09,0.7532212842578303
2014-03-10,0.737600665843503
2014-03-11,0.7493183677010472
2014-03-12,0.7422440357558071
2014-03-13,0.7574345480634035
2014-03-14,0.729913084377214
2014-03-15,0.7456042766319585
2014-03-16,0.7489492235040662
2014-03-17,0.7100469635100042
2014-03-18,0.6909903306220099
2014-03-19,0.6922544014217081
2014-03-20,0.6681061105106803
2014-03-21,0.6594482921151078
2014-03-22,0.658596904453829
2014-03-23,0.6522423323430103
2014-03-24,0.6935786639378432
2014-03-25,0.69914221796101
2014-03-26,0.685615955474451
2014-03-27,0.6274385612088687
2014-03-28,0.6343274997468891
2014-03-29,0.6274605818319215
2014-03-30,0.6255475931133565
2014-03-31,0.6293190714057204
2014-04-01,0.6380143222833233
2014-04-02,0.6167602912733698
2014-04-03,0.631846790190983
2014-04-04,0.6377955247099446
2014-04-05,0.6498568587725946
2014-04-06,0.6419826526655573
2014-04-07,0.6233017585052795
2014-04-08,0.6368365197507941
2014-04-09,0.614124521774841
2014-04-10,0.6007949959673602
2014-04-11,0.6189246668282562
2014-04-12,0.6167146256973907
2014-04-13,0.616068533858484
2014-04-14,0.6643994008167531
2014-04-15,0.7061570224219568
2014-04-16,0.70687636294176
2014-04-17,0.6800568785247363
2014-04-18,0.6665373759491611
2014-04-19,0.6944374192372127
2014-04-20,0.6867970546035432
2014-04-21,0.6745573587452344
2014-04-22,0.6632596446669214
2014-04-23,0.6652877029363636
2014-04-24,0.6993289604242952
2014-04-25,0.6465105902014064
2014-04-26,0.637379797756178
2014-04-27,0.6042478063013195
2014-04-28,0.6094240589318498
2014-04-29,0.622751318137184
2014-04-30,0.6289418186761666
2014-05-01,0.6577708596156616
2014-05-02,0.6397850003907505
2014-05-03,0.6043786517824706
2014-05-04,0.6067537342104699
2014-05-05,0.5957414918765098
2014-05-06,0.5916100342947654
2014-05-07,0.6269968850674157
2014-05-08,0.6126952144522305
2014-05-09,0.6517134266815565
2014-05-10,0.6700228641381619
2014-05-11,0.6071533615600867
2014-05-12,0.6234697729233029
2014-05-13,0.6127387113528359
2014-05-14,0.6372042734486464
2014-05-15,0.6352265516684104
2014-05-16,0.6395697269761709
2014-05-17,0.6616469420897995
2014-05-18,0.6373726551986236
2014-05-19,0.653295036379357
2014-05-20,0.7199056483479697
2014-05-21,0.7225014292262607
2014-05-22,0.7556415934513967
2014-05-23,0.7430080472224181
2014-05-24,0.7514200030215012
2014-05-25,0.774688359990191
2014-05-26,0.7894029980218431
2014-05-27,0.7672738440590166
2014-05-28,0.7848948403974488
2014-05-29,0.7610238067216145
2014-05-30,0.8170578720813654
2014-05-31,0.8262495673823
2014-06-01,0.8159174447147929
2014-06-02,0.8557975741679482
2014-06-03,0.864027715913235
2014-06-04,0.8249473122980696
2014-06-05,0.8493212209804485
2014-06-06,0.827590468383375
2014-06-07,0.8421675446236115
2014-06-08,0.8464423132219456
2014-06-09,0.8182288299070473
2014-06-10,0.815747189079289
2014-06-11,0.7670689162982133
2014-06-12,0.7132066561614037
2014-06-13,0.7454509212062533
2014-06-14,0.7108988934465612
2014-06-15,0.7435297177786448
2014-06-16,0.7463224310034838
2014-06-17,0.7711415546378516
2014-06-18,0.7694227830257148
2014-06-19,0.7411426216491664
2014-06-20,0.7356752549501635
2014-06-21,0.7349337524028977
2014-06-22,0.7624358929089414
2014-06-23,0.7314865323918486
2014-06-24,0.6983125347261723
2014-06-25,0.678813720334694
2014-06-26,0.7217291524877609
2014-06-27,0.7730589781895411
2014-06-28,0.7444167365566575
2014-06-29,0.7748063522484346
2014-06-30,0.8271598360910253
2014-07-01,0.8313804635917381
2014-07-02,0.8420824574086736
2014-07-03,0.8380193434847615
2014-07-04,0.7906994446249828
2014-07-05,0.7949931923874148
2014-07-06,0.7853170609567963
2014-07-07,0.777051753114217
2014-07-08,0.7744449419093419
2014-07-09,0.765516740261185
2014-07-10,0.7533922381095832
2014-07-11,0.8156080397623705
2014-07-12,0.8223026607673658
2014-07-13,0.7926177034095822
2014-07-14,0.7483901335408909
2014-07-15,0.7696943815465763
2014-07-16,0.736622781831945
2014-07-17,0.7863620739297588
2014-07-18,0.8063869176669831
2014-07-19,0.7968307579652291
2014-07-20,0.7812526599115159
2014-07-21,0.7575750027824643
2014-07-22,0.7364004254080503
2014-07-23,0.7344822814587448
2014-07-24,0.7050501933025939
2014-07-25,0.7066759675778274
2014-07-26,0.6888173130489604
2014-07-27,0.6751689774872808
2014-07-28,0.6777705243693699
2014-07-29,0.666932684909967
2014-07-30,0.6286601610981791
2014-07-31,0.6656797157731138
2014-08-01,0.7140292781957931
2014-08-02,0.6841890481279697
2014-08-03,0.674692434273753
2014-08-04,0.6876671308391494
2014-08-05,0.6533699280220386
2014-08-06,0.6653542782674366
2014-08-07,0.6823789791941991
2014-08-08,0.6944067907264282
2014-08-09,0.6921855657426976
2014-08-10,0.7010750719031988
2014-08-11,0.6320933213722123
2014-08-12,0.6209482554130804
2014-08-13,0.6084226470492565
2014-08-14,0.5796472899867463
2014-08-15,0.579337763389561
2014-08-16,0.6117202069929829
2014-08-17,0.5819347691314412
2014-08-18,0.5604085560962094
2014-08-19,0.5764196690460621
2014-08-20,0.619886616223233
2014-08-21,0.6175811189406932
2014-08-22,0.6091078469210919
2014-08-23,0.5792305150207975
2014-08-24,0.6040256135396532
2014-08-25,0.5922501473490572
2014-08-26,0.6184559460686909
2014-08-27,0.6094094659792885
2014-08-28,0.5916720014752558
2014-08-29,0.6021027907889435
2014-08-30,0.5745313469002689
2014-08-31,0.544618024020375
2014-09-01,0.5413739976140673
2014-09-02,0.5399915200767832
2014-09-03,0.5417956876984311
2014-09-04,0.5744560685697624
2014-09-05,0.5460429542448798
2014-09-06,0.5538656403875861
2014-09-07,0.5371115684132179
2014-09-08,0.5302931912140247
2014-09-09,0.5484023874905529
2014-09-10,0.5618160630425894
2014-09-11,0.5663823091431363
2014-09-12,0.555187673627114
2014-09-13,0.5682464342852749
2014-09-14,0.5536611905539628
2014-09-15,0.5327564978475191
2014-09-16,0.5233460905995719
2014-09-17,0.5150512716307916
2014-09-18,0.4876196713450993
2014-09-19,0.4793491189025503
2014-09-20,0.4898212656554113
2014-09-21,0.48254323537303395
2014-09-22,0.47955548665136066
2014-09-23,0.5251681899420235
2014-09-24,0.5053768422540056
2014-09-25,0.49664713891887075
2014-09-26,0.48934447640227613
2014-09-27,0.482836482253944
2014-09-28,0.4699769507832106
2014-09-29,0.4710682816472894
2014-09-30,0.4906924133056176
2014-10-01,0.4815628076668146
2014-10-02,0.4702803472321047
2014-10-03,0.46386907385686915
2014-10-04,0.45799569974050547
2014-10-05,0.4661581163794604
2014-10-06,0.46908645838703966
2014-10-07,0.480555484797955
2014-10-08,0.49584876622549273
2014-10-09,0.4983027783238594
2014-10-10,0.495800025476304
2014-10-11,0.497432562740897
2014-10-12,0.5256079038122431
2014-10-13,0.5388041725876033
2014-10-14,0.5522336384298312
2014-10-15,0.5378156665240802
2014-10-16,0.5208477896379422
2014-10-17,0.5229643018127502
2014-10-18,0.5378144464657488
2014-10-19,0.5272263375707811
2014-10-20,0.506341185555518
2014-10-21,0.5221404872061911
2014-10-22,0.5083462126551186
2014-10-23,0.4661238155776286
2014-10-24,0.4722803712328097
2014-10-25,0.46138431919199663
2014-10-26,0.4727924779879997
2014-10-27,0.46298991697182545
2014-10-28,0.4820803567867992
2014-10-29,0.4507018873273221
2014-10-30,0.4657772305963249
2014-10-31,0.4542528824475248
2014-11-01,0.44552576821448625
2014-11-02,0.44778516577277727
2014-11-03,0.4518910949686534
2014-11-04,0.46173660660951243
2014-11-05,0.4783845395381269
2014-11-06,0.5020416361675495
2014-11-07,0.4887814990432863
2014-11-08,0.5017180740626159
2014-11-09,0.544794782350187
2014-11-10,0.538355248883468
2014-11-11,0.5449542052320883
2014-11-12,0.6160738548992062
2014-11-13,0.6067424157908817
2014-11-14,0.5832267147772778
2014-11-15,0.5381440520120434
2014-11-16,0.5710917154271158
2014-11-17,0.5606377308235491
2014-11-18,0.5231301226763808
2014-11-19,0.5370378242873373
2014-11-20,0.4853667792696485
2014-11-21,0.4747740385026007
2014-11-22,0.4775464555402948
2014-11-23,0.5297761918230083
2014-11-24,0.5450807754935102
2014-11-25,0.538495783462013
2014-11-26,0.5142935055873494
2014-11-27,0.5207283163272045
2014-11-28,0.5520403403685658
2014-11-29,0.5417096200806212
2014-11-30,0.5488212023567531
2014-12-01,0.5464819993482145
2014-12-02,0.5624187064825126
2014-12-03,0.531669123999566
2014-12-04,0.4986548840410483
2014-12-05,0.5447926548259538
2014-12-06,0.5245258321661845
2014-12-07,0.5505735598874092
2014-12-08,0.4779914022321689
2014-12-09,0.4584715239328858
2014-12-10,0.4476178386299012
2014-12-11,0.45181740994865355
2014-12-12,0.46718167252289744
2014-12-13,0.46764662573378973
2014-12-14,0.5012629071325706
2014-12-15,0.4451804961064411
2014-12-16,0.4244241749328939
2014-12-17,0.41852923011415794
2014-12-18,0.4164528863048418
2014-12-19,0.43146524024614075
2014-12-20,0.45521181043696474
2014-12-21,0.42564149733385453
2014-12-22,0.46340764657646577
2014-12-23,0.47012507396246367
2014-12-24,0.4307380054009346
2014-12-25,0.4259222476281395
2014-12-26,0.4596997167037287
2014-12-27,0.42048383928900235
2014-12-28,0.4304033298613305
2014-12-29,0.41267577658375815
2014-12-30,0.4119855449384123
2014-12-31,0.45056510246899895
2015-01-01,0.42206391501705703
2015-01-02,0.43549092347020896
2015-01-03,0.4049198899498301
2015-01-04,0.40514234024864426
2015-01-05,0.4099153341125437
2015-01-06,0.408765043851731
2015-01-07,0.40754581423225317
2015-01-08,0.423293207049611
2015-01-09,0.4392843051265748
2015-01-10,0.40447418827890536
2015-01-11,0.4036591126651787
2015-01-12,0.4005167112957456
2015-01-13,0.39518536364945056
2015-01-14,0.38019717059744396
2015-01-15,0.40511160256037443
2015-01-16,0.40533436230585795
2015-01-17,0.3980994950226338
2015-01-18,0.4134146891052564
2015-01-19,0.42287994487152514
2015-01-20,0.4113547516471285
2015-01-21,0.4353431573830078
2015-01-22,0.4351815604933954
2015-01-23,0.43874639262646226
2015-01-24,0.45219610676452976
2015-01-25,0.45771324970269445
2015-01-26,0.4640054176733289
2015-01-27,0.4542903518599174
2015-01-28,0.42523768366465
2015-01-29,0.42702037995939796
2015-01-30,0.4099538518051802
2015-01-31,0.4021949054340681
2015-02-01,0.417551982801298
2015-02-02,0.4490275522626108
2015-02-03,0.4150427023461838
2015-02-04,0.41599586320117354
2015-02-05,0.39902244058355363
2015-02-06,0.4094038793443481
2015-02-07,0.4359564707671517
2015-02-08,0.41289684901386037
2015-02-09,0.40573881372821774
2015-02-10,0.4105313982614596
2015-02-11,0.4025727827647428
2015-02-12,0.4256803808238204
2015-02-13,0.4684369916592878
2015-02-14,0.49574703534905584
2015-02-15,0.44629762279837937
2015-02-16,0.45430348719114677
2015-02-17,0.4804896496815287
2015-02-18,0.4548709405901765
2015-02-19,0.4798566180486218
2015-02-20,0.4863840165711348
2015-02-21,0.485311662887852
2015-02-22,0.44352922503870623
2015-02-23,0.4576925378284224
2015-02-24,0.46721341024211566
2015-02-25,0.4489102232050564
2015-02-26,0.44177843241864023
2015-02-27,0.5083993958235842
2015-02-28,0.5125323259937934
2015-03-01,0.518561472597521
2015-03-02,0.5293526922906863
2015-03-03,0.5353702107546016
2015-03-04,0.5148919606937818
2015-03-05,0.5230600226783492
2015-03-06,0.5140862536062392
2015-03-07,0.5274166190377491
2015-03-08,0.5232745279242687
2015-03-09,0.5461424387358852
2015-03-10,0.5416383793331994
2015-03-11,0.5531584709399164
2015-03-12,0.5464183511723459
2015-03-13,0.5196303243323055
2015-03-14,0.5124493147242976
2015-03-15,0.5330308479329631
2015-03-16,0.5368553513165629
2015-03-17,0.5165163884808334
2015-03-18,0.4597606151427713
2015-03-19,0.4692346668509178
2015-03-20,0.47287658198391386
2015-03-21,0.46759223245883363
2015-03-22,0.4932827852248467
2015-03-23,0.48210849116606325
2015-03-24,0.42815796906033055
2015-03-25,0.4389515771899657
2015-03-26,0.4462714423163211
2015-03-27,0.43891915502374246
2015-03-28,0.46786904557756687
2015-03-29,0.4177277545351695
2015-03-30,0.4527703879724978
2015-03-31,0.42826891401945766
2015-04-01,0.456295459074028
2015-04-02,0.48731522049842196
2015-04-03,0.4854756427017992
2015-04-04,0.48469915289032905
2015-04-05,0.5091009385363845
2015-04-06,0.48731357026961164
2015-04-07,0.46955438622453644
2015-04-08,0.42979559399281875
2015-04-09,0.4217083809765807
2015-04-10,0.3930495445743224
2015-04-11,0.3969533919195651
2015-04-12,0.39234168193265795
2015-04-13,0.36596450398318825
2015-04-14,0.3618669343775887
2015-04-15,0.37838369629187146
2015-04-16,0.3864575665026085
2015-04-17,0.37227091072495205
2015-04-18,0.3803373528605066
2015-04-19,0.3735988934896098
2015-04-20,0.3889014096587796
2015-04-21,0.42676903139630673
2015-04-22,0.41567599907418323
2015-04-23,0.43416970496448704
2015-04-24,0.40075831024628034
2015-04-25,0.3825523812505408
2015-04-26,0.3605017384694859
2015-04-27,0.40222917944015496
2015-04-28,0.3919493194692757
2015-04-29,0.3973689185427483
2015-04-30,0.44988422920992416
2015-05-01,0.42341585283252764
2015-05-02,0.4435269823664214
2015-05-03,0.4707363228116574
2015-05-04,0.4671895994402208
2015-05-05,0.44727213690508616
2015-05-06,0.39488467230400914
2015-05-07,0.4520590567146038
2015-05-08,0.5000389417049061
