t,o
2016-01-01,"{'0001_001': 0.000186923493405805, '001_01': 0.00162114753352446, '01_1': 0.00848731382236055, '100_1k': 0.203781774395511, '10_100': 0.24319992356901, '10k_100k': 0.188974396410071, '1_10': 0.0444014786935003, '1k_10k': 0.221396748586625, 'above_100k': 0.0879234446560368, 'less_0001': 2.6848839955176e-05}"
2016-01-02,"{'0001_001': 0.000186926453208264, '001_01': 0.00162163945444954, '01_1': 0.00848066285497191, '100_1k': 0.203743442677977, '10_100': 0.243148285237003, '10k_100k': 0.188909180105415, '1_10': 0.0443948090607927, '1k_10k': 0.221551719162632, 'above_100k': 0.0879364921811253, 'less_0001': 2.6842812424538e-05}"
2016-01-03,"{'0001_001': 0.000187665546909103, '001_01': 0.00162116638701194, '01_1': 0.00848098552468853, '100_1k': 0.203575941566475, '10_100': 0.243090150065838, '10k_100k': 0.190046330005662, '1_10': 0.0443347561636275, '1k_10k': 0.220779024754453, 'above_100k': 0.0878570482077688, 'less_0001': 2.69317775658253e-05}"
2016-01-04,"{'0001_001': 0.000187895808997432, '001_01': 0.0016217194339374, '01_1': 0.00849241382299679, '100_1k': 0.203292177729173, '10_100': 0.242910184638316, '10k_100k': 0.190111663597083, '1_10': 0.0442653322276637, '1k_10k': 0.221206703733186, 'above_100k': 0.0878849970148167, 'less_0001': 2.69119938306528e-05}"
2016-01-05,"{'0001_001': 0.000187964814375296, '001_01': 0.00162325889994595, '01_1': 0.00849412604780437, '100_1k': 0.20386798920528, '10_100': 0.243082810118287, '10k_100k': 0.187529154651398, '1_10': 0.0443551329088669, '1k_10k': 0.222384649816579, 'above_100k': 0.0884479929065759, 'less_0001': 2.69206308871712e-05}"
2016-01-06,"{'0001_001': 0.000188009105589655, '001_01': 0.0016261124306537, '01_1': 0.00849709680089628, '100_1k': 0.203507019381877, '10_100': 0.242907278841536, '10k_100k': 0.188169303563052, '1_10': 0.0444319107872293, '1k_10k': 0.221766662215651, 'above_100k': 0.0888796491678973, 'less_0001': 2.69577056178709e-05}"
2016-01-07,"{'0001_001': 0.000188032112410787, '001_01': 0.00162775628075969, '01_1': 0.00849408015128672, '100_1k': 0.204272641997759, '10_100': 0.24277924569444, '10k_100k': 0.188256574464891, '1_10': 0.0445739451823118, '1k_10k': 0.220925802720611, 'above_100k': 0.088854910752271, 'less_0001': 2.70106432584139e-05}"
2016-01-08,"{'0001_001': 0.000188012499842291, '001_01': 0.00162709952167976, '01_1': 0.008483313423091, '100_1k': 0.204091674925215, '10_100': 0.242663696602021, '10k_100k': 0.188508837792208, '1_10': 0.0444078928702683, '1k_10k': 0.220932892518789, 'above_100k': 0.08906954610702, 'less_0001': 2.70337398652065e-05}"
2016-01-09,"{'0001_001': 0.000188540967221515, '001_01': 0.00162812155619004, '01_1': 0.00848425160974365, '100_1k': 0.204262559255823, '10_100': 0.242521703119933, '10k_100k': 0.188632024271111, '1_10': 0.044337246767428, '1k_10k': 0.22084439127922, 'above_100k': 0.0890741310259885, 'less_0001': 2.70301473400415e-05}"
2016-01-10,"{'0001_001': 0.000188887966993128, '001_01': 0.00162753224084189, '01_1': 0.00847429174946276, '100_1k': 0.204169817606944, '10_100': 0.242357496898317, '10k_100k': 0.188970832673296, '1_10': 0.0442564169937045, '1k_10k': 0.221674188473408, 'above_100k': 0.0882534980808212, 'less_0001': 2.70373162107535e-05}"
2016-01-11,"{'0001_001': 0.000188826747280643, '001_01': 0.00163005634201442, '01_1': 0.00847701269619037, '100_1k': 0.203635154552439, '10_100': 0.242664931151352, '10k_100k': 0.187157723477699, '1_10': 0.0442632619726185, '1k_10k': 0.222260734597383, 'above_100k': 0.0896952134344309, 'less_0001': 2.70850285924415e-05}"
2016-01-12,"{'0001_001': 0.00018875531818588, '001_01': 0.00163148165442018, '01_1': 0.00848846177481956, '100_1k': 0.203993837187816, '10_100': 0.242516335859717, '10k_100k': 0.188368450408243, '1_10': 0.0441957443589454, '1k_10k': 0.222695841315196, 'above_100k': 0.0878938097523462, 'less_0001': 2.72823703102113e-05}"
2016-01-13,"{'0001_001': 0.000188390881309506, '001_01': 0.00163220817962093, '01_1': 0.00849265877957473, '100_1k': 0.204063512461903, '10_100': 0.242248232409163, '10k_100k': 0.189458030605252, '1_10': 0.0442529317565178, '1k_10k': 0.221920256138572, 'above_100k': 0.087716422180844, 'less_0001': 2.73566072431962e-05}"
2016-01-14,"{'0001_001': 0.000188422925172962, '001_01': 0.001632846732876, '01_1': 0.00849334887267634, '100_1k': 0.204071452117213, '10_100': 0.242474273323452, '10k_100k': 0.188779537091788, '1_10': 0.0444022392346073, '1k_10k': 0.222199305257637, 'above_100k': 0.0877312728301236, 'less_0001': 2.73016144547203e-05}"
2016-01-15,"{'0001_001': 0.000188900809169015, '001_01': 0.00163766523373899, '01_1': 0.00853052525180687, '100_1k': 0.203028778645215, '10_100': 0.241962249541624, '10k_100k': 0.190947865079597, '1_10': 0.0443657116701665, '1k_10k': 0.221553091404279, 'above_100k': 0.0877579277996867, 'less_0001': 2.72845647163721e-05}"
2016-01-16,"{'0001_001': 0.00018920503327169, '001_01': 0.00163681200210702, '01_1': 0.00851971961115878, '100_1k': 0.203107960792798, '10_100': 0.241722953230069, '10k_100k': 0.190460193595203, '1_10': 0.0442736184197878, '1k_10k': 0.222296697375905, 'above_100k': 0.0877656507422068, 'less_0001': 2.71891974920383e-05}"
2016-01-17,"{'0001_001': 0.000189014498175222, '001_01': 0.00163600557791227, '01_1': 0.00855544765647552, '100_1k': 0.203257616702715, '10_100': 0.241750599448449, '10k_100k': 0.190473736729853, '1_10': 0.0442428799787081, '1k_10k': 0.222333544097289, 'above_100k': 0.0875338914656367, 'less_0001': 2.72638447864098e-05}"
2016-01-18,"{'0001_001': 0.000189104886948087, '001_01': 0.00164019523702314, '01_1': 0.00859244815033583, '100_1k': 0.203877861638029, '10_100': 0.241337010084016, '10k_100k': 0.188333140114915, '1_10': 0.044594950364833, '1k_10k': 0.22438152143321, 'above_100k': 0.0870264735402603, 'less_0001': 2.72945504294493e-05}"
2016-01-19,"{'0001_001': 0.000188718505649362, '001_01': 0.00163837918881654, '01_1': 0.00861418109196565, '100_1k': 0.203729932767359, '10_100': 0.242016763776967, '10k_100k': 0.188495048135538, '1_10': 0.0446291250108732, '1k_10k': 0.223973698173187, 'above_100k': 0.0866868283884174, 'less_0001': 2.73249612266999e-05}"
2016-01-20,"{'0001_001': 0.000188624260734816, '001_01': 0.0016366783146171, '01_1': 0.00862321469015055, '100_1k': 0.203730718456579, '10_100': 0.241751018810045, '10k_100k': 0.188939416593468, '1_10': 0.0448410527745156, '1k_10k': 0.223963677613331, 'above_100k': 0.086298308298093, 'less_0001': 2.72901884661417e-05}"
2016-01-21,"{'0001_001': 0.000188683226917481, '001_01': 0.00163852265589251, '01_1': 0.00859680823197081, '100_1k': 0.203939977332671, '10_100': 0.241487818836208, '10k_100k': 0.19159536960778, '1_10': 0.0447197499702909, '1k_10k': 0.222759920389967, 'above_100k': 0.0850459224474924, 'less_0001': 2.72273008104218e-05}"
2016-01-22,"{'0001_001': 0.000188908124551616, '001_01': 0.00164103986340161, '01_1': 0.00865487904737006, '100_1k': 0.203622706447556, '10_100': 0.242274221096531, '10k_100k': 0.190123745212345, '1_10': 0.0448301421683751, '1k_10k': 0.224405668771847, 'above_100k': 0.0842314553147651, 'less_0001': 2.72339532571785e-05}"
2016-01-23,"{'0001_001': 0.000188511172143067, '001_01': 0.0016371041817307, '01_1': 0.00862718392956029, '100_1k': 0.204279008990444, '10_100': 0.241736411315048, '10k_100k': 0.19291286129573, '1_10': 0.0447569925876457, '1k_10k': 0.221860427536427, 'above_100k': 0.0839743095740662, 'less_0001': 2.71894172046823e-05}"
2016-01-24,"{'0001_001': 0.000188888568210663, '001_01': 0.00163717986240933, '01_1': 0.00861916128157036, '100_1k': 0.204144288151357, '10_100': 0.241634972081956, '10k_100k': 0.194466892886046, '1_10': 0.0450722102703713, '1k_10k': 0.222831299615127, 'above_100k': 0.0813779330472691, 'less_0001': 2.71742356833136e-05}"
2016-01-25,"{'0001_001': 0.000189014709500716, '001_01': 0.00163851376273564, '01_1': 0.0086435947229155, '100_1k': 0.204646822045865, '10_100': 0.242368105658008, '10k_100k': 0.194868618238569, '1_10': 0.0450813193565811, '1k_10k': 0.22480406547045, 'above_100k': 0.0777327884168238, 'less_0001': 2.71576185521367e-05}"
2016-01-26,"{'0001_001': 0.000189313154772189, '001_01': 0.00164048033369578, '01_1': 0.00867490354598224, '100_1k': 0.205556266231859, '10_100': 0.242310163436624, '10k_100k': 0.195240475555389, '1_10': 0.045035022660876, '1k_10k': 0.224281739342563, 'above_100k': 0.0770444848065484, 'less_0001': 2.71509316893505e-05}"
2016-01-27,"{'0001_001': 0.000189094414727436, '001_01': 0.00163903445770622, '01_1': 0.00867972622240744, '100_1k': 0.206337295339714, '10_100': 0.24214777566336, '10k_100k': 0.19646414268819, '1_10': 0.0453266806689207, '1k_10k': 0.224292425088779, 'above_100k': 0.0748968184004067, 'less_0001': 2.70070557873428e-05}"
2016-01-28,"{'0001_001': 0.000189307595087311, '001_01': 0.00163998368470078, '01_1': 0.00869256832407981, '100_1k': 0.207032215901413, '10_100': 0.242473183574519, '10k_100k': 0.194641930017698, '1_10': 0.0453386219598839, '1k_10k': 0.225979341354371, 'above_100k': 0.0739858145006683, 'less_0001': 2.70330875779765e-05}"
2016-01-29,"{'0001_001': 0.000189095872509271, '001_01': 0.00164025327607303, '01_1': 0.00869816316292471, '100_1k': 0.205591632754857, '10_100': 0.24306128603632, '10k_100k': 0.20110771298207, '1_10': 0.0452573971983199, '1k_10k': 0.225596717913595, 'above_100k': 0.0688308150452102, 'less_0001': 2.69257581212245e-05}"
2016-01-30,"{'0001_001': 0.000189286157634763, '001_01': 0.00164042002376626, '01_1': 0.00869504169396757, '100_1k': 0.207036454784795, '10_100': 0.243380986692644, '10k_100k': 0.20735473458438, '1_10': 0.0452629689450794, '1k_10k': 0.224302807836032, 'above_100k': 0.0621104041064074, 'less_0001': 2.68951752940502e-05}"
2016-01-31,"{'0001_001': 0.000190435293199157, '001_01': 0.00164251945263476, '01_1': 0.00869303583698669, '100_1k': 0.206570245613741, '10_100': 0.243269967111507, '10k_100k': 0.208134852306442, '1_10': 0.0452910775894341, '1k_10k': 0.223931671795142, 'above_100k': 0.0622492400171709, 'less_0001': 2.69549837419153e-05}"
2016-02-01,"{'0001_001': 0.000191125624822417, '001_01': 0.00165151477892694, '01_1': 0.00878479947121697, '100_1k': 0.207179650474894, '10_100': 0.244061237973999, '10k_100k': 0.197923304178829, '1_10': 0.0455459345222214, '1k_10k': 0.223747549955156, 'above_100k': 0.0708879011346269, 'less_0001': 2.69818853075229e-05}"
2016-02-02,"{'0001_001': 0.000190551225986155, '001_01': 0.00164875193702242, '01_1': 0.0087612724390827, '100_1k': 0.209223290010126, '10_100': 0.243266909318435, '10k_100k': 0.197297418892348, '1_10': 0.045424412024617, '1k_10k': 0.221785541637906, 'above_100k': 0.0723749165417327, 'less_0001': 2.69359727440356e-05}"
2016-02-03,"{'0001_001': 0.000190398191937039, '001_01': 0.00164737769374894, '01_1': 0.00876498491169589, '100_1k': 0.208448974238725, '10_100': 0.243285735669683, '10k_100k': 0.197469593545802, '1_10': 0.0452788904167986, '1k_10k': 0.221599232547508, 'above_100k': 0.073287874810173, 'less_0001': 2.69379739288624e-05}"
2016-02-04,"{'0001_001': 0.000190966109724091, '001_01': 0.00165018118457494, '01_1': 0.00878730964057986, '100_1k': 0.208161539150273, '10_100': 0.243257222366386, '10k_100k': 0.198278264873745, '1_10': 0.0455953282545534, '1k_10k': 0.220739980002504, 'above_100k': 0.0733122357627814, 'less_0001': 2.69726548792724e-05}"
2016-02-05,"{'0001_001': 0.000190687588381767, '001_01': 0.00165153221283268, '01_1': 0.00881605672777048, '100_1k': 0.206653540632112, '10_100': 0.243258820914163, '10k_100k': 0.196646358512707, '1_10': 0.0457327334318083, '1k_10k': 0.224152589105001, 'above_100k': 0.0728706392811243, 'less_0001': 2.70415941001757e-05}"
2016-02-06,"{'0001_001': 0.000191228576239002, '001_01': 0.00165395229535604, '01_1': 0.00883441554317805, '100_1k': 0.20628294795121, '10_100': 0.242996080268272, '10k_100k': 0.189631846991993, '1_10': 0.0458100020146488, '1k_10k': 0.224574280749531, 'above_100k': 0.0799981948869182, 'less_0001': 2.7050722654159e-05}"
2016-02-07,"{'0001_001': 0.000191453719106631, '001_01': 0.00165624957811028, '01_1': 0.00884500542837376, '100_1k': 0.205997983765886, '10_100': 0.24299516771837, '10k_100k': 0.190102601546369, '1_10': 0.045883959133378, '1k_10k': 0.223963045970531, 'above_100k': 0.0803373732122193, 'less_0001': 2.71599276561271e-05}"
2016-02-08,"{'0001_001': 0.000191351067225173, '001_01': 0.00165483195836503, '01_1': 0.00885206457514491, '100_1k': 0.205279634459348, '10_100': 0.243193995954892, '10k_100k': 0.19000737048566, '1_10': 0.0460612946993991, '1k_10k': 0.223898417586396, 'above_100k': 0.0808338863719578, 'less_0001': 2.71528416115223e-05}"
2016-02-09,"{'0001_001': 0.000191482126611893, '001_01': 0.00165547703597993, '01_1': 0.00885074444147049, '100_1k': 0.206134717398674, '10_100': 0.243323353262174, '10k_100k': 0.190289504549268, '1_10': 0.0461123793511577, '1k_10k': 0.224219389633976, 'above_100k': 0.0791957959088992, 'less_0001': 2.71562917891286e-05}"
2016-02-10,"{'0001_001': 0.000191804648677455, '001_01': 0.00165688633589743, '01_1': 0.00883679303430473, '100_1k': 0.206586521096139, '10_100': 0.243291084299848, '10k_100k': 0.190187819682552, '1_10': 0.0460048629188489, '1k_10k': 0.223789899319332, 'above_100k': 0.0794270862176456, 'less_0001': 2.72424467546712e-05}"
2016-02-11,"{'0001_001': 0.000191897864661494, '001_01': 0.00166001633264103, '01_1': 0.00883250176461316, '100_1k': 0.206251883269949, '10_100': 0.243183629236863, '10k_100k': 0.190189372941387, '1_10': 0.0459889967990894, '1k_10k': 0.223644171851829, 'above_100k': 0.0800302815620928, 'less_0001': 2.72483768742491e-05}"
2016-02-12,"{'0001_001': 0.000192787313986777, '001_01': 0.00166482975810237, '01_1': 0.0088387537649362, '100_1k': 0.205460802260513, '10_100': 0.243549252691868, '10k_100k': 0.18920380910825, '1_10': 0.0460674773755904, '1k_10k': 0.224196768727835, 'above_100k': 0.0807982390436422, 'less_0001': 2.72799552763768e-05}"
2016-02-13,"{'0001_001': 0.000192586806662685, '001_01': 0.00166375062070438, '01_1': 0.00882823940320395, '100_1k': 0.206156577518526, '10_100': 0.243233119772429, '10k_100k': 0.188370516389939, '1_10': 0.046047948915376, '1k_10k': 0.224776794086309, 'above_100k': 0.0807031688963735, 'less_0001': 2.72975904768946e-05}"
2016-02-14,"{'0001_001': 0.000193237022883096, '001_01': 0.00166345541508807, '01_1': 0.00882845941343336, '100_1k': 0.206143879667853, '10_100': 0.243021868716794, '10k_100k': 0.188276998386937, '1_10': 0.0460341242341998, '1k_10k': 0.224815943301688, 'above_100k': 0.0809946761898968, 'less_0001': 2.73576512272407e-05}"
2016-02-15,"{'0001_001': 0.000193433137628438, '001_01': 0.00166589122689434, '01_1': 0.00885800114833891, '100_1k': 0.205580414262918, '10_100': 0.242853971915886, '10k_100k': 0.195197916574623, '1_10': 0.0460741670756546, '1k_10k': 0.225081147707396, 'above_100k': 0.0744676899415258, 'less_0001': 2.73670091344507e-05}"
2016-02-16,"{'0001_001': 0.000193323827656202, '001_01': 0.00166880859442368, '01_1': 0.00887607253794996, '100_1k': 0.206079850672919, '10_100': 0.243084726702777, '10k_100k': 0.194943736358613, '1_10': 0.0463179605667681, '1k_10k': 0.224078925812291, 'above_100k': 0.0747291763913307, 'less_0001': 2.7418535271387e-05}"
2016-02-17,"{'0001_001': 0.000193664433057956, '001_01': 0.00166763958009421, '01_1': 0.00887125631178471, '100_1k': 0.205803565255828, '10_100': 0.242742402333885, '10k_100k': 0.194468033562548, '1_10': 0.0461821774542169, '1k_10k': 0.225005370297417, 'above_100k': 0.0750384566506785, 'less_0001': 2.74341204902443e-05}"
2016-02-18,"{'0001_001': 0.000193546773658421, '001_01': 0.00167029541205984, '01_1': 0.00887972789577949, '100_1k': 0.205688513289757, '10_100': 0.242679084880485, '10k_100k': 0.193160685767108, '1_10': 0.0463066583824015, '1k_10k': 0.225680319590392, 'above_100k': 0.0757136748878233, 'less_0001': 2.74931205353036e-05}"
2016-02-19,"{'0001_001': 0.000193955282274283, '001_01': 0.00167375671418487, '01_1': 0.00889997643992296, '100_1k': 0.205322885191005, '10_100': 0.242844198058715, '10k_100k': 0.193874043164027, '1_10': 0.0463793748662193, '1k_10k': 0.225175774173286, 'above_100k': 0.0756085236960536, 'less_0001': 2.75124143118625e-05}"
2016-02-20,"{'0001_001': 0.000193928497496424, '001_01': 0.0016735972861164, '01_1': 0.00888805583398858, '100_1k': 0.205017984526567, '10_100': 0.242685662913982, '10k_100k': 0.193311454532094, '1_10': 0.0462524175521925, '1k_10k': 0.226398621014516, 'above_100k': 0.0755507481723648, 'less_0001': 2.75296706825885e-05}"
2016-02-21,"{'0001_001': 0.000194737234259111, '001_01': 0.00167437592303454, '01_1': 0.00887657962615736, '100_1k': 0.204283510885687, '10_100': 0.242557185218705, '10k_100k': 0.195172515831955, '1_10': 0.0461122082340932, '1k_10k': 0.225294509969426, 'above_100k': 0.0758067864411547, 'less_0001': 2.75906355278611e-05}"
2016-02-22,"{'0001_001': 0.000195091263509677, '001_01': 0.0016765321828658, '01_1': 0.00889566420970285, '100_1k': 0.204221634804662, '10_100': 0.242341269471479, '10k_100k': 0.195153260743875, '1_10': 0.0462952232374555, '1k_10k': 0.224981630255608, 'above_100k': 0.0762120473290619, 'less_0001': 2.76465017806046e-05}"
2016-02-23,"{'0001_001': 0.000195001601756639, '001_01': 0.00167842352569231, '01_1': 0.00890906072821175, '100_1k': 0.20471794766314, '10_100': 0.242021701379526, '10k_100k': 0.196050605722486, '1_10': 0.0463398408768129, '1k_10k': 0.22388393416956, 'above_100k': 0.0761758189118734, 'less_0001': 2.76654209405921e-05}"
2016-02-24,"{'0001_001': 0.000195322871561677, '001_01': 0.00168246735267335, '01_1': 0.00892098523744499, '100_1k': 0.205007623955726, '10_100': 0.242165512689959, '10k_100k': 0.195527984489147, '1_10': 0.0464010678286177, '1k_10k': 0.223896861007327, 'above_100k': 0.0761745085131117, 'less_0001': 2.76660544315558e-05}"
2016-02-25,"{'0001_001': 0.000195338283439398, '001_01': 0.00168361856003359, '01_1': 0.00890988360410087, '100_1k': 0.204995908125158, '10_100': 0.242106178159321, '10k_100k': 0.196875686441667, '1_10': 0.046465396699419, '1k_10k': 0.223696953125666, 'above_100k': 0.0750433387646594, 'less_0001': 2.7698236536537e-05}"
2016-02-26,"{'0001_001': 0.000195691359735152, '001_01': 0.00168629492058935, '01_1': 0.00891743444828813, '100_1k': 0.204879851084065, '10_100': 0.242381275702908, '10k_100k': 0.196604156040706, '1_10': 0.0464221049574139, '1k_10k': 0.224177276517347, 'above_100k': 0.0747082064039419, 'less_0001': 2.77085650054741e-05}"
2016-02-27,"{'0001_001': 0.000195788416195443, '001_01': 0.00168441671208596, '01_1': 0.0089183267949449, '100_1k': 0.20452996152343, '10_100': 0.242177621415226, '10k_100k': 0.194345263849813, '1_10': 0.0462599274969093, '1k_10k': 0.227109188246565, 'above_100k': 0.0747517425791552, 'less_0001': 2.77629656745751e-05}"
2016-02-28,"{'0001_001': 0.000195609236282025, '001_01': 0.00168699334501363, '01_1': 0.00897431648101809, '100_1k': 0.204355129598415, '10_100': 0.242358084009999, '10k_100k': 0.194055714773602, '1_10': 0.0466338275897708, '1k_10k': 0.227012089039404, 'above_100k': 0.0747005025552509, 'less_0001': 2.77333712441708e-05}"
2016-02-29,"{'0001_001': 0.000196004853067513, '001_01': 0.00168911999142924, '01_1': 0.00901706909813578, '100_1k': 0.203549962114255, '10_100': 0.242762432352434, '10k_100k': 0.194230315635336, '1_10': 0.0469785562275569, '1k_10k': 0.226866330673689, 'above_100k': 0.0746824182748856, 'less_0001': 2.7790779210829e-05}"
2016-03-01,"{'0001_001': 0.000196453275937014, '001_01': 0.00169431794272712, '01_1': 0.00903251726724441, '100_1k': 0.203903032512144, '10_100': 0.243004543646915, '10k_100k': 0.196226424141057, '1_10': 0.0468475920658077, '1k_10k': 0.227142675091997, 'above_100k': 0.0719245691450753, 'less_0001': 2.78749110949153e-05}"
2016-03-02,"{'0001_001': 0.000196594886857316, '001_01': 0.0016940594961462, '01_1': 0.00903029990769683, '100_1k': 0.203705413992944, '10_100': 0.243087671072155, '10k_100k': 0.196798279478142, '1_10': 0.0466264792707961, '1k_10k': 0.227147255203243, 'above_100k': 0.0716860921983282, 'less_0001': 2.78544936922202e-05}"
2016-03-03,"{'0001_001': 0.000196972790675299, '001_01': 0.00169188016310735, '01_1': 0.00898598401437193, '100_1k': 0.204285175512737, '10_100': 0.242126218924236, '10k_100k': 0.200765454220756, '1_10': 0.0461069807676621, '1k_10k': 0.227931505619898, 'above_100k': 0.0678818827582834, 'less_0001': 2.79452282733192e-05}"
2016-03-04,"{'0001_001': 0.000196966053451254, '001_01': 0.00169210992702978, '01_1': 0.00897277480048144, '100_1k': 0.207632078115752, '10_100': 0.241556445148722, '10k_100k': 0.200673754263197, '1_10': 0.045956038853239, '1k_10k': 0.22532374217681, 'above_100k': 0.0679681342255602, 'less_0001': 2.7956435757898e-05}"
2016-03-05,"{'0001_001': 0.000197158473149739, '001_01': 0.00168980230361355, '01_1': 0.00895372076044147, '100_1k': 0.204314638155347, '10_100': 0.241730890919967, '10k_100k': 0.195193606127147, '1_10': 0.0459539923603834, '1k_10k': 0.230247539378699, 'above_100k': 0.0716906584737979, 'less_0001': 2.7993047453018e-05}"
2016-03-06,"{'0001_001': 0.000197604625749755, '001_01': 0.00168971395121836, '01_1': 0.00894911302629846, '100_1k': 0.204476010280732, '10_100': 0.241456492604492, '10k_100k': 0.194695949691307, '1_10': 0.0458466684643977, '1k_10k': 0.230877842853056, 'above_100k': 0.0717825422438074, 'less_0001': 2.80622589404181e-05}"
2016-03-07,"{'0001_001': 0.000197724909661104, '001_01': 0.00169054956047833, '01_1': 0.00897267090103889, '100_1k': 0.204450722968938, '10_100': 0.241448994069401, '10k_100k': 0.193244114623517, '1_10': 0.0457229373929038, '1k_10k': 0.231724136862563, 'above_100k': 0.0725200600698592, 'less_0001': 2.8088641639334e-05}"
2016-03-08,"{'0001_001': 0.000197567611985701, '001_01': 0.00168729957189994, '01_1': 0.00898164563952449, '100_1k': 0.203835685431603, '10_100': 0.241354172026718, '10k_100k': 0.194141148434295, '1_10': 0.045807513586436, '1k_10k': 0.231343870482812, 'above_100k': 0.0726229719565601, 'less_0001': 2.81252581660822e-05}"
2016-03-09,"{'0001_001': 0.000197668730906731, '001_01': 0.00168703898289512, '01_1': 0.00898022304113689, '100_1k': 0.203895287868499, '10_100': 0.241213866935362, '10k_100k': 0.193538627964712, '1_10': 0.0457181426361889, '1k_10k': 0.232016730274333, 'above_100k': 0.0727242650616228, 'less_0001': 2.81485043430799e-05}"
2016-03-10,"{'0001_001': 0.000198026357808993, '001_01': 0.00168996505683917, '01_1': 0.00898414013157429, '100_1k': 0.203928065504973, '10_100': 0.241570432518892, '10k_100k': 0.19246869225789, '1_10': 0.0456761547813088, '1k_10k': 0.232641253893742, 'above_100k': 0.0728150439488211, 'less_0001': 2.8225548149637e-05}"
2016-03-11,"{'0001_001': 0.000198133627157049, '001_01': 0.00169304578308452, '01_1': 0.008982823904654, '100_1k': 0.203032287664022, '10_100': 0.241448267984169, '10k_100k': 0.199991107416985, '1_10': 0.0455234969205525, '1k_10k': 0.232833255823963, 'above_100k': 0.0662693320387381, 'less_0001': 2.82488366751774e-05}"
2016-03-12,"{'0001_001': 0.000198664738002146, '001_01': 0.00169700352761294, '01_1': 0.00898808609262087, '100_1k': 0.202795469328747, '10_100': 0.241223898396916, '10k_100k': 0.193754664995784, '1_10': 0.045498603503258, '1k_10k': 0.232430232973088, 'above_100k': 0.073385066609814, 'less_0001': 2.83098341571481e-05}"
2016-03-13,"{'0001_001': 0.000199067151545749, '001_01': 0.0016997159068321, '01_1': 0.00898983203618931, '100_1k': 0.202438038262559, '10_100': 0.241028571157074, '10k_100k': 0.194207216766727, '1_10': 0.0453843753260634, '1k_10k': 0.232342985296568, 'above_100k': 0.0736817816643079, 'less_0001': 2.84164321331062e-05}"
2016-03-14,"{'0001_001': 0.000199254597519614, '001_01': 0.0017027145698762, '01_1': 0.00902355065507352, '100_1k': 0.202594038908019, '10_100': 0.241031372681838, '10k_100k': 0.193391383551543, '1_10': 0.045345630199139, '1k_10k': 0.232761941571242, 'above_100k': 0.0739216658373371, 'less_0001': 2.84474284121567e-05}"
2016-03-15,"{'0001_001': 0.00019939624355703, '001_01': 0.00170710458184894, '01_1': 0.00905738675847053, '100_1k': 0.203031423351073, '10_100': 0.241168868751743, '10k_100k': 0.195257696171844, '1_10': 0.0454536330571509, '1k_10k': 0.231162070927935, 'above_100k': 0.0729339429001766, 'less_0001': 2.84772562016287e-05}"
2016-03-16,"{'0001_001': 0.000199569668988814, '001_01': 0.00170987460806962, '01_1': 0.00910692927041136, '100_1k': 0.202531019064188, '10_100': 0.241158464590095, '10k_100k': 0.193818210933171, '1_10': 0.0454021604634905, '1k_10k': 0.232342446793104, 'above_100k': 0.0737028226069129, 'less_0001': 2.8502001569792e-05}"
2016-03-17,"{'0001_001': 0.000199915957223602, '001_01': 0.00171312500430885, '01_1': 0.00910416097806907, '100_1k': 0.202133197163265, '10_100': 0.240985099327449, '10k_100k': 0.185809127894198, '1_10': 0.0454892707664768, '1k_10k': 0.234305484624937, 'above_100k': 0.0802320741653403, 'less_0001': 2.85441187322918e-05}"
2016-03-18,"{'0001_001': 0.000199915823018255, '001_01': 0.00171513703293979, '01_1': 0.00911970378603181, '100_1k': 0.20311739600166, '10_100': 0.240910279557627, '10k_100k': 0.192693114097034, '1_10': 0.0454186632941343, '1k_10k': 0.233557856725755, 'above_100k': 0.0732393817262376, 'less_0001': 2.85519555620917e-05}"
2016-03-19,"{'0001_001': 0.000200154348733403, '001_01': 0.00171593586370992, '01_1': 0.00912195494695778, '100_1k': 0.202710963753962, '10_100': 0.241098420345715, '10k_100k': 0.19272062332264, '1_10': 0.0455067571185086, '1k_10k': 0.233589695033431, 'above_100k': 0.0733069177593948, 'less_0001': 2.85775069472541e-05}"
2016-03-20,"{'0001_001': 0.000200670000188826, '001_01': 0.00171762402169609, '01_1': 0.00914010569512628, '100_1k': 0.202272715205593, '10_100': 0.241033318775009, '10k_100k': 0.186322504152715, '1_10': 0.0454990958353341, '1k_10k': 0.233781594066456, 'above_100k': 0.0800037060181956, 'less_0001': 2.8666229685685e-05}"
2016-03-21,"{'0001_001': 0.000200739572898178, '001_01': 0.00172030745704669, '01_1': 0.00918197313511478, '100_1k': 0.202692916853788, '10_100': 0.2410895672061, '10k_100k': 0.185955411335762, '1_10': 0.0454483262226955, '1k_10k': 0.234232306933654, 'above_100k': 0.0794497905515001, 'less_0001': 2.86607314402939e-05}"
2016-03-22,"{'0001_001': 0.000200929254470112, '001_01': 0.00172425774508468, '01_1': 0.00919525640149094, '100_1k': 0.20255607605277, '10_100': 0.241172998059713, '10k_100k': 0.187055670762989, '1_10': 0.0455519093276192, '1k_10k': 0.233131999423909, 'above_100k': 0.0793821786688798, 'less_0001': 2.8724303073445e-05}"
