t,o
2014-12-05,"{'1d_1w': 0.0471490488349971, '1m_3m': 0.0769830644808862, '1w_1m': 0.0701922350518274, '1y_2y': 0.229162673840218, '24h': 0.01199431693318, '2y_3y': 0.0505843760931819, '3m_6m': 0.106284458607336, '3y_5y': 0.143145743311121, '5y_7y': 0.0757202737813984, '6m_12m': 0.188783057939339, '7y_10y': 0, 'more_10y': 0}"
2014-12-06,"{'1d_1w': 0.0491311760697258, '1m_3m': 0.0783570417664075, '1w_1m': 0.0687566912220312, '1y_2y': 0.230660148362929, '24h': 0.00988834978958287, '2y_3y': 0.0505418619630929, '3m_6m': 0.104770592112347, '3y_5y': 0.143062479735577, '5y_7y': 0.075837825458629, '6m_12m': 0.188998605456981, '7y_10y': 0, 'more_10y': 0}"
2014-12-07,"{'1d_1w': 0.0516996814211508, '1m_3m': 0.0793927968018879, '1w_1m': 0.0671736569040362, '1y_2y': 0.231697339909453, '24h': 0.00814054527341723, '2y_3y': 0.0506642784307755, '3m_6m': 0.099959449526174, '3y_5y': 0.142970970056681, '5y_7y': 0.0759451147843916, '6m_12m': 0.192357256653525, '7y_10y': 0, 'more_10y': 0}"
2014-12-08,"{'1d_1w': 0.0487169263394347, '1m_3m': 0.0778530080107552, '1w_1m': 0.0666776182213139, '1y_2y': 0.232646415482332, '24h': 0.0224961388559477, '2y_3y': 0.0507697700163004, '3m_6m': 0.0852129475660205, '3y_5y': 0.142795755687471, '5y_7y': 0.0760475367396092, '6m_12m': 0.196783132543053, '7y_10y': 0, 'more_10y': 0}"
2014-12-09,"{'1d_1w': 0.0429168112237095, '1m_3m': 0.077470032460696, '1w_1m': 0.0840330477528668, '1y_2y': 0.23258714378972, '24h': 0.0142051344227657, '2y_3y': 0.0500768757659828, '3m_6m': 0.0800773922233129, '3y_5y': 0.142691996270895, '5y_7y': 0.076163794793876, '6m_12m': 0.199777020954459, '7y_10y': 0, 'more_10y': 0}"
2014-12-10,"{'1d_1w': 0.0480930941285222, '1m_3m': 0.0791697767900232, '1w_1m': 0.065833201834299, '1y_2y': 0.23302743651332, '24h': 0.0260062861171367, '2y_3y': 0.0501713200046877, '3m_6m': 0.0794172884622801, '3y_5y': 0.1425660204354, '5y_7y': 0.0763313440191845, '6m_12m': 0.199383481550753, '7y_10y': 0, 'more_10y': 0}"
2014-12-11,"{'1d_1w': 0.0588188546144616, '1m_3m': 0.0788165929783955, '1w_1m': 0.0703430811019334, '1y_2y': 0.23385648506702, '24h': 0.0107697602124593, '2y_3y': 0.050155131288059, '3m_6m': 0.0800556867377338, '3y_5y': 0.142489183516255, '5y_7y': 0.0764539777908516, '6m_12m': 0.198240496752552, '7y_10y': 0, 'more_10y': 0}"
2014-12-12,"{'1d_1w': 0.042109345996154, '1m_3m': 0.0795037260639783, '1w_1m': 0.0717691111110291, '1y_2y': 0.235127836252961, '24h': 0.0258395209336028, '2y_3y': 0.0500842894665515, '3m_6m': 0.079451160463885, '3y_5y': 0.142424036371438, '5y_7y': 0.0765959103850487, '6m_12m': 0.197094313209428, '7y_10y': 0, 'more_10y': 0}"
2014-12-13,"{'1d_1w': 0.0576359416868235, '1m_3m': 0.0814411230697101, '1w_1m': 0.072300244660448, '1y_2y': 0.235930749653132, '24h': 0.00806558017185973, '2y_3y': 0.0500589873340627, '3m_6m': 0.0793119912358572, '3y_5y': 0.142345554829528, '5y_7y': 0.0767444145334404, '6m_12m': 0.196164663280357, '7y_10y': 0, 'more_10y': 0}"
2014-12-14,"{'1d_1w': 0.058693929253296, '1m_3m': 0.0826861939418536, '1w_1m': 0.0714607164390744, '1y_2y': 0.236072190314017, '24h': 0.0057863864262936, '2y_3y': 0.0503842175453501, '3m_6m': 0.0801436953419301, '3y_5y': 0.142136940146179, '5y_7y': 0.0768861970651128, '6m_12m': 0.195748784176264, '7y_10y': 0, 'more_10y': 0}"
2014-12-15,"{'1d_1w': 0.0416306552103054, '1m_3m': 0.0824986692722185, '1w_1m': 0.085059249652821, '1y_2y': 0.236463069580504, '24h': 0.00969352801183948, '2y_3y': 0.0504909862757592, '3m_6m': 0.0801587987555366, '3y_5y': 0.141940900909907, '5y_7y': 0.0770609646843187, '6m_12m': 0.195002428490211, '7y_10y': 0, 'more_10y': 0}"
2014-12-16,"{'1d_1w': 0.0367526587955125, '1m_3m': 0.0854596855258034, '1w_1m': 0.0858590143587362, '1y_2y': 0.236916861962805, '24h': 0.010787944445205, '2y_3y': 0.0505200220747394, '3m_6m': 0.0799391426214335, '3y_5y': 0.141680559441427, '5y_7y': 0.0772830968433731, '6m_12m': 0.194800264971086, '7y_10y': 0, 'more_10y': 0}"
2014-12-17,"{'1d_1w': 0.0361066635723062, '1m_3m': 0.0849231091727721, '1w_1m': 0.0855031246222131, '1y_2y': 0.237170177257175, '24h': 0.0116636274312895, '2y_3y': 0.0509798022560699, '3m_6m': 0.0807762480252327, '3y_5y': 0.14139318087277, '5y_7y': 0.0775549739334753, '6m_12m': 0.193928344072798, '7y_10y': 0, 'more_10y': 0}"
2014-12-18,"{'1d_1w': 0.03557748599627, '1m_3m': 0.0835846136131691, '1w_1m': 0.0847934438722463, '1y_2y': 0.235603240824238, '24h': 0.013715360829143, '2y_3y': 0.0538843654362754, '3m_6m': 0.081695283513408, '3y_5y': 0.141188827931906, '5y_7y': 0.0777568414851465, '6m_12m': 0.19219978789157, '7y_10y': 0, 'more_10y': 0}"
2014-12-19,"{'1d_1w': 0.0221455683813483, '1m_3m': 0.0812864950799956, '1w_1m': 0.100165117926101, '1y_2y': 0.239904010352648, '24h': 0.0123970579582685, '2y_3y': 0.0538401634099068, '3m_6m': 0.0834202138186696, '3y_5y': 0.141007278943276, '5y_7y': 0.0779611387346659, '6m_12m': 0.187872206976665, '7y_10y': 0, 'more_10y': 0}"
2014-12-20,"{'1d_1w': 0.0264492942563281, '1m_3m': 0.0828847672437159, '1w_1m': 0.0982131494924174, '1y_2y': 0.240648810908037, '24h': 0.00858327524401152, '2y_3y': 0.0537946300359863, '3m_6m': 0.0828408367745663, '3y_5y': 0.140836274740063, '5y_7y': 0.0781842500995122, '6m_12m': 0.187565797296729, '7y_10y': 0, 'more_10y': 0}"
2014-12-21,"{'1d_1w': 0.0291409890603111, '1m_3m': 0.0830962632678676, '1w_1m': 0.0813812288530703, '1y_2y': 0.249263533918575, '24h': 0.0230376190610669, '2y_3y': 0.0538332771785566, '3m_6m': 0.0799760579916591, '3y_5y': 0.140713401104834, '5y_7y': 0.0783302296751098, '6m_12m': 0.181226651835582, '7y_10y': 0, 'more_10y': 0}"
2014-12-22,"{'1d_1w': 0.0415219022938495, '1m_3m': 0.0817316840232724, '1w_1m': 0.0817356868227933, '1y_2y': 0.249698148426458, '24h': 0.0113457484154162, '2y_3y': 0.0538459048887174, '3m_6m': 0.0802198350656379, '3y_5y': 0.140597350644866, '5y_7y': 0.0784863446364143, '6m_12m': 0.180816646954122, '7y_10y': 0, 'more_10y': 0}"
2014-12-23,"{'1d_1w': 0.0320256270169448, '1m_3m': 0.0800290633540388, '1w_1m': 0.0827039461972961, '1y_2y': 0.250795138073385, '24h': 0.0219515006301076, '2y_3y': 0.0539279901092273, '3m_6m': 0.0793129556826703, '3y_5y': 0.140374873525315, '5y_7y': 0.0786663775691616, '6m_12m': 0.180211780218996, '7y_10y': 0, 'more_10y': 0}"
2014-12-24,"{'1d_1w': 0.0431306784957052, '1m_3m': 0.0798718173881418, '1w_1m': 0.0837790404991683, '1y_2y': 0.248469539615872, '24h': 0.0143663507532403, '2y_3y': 0.0539402754988328, '3m_6m': 0.0794567081334695, '3y_5y': 0.14019656822959, '5y_7y': 0.0788275550197065, '6m_12m': 0.177960718953008, '7y_10y': 0, 'more_10y': 0}"
2014-12-25,"{'1d_1w': 0.0479033476876873, '1m_3m': 0.0803851323580993, '1w_1m': 0.0858651980047926, '1y_2y': 0.25647151524453, '24h': 0.00675118875393527, '2y_3y': 0.0539517873378324, '3m_6m': 0.0797858067143485, '3y_5y': 0.140018438670138, '5y_7y': 0.0790355449637949, '6m_12m': 0.169831293067892, '7y_10y': 0, 'more_10y': 0}"
2014-12-26,"{'1d_1w': 0.0442864672292945, '1m_3m': 0.0807481816781487, '1w_1m': 0.0879975322009368, '1y_2y': 0.257133296126947, '24h': 0.00795960144293912, '2y_3y': 0.0539526854577339, '3m_6m': 0.079057581875328, '3y_5y': 0.139816587904012, '5y_7y': 0.0792554180065486, '6m_12m': 0.169793732361539, '7y_10y': 0, 'more_10y': 0}"
2014-12-27,"{'1d_1w': 0.0430376441194403, '1m_3m': 0.0808695881766876, '1w_1m': 0.0888167048493082, '1y_2y': 0.257930652559739, '24h': 0.00813141877073947, '2y_3y': 0.0540745426202029, '3m_6m': 0.0784311087245885, '3y_5y': 0.139631641995598, '5y_7y': 0.079445586310303, '6m_12m': 0.169630365092296, '7y_10y': 0, 'more_10y': 0}"
2014-12-28,"{'1d_1w': 0.0387901915269598, '1m_3m': 0.0998906209005561, '1w_1m': 0.0750539664516832, '1y_2y': 0.258122554555693, '24h': 0.00611850192770307, '2y_3y': 0.0541075120254387, '3m_6m': 0.0782456050777808, '3y_5y': 0.139474230472174, '5y_7y': 0.0796003726276103, '6m_12m': 0.170595697884287, '7y_10y': 0, 'more_10y': 0}"
2014-12-29,"{'1d_1w': 0.033979853369622, '1m_3m': 0.0986557867183072, '1w_1m': 0.0766271363500858, '1y_2y': 0.258812688578452, '24h': 0.0111220270050697, '2y_3y': 0.0541769703737399, '3m_6m': 0.077459970879211, '3y_5y': 0.139295511441183, '5y_7y': 0.0797448149679629, '6m_12m': 0.170124493990263, '7y_10y': 0, 'more_10y': 0}"
2014-12-30,"{'1d_1w': 0.0252335762351686, '1m_3m': 0.0871930929287582, '1w_1m': 0.0872642207996495, '1y_2y': 0.258798505599643, '24h': 0.0243858940239858, '2y_3y': 0.0541463592010555, '3m_6m': 0.076443881141775, '3y_5y': 0.1384622915894, '5y_7y': 0.0798685362779833, '6m_12m': 0.168202896088072, '7y_10y': 0, 'more_10y': 0}"
2014-12-31,"{'1d_1w': 0.0355526282730953, '1m_3m': 0.0866407610798606, '1w_1m': 0.0912155038595701, '1y_2y': 0.258914729560648, '24h': 0.0117221774866236, '2y_3y': 0.0540470712559862, '3m_6m': 0.0763445702523257, '3y_5y': 0.138363388053258, '5y_7y': 0.0800035979892514, '6m_12m': 0.167194826282255, '7y_10y': 0, 'more_10y': 0}"
2015-01-01,"{'1d_1w': 0.0412685732169505, '1m_3m': 0.0880610417872102, '1w_1m': 0.0899421170714006, '1y_2y': 0.258849714664536, '24h': 0.00541207533520249, '2y_3y': 0.0541602251057593, '3m_6m': 0.0765652880457431, '3y_5y': 0.138256645571787, '5y_7y': 0.0801037749576803, '6m_12m': 0.167379798561592, '7y_10y': 0, 'more_10y': 0}"
2015-01-02,"{'1d_1w': 0.0384505262515056, '1m_3m': 0.0885148554024098, '1w_1m': 0.0898407719904129, '1y_2y': 0.258874168557203, '24h': 0.00778124034948834, '2y_3y': 0.0541839348317656, '3m_6m': 0.0767776605409034, '3y_5y': 0.138206372632473, '5y_7y': 0.0802623720053875, '6m_12m': 0.167107351981166, '7y_10y': 0, 'more_10y': 0}"
2015-01-03,"{'1d_1w': 0.0371036232621815, '1m_3m': 0.0893125538365396, '1w_1m': 0.0823965247740138, '1y_2y': 0.259299048126595, '24h': 0.0142589181320619, '2y_3y': 0.0541664744479337, '3m_6m': 0.0783591015166785, '3y_5y': 0.138108427165436, '5y_7y': 0.080435930012259, '6m_12m': 0.166558653489649, '7y_10y': 0, 'more_10y': 0}"
2015-01-04,"{'1d_1w': 0.041820418279191, '1m_3m': 0.0897848294612226, '1w_1m': 0.0783624372410275, '1y_2y': 0.257647776530817, '24h': 0.0129238367973511, '2y_3y': 0.0559077028703504, '3m_6m': 0.0791040213103448, '3y_5y': 0.137943146022423, '5y_7y': 0.080640788274508, '6m_12m': 0.165864298210222, '7y_10y': 0, 'more_10y': 0}"
2015-01-05,"{'1d_1w': 0.0418146935557962, '1m_3m': 0.0904624699015622, '1w_1m': 0.075574989925179, '1y_2y': 0.258033808864332, '24h': 0.0150478533816905, '2y_3y': 0.0560140228441093, '3m_6m': 0.078987416304441, '3y_5y': 0.137835878218989, '5y_7y': 0.0808186656100905, '6m_12m': 0.165409456603472, '7y_10y': 0, 'more_10y': 0}"
2015-01-06,"{'1d_1w': 0.0307975087540129, '1m_3m': 0.0889229355573983, '1w_1m': 0.0895520918569689, '1y_2y': 0.258981255064767, '24h': 0.0130504715098123, '2y_3y': 0.0560753692298676, '3m_6m': 0.0804657571351163, '3y_5y': 0.13688492629221, '5y_7y': 0.0810070980707836, '6m_12m': 0.164261841953527, '7y_10y': 0, 'more_10y': 0}"
2015-01-07,"{'1d_1w': 0.0282534515159268, '1m_3m': 0.0993482034829472, '1w_1m': 0.0793013029501196, '1y_2y': 0.259362118237704, '24h': 0.0157464493585595, '2y_3y': 0.0560301634141539, '3m_6m': 0.0805833878681149, '3y_5y': 0.136759073355184, '5y_7y': 0.0812017387527624, '6m_12m': 0.163413366679219, '7y_10y': 0, 'more_10y': 0}"
2015-01-08,"{'1d_1w': 0.0340500694522676, '1m_3m': 0.100918030821287, '1w_1m': 0.0641218654157, '1y_2y': 0.258722109921374, '24h': 0.024004226392485, '2y_3y': 0.0560835926936073, '3m_6m': 0.0811822609506634, '3y_5y': 0.136588423982519, '5y_7y': 0.0813988893064733, '6m_12m': 0.162929786877949, '7y_10y': 0, 'more_10y': 0}"
2015-01-09,"{'1d_1w': 0.0463790287581503, '1m_3m': 0.101218285402969, '1w_1m': 0.0521680499558426, '1y_2y': 0.258920930014103, '24h': 0.024711865129338, '2y_3y': 0.0560583976655773, '3m_6m': 0.0797531004678782, '3y_5y': 0.136495301891166, '5y_7y': 0.0815860323273739, '6m_12m': 0.162708264391955, '7y_10y': 0, 'more_10y': 0}"
2015-01-10,"{'1d_1w': 0.0557761633038627, '1m_3m': 0.100362359933331, '1w_1m': 0.055144371259558, '1y_2y': 0.258941592646873, '24h': 0.0123491995657828, '2y_3y': 0.0561029797873125, '3m_6m': 0.0806931027155004, '3y_5y': 0.136303940461522, '5y_7y': 0.0817683891519712, '6m_12m': 0.162557157378065, '7y_10y': 0, 'more_10y': 0}"
2015-01-11,"{'1d_1w': 0.0576759689007737, '1m_3m': 0.100582044165092, '1w_1m': 0.0557807681051224, '1y_2y': 0.259890458367678, '24h': 0.00976507713812262, '2y_3y': 0.0560541318509374, '3m_6m': 0.0808643979231813, '3y_5y': 0.13601533044136, '5y_7y': 0.0819057028481428, '6m_12m': 0.161465376673531, '7y_10y': 0, 'more_10y': 0}"
2015-01-12,"{'1d_1w': 0.0524648179951429, '1m_3m': 0.100394172830685, '1w_1m': 0.058074867482071, '1y_2y': 0.260303898030867, '24h': 0.0133637929871919, '2y_3y': 0.0560048701050628, '3m_6m': 0.0805716729109485, '3y_5y': 0.135821721216972, '5y_7y': 0.0821292260028066, '6m_12m': 0.160870217044626, '7y_10y': 0, 'more_10y': 0}"
2015-01-13,"{'1d_1w': 0.0479657302913906, '1m_3m': 0.0968723194326041, '1w_1m': 0.0589205982367213, '1y_2y': 0.25962625474196, '24h': 0.0199395404733772, '2y_3y': 0.0560188706916132, '3m_6m': 0.0822744852877204, '3y_5y': 0.135629154981609, '5y_7y': 0.0823180833618786, '6m_12m': 0.160436041316078, '7y_10y': 0, 'more_10y': 0}"
2015-01-14,"{'1d_1w': 0.0481603092791058, '1m_3m': 0.0947074447147526, '1w_1m': 0.060865002236423, '1y_2y': 0.260608845035385, '24h': 0.0220596460000642, '2y_3y': 0.0562599545569491, '3m_6m': 0.0816124531281181, '3y_5y': 0.135407416057647, '5y_7y': 0.082478346466733, '6m_12m': 0.157839839499519, '7y_10y': 0, 'more_10y': 0}"
2015-01-15,"{'1d_1w': 0.041629661011004, '1m_3m': 0.094126205315829, '1w_1m': 0.0723010654703665, '1y_2y': 0.262105850215139, '24h': 0.0183949096625656, '2y_3y': 0.0563932746243169, '3m_6m': 0.0804848650321523, '3y_5y': 0.134867666754771, '5y_7y': 0.082597708751796, '6m_12m': 0.157098050341072, '7y_10y': 0, 'more_10y': 0}"
2015-01-16,"{'1d_1w': 0.0362363709405505, '1m_3m': 0.0945035118447973, '1w_1m': 0.0821379989785032, '1y_2y': 0.262219586514673, '24h': 0.014160219443896, '2y_3y': 0.0562982468803519, '3m_6m': 0.0804800660844291, '3y_5y': 0.13490942726331, '5y_7y': 0.0827078889876054, '6m_12m': 0.156345940428877, '7y_10y': 0, 'more_10y': 0}"
2015-01-17,"{'1d_1w': 0.0388045897852278, '1m_3m': 0.0957156318647712, '1w_1m': 0.0833862035511381, '1y_2y': 0.262361822422844, '24h': 0.00944898681487932, '2y_3y': 0.0564067273547992, '3m_6m': 0.0788695108175136, '3y_5y': 0.134834331296955, '5y_7y': 0.0827890420633043, '6m_12m': 0.157382411582093, '7y_10y': 0, 'more_10y': 0}"
2015-01-18,"{'1d_1w': 0.0394103745025455, '1m_3m': 0.0974843185037084, '1w_1m': 0.0820305945250913, '1y_2y': 0.262280204570224, '24h': 0.00845549507465685, '2y_3y': 0.0560852168178903, '3m_6m': 0.0784545284385458, '3y_5y': 0.135021958939152, '5y_7y': 0.0828788102546933, '6m_12m': 0.157897756133719, '7y_10y': 0, 'more_10y': 0}"
2015-01-19,"{'1d_1w': 0.0362157782993209, '1m_3m': 0.0978305079588267, '1w_1m': 0.0822874671206624, '1y_2y': 0.26249749398997, '24h': 0.0109984065663578, '2y_3y': 0.0560937043040053, '3m_6m': 0.0782565012769365, '3y_5y': 0.134986407930827, '5y_7y': 0.0829444187539908, '6m_12m': 0.157888571753765, '7y_10y': 0, 'more_10y': 0}"
2015-01-20,"{'1d_1w': 0.0315133308347376, '1m_3m': 0.099738567657424, '1w_1m': 0.0820435626639153, '1y_2y': 0.262747808683172, '24h': 0.012824040979877, '2y_3y': 0.0560929211437992, '3m_6m': 0.0793190481955112, '3y_5y': 0.13480849997469, '5y_7y': 0.0831375939617151, '6m_12m': 0.157773884019073, '7y_10y': 0, 'more_10y': 0}"
2015-01-21,"{'1d_1w': 0.0273531328123308, '1m_3m': 0.0953189361126939, '1w_1m': 0.0760516016911825, '1y_2y': 0.262813573712201, '24h': 0.0288418468879548, '2y_3y': 0.0561613312221978, '3m_6m': 0.078742968422797, '3y_5y': 0.134428302401281, '5y_7y': 0.0832787869972035, '6m_12m': 0.157008778055065, '7y_10y': 0, 'more_10y': 0}"
2015-01-22,"{'1d_1w': 0.0376660768407701, '1m_3m': 0.0949001229772934, '1w_1m': 0.0806663252123401, '1y_2y': 0.262357909114438, '24h': 0.0138292548980047, '2y_3y': 0.0570749286218066, '3m_6m': 0.0792032819166954, '3y_5y': 0.134248104443789, '5y_7y': 0.083440132046558, '6m_12m': 0.156613122425226, '7y_10y': 0, 'more_10y': 0}"
2015-01-23,"{'1d_1w': 0.0375976184243926, '1m_3m': 0.0991068896088055, '1w_1m': 0.0762414108224218, '1y_2y': 0.262178996421885, '24h': 0.0133883959546877, '2y_3y': 0.0574025601530665, '3m_6m': 0.0799961404661192, '3y_5y': 0.134068240788128, '5y_7y': 0.0836539567783103, '6m_12m': 0.15636504924621, '7y_10y': 0, 'more_10y': 0}"
2015-01-24,"{'1d_1w': 0.0418086656577166, '1m_3m': 0.0994148751147907, '1w_1m': 0.0753718784748748, '1y_2y': 0.262579462597182, '24h': 0.0100359379770536, '2y_3y': 0.0573881751918777, '3m_6m': 0.0794815655988047, '3y_5y': 0.133839025333363, '5y_7y': 0.0838419424412066, '6m_12m': 0.15623773044688, '7y_10y': 0, 'more_10y': 0}"
2015-01-25,"{'1d_1w': 0.0430562083692671, '1m_3m': 0.0997957774006073, '1w_1m': 0.074749434439236, '1y_2y': 0.262616056325069, '24h': 0.00853312168320323, '2y_3y': 0.0574603356654018, '3m_6m': 0.0789805608413806, '3y_5y': 0.133611816735136, '5y_7y': 0.0840517936942763, '6m_12m': 0.157144153848471, '7y_10y': 0, 'more_10y': 0}"
2015-01-26,"{'1d_1w': 0.0375434195761851, '1m_3m': 0.0978750577287739, '1w_1m': 0.0743156565319538, '1y_2y': 0.262562309217779, '24h': 0.0210614806179209, '2y_3y': 0.05752505848275, '3m_6m': 0.0765357361530158, '3y_5y': 0.133397479012224, '5y_7y': 0.0841958616881973, '6m_12m': 0.154987200164161, '7y_10y': 0, 'more_10y': 0}"
2015-01-27,"{'1d_1w': 0.0453246482176619, '1m_3m': 0.0973644718457778, '1w_1m': 0.0748528998670773, '1y_2y': 0.263509093774792, '24h': 0.0132302612076325, '2y_3y': 0.0575502645055297, '3m_6m': 0.0763815008398725, '3y_5y': 0.133249613679952, '5y_7y': 0.0843366474265514, '6m_12m': 0.154201673683374, '7y_10y': 0, 'more_10y': 0}"
2015-01-28,"{'1d_1w': 0.0332403800297087, '1m_3m': 0.0978255658548212, '1w_1m': 0.0761152443355251, '1y_2y': 0.263894898974192, '24h': 0.023211302203695, '2y_3y': 0.0574659214941978, '3m_6m': 0.0767059756742007, '3y_5y': 0.133127962782363, '5y_7y': 0.0844929021062796, '6m_12m': 0.153919106138868, '7y_10y': 0, 'more_10y': 0}"
2015-01-29,"{'1d_1w': 0.0429422546064419, '1m_3m': 0.100694397170221, '1w_1m': 0.0733419341251844, '1y_2y': 0.264176505060132, '24h': 0.0136161373260685, '2y_3y': 0.0574159268717552, '3m_6m': 0.0766201932476166, '3y_5y': 0.132971041742807, '5y_7y': 0.0846782502975931, '6m_12m': 0.153542619366372, '7y_10y': 0, 'more_10y': 0}"
2015-01-30,"{'1d_1w': 0.0417176677364044, '1m_3m': 0.102126296718498, '1w_1m': 0.072549412672419, '1y_2y': 0.263801988939167, '24h': 0.0143242497704732, '2y_3y': 0.0582329070785642, '3m_6m': 0.0765455780678679, '3y_5y': 0.132939034697972, '5y_7y': 0.0847296165275223, '6m_12m': 0.153032507790609, '7y_10y': 0, 'more_10y': 0}"
2015-01-31,"{'1d_1w': 0.0450623236753301, '1m_3m': 0.100255968508841, '1w_1m': 0.0736316101550644, '1y_2y': 0.263816333067088, '24h': 0.0119099920404642, '2y_3y': 0.0582440204598773, '3m_6m': 0.0755346649609007, '3y_5y': 0.132926115978771, '5y_7y': 0.0847911605536533, '6m_12m': 0.15382707082229, '7y_10y': 0, 'more_10y': 0}"
2015-02-01,"{'1d_1w': 0.0473310052238805, '1m_3m': 0.100402086131887, '1w_1m': 0.0729850243649887, '1y_2y': 0.263942285106738, '24h': 0.0101292879536062, '2y_3y': 0.0583074857462705, '3m_6m': 0.0700472125336694, '3y_5y': 0.132855188668379, '5y_7y': 0.0848543598279022, '6m_12m': 0.159145324872856, '7y_10y': 0, 'more_10y': 0}"
2015-02-02,"{'1d_1w': 0.0424270232068733, '1m_3m': 0.103764613793907, '1w_1m': 0.0724614908680806, '1y_2y': 0.263985030108017, '24h': 0.0117687020924421, '2y_3y': 0.0583665834082556, '3m_6m': 0.0700047113919039, '3y_5y': 0.132696606262592, '5y_7y': 0.0850401619703248, '6m_12m': 0.159484337540922, '7y_10y': 0, 'more_10y': 0}"
2015-02-03,"{'1d_1w': 0.0404886015638833, '1m_3m': 0.104222663641054, '1w_1m': 0.072290976137678, '1y_2y': 0.263954865294802, '24h': 0.0132309752389358, '2y_3y': 0.058332661147668, '3m_6m': 0.0701023413934501, '3y_5y': 0.132531573654718, '5y_7y': 0.085241672027588, '6m_12m': 0.1596029307137, '7y_10y': 0, 'more_10y': 0}"
2015-02-04,"{'1d_1w': 0.0303255617959029, '1m_3m': 0.103455958739044, '1w_1m': 0.0844147396830636, '1y_2y': 0.263636293380601, '24h': 0.0118638230964029, '2y_3y': 0.0586655087159268, '3m_6m': 0.0709824722048699, '3y_5y': 0.132384337060905, '5y_7y': 0.0854163966144437, '6m_12m': 0.158854169735238, '7y_10y': 0, 'more_10y': 0}"
2015-02-05,"{'1d_1w': 0.0296631819679762, '1m_3m': 0.104101687991651, '1w_1m': 0.0850412275907693, '1y_2y': 0.269453334205289, '24h': 0.0114398410172667, '2y_3y': 0.0589759785606891, '3m_6m': 0.0708054483156617, '3y_5y': 0.132145135463144, '5y_7y': 0.0856199981526792, '6m_12m': 0.152753427974069, '7y_10y': 0, 'more_10y': 0}"
2015-02-06,"{'1d_1w': 0.0281053183433888, '1m_3m': 0.106175419982094, '1w_1m': 0.0842430547994802, '1y_2y': 0.269931995047925, '24h': 0.0116927014825431, '2y_3y': 0.0589399525757142, '3m_6m': 0.0706599012413264, '3y_5y': 0.132018346294346, '5y_7y': 0.0857192965049753, '6m_12m': 0.152513275204147, '7y_10y': 0, 'more_10y': 0}"
2015-02-07,"{'1d_1w': 0.0297663201216507, '1m_3m': 0.117219945925817, '1w_1m': 0.0749874557654571, '1y_2y': 0.270326740523754, '24h': 0.00773864666776022, '2y_3y': 0.0591317194971267, '3m_6m': 0.071041211265874, '3y_5y': 0.131788418624355, '5y_7y': 0.0859697469804719, '6m_12m': 0.152029056316213, '7y_10y': 0, 'more_10y': 0}"
2015-02-08,"{'1d_1w': 0.0279620190102563, '1m_3m': 0.117467798369987, '1w_1m': 0.075528217749025, '1y_2y': 0.270861252529794, '24h': 0.00776404803580774, '2y_3y': 0.0592313571373026, '3m_6m': 0.07169051458283, '3y_5y': 0.131625901394552, '5y_7y': 0.0861337558064417, '6m_12m': 0.151734397248838, '7y_10y': 0, 'more_10y': 0}"
2015-02-09,"{'1d_1w': 0.0238016677837868, '1m_3m': 0.117722420014929, '1w_1m': 0.0751914056524796, '1y_2y': 0.270794910294143, '24h': 0.0119548281083499, '2y_3y': 0.0594172011970517, '3m_6m': 0.0712742066326367, '3y_5y': 0.131425761757086, '5y_7y': 0.0862859546293281, '6m_12m': 0.152130906010029, '7y_10y': 0, 'more_10y': 0}"
2015-02-10,"{'1d_1w': 0.0228223338814963, '1m_3m': 0.116925217697239, '1w_1m': 0.0770279733268559, '1y_2y': 0.271184622502299, '24h': 0.0113501296258293, '2y_3y': 0.0592530687477922, '3m_6m': 0.0711156571370122, '3y_5y': 0.13143087202666, '5y_7y': 0.0864226367457372, '6m_12m': 0.152466750581078, '7y_10y': 0, 'more_10y': 0}"
2015-02-11,"{'1d_1w': 0.023751847788958, '1m_3m': 0.116655284578099, '1w_1m': 0.0751839854790119, '1y_2y': 0.271572195010411, '24h': 0.0124274564225732, '2y_3y': 0.0594029236684351, '3m_6m': 0.0707478024152522, '3y_5y': 0.131285296642183, '5y_7y': 0.0865570566389794, '6m_12m': 0.152415413838844, '7y_10y': 0, 'more_10y': 0}"
2015-02-12,"{'1d_1w': 0.024513334005183, '1m_3m': 0.117417498699789, '1w_1m': 0.0739363235241485, '1y_2y': 0.272034962534722, '24h': 0.0108779036958264, '2y_3y': 0.0594601933163481, '3m_6m': 0.0720006330176072, '3y_5y': 0.131159180114404, '5y_7y': 0.0866685888131077, '6m_12m': 0.151930644920259, '7y_10y': 0, 'more_10y': 0}"
2015-02-13,"{'1d_1w': 0.0231076387096378, '1m_3m': 0.120137021493186, '1w_1m': 0.0691352464593308, '1y_2y': 0.272262256231345, '24h': 0.0145951156382134, '2y_3y': 0.0595100854103347, '3m_6m': 0.0719250906508212, '3y_5y': 0.130991486817275, '5y_7y': 0.0868446686160196, '6m_12m': 0.151492459995998, '7y_10y': 0, 'more_10y': 0}"
2015-02-14,"{'1d_1w': 0.0279361477006854, '1m_3m': 0.123159774220175, '1w_1m': 0.0644132455252773, '1y_2y': 0.272410969182151, '24h': 0.0114640801795692, '2y_3y': 0.0594927395758331, '3m_6m': 0.0713109291594927, '3y_5y': 0.130967709642706, '5y_7y': 0.086991881222821, '6m_12m': 0.151851786640326, '7y_10y': 0, 'more_10y': 0}"
