t,market_mvrv_more_155,addresses_accumulation_balance,addresses_new_non_zero_count,indicators_sopr_account_based,indicators_sopr_adjusted,transactions_rate,market_mvrv,addresses_accumulation_count,entities_receiving_count,market_marketcap_usd,indicators_nvts,addresses_min_1k_count,indicators_puell_multiple,transactions_transfers_volume_entity_adjusted_sum,entities_net_growth_count,indicators_sopr_more_155,market_price_drawdown_relative,entities_min_1k_count,market_price_realized_usd,market_mvrv_less_155,indicators_net_unrealized_profit_loss_account_based,transactions_transfers_volume_adjusted_sum,indicators_hodled_lost_coins,indicators_sopr,addresses_profit_relative,entities_new_count,market_mvrv_z_score,indicators_mvrv_account_based,transactions_size_sum,entities_profit_relative,transactions_transfers_volume_miners_net,indicators_nupl_more_155_account_based,indicators_liveliness,indicators_liveliness_account_based,transactions_entity_adjusted_count,transactions_count,addresses_min_10k_count,indicators_reserve_risk,indicators_realized_profit,addresses_count,indicators_nupl_more_155,addresses_active_count,market_marketcap_realized_usd,market_price_usd_close,addresses_non_zero_count,indicators_nvt,entities_active_count,indicators_net_unrealized_profit_loss,indicators_sopr_less_155
2015-01-28,0.661531943399715,3176736.43029491,97735.0,0.9482772478765792,1.0322737008773901,0.9845833333333334,0.8265499012574135,134985.0,63065.0,3482828177.407111,13.278464071632614,1536.0,0.535537664463391,252091.57390704,2600.0,0.44922263799695095,-0.7974210447485589,1609.0,305.93648340164594,0.739216611458207,-0.25333955522513396,660993.40551141,6986464.078545257,1.01564253326235,0.42523768366465003,25277.0,-0.250485680865921,0.8495629164957529,44824860.0,0.3112216087758221,-2646.8522838746508,-0.20266631659102696,0.4927457087696121,0.48775689623395296,67671.0,85068.0,101.0,0.0013884600283869378,8932214.1677627,62392829.0,-0.5116428011939156,200221.0,4213693779.5392103,235.52673814242772,4086087.0,20.836970361820427,75591.0,-0.299566131497638,1.04633823811666
2015-01-29,0.6557612592570761,3190356.20824124,111080.0,0.932598100386672,0.929680174407732,1.0499421296296296,0.7645822325525174,135068.0,68055.0,3217607546.314048,12.261130731998314,1532.0,0.494613318049132,257001.68313439,2173.0,0.558490900883167,-0.7975489363249764,1605.0,305.4554703224342,0.7375179050781531,-0.262305083215669,851328.39130186,6991241.902340147,0.974592006155394,0.427020379959398,25898.0,-0.33960046794264304,0.783306593850211,46229466.0,0.312261502320518,-308.15987139705976,-0.213119017174415,0.492549872082851,0.48758886867667495,71188.0,90715.0,105.0,0.0012812101829740331,1322258.11652075,62503909.0,-0.524945223407858,213560.0,4208321105.7262397,235.37804606435824,4092213.0,16.183179300448053,80383.0,-0.301395131119095,0.9405051697466941
2015-01-30,0.6362849740076021,3193134.9733066,97313.0,0.94131773155652,0.9489924540074242,0.9382060185185184,0.7675281884305887,135301.0,63963.0,3227056954.562916,12.269901042464314,1532.0,0.420084345076281,329106.95688811,2693.0,0.43147889494658703,-0.8034893647423434,1602.0,305.10027088981144,0.7197551577601621,-0.29878169297178303,773696.8644488091,6995863.942787095,0.976287968774754,0.4099538518051802,23181.0,-0.335093021004925,0.7885920746931959,43095943.0,0.2981146359062061,-1567.9516783484205,-0.250057285588973,0.492341511990574,0.4873746800568449,64751.0,81061.0,105.0,0.0012834688400998747,852297.47264232,62601222.0,-0.5716228433017383,193692.0,4204480048.0376797,228.4714563518461,4098657.0,17.81143317650318,74560.0,-0.33029647232617,0.9573885672000941
2015-01-31,0.6107691892802789,3195190.43237227,134072.0,0.9083896041826829,0.923565285420592,0.9970601851851852,0.7530161846272162,135327.0,94227.0,3162111203.8837447,11.996198695091564,1542.0,0.496980306150351,263102.25714323,4649.0,0.547182213286667,-0.8123382947821849,1609.0,304.6297814580154,0.696224522901423,-0.350058513571407,691147.17342978,7001047.094365085,0.965245434882067,0.4021949054340681,29581.0,-0.35563285975453207,0.773663132503623,52201934.0,0.29152188874580903,1238.88769897163,-0.30819716492346005,0.492118340899753,0.48717994679369203,69512.0,86146.0,105.0,0.001256136802753041,531861.50095273,62735294.0,-0.6372797081961266,276472.0,4199260611.44245,218.1833214083741,4119825.0,19.94481136570911,105223.0,-0.39432573299751705,0.927772423749772
2015-02-01,0.634499126416939,3193626.17962764,110767.0,0.9391686086991591,0.9506975606951099,0.912488425925926,0.7219111160469676,135442.0,94354.0,3029763390.9449267,11.49273809842579,1548.0,0.445228358136476,214787.19065937,2635.0,0.480322131451853,-0.804219712822944,1611.0,304.3704238738908,0.727356181875175,-0.29744642445112,697594.24421888,7006503.735404814,0.9838699766064541,0.41755198280129796,23827.0,-0.40026365598848795,0.740197986586573,46466340.0,0.3048249176760192,801.9499905632601,-0.25853787897074,0.491865336197654,0.48696019627115206,64731.0,78839.0,105.0,0.0012022135645011552,686596.838955689,62846061.0,-0.5760462991447601,250937.0,4196864854.4093204,227.6223232278307,4126764.0,19.766038946378707,104689.0,-0.340492466393104,0.961824371910537
2015-02-02,0.6620180614437621,3187034.708857,118375.0,0.9270160338038058,0.942793805054678,0.9933796296296296,0.7463753914703986,135560.0,64479.0,3130188082.7389965,11.902598100434954,1550.0,0.475227067618148,223412.13001557,1586.0,0.359075813798073,-0.7953187914187417,1611.0,304.0642811178642,0.7608946080793759,-0.242466115373434,791308.37902627,7011577.955460511,0.983664132100803,0.4490275522626108,22590.0,-0.36485275448079707,0.7676384618798751,48969394.0,0.3316334872218771,68.94984982220922,-0.205949550087131,0.49164388602186604,0.486740440551938,68398.0,85828.0,105.0,0.0012406034230303025,1211803.41055674,62964436.0,-0.5105328060372707,226432.0,4193852206.96031,237.9709054988361,4122124.0,17.43018318215244,75010.0,-0.280933739743916,0.972807459665014
2015-02-03,0.6331697412287121,3184561.11685946,136256.0,0.9873862673853041,0.997568751173391,1.060949074074074,0.7789086975365932,135592.0,67051.0,3267342048.406689,12.403148552330274,1547.0,0.3974250783006649,311668.97608466,2768.0,0.8706443620003059,-0.8041708075519413,1616.0,304.0607565951192,0.7301782744482991,-0.297745618168943,1196254.46467609,7014367.990763983,0.99913683192271,0.4150427023461838,26615.0,-0.31816264008267897,0.800813957990371,51274037.0,0.30315604050360223,-144.06483341326108,-0.260411064287298,0.491558642504962,0.486644875822514,74288.0,91666.0,105.0,0.0012934443523080516,2475646.47201612,63100692.0,-0.5793553211488396,240736.0,4194768987.3538604,227.67918253457816,4128410.0,11.532517041627507,76867.0,-0.33246889159369303,0.999577243381042
2015-02-04,0.630199752759953,3186033.57759287,131841.0,0.9248180088191991,0.9366786734331479,1.049247685185185,0.7439866372888714,135844.0,66269.0,3117932195.9968963,11.801940601721707,1548.0,0.47698478329202204,258689.21709757,3184.0,0.614745065107888,-0.8046859995883863,1617.0,303.68877453726367,0.7307384075486391,-0.30156072059815303,1121426.22110901,7018798.267256881,0.9836278821734721,0.4159958632011736,25477.0,-0.3681371146243811,0.7655207083690071,49370274.0,0.3034897791197412,-1183.2614312268795,-0.26586657560344,0.4913840586633951,0.48649254481255605,70108.0,90655.0,104.0,0.001232853487974007,1127614.75670006,63232533.0,-0.5867984644876658,231084.0,4190844350.8593297,227.08019879655743,4135840.0,12.305579930486187,75323.0,-0.3370863167032439,0.9605517625649179
2015-02-05,0.604891310100959,3181416.12877377,120378.0,0.929788547184242,0.939143403889645,1.0000925925925923,0.7358020611029731,135727.0,57450.0,3080841254.1386504,11.644858205502056,1548.0,0.47213914818356895,272553.24512019,2622.0,0.396205925365818,-0.8134801313064983,1615.0,303.32656663483795,0.703855106538355,-0.354657599854614,1106314.39934247,7021059.71870934,0.9825778815098021,0.3990224405835536,22979.0,-0.37962988153634997,0.755813647907216,47329398.0,0.28797827977484025,-816.34674357944,-0.31880110436774606,0.491366693624799,0.4864896593368329,67836.0,86408.0,104.0,0.0012167518648843686,404267.251391151,63352911.0,-0.6531895619943617,215084.0,4187051677.34981,216.85577466626742,4132519.0,12.477262348030699,66937.0,-0.400877648722001,0.970987817545978
2015-02-06,0.61894480618007,3180258.11573464,121249.0,0.9648224726293321,0.974068611739429,0.9899074074074076,0.7272492183389913,136066.0,78338.0,3044255183.872333,11.481230545335391,1550.0,0.522057903722899,232410.91288656,6164.0,0.6718127738037031,-0.8083812231248096,1618.0,303.1521986155596,0.7225508576485609,-0.32252861764819,785058.31240192,7026691.214700316,0.991878455984239,0.4094038793443481,26238.0,-0.39189859553395795,0.748809396284065,46102238.0,0.2977742948960031,2022.7384017639706,-0.28883512118956,0.49112185406495296,0.486256847769949,66953.0,85528.0,104.0,0.0012008292769997814,852644.193628764,63474160.0,-0.6156529467816059,232338.0,4185986188.9233704,222.78397787291473,4145529.0,17.588757143088152,87496.0,-0.36017173002532,0.979110091025633
2015-02-07,0.635965659166665,3180575.2484192,105830.0,0.9608836179119541,0.971129432675942,0.9900462962962964,0.74800437285523,136314.0,57217.0,3130684561.3099594,11.809522872558837,1545.0,0.48302353160094996,183505.52339402,3128.0,0.590400160021769,-0.8030331617046809,1612.0,303.0212620036417,0.744839379236553,-0.28594701518964505,575529.80121694,7032811.340262224,0.989694020228442,0.4359564707671517,23382.0,-0.36208751239078796,0.769503250552639,45251509.0,0.3216004699891111,736.6267150586505,-0.25433269568133804,0.49082520745196,0.485972834923188,61324.0,85540.0,104.0,0.0012333958206683835,714136.9798746629,63579990.0,-0.5724119464411739,195166.0,4185382699.51515,229.00185702084914,4143249.0,23.999061335824102,66774.0,-0.325436078610438,0.9763228507328751
2015-02-08,0.621659264111913,3179397.89355245,108857.0,0.9611256711760029,0.9740875748566751,0.9554050925925924,0.7453110381236645,136429.0,110822.0,3118925999.4775662,11.819752071370154,1545.0,0.400566189371814,197838.6761561,4920.0,0.45369624998536795,-0.8073665562193062,1616.0,302.9016898128859,0.731154271271548,-0.314090691875056,569106.93970484,7038056.173203383,0.989550036382547,0.4128968490138604,23907.0,-0.36595355531890505,0.766321856968489,53631602.0,0.30165509756483594,-2659.520874023059,-0.28378555036292497,0.4905671956119221,0.485738787061445,61878.0,82547.0,105.0,0.0012273060390507408,446053.201561005,63688847.0,-0.6085982430078882,292215.0,4184730723.06768,223.963671914962,4162951.0,24.27570995209656,119840.0,-0.353800677691899,0.983019507814516
2015-02-09,0.6132765392182951,3185812.22201855,127117.0,0.9192406467030521,0.944606838789448,1.210613425925926,0.7323342506518872,136387.0,65299.0,3062375558.528691,11.615341409325607,1551.0,0.480969495069613,238408.76677973,3802.0,0.53414842729128,-0.8099119947619681,1620.0,302.59153432596264,0.7244928074368849,-0.330018164701724,754684.58791797,7043224.781604882,0.9795506321255909,0.40573881372821774,24264.0,-0.384387225133491,0.753361879549308,58915046.0,0.2941665863922888,1196.6995019782505,-0.301071098738921,0.490341562169045,0.485556799387796,71996.0,104597.0,104.0,0.0012035893256786571,394909.704730915,63815964.0,-0.6305857733847722,231491.0,4181663708.61764,221.00423895534863,4164219.0,18.31162345334936,76106.0,-0.368662722295054,0.9579856857522951
2015-02-10,0.612885331517747,3188768.38418588,123322.0,0.955977529154097,0.965596693756596,1.1901736111111112,0.7236025297608244,136533.0,64557.0,3024698240.6839514,11.549296676448762,1550.0,0.425736609254824,241088.9955856,2453.0,0.48460783087297105,-0.8102593434671903,1617.0,302.3963378532456,0.7263453059714259,-0.329666645093177,730233.63554612,7047072.146046102,0.987246309257769,0.4105313982614596,23151.0,-0.39683920457890004,0.7444165354344681,57191455.0,0.2977859344415252,-4400.187181032841,-0.301932898285924,0.490195965735175,0.48544393174754097,70563.0,102831.0,104.0,0.0011873830145572874,345587.606061458,63939286.0,-0.6316265842479922,231734.0,4180054817.7792,220.600396870975,4167023.0,18.92969500050777,74835.0,-0.371046696439082,0.972621710196512
2015-02-11,0.60917464572923,3183010.71020255,128947.0,0.937000716527738,0.945899337009995,1.121412037037037,0.7329405989216843,136190.0,62917.0,3061362410.1682873,11.910513941382993,1545.0,0.474027095643606,254365.33957945,3398.0,0.5244319180772999,-0.8110092570046208,1616.0,302.0761470412915,0.725916063151407,-0.335841034002057,761061.787691521,7052597.808027415,0.978904513950389,0.4025727827647428,24147.0,-0.38320361607462605,0.7537564133938449,54903820.0,0.2916532765492241,127.24440607605992,-0.310021846562523,0.489941975473625,0.485208817725998,69164.0,96890.0,105.0,0.0012003163695945064,491903.10498603,64068233.0,-0.6415653655495155,233426.0,4176821988.94729,219.72851613123765,4168000.0,18.168104382090558,72117.0,-0.37774499331115796,0.9551334568748442
2015-02-12,0.617710912575817,3185538.23681768,128291.0,0.963360696527455,0.967644596656345,1.0105092592592593,0.7297392538666055,136434.0,67812.0,3046938019.979485,11.921886820986677,1547.0,0.35649951520904494,222966.95859536,6815.0,0.4827880632602079,-0.8083425822427671,1617.0,301.9068358573553,0.738195634110471,-0.316322506567514,647300.270389229,7055965.46814755,0.988272442484476,0.4256803808238204,25828.0,-0.387715487489856,0.750850620192186,50099232.0,0.3101150336870729,-1759.5897121934195,-0.291842648556072,0.489808191370041,0.485078189525246,69046.0,87308.0,105.0,0.0011932809114627554,447566.797315749,64196524.0,-0.6188802555390527,231138.0,4175379087.57812,222.82890337317286,4189388.0,21.365702491803148,76386.0,-0.35474602536616295,0.983313230700033
2015-02-13,0.656941910964219,3182670.63122173,166679.0,1.00632215928612,0.999303957804902,1.3138194444444444,0.7716316785045044,136441.0,89272.0,3222048274.506492,12.607908610036779,1542.0,0.46385490259235596,289467.87044247,9705.0,0.517825296469915,-0.7963215824438189,1612.0,301.8458509417522,0.7853603545889671,-0.237829510418715,914935.988685669,7060135.25189439,1.00010830150852,0.4684369916592878,32352.0,-0.327686314175761,0.794050355445447,73136558.0,0.3520942276534077,-2325.52667521088,-0.214567512362494,0.489640459900721,0.484897971925444,82120.0,113514.0,105.0,0.0012602583756849935,2871478.32393561,64363203.0,-0.5222046018228026,308441.0,4175629855.88037,236.80501885043395,4223763.0,15.119800916206632,98871.0,-0.276945265440004,1.01904899708747
2015-02-14,0.7164230321718109,3182503.28345112,123939.0,0.995849271552932,0.9910379459994421,1.141354166666667,0.8174764528000327,136234.0,72640.0,3413802480.877598,13.391324862050068,1546.0,0.538979662769602,237771.15915692,5101.0,0.501490100349194,-0.7789249858632593,1611.0,301.7866412721125,0.8569435242255691,-0.13497831235881,611555.22450062,7064076.44598084,0.996726962878995,0.4957470353490558,23991.0,-0.261967533634261,0.839294339976293,66519714.0,0.3755534836892657,1281.5200232840186,-0.11376936663210699,0.48950409328295097,0.48468435341492794,70842.0,98613.0,105.0,0.0013334291996555134,2756134.85275642,64487142.0,-0.3958233544900636,261960.0,4176025461.2650795,257.03102723473654,4221128.0,22.62702442171021,82240.0,-0.17641474263262902,1.0167886802377
2015-02-15,0.651487776291749,3187042.07095183,124984.0,1.00831434028816,1.00945580987354,0.9852662037037035,0.8279379494794821,135880.0,119953.0,3459193119.2689595,13.619638561425116,1543.0,0.478097684187264,252342.71159101,6962.0,1.13720963630407,-0.7978347206281351,1609.0,301.85895158727925,0.780073917205465,-0.247745759343674,656866.33037835,7067756.038176741,1.0031790710556998,0.44629762279837937,24924.0,-0.24710567932975003,0.84804446347023,65581566.0,0.33712317723003954,820.8991389692505,-0.22500158085131797,0.48936733780356495,0.484551292185059,67879.0,85127.0,105.0,0.001349335278884867,3003473.98916909,64612126.0,-0.5349482160539882,347674.0,4178082574.23606,235.04578132021572,4234254.0,21.071524539897773,128062.0,-0.284054364367516,1.0078470737801999
2015-02-16,0.656110435688319,3194510.71930452,133415.0,0.9517560627701509,0.9597328249192901,1.2092013888888888,0.7786106537788379,136085.0,75715.0,3251530212.687604,12.886656957841044,1544.0,0.5076294862437271,208690.80939675,3707.0,0.40869536703614706,-0.798282056544797,1612.0,301.6277919962181,0.786958616607564,-0.23829912739650197,618350.50966205,7072969.428157837,0.985094743704461,0.4543034871911468,23394.0,-0.317844600576037,0.8007046421456279,65098442.0,0.34339695688305794,784.7365055713199,-0.216380051836548,0.489135547727511,0.48433593098661104,73411.0,104475.0,104.0,0.001266685715640225,722159.435932939,64745541.0,-0.5241336604422546,265743.0,4176066942.96684,234.5256899357253,4245023.0,22.390375335126397,86004.0,-0.288365826325989,0.983290275642077
2015-02-17,0.6739755798353609,3196953.41765047,145271.0,0.9845672310899259,0.9877514794929741,1.1902662037037035,0.7931046814177288,136288.0,74792.0,3312101768.658914,13.159663299608884,1543.0,0.49193446483500897,223064.11464134,6979.0,0.523179424561517,-0.7895291358678606,1611.0,301.55062424724406,0.8107962277318199,-0.204602250413188,686722.51970061,7077870.127339182,0.9959357982973929,0.4804896496815287,27503.0,-0.29708368297301596,0.816089565480288,66362475.0,0.3628207005926544,1464.8825601827807,-0.183739642366587,0.488919086829447,0.484137642781341,78111.0,102839.0,105.0,0.0012885624501302068,1356927.19545354,64890812.0,-0.4837332833992001,272269.0,4176121823.84084,244.7022003916088,4257901.0,20.16655141298943,83724.0,-0.23338463781930105,1.00406051168295
2015-02-18,0.657898417806376,3199112.2241654,133676.0,0.981367113121244,0.9868981436764901,1.221666666666667,0.7983130777985558,136487.0,70159.0,3334191249.966296,13.313624193941795,1541.0,0.556240001063492,221051.69920459,2955.0,0.558687010774025,-0.7957580018954513,1607.0,301.49035931301813,0.7929187306393801,-0.23340965359305402,740013.51887438,7084105.680214175,0.995343653944505,0.4548709405901765,23628.0,-0.28968175129725704,0.821480844925047,60235655.0,0.3436330051535918,1034.3687796939194,-0.21260681319570102,0.488622992838073,0.4838543289254171,78711.0,105552.0,105.0,0.001295376108254099,997837.6125429359,65024488.0,-0.5199914955477318,249911.0,4176545947.56324,237.4602610895538,4258556.0,18.71992828059618,80440.0,-0.27065891286661,0.9941044742574758
2015-02-19,0.6725462784103531,3201093.26974853,116574.0,0.891525960317164,0.8806229184477601,1.0924305555555556,0.7941196358042706,136735.0,58876.0,3310066803.439411,13.354287899333912,1534.0,0.550450152250881,218087.07632661,2875.0,0.43545017723544704,-0.7923177361557933,1609.0,300.7993586219107,0.811373929108945,-0.20641654853039898,597736.912642059,7088724.31849649,0.949648294014768,0.4798566180486218,21246.0,-0.29516413796112395,0.815802808846023,52391540.0,0.3625403575636781,-143.17948545513082,-0.18622232064868,0.48844283864312,0.483662416417323,68127.0,94386.0,106.0,0.0012842902913150034,1472913.41555593,65141062.0,-0.4868865267734805,213790.0,4168221832.32761,241.46005745043004,4263035.0,23.182690757293138,68282.0,-0.249502878322489,0.999579643277962
2015-02-20,0.678451834691322,3185095.2803987004,125622.0,1.1197323119840001,1.10566406413656,1.1406944444444445,0.8119346791845538,136541.0,65643.0,3390083733.436476,13.690766766369972,1534.0,0.5380767944033329,197794.18019002,2924.0,5.15311132363793,-0.7889787304395101,1605.0,301.2254328929465,0.8241454142222829,-0.19341640239188898,698632.718685781,7086606.878575016,1.03208889236077,0.4863840165711348,23372.0,-0.270122631870659,0.8364984943015641,60389972.0,0.3692625718422581,1597.2072789618699,-0.17524922532212198,0.48874137849268706,0.48391862306994105,73219.0,98556.0,107.0,0.0013135644722016126,7294903.6770896,65266684.0,-0.473943983739058,248078.0,4175315847.8724203,245.34212468697484,4258987.0,19.840324721800226,75656.0,-0.232926664091722,1.00502146607176
2015-02-21,0.6789080108680661,3186350.46605125,117828.0,0.9807323336349109,0.992833499301355,1.0148726851851853,0.8154913698396407,136714.0,82451.0,3405400353.7720942,13.751435457069595,1532.0,0.48642752390302596,131751.55723769,3537.0,0.41281575747585797,-0.7887753750302866,1608.0,301.18954801558635,0.8260257650213249,-0.192209926965927,534853.29851371,7073654.927725848,0.9979215904663711,0.48531166288785205,21553.0,-0.265085721371582,0.8388539173385509,56948254.0,0.3690098434037416,513.7105109100698,-0.174992365107812,0.489806455429755,0.4850171919457179,65943.0,87685.0,107.0,0.0013177538682360467,652413.796113275,65384512.0,-0.4729536019487812,271106.0,4175887666.8943,245.57855416287262,4269671.0,25.92234176834679,91715.0,-0.22848294365976501,1.00484118226551
2015-02-22,0.654950024462042,3187626.25332495,111789.0,0.95631630409744,0.9589567807295569,0.9813773148148148,0.8051294007020678,136717.0,98389.0,3361633858.9003673,13.64154304402206,1532.0,0.511714452044608,136628.66151024,4284.0,0.41364666353476204,-0.7966206633127133,1608.0,301.06313606448816,0.8001542808341229,-0.234911952367917,416554.42623055,7079620.289310196,0.9850025899218829,0.44352922503870623,21540.0,-0.27997235872529996,0.8279383231037529,53744763.0,0.3345445577958778,1672.0888759623404,-0.21860848940014002,0.48951519085186695,0.48474813431749203,64541.0,84791.0,106.0,0.0012991002450691476,305350.65445569303,65496301.0,-0.5268340524475477,273313.0,4175271522.77515,236.45729496468238,4278117.0,33.29318842077135,107484.0,-0.272299927893715,0.985458186227418
2015-02-23,0.6599829846435871,3190563.46320922,131230.0,0.975170560783283,0.95276316882547,1.173298611111111,0.7880201932209584,136764.0,74024.0,3288158159.8681736,13.414622123790519,1542.0,0.47236061753934205,230929.15836916,3157.0,0.484091415611334,-0.7942400177287153,1608.0,300.79946180484393,0.807620273385561,-0.22536478340557697,718872.81051794,7084291.054209825,0.983469787082883,0.4576925378284224,24041.0,-0.304407958824433,0.810870625532281,57430993.0,0.3463492723065357,730.6098961042198,-0.20985535895713198,0.489309124749012,0.4845223268975,77613.0,101373.0,106.0,0.0012690861378182833,717451.22659316,65627531.0,-0.5151905780419985,250312.0,4172682614.17025,239.2251327609445,4282577.0,19.296841940656225,84370.0,-0.256973268527846,0.9865034744917571
2015-02-24,0.66359521484107,3195849.91391262,132659.0,0.9757296533442779,0.9656936089975869,1.2152314814814815,0.7952171988783681,137021.0,64247.0,3317085064.301535,13.585455917606517,1545.0,0.433805248948891,209715.96230531,2210.0,0.42877761461525893,-0.7937102676183309,1605.0,300.62949866774534,0.8129190758961031,-0.21865886294993803,641221.70862831,7087024.144160071,0.9874571399747869,0.4672134102421157,24616.0,-0.294012595477799,0.817608997549506,56144284.0,0.35442323949731624,-1553.5975856040404,-0.20341336312840302,0.48923084754381396,0.48437852672955894,80233.0,104996.0,106.0,0.0012786364877411475,509938.53380872204,65760190.0,-0.5069427531051418,236075.0,4171294419.9147,239.84104232259958,4287100.0,21.638693471064133,74604.0,-0.255431339905221,0.992733370376866
2015-02-25,0.659123159224861,3207058.35278453,133735.0,0.921062503111493,0.9301480421235,1.2179976851851853,0.794301315657298,137146.0,63465.0,3309781225.492609,13.571425296535704,1547.0,0.534009921770291,249971.19627821,3802.0,0.43925317373646505,-0.7951957680885157,1613.0,300.2274202201492,0.808796955078864,-0.226231125013913,728169.2271709001,7089754.7351612365,0.973592458491558,0.4489102232050564,24998.0,-0.29506368167636404,0.816134223001102,56525743.0,0.339570650221333,-495.1557322662993,-0.211478830443917,0.48918039183444,0.484338642484639,76865.0,105235.0,106.0,0.0012741490946739926,871121.34612283,65893925.0,-0.5171671424442368,231371.0,4166908905.03399,238.1139375509444,4292471.0,19.06037014764232,72473.0,-0.26213509362663395,0.99288605662507
2015-02-26,0.656355293631336,3208040.55035512,130919.0,0.974787249755856,0.980340867115613,1.165127314814815,0.7896381073575611,137258.0,62926.0,3289825077.5629764,13.579006747300804,1548.0,0.502087225281382,250883.86892255,2978.0,0.423018643346925,-0.7960852162332996,1608.0,300.0984348828997,0.806595120804529,-0.23113674329546202,1077626.31747546,7093336.148216132,0.9945798292907271,0.4417784324186402,24552.0,-0.301750128418093,0.8116935824275109,54558837.0,0.33325370727583403,335.75178653940975,-0.2173355002052,0.48906039986414,0.48424524138766206,73571.0,100667.0,107.0,0.001264820193308358,323407.164753878,66024844.0,-0.523565071696799,226815.0,4166244064.0966797,237.0798280600164,4298488.0,12.882874865680092,72323.0,-0.266642154499341,0.9921108274094901
2015-02-27,0.7039904832487259,3207472.97803465,131092.0,1.00782045720536,1.00459511782162,1.1727083333333332,0.8344201989377901,137311.0,65787.0,3477576955.520406,14.288703922313669,1546.0,0.538998321139021,364980.73496253,2568.0,0.5256107991996479,-0.7816809040262509,1609.0,300.11804275858776,0.864350180007137,-0.147971953535142,1420698.09298076,7098229.017470498,1.00210531448324,0.5083993958235842,24085.0,-0.237626056687923,0.857581272085741,57039235.0,0.38959941643996215,916.4449034149792,-0.13513684877918902,0.488847873240775,0.4840556008670329,75319.0,101322.0,108.0,0.001335185138475019,3509292.55784113,66155936.0,-0.4204737475786178,241012.0,4167656727.32675,253.82688189441117,4304017.0,9.7745784756171,75832.0,-0.18347071639330997,1.02142133884619
2015-02-28,0.7051548827676078,3200557.50843166,110458.0,0.994442408593433,0.976699923902947,1.0357638888888892,0.8427288953224263,137286.0,90349.0,3511970360.660676,14.51212130753551,1545.0,0.509837021729873,206830.3375697,3989.0,0.610672221987376,-0.7817973393056905,1608.0,300.02185677544173,0.8666608664358209,-0.14601761802271898,548947.534159941,7101705.920800722,0.990955962761482,0.5125323259937934,24862.0,-0.225715054697132,0.866060431898752,62728100.0,0.3927031915782591,-378.7652703378799,-0.133435948275258,0.488727278429062,0.483932660320725,68151.0,89490.0,107.0,0.0013465668002689626,1740630.72490044,66266394.0,-0.4181281650850621,282027.0,4167378596.07508,253.6915093847788,4318274.0,25.30341997301502,99154.0,-0.181653628040535,1.00342334753797
2015-03-01,0.7156079511087221,3191066.26400889,115285.0,1.05030404049183,1.02567298675865,1.025324074074074,0.8393173813622751,137242.0,96906.0,3499790895.3332076,14.47240548490806,1544.0,0.5020460875963579,196686.27702220003,3480.0,1.4905440160696297,-0.7774662188483554,1607.0,300.120470431802,0.8811019223020748,-0.128907337666479,1203723.18213653,7101592.743560999,1.0053631904462,0.5185614725975211,21646.0,-0.23077405634839798,0.8634019948508209,55217486.0,0.3987358724968814,534.0642591264897,-0.117068859710625,0.488865139707459,0.48395927818109796,68180.0,88588.0,106.0,0.0013401247668977355,3917571.44715617,66381679.0,-0.39741320432599614,276357.0,4169806289.0736103,258.7270505768632,4318462.0,11.5423339902281,106432.0,-0.160588349013914,1.00536932957297
2015-03-02,0.764056978888669,3192287.97062971,143921.0,1.00792390391025,1.00130537382212,1.212719907407407,0.8767830160116347,137037.0,76406.0,3657105854.2675095,15.07205953015743,1546.0,0.593124590943801,289399.01226066,5339.0,0.44200811786055894,-0.7625297597964914,1613.0,300.1246652317685,0.939405234103932,-0.0578087728912884,1806417.29571189,7095885.469601386,1.00088989550866,0.5293526922906863,26100.0,-0.177040093389044,0.9019203612874891,64501514.0,0.41216676741203695,-7501.926983204441,-0.0464797872557131,0.489421076499831,0.48452339065274996,78032.0,104779.0,107.0,0.0013984050195391881,3537780.30330464,66525600.0,-0.30880291343521704,282203.0,4171050063.1081796,276.09280051627326,4307116.0,7.693529636253317,86910.0,-0.0863445108888184,1.02104091526291
2015-03-03,0.7835532086423209,3192401.50881126,148552.0,1.03728806222518,0.9633398098115699,1.282673611111111,0.9204531091235716,137127.0,68224.0,3835693203.3558187,15.867282296144886,1547.0,0.622950629596374,396020.61337676,2198.0,0.4848333182757071,-0.7570394288965255,1625.0,299.760954389661,0.960485859986937,-0.0343983545854336,991970.282938739,7094544.8925479725,0.984552298975857,0.5353702107546016,26124.0,-0.11419993550289599,0.944952367312563,64151737.0,0.4190046452504739,-2094.41954412193,-0.0231205691629822,0.48966258436138305,0.48482904075232697,82614.0,110823.0,107.0,0.0014645584720591365,4654679.64990939,66674152.0,-0.2762375151685241,267105.0,4167179365.6148896,282.4760880921545,4303288.0,14.014205101805981,79896.0,-0.0633507002628498,1.02838055771258
