t,indicators_hodled_lost_coins
2015-02-18,7084105.680214175
2015-02-19,7088724.31849649
2015-02-20,7086606.878575016
2015-02-21,7073654.927725848
2015-02-22,7079620.289310196
2015-02-23,7084291.054209825
2015-02-24,7087024.144160071
2015-02-25,7089754.7351612365
2015-02-26,7093336.148216133
2015-02-27,7098229.017470498
2015-02-28,7101705.920800722
2015-03-01,7101592.743560999
2015-03-02,7095885.469601386
2015-03-03,7094544.892547972
2015-03-04,7094560.306960127
2015-03-05,7094083.147617518
2015-03-06,7091008.778533944
2015-03-07,7092117.175342208
2015-03-08,7088775.865162571
2015-03-09,7088586.570056084
2015-03-10,7083343.421263269
2015-03-11,7075643.577785288
2015-03-12,7075816.41214839
2015-03-13,7073545.690183544
2015-03-14,7078320.584796443
2015-03-15,7083159.179055108
2015-03-16,7087023.210658694
2015-03-17,7090015.188345394
2015-03-18,7093513.81083079
2015-03-19,7095300.417565417
2015-03-20,7099111.215434215
2015-03-21,7103405.961007411
2015-03-22,7107761.862935222
2015-03-23,7113024.502543256
2015-03-24,7118432.678136493
2015-03-25,7123232.4257900715
2015-03-26,7127584.005246855
2015-03-27,7131401.422274272
2015-03-28,7137248.568609321
2015-03-29,7143115.771751656
2015-03-30,7148336.594081683
2015-03-31,7153244.006838245
2015-04-01,7156301.313185453
2015-04-02,7154753.207771431
2015-04-03,7153902.221215184
2015-04-04,7158468.133826364
2015-04-05,7164360.6232308885
2015-04-06,7169112.470119433
2015-04-07,7173986.360377481
2015-04-08,7177694.499052738
2015-04-09,7180558.542597543
2015-04-10,7183467.829695105
2015-04-11,7183343.622901481
2015-04-12,7188208.433803663
2015-04-13,7191773.996151809
2015-04-14,7196023.626346221
2015-04-15,7196722.747848594
2015-04-16,7193860.790844329
2015-04-17,7198008.137460966
2015-04-18,7203307.98385286
2015-04-19,7209405.185858141
2015-04-20,7215233.926004615
2015-04-21,7220233.287860789
2015-04-22,7223993.738926773
2015-04-23,7209650.9627484325
2015-04-24,7191030.144765066
2015-04-25,7196259.5422638925
2015-04-26,7200773.726364405
2015-04-27,7204461.199378957
2015-04-28,7208248.273643307
2015-04-29,7211889.7118810965
2015-04-30,7216455.169204974
2015-05-01,7221349.832884433
2015-05-02,7226902.725704193
2015-05-03,7232219.958209551
2015-05-04,7235434.817024097
2015-05-05,7240044.915107531
2015-05-06,7245132.57533131
2015-05-07,7250278.790000002
2015-05-08,7255303.481157089
2015-05-09,7259540.523214903
2015-05-10,7264117.556311782
2015-05-11,7267368.192014455
2015-05-12,7270673.445746341
2015-05-13,7276242.921738884
2015-05-14,7280977.917917739
2015-05-15,7285711.07497619
2015-05-16,7290530.234927191
2015-05-17,7296610.823244859
2015-05-18,7302246.600762695
2015-05-19,7305358.894074194
2015-05-20,7309374.095667223
2015-05-21,7314809.726977691
2015-05-22,7319191.074615764
2015-05-23,7319263.728886568
2015-05-24,7324024.5853206795
2015-05-25,7329312.861142016
2015-05-26,7333306.521092141
2015-05-27,7336993.918651296
2015-05-28,7339906.302764693
2015-05-29,7343798.253125792
2015-05-30,7341160.119210897
2015-05-31,7343887.075091775
2015-06-01,7346912.409210714
2015-06-02,7349334.614733143
2015-06-03,7353229.680181157
2015-06-04,7357111.927887798
2015-06-05,7361466.018280145
2015-06-06,7367771.897625145
2015-06-07,7373318.0366352
2015-06-08,7378305.562871474
2015-06-09,7383483.195786958
2015-06-10,7388182.279615915
2015-06-11,7391525.589141785
2015-06-12,7392209.823472679
2015-06-13,7395919.831182377
2015-06-14,7400215.499920136
2015-06-15,7404861.979326805
2015-06-16,7406323.225606059
2015-06-17,7406948.529945565
2015-06-18,7410674.372957322
2015-06-19,7413081.124182231
2015-06-20,7412175.148434618
2015-06-21,7411890.018177813
2015-06-22,7415259.403628153
2015-06-23,7419424.10385016
2015-06-24,7422605.070124364
2015-06-25,7427496.816237904
2015-06-26,7431917.086968893
2015-06-27,7435606.668226901
2015-06-28,7440599.283377167
2015-06-29,7444852.957266577
2015-06-30,7447698.916227087
2015-07-01,7450800.193135396
2015-07-02,7454305.091735929
2015-07-03,7458081.895954105
2015-07-04,7461281.70137458
2015-07-05,7465905.188067755
2015-07-06,7467892.08829331
2015-07-07,7467446.532515466
2015-07-08,7465061.21630124
2015-07-09,7464536.4113681
2015-07-10,7466805.79227516
2015-07-11,7469172.57253807
2015-07-12,7469576.382954126
2015-07-13,7471535.201792942
2015-07-14,7475943.884334188
2015-07-15,7480177.134790237
2015-07-16,7483929.039200471
2015-07-17,7486306.937089377
2015-07-18,7488721.551876855
2015-07-19,7494243.5457594665
2015-07-20,7498888.797359906
2015-07-21,7499970.300745117
2015-07-22,7504657.556537944
2015-07-23,7509513.587160069
2015-07-24,7514876.751437638
2015-07-25,7519768.559390969
2015-07-26,7523159.010754836
2015-07-27,7527434.20767562
2015-07-28,7531350.128607928
2015-07-29,7535152.53125676
2015-07-30,7539353.787284662
2015-07-31,7543288.024161395
2015-08-01,7547411.001967981
2015-08-02,7552966.993909221
2015-08-03,7558231.192373369
2015-08-04,7562709.309860643
2015-08-05,7565064.671270907
2015-08-06,7569568.610297595
2015-08-07,7574077.692330374
2015-08-08,7576684.426046126
2015-08-09,7568391.814515027
2015-08-10,7554802.541615885
2015-08-11,7559590.987669049
2015-08-12,7563616.9159142785
2015-08-13,7567447.656817615
2015-08-14,7569535.295758547
2015-08-15,7572746.6690220805
2015-08-16,7575699.964832423
2015-08-17,7578959.70662591
2015-08-18,7582049.982436463
2015-08-19,7584253.51647002
2015-08-20,7585589.748556308
2015-08-21,7589538.84140252
2015-08-22,7593961.833668401
2015-08-23,7595999.730810907
2015-08-24,7589835.451674984
2015-08-25,7583006.202011556
2015-08-26,7569041.330818457
2015-08-27,7566718.484704266
2015-08-28,7569229.753471728
2015-08-29,7574091.707104541
2015-08-30,7578622.111090348
2015-08-31,7582394.862398799
2015-09-01,7586009.1735328315
2015-09-02,7589575.342560241
2015-09-03,7591582.537743311
2015-09-04,7595071.805731254
2015-09-05,7600054.419214507
2015-09-06,7604843.569029635
2015-09-07,7609187.229601419
2015-09-08,7613575.851680674
2015-09-09,7616423.609136263
2015-09-10,7614035.579290465
2015-09-11,7616879.179346226
2015-09-12,7622100.374996076
2015-09-13,7627500.665502468
2015-09-14,7633331.960812956
2015-09-15,7637830.188250936
2015-09-16,7642242.254197995
2015-09-17,7646428.474837664
2015-09-18,7651277.288050364
2015-09-19,7655770.858454896
2015-09-20,7659616.217376127
2015-09-21,7662637.276445986
2015-09-22,7661820.39950311
2015-09-23,7665208.95417759
2015-09-24,7667444.046084385
2015-09-25,7672564.614230749
2015-09-26,7677724.837298911
2015-09-27,7682847.2058065655
2015-09-28,7687001.666924685
2015-09-29,7691529.938328692
2015-09-30,7696314.991917429
2015-10-01,7699750.792554279
2015-10-02,7703353.059531466
2015-10-03,7707928.00985707
2015-10-04,7712905.4032687945
2015-10-05,7717225.290726733
2015-10-06,7721107.252629957
2015-10-07,7721364.065200817
2015-10-08,7721013.533252491
2015-10-09,7724429.806198748
2015-10-10,7729043.20386636
2015-10-11,7734171.801730574
2015-10-12,7734918.5895269485
2015-10-13,7737335.609504617
2015-10-14,7740178.350300769
2015-10-15,7740399.1565554375
2015-10-16,7744089.883226426
2015-10-17,7747365.215449865
2015-10-18,7751356.277774721
2015-10-19,7755905.184687756
2015-10-20,7758108.0483251745
2015-10-21,7761207.995837142
2015-10-22,7763961.128075032
2015-10-23,7766876.934610943
2015-10-24,7771449.734056166
2015-10-25,7776215.3709813915
2015-10-26,7780120.079800928
2015-10-27,7783742.126744071
2015-10-28,7776739.202906101
2015-10-29,7764536.999705873
2015-10-30,7763973.138219756
2015-10-31,7762914.18288203
2015-11-01,7753588.737050091
2015-11-02,7756422.354500672
2015-11-03,7754702.165046139
2015-11-04,7742121.835819486
2015-11-05,7735458.5155139
2015-11-06,7735072.994683659
2015-11-07,7731417.043290051
2015-11-08,7725170.539892824
2015-11-09,7723780.706334005
2015-11-10,7718511.269503946
2015-11-11,7719393.436289943
2015-11-12,7720851.640254322
2015-11-13,7723436.762282677
2015-11-14,7720103.341782858
2015-11-15,7724049.408430104
2015-11-16,7729209.889081771
2015-11-17,7732996.351424195
2015-11-18,7733909.606357993
2015-11-19,7737428.546867809
2015-11-20,7740894.833679572
2015-11-21,7746343.063648356
2015-11-22,7751904.803715613
2015-11-23,7755366.547540132
2015-11-24,7760302.804678737
2015-11-25,7764291.957664817
2015-11-26,7769107.3153684465
2015-11-27,7771743.868264243
2015-11-28,7773447.429622226
2015-11-29,7778710.826911123
2015-11-30,7782472.704960339
2015-12-01,7787125.219665997
2015-12-02,7789923.059829362
2015-12-03,7791790.868604163
2015-12-04,7794283.685475368
2015-12-05,7797217.031263096
2015-12-06,7798793.168080125
2015-12-07,7800480.292694724
2015-12-08,7804372.181412494
2015-12-09,7805407.656342003
2015-12-10,7804599.251080646
2015-12-11,7808695.9338841885
2015-12-12,7809510.645345873
2015-12-13,7812190.786323003
2015-12-14,7813022.861537227
2015-12-15,7808289.643925507
2015-12-16,7811881.174393104
2015-12-17,7815905.80347801
2015-12-18,7820603.428606897
2015-12-19,7819823.787664733
2015-12-20,7823046.494756323
2015-12-21,7827082.897524029
2015-12-22,7828933.190362908
2015-12-23,7832194.265970333
2015-12-24,7833443.654616322
2015-12-25,7834862.236229351
2015-12-26,7836031.020089779
2015-12-27,7842477.442815766
2015-12-28,7847794.07596942
2015-12-29,7852185.959141943
2015-12-30,7857848.655082565
2015-12-31,7862102.895825266
2016-01-01,7866082.257437796
2016-01-02,7871281.09604801
2016-01-03,7876136.079990132
2016-01-04,7880835.401340988
2016-01-05,7885437.669969023
2016-01-06,7888724.449707718
2016-01-07,7884567.170194785
2016-01-08,7866525.27499284
2016-01-09,7868490.410123076
2016-01-10,7869283.397216415
2016-01-11,7873009.030722199
2016-01-12,7876814.879820534
2016-01-13,7878843.991859416
2016-01-14,7879438.398158658
2016-01-15,7879116.938965207
2016-01-16,7875126.592266293
2016-01-17,7878763.560853043
2016-01-18,7883645.249192382
2016-01-19,7885925.458708256
2016-01-20,7888028.34995789
2016-01-21,7889759.942924553
2016-01-22,7890750.494664519
2016-01-23,7862891.3948345585
2016-01-24,7864042.206831878
2016-01-25,7863565.6261065705
2016-01-26,7863270.496982012
2016-01-27,7863861.999624624
2016-01-28,7865223.882003016
2016-01-29,7867091.346149669
2016-01-30,7869647.112841226
2016-01-31,7872308.50718158
2016-02-01,7875009.136933174
2016-02-02,7875619.2698770985
2016-02-03,7880960.683628868
2016-02-04,7884807.112555783
2016-02-05,7888698.045642279
2016-02-06,7892555.92365654
2016-02-07,7897957.83352186
2016-02-08,7902123.257435326
2016-02-09,7906107.782966903
2016-02-10,7908922.568631114
2016-02-11,7910856.540108804
2016-02-12,7911865.309329577
2016-02-13,7915588.256991006
2016-02-14,7919770.710415829
2016-02-15,7921171.096312774
2016-02-16,7919463.310318766
2016-02-17,7919485.920821928
2016-02-18,7922233.070651917
2016-02-19,7925018.125821224
2016-02-20,7925739.603740706
2016-02-21,7928113.6071577575
2016-02-22,7929844.895310311
2016-02-23,7932234.374509903
2016-02-24,7933924.200567845
2016-02-25,7932188.018649896
2016-02-26,7933973.43355783
2016-02-27,7936590.304397668
2016-02-28,7937703.229671014
2016-02-29,7937102.861376285
2016-03-01,7927974.970861937
2016-03-02,7915661.982119374
2016-03-03,7912591.446683058
2016-03-04,7911832.870396743
2016-03-05,7903961.479381372
2016-03-06,7899171.61750781
2016-03-07,7898500.670002769
2016-03-08,7896313.606484693
2016-03-09,7897580.3829027545
2016-03-10,7893024.860379492
2016-03-11,7894531.456058215
2016-03-12,7896420.4021041095
2016-03-13,7897098.585440978
2016-03-14,7897264.602849622
2016-03-15,7897795.646689497
2016-03-16,7898478.35378482
2016-03-17,7899984.127631978
2016-03-18,7901454.81408589
2016-03-19,7902714.1968062185
2016-03-20,7906347.108795079
2016-03-21,7907135.564051737
2016-03-22,7905115.6815118035
2016-03-23,7907970.9418624155
2016-03-24,7911231.76180173
2016-03-25,7913159.361851059
2016-03-26,7914777.6138117425
2016-03-27,7917517.474963597
2016-03-28,7920861.290119676
2016-03-29,7923986.029655159
2016-03-30,7926550.302649984
2016-03-31,7927180.461943924
2016-04-01,7927981.527651226
2016-04-02,7930125.476872895
2016-04-03,7933304.686285788
2016-04-04,7936777.814550796
2016-04-05,7939659.659874369
2016-04-06,7942138.820309735
2016-04-07,7936991.932241258
2016-04-08,7935693.121353602
2016-04-09,7939752.666730861
2016-04-10,7943475.723107106
2016-04-11,7943111.688511859
2016-04-12,7944555.562567915
2016-04-13,7946875.423628288
2016-04-14,7951508.448524378
2016-04-15,7955406.108425748
2016-04-16,7958898.956309078
2016-04-17,7962644.457978875
2016-04-18,7966397.908510379
2016-04-19,7970155.664268449
2016-04-20,7973678.301923796
2016-04-21,7977136.382363884
2016-04-22,7980109.00102434
2016-04-23,7982696.401577054
2016-04-24,7984701.802636578
2016-04-25,7984817.857939326
2016-04-26,7984543.820282693
2016-04-27,7986626.129705692
2016-04-28,7988706.961402731
2016-04-29,7991247.12322679
2016-04-30,7994359.883575247
2016-05-01,7998310.116219893
2016-05-02,8002114.588853874
2016-05-03,8006980.487447597
2016-05-04,8011473.855105822
2016-05-05,8015005.690849384
2016-05-06,8019217.303715071
2016-05-07,8018895.655966472
2016-05-08,8023675.679259026
2016-05-09,8028034.225476176
2016-05-10,8029938.108102314
2016-05-11,8031361.603869524
2016-05-12,8033418.936773617
2016-05-13,8036354.861947494
2016-05-14,8037893.977506501
2016-05-15,8041218.453928663
2016-05-16,8044666.68101544
2016-05-17,8038788.838687429
2016-05-18,8019661.334980924
2016-05-19,8020910.552228609
2016-05-20,8018808.5805742545
2016-05-21,8018934.3872906
2016-05-22,8023844.354253634
2016-05-23,8028934.915383901
2016-05-24,8032091.600778993
2016-05-25,8033540.805025118
2016-05-26,8035488.735810679
2016-05-27,8021828.748163212
2016-05-28,8019592.692147397
2016-05-29,8019798.814798734
2016-05-30,8018460.814668914
2016-05-31,8019005.069876393
2016-06-01,8019108.725892557
2016-06-02,8016323.710154291
2016-06-03,8015295.561782098
2016-06-04,8017987.214153637
2016-06-05,8021692.229971267
2016-06-06,8024649.167964546
2016-06-07,8022699.942612395
2016-06-08,8023587.8771763025
2016-06-09,8026582.348762523
2016-06-10,8029032.551166518
2016-06-11,8031526.92300468
2016-06-12,8031503.184923665
2016-06-13,8021302.4770272905
2016-06-14,8017723.076448047
2016-06-15,8012203.300042734
2016-06-16,8006227.9422907485
2016-06-17,8002394.686271486
2016-06-18,8003813.599578859
2016-06-19,8007496.988678212
2016-06-20,8009998.234728956
2016-06-21,8007398.2637472795
2016-06-22,8007564.281798457
2016-06-23,8008548.492488788
2016-06-24,8011080.100189535
2016-06-25,8013768.308834958
2016-06-26,8011002.41968454
2016-06-27,8014500.191290049
2016-06-28,8017663.647897417
2016-06-29,8021868.5959331235
2016-06-30,8022637.792156931
2016-07-01,8022132.576632989
2016-07-02,8025451.226504853
2016-07-03,8029423.9219457535
2016-07-04,8034199.865220242
2016-07-05,8035350.373509669
2016-07-06,8038916.019259829
2016-07-07,8041076.36604614
2016-07-08,8042562.534682353
2016-07-09,8040149.384011327
2016-07-10,8040490.137216452
2016-07-11,8037568.913027722
2016-07-12,8036567.142540413
2016-07-13,8039339.165414883
2016-07-14,8042466.696419933
2016-07-15,8045625.586382332
2016-07-16,8049573.155958681
2016-07-17,8053301.793440066
2016-07-18,8055509.109385819
2016-07-19,8055631.347382483
2016-07-20,8057499.4150449475
2016-07-21,8060016.086110884
2016-07-22,8062790.174205026
2016-07-23,8064625.352401832
2016-07-24,8067131.858811334
2016-07-25,8067136.8403862
2016-07-26,8069283.990041113
2016-07-27,8070264.69855918
2016-07-28,8072915.400496181
2016-07-29,8075213.524860649
2016-07-30,8077110.3498445945
2016-07-31,8078596.472832546
2016-08-01,8081876.075062395
2016-08-02,8082402.794044873
2016-08-03,8081723.758017526
2016-08-04,8081403.648820399
2016-08-05,8079115.417379675
2016-08-06,8082731.857606103
2016-08-07,8084209.08695004
2016-08-08,8087607.215079223
2016-08-09,8090394.82673799
2016-08-10,8093258.996293046
2016-08-11,8095932.086391008
2016-08-12,8099709.985803502
2016-08-13,8104099.283819773
2016-08-14,8108202.643700527
2016-08-15,8111816.814345018
2016-08-16,8112606.946742613
2016-08-17,8114633.092353203
2016-08-18,8117580.115554727
2016-08-19,8118693.611069452
2016-08-20,8111123.443993925
2016-08-21,8113383.9512389805
2016-08-22,8117381.283216577
2016-08-23,8120499.222888749
2016-08-24,8123610.565902748
2016-08-25,8123413.19072711
2016-08-26,8117921.676352832
2016-08-27,8120587.401536906
2016-08-28,8124856.983579805
2016-08-29,8127867.656047111
2016-08-30,8129502.436634399
2016-08-31,8128006.063047814
2016-09-01,8126894.402584755
2016-09-02,8129814.501901046
2016-09-03,8133049.099094264
2016-09-04,8136146.856712693
2016-09-05,8139710.583329984
2016-09-06,8142072.383890632
2016-09-07,8144796.714124785
2016-09-08,8147573.561601243
2016-09-09,8149039.511347662
2016-09-10,8151569.092003249
2016-09-11,8154939.411951824
2016-09-12,8157653.85813168
2016-09-13,8158930.214353912
2016-09-14,8157882.356540426
2016-09-15,8160959.978073557
2016-09-16,8163407.0089448085
2016-09-17,8165614.749664874
2016-09-18,8169068.759153758
2016-09-19,8171621.057903916
2016-09-20,8172773.301238945
2016-09-21,8172159.462521377
2016-09-22,8175216.361495288
2016-09-23,8178156.7768166
2016-09-24,8180266.451643663
2016-09-25,8179652.155308002
2016-09-26,8179952.114737263
2016-09-27,8182355.863042125
2016-09-28,8185134.988886476
2016-09-29,8188064.854875542
2016-09-30,8191170.0397729585
2016-10-01,8195071.136898873
2016-10-02,8198939.05671682
2016-10-03,8201288.277610143
2016-10-04,8203061.8851100905
2016-10-05,8201302.587743755
2016-10-06,8204660.500213036
2016-10-07,8207681.741353533
2016-10-08,8210895.641479054
2016-10-09,8215091.055566592
2016-10-10,8217891.047453244
2016-10-11,8219015.98330207
2016-10-12,8218849.04029608
2016-10-13,8217185.18699364
2016-10-14,8219005.182123534
2016-10-15,8221723.744406728
2016-10-16,8224759.294714826
2016-10-17,8223818.453840338
2016-10-18,8220404.734826914
2016-10-19,8219310.593749108
2016-10-20,8220310.550987622
2016-10-21,8221677.368060393
2016-10-22,8220780.116721757
2016-10-23,8223119.298373019
2016-10-24,8224717.620060436
2016-10-25,8222137.327341569
2016-10-26,8222582.015999289
2016-10-27,8221010.101003726
2016-10-28,8221815.953105218
2016-10-29,8223587.106521027
2016-10-30,8226085.721822119
2016-10-31,8228906.873411758
2016-11-01,8230267.389614296
2016-11-02,8231082.492600383
2016-11-03,8233078.017561344
2016-11-04,8234125.033757358
2016-11-05,8236740.878143677
2016-11-06,8240119.293433453
2016-11-07,8243497.310617283
2016-11-08,8244312.785624719
2016-11-09,8242646.397842736
2016-11-10,8243777.277013561
2016-11-11,8243810.89811163
2016-11-12,8246258.380146191
2016-11-13,8249828.759038191
2016-11-14,8252396.567474276
2016-11-15,8253451.372984336
2016-11-16,8253581.581848503
2016-11-17,8248961.503562839
2016-11-18,8247604.859400382
2016-11-19,8248765.878249875
2016-11-20,8251316.887976644
2016-11-21,8251972.859991197
2016-11-22,8251740.979073628
2016-11-23,8247315.3249944905
2016-11-24,8238038.902925747
2016-11-25,8234115.972669882
2016-11-26,8235645.615057348
2016-11-27,8238757.220042995
2016-11-28,8239110.187165436
2016-11-29,8241575.769616862
2016-11-30,8243039.440926838
2016-12-01,8243953.3561497545
2016-12-02,8242784.628809196
2016-12-03,8235932.983625911
2016-12-04,8226406.142964328
2016-12-05,8229148.674784431
2016-12-06,8229428.607892065
2016-12-07,8232161.071225709
2016-12-08,8233593.7054767925
2016-12-09,8233290.336919597
2016-12-10,8234714.916887899
2016-12-11,8236056.44503871
2016-12-12,8238780.363582938
2016-12-13,8241002.933071819
2016-12-14,8239698.032090373
2016-12-15,8239783.2604249725
2016-12-16,8239227.780113905
2016-12-17,8238346.692034757
2016-12-18,8238747.27936908
2016-12-19,8238980.853024415
2016-12-20,8238934.781821547
2016-12-21,8236020.060578593
2016-12-22,8223257.892196193
2016-12-23,8216601.354490262
2016-12-24,8212738.501737011
2016-12-25,8213168.851116485
2016-12-26,8215022.401918143
2016-12-27,8215461.583117949
2016-12-28,8208017.880566511
2016-12-29,8203587.458219919
2016-12-30,8199864.316307272
2016-12-31,8200148.544077377
2017-01-01,8202599.35750808
2017-01-02,8200169.560343919
2017-01-03,8198622.764696072
2017-01-04,8196040.378502213
2017-01-05,8184429.98090655
2017-01-06,8166619.567556631
2017-01-07,8165316.374565241
2017-01-08,8166700.801758613
2017-01-09,8167228.181877212
2017-01-10,8167214.257622446
2017-01-11,8166291.637638456
2017-01-12,8163620.473357156
2017-01-13,8164950.9907234525
2017-01-14,8166355.595147394
2017-01-15,8170004.987539961
2017-01-16,8172905.082987709
2017-01-17,8174858.777897574
2017-01-18,8176496.860000492
2017-01-19,8179505.952322781
2017-01-20,8183484.991269896
2017-01-21,8188042.281493077
2017-01-22,8191193.3363823565
2017-01-23,8193040.200179223
2017-01-24,8193068.562076548
2017-01-25,8193030.430381473
2017-01-26,8194337.909801312
2017-01-27,8196786.319018234
2017-01-28,8199778.206706818
2017-01-29,8191204.617660385
2017-01-30,8190932.286520317
2017-01-31,8191923.454309025
2017-02-01,8195108.606677746
2017-02-02,8198057.308688263
2017-02-03,8194956.910169859
2017-02-04,8193101.046043669
2017-02-05,8194624.154634276
2017-02-06,8195483.551992977
2017-02-07,8190222.725347455
2017-02-08,8188688.126720468
2017-02-09,8189353.538458888
2017-02-10,8185977.221457876
2017-02-11,8187041.979207836
2017-02-12,8190622.210046528
2017-02-13,8191464.307212508
2017-02-14,8192997.8428692585
2017-02-15,8195306.71895677
2017-02-16,8198438.902428754
2017-02-17,8199489.117007251
2017-02-18,8199507.277147829
2017-02-19,8201410.427278587
2017-02-20,8202706.673989393
2017-02-21,8202477.740323356
2017-02-22,8201906.821259193
2017-02-23,8198651.657060882
2017-02-24,8187667.836440494
2017-02-25,8186632.414258291
2017-02-26,8190585.854995078
2017-02-27,8192888.498419616
2017-02-28,8194538.180395012
2017-03-01,8195906.362348324
2017-03-02,8195788.83757029
2017-03-03,8190438.615355956
2017-03-04,8185173.894037935
2017-03-05,8186350.145361548
2017-03-06,8186855.94117618
2017-03-07,8185008.580622855
2017-03-08,8184110.278464898
2017-03-09,8182818.358678571
2017-03-10,8181499.287640499
2017-03-11,8178315.989994019
2017-03-12,8180805.748472945
2017-03-13,8181834.5199659765
2017-03-14,8174219.233398245
2017-03-15,8174428.389698155
2017-03-16,8171279.139001562
2017-03-17,8163290.765770567
2017-03-18,8156821.760031179
2017-03-19,8148039.55869407
2017-03-20,8143471.320192938
2017-03-21,8140837.155589175
2017-03-22,8139171.02811701
2017-03-23,8135915.631832841
2017-03-24,8127788.66443667
2017-03-25,8080640.244861493
2017-03-26,8073183.32349211
2017-03-27,8072106.726108969
2017-03-28,8070041.742072243
2017-03-29,8068522.0261979895
2017-03-30,8068637.331291246
2017-03-31,8067634.595663578
2017-04-01,8063592.933340692
2017-04-02,8064939.174493085
2017-04-03,8064258.207234393
2017-04-04,8064617.339921525
2017-04-05,8065916.865545481
2017-04-06,8066994.80323692
2017-04-07,8062345.284650299
2017-04-08,8061981.657929771
2017-04-09,8064135.968353024
2017-04-10,8065172.907115069
2017-04-11,8067357.272316933
2017-04-12,8068480.907880671
2017-04-13,8065561.847381796
2017-04-14,8065413.710392442
2017-04-15,8064358.815150902
2017-04-16,8067418.679916388
2017-04-17,8067883.1837787265
2017-04-18,8068363.852590045
2017-04-19,8068991.41637636
2017-04-20,8069716.635117058
2017-04-21,8072032.286292741
2017-04-22,8075211.611756946
2017-04-23,8078378.648625823
2017-04-24,8079768.367024056
2017-04-25,8078194.282450537
2017-04-26,8079459.65552112
2017-04-27,8080508.639004739
2017-04-28,8075959.342726645
2017-04-29,8072705.08711077
2017-04-30,8073368.536674249
2017-05-01,8065519.459958773
2017-05-02,8054489.415451686
2017-05-03,8052011.727543245
2017-05-04,8050003.568017096
2017-05-05,8042967.941065535
2017-05-06,8036444.959454751
2017-05-07,8038366.045484387
2017-05-08,8037595.029037177
2017-05-09,8032319.461122681
2017-05-10,8027494.821433901
2017-05-11,8025831.976729164
2017-05-12,8011847.649382585
2017-05-13,8012107.412120056
2017-05-14,8013700.079421407
2017-05-15,8014553.776765585
2017-05-16,8014037.863221809
2017-05-17,8011992.603956255
2017-05-18,8009917.934086052
2017-05-19,8008433.266106476
2017-05-20,8005585.298913809
2017-05-21,8005156.531898419
2017-05-22,7999568.403540555
2017-05-23,7990769.041585035
2017-05-24,7978699.194807314
2017-05-25,7963646.557419953
2017-05-26,7942438.721744147
2017-05-27,7938713.588553789
2017-05-28,7938281.987385308
2017-05-29,7937738.5348650385
2017-05-30,7936172.505597849
2017-05-31,7924858.98876473
2017-06-01,7922136.218635913
2017-06-02,7919870.792315049
2017-06-03,7921336.980441569
2017-06-04,7922847.209108458
2017-06-05,7921194.510887097
2017-06-06,7918903.005495533
2017-06-07,7918658.505710796
2017-06-08,7918654.393471925
2017-06-09,7916112.118282165
2017-06-10,7904305.749289619
2017-06-11,7897052.1067211535
2017-06-12,7890786.874557936
2017-06-13,7837841.635126049
2017-06-14,7823512.575833412
2017-06-15,7818767.461708725
2017-06-16,7809401.446453687
2017-06-17,7809320.827910351
2017-06-18,7808231.730200683
2017-06-19,7802237.014972159
2017-06-20,7799520.41997134
2017-06-21,7796424.636139918
2017-06-22,7795408.624773164
2017-06-23,7794025.940301965
2017-06-24,7794812.57664044
2017-06-25,7795620.284200801
2017-06-26,7795845.793921384
2017-06-27,7796119.097035795
2017-06-28,7795464.36240892
2017-06-29,7793333.395521886
2017-06-30,7790811.582472753
2017-07-01,7790733.524239185
2017-07-02,7792175.686893804
2017-07-03,7791023.310447534
2017-07-04,7789957.729826765
2017-07-05,7787907.9051093245
2017-07-06,7784186.575382839
2017-07-07,7781835.7890068665
2017-07-08,7782723.024236263
2017-07-09,7781927.493400045
2017-07-10,7784867.118013316
2017-07-11,7786268.54043193
2017-07-12,7786933.940479359
2017-07-13,7787672.010807716
2017-07-14,7787325.156049059
2017-07-15,7785438.454184167
2017-07-16,7786616.288026739
2017-07-17,7784968.85473288
2017-07-18,7777527.662506255
2017-07-19,7778191.870625276
2017-07-20,7777707.375575451
2017-07-21,7776560.794199462
2017-07-22,7776718.677430599
2017-07-23,7778921.646490824
2017-07-24,7778995.912199963
2017-07-25,7748728.720131588
2017-07-26,7736988.624846239
2017-07-27,7732826.508468245
2017-07-28,7721067.447560132
2017-07-29,7691936.653228842
2017-07-30,7636636.080658664
2017-07-31,7577337.8801412
2017-08-01,7515527.232951101
2017-08-02,7503322.684337318
2017-08-03,7481167.689546636
2017-08-04,7457115.7476955755
2017-08-05,7417169.73470583
2017-08-06,7384114.450193812
2017-08-07,7370163.33896093
2017-08-08,7358183.883535771
2017-08-09,7342634.911016134
2017-08-10,7337886.798010725
2017-08-11,7333991.788992849
2017-08-12,7328347.198244599
2017-08-13,7321110.581733706
2017-08-14,7316633.034343268
2017-08-15,7312322.904479044
2017-08-16,7310483.981398249
2017-08-17,7307421.87931576
2017-08-18,7301715.798875979
2017-08-19,7292091.737771161
2017-08-20,7280927.474480915
2017-08-21,7270874.382685872
2017-08-22,7264508.711311476
2017-08-23,7254164.856715653
2017-08-24,7247063.190542162
2017-08-25,7243554.0177644985
2017-08-26,7239989.695747813
2017-08-27,7238762.816295509
2017-08-28,7236912.842556884
2017-08-29,7232886.3668201985
2017-08-30,7222533.229094994
2017-08-31,7220909.327568986
2017-09-01,7216392.45687216
2017-09-02,7214127.289232677
