t,distribution_herfindahl
2012-05-24,0.00381273301801556
2012-05-25,0.00384428704887404
2012-05-26,0.00384889268778539
2012-05-27,0.00384798480673249
2012-05-28,0.00386360505688312
2012-05-29,0.00389697290828788
2012-05-30,0.00391606475366772
2012-05-31,0.00380006815806259
2012-06-01,0.00394814557912807
2012-06-02,0.00393355480582102
2012-06-03,0.00393275875130859
2012-06-04,0.00370502295828438
2012-06-05,0.00369526797689667
2012-06-06,0.00371264149447375
2012-06-07,0.00370509483229634
2012-06-08,0.00377991254668799
2012-06-09,0.00365432554631804
2012-06-10,0.00365267557624928
2012-06-11,0.00367205167951485
2012-06-12,0.00365374404336942
2012-06-13,0.00367070438654017
2012-06-14,0.0036557628950748
2012-06-15,0.00369721564855383
2012-06-16,0.00373860697633874
2012-06-17,0.00369622869175593
2012-06-18,0.0037054797203091
2012-06-19,0.00368348947699438
2012-06-20,0.00376230317844564
2012-06-21,0.00378887571743347
2012-06-22,0.00378185743246989
2012-06-23,0.00376805390449174
2012-06-24,0.00377858163607829
2012-06-25,0.00377030285375806
2012-06-26,0.00376301916297855
2012-06-27,0.00390086262661008
2012-06-28,0.00394747019885787
2012-06-29,0.00393663026939001
2012-06-30,0.00393428039632109
2012-07-01,0.00393560188560887
2012-07-02,0.00393533625009761
2012-07-03,0.00390960984312056
2012-07-04,0.00410389474921137
2012-07-05,0.00410671776815709
2012-07-06,0.00416927607229184
2012-07-07,0.0041688825501491
2012-07-08,0.00416824449142743
2012-07-09,0.00416736253057675
2012-07-10,0.00423801292887829
2012-07-11,0.00431212573132967
2012-07-12,0.00436245529523328
2012-07-13,0.00435149485520759
2012-07-14,0.00435115618641838
2012-07-15,0.00434435814331021
2012-07-16,0.00433650137569219
2012-07-17,0.00364661052911358
2012-07-18,0.00365905393554307
2012-07-19,0.00363288404102238
2012-07-20,0.00362497687057614
2012-07-21,0.00361487660838114
2012-07-22,0.00359011307253564
2012-07-23,0.00358779356100341
2012-07-24,0.00357812589616161
2012-07-25,0.00366821488724225
2012-07-26,0.00365874768633261
2012-07-27,0.00369506348132152
2012-07-28,0.00368780272844538
2012-07-29,0.00367195179495431
2012-07-30,0.00366714384243599
2012-07-31,0.0036990847436812
2012-08-01,0.00376896294185887
2012-08-02,0.00385761544511783
2012-08-03,0.00385020766382369
2012-08-04,0.00388437737141771
2012-08-05,0.00387310531557518
2012-08-06,0.00390508321808267
2012-08-07,0.00390194689748407
2012-08-08,0.00397181304512293
2012-08-09,0.00395422889463882
2012-08-10,0.00395350246758347
2012-08-11,0.00394759235623387
2012-08-12,0.0039396337996561
2012-08-13,0.00394207762632829
2012-08-14,0.00401700185981412
2012-08-15,0.00400717858069234
2012-08-16,0.00406185095442984
2012-08-17,0.00406147822230498
2012-08-18,0.00399673443020985
2012-08-19,0.00314318236011184
2012-08-20,0.00311087705949592
2012-08-21,0.0030633286221005
2012-08-22,0.00303407874204288
2012-08-23,0.00304117684772405
2012-08-24,0.00304811008365051
2012-08-25,0.00307967359300324
2012-08-26,0.00310978008037256
2012-08-27,0.00239236893369573
2012-08-28,0.00240078795276895
2012-08-29,0.00242841555777372
2012-08-30,0.00237867906678596
2012-08-31,0.00193074346063083
2012-09-01,0.00194710615277574
2012-09-02,0.00195551760152509
2012-09-03,0.00198211741136796
2012-09-04,0.00198349882811008
2012-09-05,0.00198857401779808
2012-09-06,0.00206421252201222
2012-09-07,0.00217063492594104
2012-09-08,0.00225054270983073
2012-09-09,0.00218315637825668
2012-09-10,0.00226296797536174
2012-09-11,0.00240763288301946
2012-09-12,0.00245760709062511
2012-09-13,0.00253095756310675
2012-09-14,0.00265966119430134
2012-09-15,0.00265671238499724
2012-09-16,0.00270795462872837
2012-09-17,0.00284073784423852
2012-09-18,0.002995123107182
2012-09-19,0.00315440404372451
2012-09-20,0.00306435514835973
2012-09-21,0.00288086223239436
2012-09-22,0.00295298367236291
2012-09-23,0.00301131085011496
2012-09-24,0.00259222508540268
2012-09-25,0.00229137470324152
2012-09-26,0.00211005194825612
2012-09-27,0.00182863685582813
2012-09-28,0.0015968160696551
2012-09-29,0.00140362857627731
2012-09-30,0.00128845269077984
2012-10-01,0.00132905290846738
2012-10-02,0.00126453644358193
2012-10-03,0.00123711567917698
2012-10-04,0.00124252280438902
2012-10-05,0.00124283831175704
2012-10-06,0.00124308851519334
2012-10-07,0.00124367116846837
2012-10-08,0.00124313795315118
2012-10-09,0.00125095215053532
2012-10-10,0.00124582604559042
2012-10-11,0.00124325411524916
2012-10-12,0.00124594484621216
2012-10-13,0.0012441108230664
2012-10-14,0.00125079306649785
2012-10-15,0.00125161860658823
2012-10-16,0.0012504414124347
2012-10-17,0.00124584906174423
2012-10-18,0.00125381204863545
2012-10-19,0.00126290738627449
2012-10-20,0.00125076552058184
2012-10-21,0.00127817064761297
2012-10-22,0.00133619521854562
2012-10-23,0.00132423910201777
2012-10-24,0.00130775860009023
2012-10-25,0.00134104024121257
2012-10-26,0.0013472287423313
2012-10-27,0.0013462717203507
2012-10-28,0.0013395256980518
2012-10-29,0.00133598697269166
2012-10-30,0.00132049420587874
2012-10-31,0.00134333037398372
2012-11-01,0.00134227080026673
2012-11-02,0.00133359613760972
2012-11-03,0.00132819257559366
2012-11-04,0.00132407404909372
2012-11-05,0.0013238777848976
2012-11-06,0.00131148313503989
2012-11-07,0.00130839553485821
2012-11-08,0.00131091365832501
2012-11-09,0.00130595885629419
2012-11-10,0.00130415707608665
2012-11-11,0.00130106086641225
2012-11-12,0.00130577362236718
2012-11-13,0.00130372105491551
2012-11-14,0.00130167670720917
2012-11-15,0.00130613624670012
2012-11-16,0.00131592319352427
2012-11-17,0.00131665936557381
2012-11-18,0.00131935188520189
2012-11-19,0.00132743926759191
2012-11-20,0.00132511356825297
2012-11-21,0.00133530117378602
2012-11-22,0.00134620607952713
2012-11-23,0.00135383316388728
2012-11-24,0.00137670974464569
2012-11-25,0.00138292832587254
2012-11-26,0.00134451726636285
2012-11-27,0.00129698233150658
2012-11-28,0.00130340693134739
2012-11-29,0.00130088751026364
2012-11-30,0.00131156272372577
2012-12-01,0.00131363541722026
2012-12-02,0.0013232739125342
2012-12-03,0.00130682999721571
2012-12-04,0.00127911626190799
2012-12-05,0.00127437521069237
2012-12-06,0.00127946139703316
2012-12-07,0.00128190318391705
2012-12-08,0.00128471840339561
2012-12-09,0.001286371363784
2012-12-10,0.00129048364717651
2012-12-11,0.0012932520462942
2012-12-12,0.0012740750550468
2012-12-13,0.00128349464120234
2012-12-14,0.00126402956389783
2012-12-15,0.0012645601232014
2012-12-16,0.00125800037308834
2012-12-17,0.00124924246730003
2012-12-18,0.00127244099019457
2012-12-19,0.00127419198494705
2012-12-20,0.0012657563292783
2012-12-21,0.00124981418112749
2012-12-22,0.0012508189428017
2012-12-23,0.00123939106614958
2012-12-24,0.00125464840793922
2012-12-25,0.00125632367867378
2012-12-26,0.0012582858200981
2012-12-27,0.00126406304644004
2012-12-28,0.00126006267186978
2012-12-29,0.00125045282552286
2012-12-30,0.00124867155411156
2012-12-31,0.00123722070486805
2013-01-01,0.00122635806376592
2013-01-02,0.00122434166328012
2013-01-03,0.0012282628829136
2013-01-04,0.00121981103887934
2013-01-05,0.00121729542091618
2013-01-06,0.00121807695402265
2013-01-07,0.00122447085810407
2013-01-08,0.00120114742091381
2013-01-09,0.0012039843497065
2013-01-10,0.00120161036363367
2013-01-11,0.00120415537808814
2013-01-12,0.00120064908657022
2013-01-13,0.00120213847798357
2013-01-14,0.00121113816004594
2013-01-15,0.00120831441951309
2013-01-16,0.00121749132473935
2013-01-17,0.00119798208560801
2013-01-18,0.00119756317089655
2013-01-19,0.00119332602870661
2013-01-20,0.00120516991577779
2013-01-21,0.00120993533930136
2013-01-22,0.00121862456600285
2013-01-23,0.0012123796676602
2013-01-24,0.00122054052377195
2013-01-25,0.00121803360872285
2013-01-26,0.00123341390836114
2013-01-27,0.00125812766418846
2013-01-28,0.00127351487269734
2013-01-29,0.00129370140556408
2013-01-30,0.00130688766117491
2013-01-31,0.0012691179214637
2013-02-01,0.00120971722083965
2013-02-02,0.00121283294328107
2013-02-03,0.00121477701429058
2013-02-04,0.00121239845216481
2013-02-05,0.00120824869585718
2013-02-06,0.00120620596192555
2013-02-07,0.00120842043770775
2013-02-08,0.00119965483720731
2013-02-09,0.00120651039631213
2013-02-10,0.00121741041746492
2013-02-11,0.00123414695240239
2013-02-12,0.0012386339140352
2013-02-13,0.00124238710706303
2013-02-14,0.00124310321432703
2013-02-15,0.00123555661271736
2013-02-16,0.00123447576049543
2013-02-17,0.00123188950055085
2013-02-18,0.00123198696774318
2013-02-19,0.00123103752829267
2013-02-20,0.00124231655534279
2013-02-21,0.00123288199500644
2013-02-22,0.00123587044922722
2013-02-23,0.00123461149665678
2013-02-24,0.00123955280970901
2013-02-25,0.0012340973526116
2013-02-26,0.00123807271492192
2013-02-27,0.00124235583702523
2013-02-28,0.00121943264431488
2013-03-01,0.00121213228634667
2013-03-02,0.00121157773647078
2013-03-03,0.00121389121938265
2013-03-04,0.00121481888077409
2013-03-05,0.00120838115211187
2013-03-06,0.00121759718136003
2013-03-07,0.00121559973933697
2013-03-08,0.00120848156002825
2013-03-09,0.0012189342581007
2013-03-10,0.00122652076616095
2013-03-11,0.00122420294699027
2013-03-12,0.00122694879380301
2013-03-13,0.00122111971874608
2013-03-14,0.00120215882613515
2013-03-15,0.00118990662012979
2013-03-16,0.00118858007134276
2013-03-17,0.00119200963620527
2013-03-18,0.00120313605618572
2013-03-19,0.00120758731427275
2013-03-20,0.0012014306297031
2013-03-21,0.00119137799795575
2013-03-22,0.00120337149614306
2013-03-23,0.00120761989759629
2013-03-24,0.00121152374087723
2013-03-25,0.00120217854102962
2013-03-26,0.00120424661377512
2013-03-27,0.00121710603546793
2013-03-28,0.0012120859583814
2013-03-29,0.00122568107002906
2013-03-30,0.00127306138239462
2013-03-31,0.00124943897994691
2013-04-01,0.00126912199686985
2013-04-02,0.00127671582401097
2013-04-03,0.00129077129650312
2013-04-04,0.00127710007485219
2013-04-05,0.00128950816337702
2013-04-06,0.00128613972487463
2013-04-07,0.00129657828192619
2013-04-08,0.00131814562645499
2013-04-09,0.00130275428531176
2013-04-10,0.00129583780907389
2013-04-11,0.00134911525064957
2013-04-12,0.00137864999715805
2013-04-13,0.0013938742160147
2013-04-14,0.0013871799925172
2013-04-15,0.00151725588878481
2013-04-16,0.00159256788819317
2013-04-17,0.0016224131708329
2013-04-18,0.0016161925315934
2013-04-19,0.00167530908040737
2013-04-20,0.0016893527870436
2013-04-21,0.00168571629495972
2013-04-22,0.00167396220350561
2013-04-23,0.00169276301380539
2013-04-24,0.0016993046132089
2013-04-25,0.00172299296898821
2013-04-26,0.00169163401359143
2013-04-27,0.00172650041215163
2013-04-28,0.00170068977642039
2013-04-29,0.0016330380777227
2013-04-30,0.00158543463565557
2013-05-01,0.00168535825378873
2013-05-02,0.00170810406145029
2013-05-03,0.00161387784218903
2013-05-04,0.00161857892977053
2013-05-05,0.00163486321283259
2013-05-06,0.00160084868548374
2013-05-07,0.00162117383273121
2013-05-08,0.0016217405974282
2013-05-09,0.00158879879729251
2013-05-10,0.00158667203629907
2013-05-11,0.0015992061252173
2013-05-12,0.00157428399861036
2013-05-13,0.00155616896268297
2013-05-14,0.00151751790959476
2013-05-15,0.00145286544797473
2013-05-16,0.00136068468980204
2013-05-17,0.00133913423812996
2013-05-18,0.00133072196645854
2013-05-19,0.00131851181726943
2013-05-20,0.00130994955560657
2013-05-21,0.001303572057739
2013-05-22,0.00129560270351357
2013-05-23,0.00129283495151565
2013-05-24,0.0012856452406184
2013-05-25,0.00127693431432027
2013-05-26,0.00127683838448141
2013-05-27,0.00128521964304319
2013-05-28,0.00127750989382092
2013-05-29,0.00127202896049214
2013-05-30,0.00127013829321715
2013-05-31,0.00126562814896942
2013-06-01,0.0012664383152917
2013-06-02,0.00126388619137657
2013-06-03,0.00126765207009697
2013-06-04,0.00127082530370103
2013-06-05,0.00126734252892789
2013-06-06,0.00125920777131304
2013-06-07,0.00127390488197805
2013-06-08,0.00127149415480495
2013-06-09,0.00128787595044116
2013-06-10,0.00127797092750767
2013-06-11,0.00127975730512971
2013-06-12,0.00128315412385559
2013-06-13,0.00128128726554206
2013-06-14,0.0012855447615455
2013-06-15,0.00128526129136511
2013-06-16,0.00128221102505106
2013-06-17,0.00131055147112828
2013-06-18,0.00129280727967005
2013-06-19,0.00128540202526889
2013-06-20,0.00128332209657898
2013-06-21,0.00128013554219591
2013-06-22,0.00127669573154257
2013-06-23,0.00127454543401934
2013-06-24,0.00127419796220899
2013-06-25,0.00127592895818925
2013-06-26,0.00126990893180522
2013-06-27,0.0012680932948667
2013-06-28,0.00126859572080746
2013-06-29,0.00126932606280453
2013-06-30,0.00127127024185415
2013-07-01,0.00128139031048477
2013-07-02,0.0012981619014493
2013-07-03,0.00130669166651155
2013-07-04,0.00130852715217395
2013-07-05,0.00132323524044255
2013-07-06,0.00133326718657251
2013-07-07,0.00132439201209384
2013-07-08,0.00133052883285558
2013-07-09,0.00132441147623657
2013-07-10,0.00132226476670904
2013-07-11,0.00132146213786643
2013-07-12,0.0013226818381517
2013-07-13,0.00131744813824376
2013-07-14,0.00131012817100731
2013-07-15,0.00131284630913903
2013-07-16,0.0013303276096662
2013-07-17,0.00133540388735368
2013-07-18,0.00132922141141148
2013-07-19,0.00133127606334568
2013-07-20,0.00133019596818357
2013-07-21,0.00132932694485779
2013-07-22,0.00132937426192726
2013-07-23,0.00132431925392548
2013-07-24,0.00132485239170411
2013-07-25,0.00132481057965164
2013-07-26,0.00132015887633493
2013-07-27,0.00131846503163923
2013-07-28,0.00131685606073483
2013-07-29,0.00132560848214061
2013-07-30,0.00132636461561362
2013-07-31,0.00133210759907264
2013-08-01,0.00132901998000783
2013-08-02,0.00133328828514402
2013-08-03,0.00130903830082
2013-08-04,0.00130751359064467
2013-08-05,0.0013017205410199
2013-08-06,0.0013027328345281
2013-08-07,0.00130542968599291
2013-08-08,0.00131493465507145
2013-08-09,0.00131217563450762
2013-08-10,0.00130536501443681
2013-08-11,0.00130607189064825
2013-08-12,0.00132926880222544
2013-08-13,0.00131537908432747
2013-08-14,0.0013146538156076
2013-08-15,0.00131140464043596
2013-08-16,0.00130694470469621
2013-08-17,0.00131663831233237
2013-08-18,0.0013124268964415
2013-08-19,0.00132143663239892
2013-08-20,0.00131060588816723
2013-08-21,0.00131127260802175
2013-08-22,0.0013195647567706
2013-08-23,0.0013188279871002
2013-08-24,0.00131998195643881
2013-08-25,0.00132286699483552
2013-08-26,0.00132494347488423
2013-08-27,0.0013231315072362
2013-08-28,0.00132419071987371
2013-08-29,0.00131121317058722
2013-08-30,0.00131279166654475
2013-08-31,0.00131061570499644
2013-09-01,0.00130432782502991
2013-09-02,0.00130361706884753
2013-09-03,0.0012919733564071
2013-09-04,0.00129500189907006
2013-09-05,0.00129118140780054
2013-09-06,0.00129290109745046
2013-09-07,0.00129312689002575
2013-09-08,0.00129133727162867
2013-09-09,0.00128677479528705
2013-09-10,0.00128635952268724
2013-09-11,0.00128575844101791
2013-09-12,0.00128462965476401
2013-09-13,0.0012831458643675
2013-09-14,0.00128458106583419
2013-09-15,0.00128097774391769
2013-09-16,0.00128026409840549
2013-09-17,0.00128081161108454
2013-09-18,0.00128171208793171
2013-09-19,0.00128642840188097
2013-09-20,0.00128774815979415
2013-09-21,0.00128560508378283
2013-09-22,0.00127248770793056
2013-09-23,0.00127586504781485
2013-09-24,0.0012722533093922
2013-09-25,0.00127194679329087
2013-09-26,0.00127211148392176
2013-09-27,0.00127271703397304
2013-09-28,0.00127206073034957
2013-09-29,0.00127422755608292
2013-09-30,0.00127290902966675
2013-10-01,0.00126449319376387
2013-10-02,0.00125829910092647
2013-10-03,0.00127478119377388
2013-10-04,0.00127461310335809
2013-10-05,0.00127551259919362
2013-10-06,0.00127399960003056
2013-10-07,0.00127468594069002
2013-10-08,0.00127661164999479
2013-10-09,0.00127784283796495
2013-10-10,0.00128037277064408
2013-10-11,0.00129051108805059
2013-10-12,0.00128846085868663
2013-10-13,0.00129227821928981
2013-10-14,0.00129087065600787
2013-10-15,0.00129042190899884
2013-10-16,0.0012859341050808
2013-10-17,0.00128589181861941
2013-10-18,0.00128392104282569
2013-10-19,0.0012937478814852
2013-10-20,0.00129343858523228
2013-10-21,0.00128199872998915
2013-10-22,0.00127500511457572
2013-10-23,0.00127489523663745
2013-10-24,0.00126915639451135
2013-10-25,0.00139421738158179
2013-10-26,0.00139964149455577
2013-10-27,0.00139625958889565
2013-10-28,0.00139387655158184
2013-10-29,0.00138493202087196
2013-10-30,0.00138502426211308
2013-10-31,0.00138453188764585
2013-11-01,0.00137792023683095
2013-11-02,0.00137453513289049
2013-11-03,0.00137757240251236
2013-11-04,0.00134411218281504
2013-11-05,0.0013458285179185
2013-11-06,0.00135049445623284
2013-11-07,0.00139511146635289
2013-11-08,0.00139372700115621
2013-11-09,0.00140259259272421
2013-11-10,0.00140405172466817
2013-11-11,0.00139904533148597
2013-11-12,0.00140163026799413
2013-11-13,0.00141114695548409
2013-11-14,0.00141857688421074
2013-11-15,0.00141748302261459
2013-11-16,0.00141731641887846
2013-11-17,0.001425259969026
2013-11-18,0.00142969854748015
2013-11-19,0.00143269475035366
2013-11-20,0.00143156097706323
2013-11-21,0.00143122854331567
2013-11-22,0.00142759338810403
2013-11-23,0.00142468183847876
2013-11-24,0.00142200404639992
2013-11-25,0.00142356587540907
2013-11-26,0.00136169502030274
2013-11-27,0.00136541888791261
2013-11-28,0.00138890025713895
2013-11-29,0.00148492924501399
2013-11-30,0.00148641444623148
2013-12-01,0.00149519819125928
2013-12-02,0.00149514835768765
2013-12-03,0.00149816710968157
2013-12-04,0.00151534042688315
2013-12-05,0.00141971717186719
2013-12-06,0.00140164540812925
2013-12-07,0.00140804594756299
2013-12-08,0.00140161374128929
2013-12-09,0.00140251979142965
2013-12-10,0.00140214366402043
2013-12-11,0.00133848545911375
2013-12-12,0.00133908160729796
2013-12-13,0.00134358407709285
2013-12-14,0.00133965841441846
2013-12-15,0.00134056159572965
2013-12-16,0.00135069520606084
2013-12-17,0.0013498063863304
2013-12-18,0.00135041636563558
2013-12-19,0.00134792510318199
2013-12-20,0.00135093448393096
2013-12-21,0.0014550624800755
2013-12-22,0.00146130049349636
2013-12-23,0.00145553835925697
2013-12-24,0.00145486639629876
2013-12-25,0.00140659533804113
2013-12-26,0.0014077424280453
2013-12-27,0.00140918537360549
2013-12-28,0.00140717143615696
2013-12-29,0.00140208248238764
2013-12-30,0.00140639676584338
2013-12-31,0.00140330880354487
2014-01-01,0.00141050871744258
2014-01-02,0.00141075865172037
2014-01-03,0.0014812709903228
2014-01-04,0.00147537700527801
2014-01-05,0.00147393615494762
2014-01-06,0.00147403172293652
2014-01-07,0.00147328925229033
2014-01-08,0.00145179439218179
2014-01-09,0.00145151532012497
2014-01-10,0.00145000457841014
2014-01-11,0.00145104806376997
2014-01-12,0.00145192160812625
2014-01-13,0.00143186240784889
2014-01-14,0.00142852882107636
2014-01-15,0.00143356686973757
2014-01-16,0.00142088723374596
2014-01-17,0.00139434070313833
2014-01-18,0.00139451344676391
2014-01-19,0.00139453658102042
2014-01-20,0.00139458887748409
2014-01-21,0.00139530555871811
2014-01-22,0.00139542585041797
2014-01-23,0.00139336407169871
2014-01-24,0.00138656150137676
2014-01-25,0.00138302710556584
2014-01-26,0.00138467861458053
2014-01-27,0.00136995798782109
2014-01-28,0.00136886143868214
2014-01-29,0.00136836931372767
2014-01-30,0.00135249459481566
2014-01-31,0.00135233708174569
2014-02-01,0.00134928663188003
2014-02-02,0.00134739521930327
2014-02-03,0.00134580073294804
2014-02-04,0.00135340503450836
2014-02-05,0.0013381688702059
2014-02-06,0.00135430627038797
2014-02-07,0.00135514132320969
2014-02-08,0.00135521477129148
2014-02-09,0.00135423189850249
2014-02-10,0.00135485133777228
2014-02-11,0.00135309775894358
2014-02-12,0.00135292161449556
2014-02-13,0.00135420754256813
2014-02-14,0.00135482910561724
2014-02-15,0.00135251101570735
2014-02-16,0.00135373529071068
2014-02-17,0.00135429681365757
2014-02-18,0.00135000236195256
2014-02-19,0.00134516280415515
2014-02-20,0.00134680887760211
2014-02-21,0.00134590151552486
2014-02-22,0.00134465506109072
2014-02-23,0.00134355789067408
2014-02-24,0.00134651736701858
2014-02-25,0.00135240653169606
2014-02-26,0.00134554464557792
2014-02-27,0.00134183366028437
2014-02-28,0.00131586088458319
2014-03-01,0.00131444911487947
2014-03-02,0.00131519732657667
2014-03-03,0.00131284099430385
2014-03-04,0.0013190777344497
2014-03-05,0.00132120202807654
2014-03-06,0.0013232466288057
2014-03-07,0.00105879992930322
2014-03-08,0.00104899616697295
2014-03-09,0.000997131023236843
2014-03-10,0.00096911745477628
2014-03-11,0.000968917412255879
2014-03-12,0.00097356388214139
2014-03-13,0.000980610153179365
2014-03-14,0.000986891460858626
2014-03-15,0.0010270612580511
2014-03-16,0.0010261728282628
2014-03-17,0.00102740854493449
2014-03-18,0.00102618163341156
2014-03-19,0.00103421915934693
2014-03-20,0.00104333686441598
2014-03-21,0.00104672573798395
2014-03-22,0.00104607905029242
2014-03-23,0.00104595132857515
2014-03-24,0.001044043129269
2014-03-25,0.00104185168035429
2014-03-26,0.00104121025226141
2014-03-27,0.00104368268248508
2014-03-28,0.00104981526027689
2014-03-29,0.00104928333360703
2014-03-30,0.00104947807400001
2014-03-31,0.00105439142324528
2014-04-01,0.00105627778644934
2014-04-02,0.00105852384965491
2014-04-03,0.00105679652566512
2014-04-04,0.00105364662260535
2014-04-05,0.00105260265428207
2014-04-06,0.00105363359771535
2014-04-07,0.00105498192794376
2014-04-08,0.00105328898669508
2014-04-09,0.00104990948011847
2014-04-10,0.00105507805494308
2014-04-11,0.001050621878842
2014-04-12,0.00105076049314167
2014-04-13,0.00105048578333121
2014-04-14,0.00105166536047908
2014-04-15,0.00105136076932887
2014-04-16,0.00104763427945563
2014-04-17,0.00104973312135142
2014-04-18,0.0010469110087737
2014-04-19,0.00104699758655766
2014-04-20,0.00104632278016221
2014-04-21,0.00104593847969129
2014-04-22,0.00104408137838728
2014-04-23,0.00105229204155311
2014-04-24,0.00105239352717867
2014-04-25,0.00105122910784804
2014-04-26,0.00105092030161165
2014-04-27,0.00105108132544429
2014-04-28,0.001052068579344
2014-04-29,0.00105345908652601
2014-04-30,0.00105210520339412
2014-05-01,0.00105244555995531
2014-05-02,0.00105087369142229
2014-05-03,0.0010507319875925
2014-05-04,0.00105132425296379
2014-05-05,0.00105205766422801
2014-05-06,0.00105063574311627
2014-05-07,0.0010497796999433
2014-05-08,0.0010501655146471
2014-05-09,0.0010495508474325
2014-05-10,0.00104975488498048
2014-05-11,0.00104778180629976
2014-05-12,0.00104814238571273
2014-05-13,0.0010471622279676
2014-05-14,0.00104672771357731
2014-05-15,0.00104805337701899
2014-05-16,0.00104845285057556
2014-05-17,0.00104754401802873
2014-05-18,0.00104758686873146
2014-05-19,0.00104970337193868
2014-05-20,0.00105091132834012
2014-05-21,0.00105048153822192
2014-05-22,0.001052019418515
2014-05-23,0.00104878448578126
2014-05-24,0.00104831070533475
2014-05-25,0.00104761926548356
2014-05-26,0.00104815738952391
2014-05-27,0.00105083156180561
2014-05-28,0.00105242200517382
2014-05-29,0.00105073976473031
2014-05-30,0.00105130868443908
2014-05-31,0.00105141317395245
2014-06-01,0.00105019955830067
2014-06-02,0.00105206792125462
2014-06-03,0.00105159529363872
2014-06-04,0.00105352552395249
2014-06-05,0.00105267103767442
2014-06-06,0.00105201254081051
2014-06-07,0.0010545768700033
2014-06-08,0.00105452211889546
2014-06-09,0.00105536746185475
2014-06-10,0.00104949667175978
2014-06-11,0.00103764140385591
2014-06-12,0.00102429782001183
2014-06-13,0.00102183735605558
2014-06-14,0.00102334007460747
2014-06-15,0.00102369123336479
2014-06-16,0.00102316420670952
2014-06-17,0.001022632599506
2014-06-18,0.00102293352664841
2014-06-19,0.00102227774083884
2014-06-20,0.00102218710874005
2014-06-21,0.00102257948501689
2014-06-22,0.00102291509346172
2014-06-23,0.0010130306142488
2014-06-24,0.00100080362460059
2014-06-25,0.00100074752686311
2014-06-26,0.000999203328293386
2014-06-27,0.000999830851748174
2014-06-28,0.000999864024384319
2014-06-29,0.000998469405734792
2014-06-30,0.00100041996606645
2014-07-01,0.00100838610639733
2014-07-02,0.00100788414387367
2014-07-03,0.00100612576656771
2014-07-04,0.00100610989384136
2014-07-05,0.00100631329369394
2014-07-06,0.00100632093242515
2014-07-07,0.00100563788164328
2014-07-08,0.00100535447012346
2014-07-09,0.00100430786283502
2014-07-10,0.00100417167051515
2014-07-11,0.00100384064527109
2014-07-12,0.00100425677666475
2014-07-13,0.00100404693295265
2014-07-14,0.00100746837209941
2014-07-15,0.00100593387162249
2014-07-16,0.00100381481756102
2014-07-17,0.00100287737126746
2014-07-18,0.00100295029206195
2014-07-19,0.00100270699788886
2014-07-20,0.00100290055228046
2014-07-21,0.00100044090331526
2014-07-22,0.00099981678880656
2014-07-23,0.000999171751818378
2014-07-24,0.000999240005588646
2014-07-25,0.000998786051076157
2014-07-26,0.000999166621899761
2014-07-27,0.000997733297827161
2014-07-28,0.000997766155823588
2014-07-29,0.000997609112696732
2014-07-30,0.000997296619592263
2014-07-31,0.000997392305247508
2014-08-01,0.00104161074418621
2014-08-02,0.00104235372905528
2014-08-03,0.0010424030720054
2014-08-04,0.00104171731232799
2014-08-05,0.00106386102361945
2014-08-06,0.0010631360538284
2014-08-07,0.00106131434745786
2014-08-08,0.00106130564308021
2014-08-09,0.00106172979505457
2014-08-10,0.00106141694046243
2014-08-11,0.00106085866438715
2014-08-12,0.00106025987515795
2014-08-13,0.00106039265913067
2014-08-14,0.00106049550249586
2014-08-15,0.00106150201132151
2014-08-16,0.00106133711445081
2014-08-17,0.00106399269885221
2014-08-18,0.00106522433874775
2014-08-19,0.00106630246078115
2014-08-20,0.0010665305216946
2014-08-21,0.00106581721582374
2014-08-22,0.00106525684939239
2014-08-23,0.00106740541212339
2014-08-24,0.00106772974405654
2014-08-25,0.00106888525924979
2014-08-26,0.00106893395307542
2014-08-27,0.00106574325886355
2014-08-28,0.00106992708198413
2014-08-29,0.00107503776303011
2014-08-30,0.00108298106006736
2014-08-31,0.00108218971138206
2014-09-01,0.00108255868500303
2014-09-02,0.00108322979060661
2014-09-03,0.00108318271250667
2014-09-04,0.00108317350833194
2014-09-05,0.00108389802354367
2014-09-06,0.00108416990063061
2014-09-07,0.00108328636027846
2014-09-08,0.00108381896849591
2014-09-09,0.00108146313924786
2014-09-10,0.00108050962708227
2014-09-11,0.00107947990505206
2014-09-12,0.00107816360554939
2014-09-13,0.00107764667021088
2014-09-14,0.00107742552879949
2014-09-15,0.00107541392142377
2014-09-16,0.00107630208819925
2014-09-17,0.00107708462173193
2014-09-18,0.00107873040626473
2014-09-19,0.00108053572589881
2014-09-20,0.00108448444731404
2014-09-21,0.00108409388691886
2014-09-22,0.00108372161784308
2014-09-23,0.00108464101590206
2014-09-24,0.00108521481964117
2014-09-25,0.00108326874714501
2014-09-26,0.00108259289666853
2014-09-27,0.00108131371518397
2014-09-28,0.00108168567830725
2014-09-29,0.00107102440329347
2014-09-30,0.00107044264243287
2014-10-01,0.0010612691689946
2014-10-02,0.00106114796782273
2014-10-03,0.00106081222198704
2014-10-04,0.00106156852607654
2014-10-05,0.00106740943400125
2014-10-06,0.00106366487150871
2014-10-07,0.00105788912913672
2014-10-08,0.00105912202540591
2014-10-09,0.00105827607432284
2014-10-10,0.00105743947925282
2014-10-11,0.00105837685935427
2014-10-12,0.00105837192114766
2014-10-13,0.00105534801767452
2014-10-14,0.00105027097604353
