t,indicators_net_unrealized_profit_loss_account_based
2013-01-14,0.456913256056881
2013-01-15,0.465004733188185
2013-01-16,0.471086031498599
2013-01-17,0.503046976175726
2013-01-18,0.504479229665051
2013-01-19,0.501052377287195
2013-01-20,0.500361890324702
2013-01-21,0.529959860576512
2013-01-22,0.545247528018955
2013-01-23,0.54654858721713
2013-01-24,0.536328011951854
2013-01-25,0.54083706556955
2013-01-26,0.535891498959212
2013-01-27,0.536417441938833
2013-01-28,0.563139852473342
2013-01-29,0.573607437677325
2013-01-30,0.570232301357142
2013-01-31,0.585451383785183
2013-02-01,0.577058556815375
2013-02-02,0.561679270495669
2013-02-03,0.57025268644252
2013-02-04,0.568671777974187
2013-02-05,0.571531884011866
2013-02-06,0.57646687781097
2013-02-07,0.589964141805721
2013-02-08,0.599237939050188
2013-02-09,0.607644493522701
2013-02-10,0.613983852895748
2013-02-11,0.615994918933128
2013-02-12,0.631732347714937
2013-02-13,0.623856871521586
2013-02-14,0.653220092198008
2013-02-15,0.6426801484648
2013-02-16,0.644923485345589
2013-02-17,0.635918929427483
2013-02-18,0.632009587833761
2013-02-19,0.659187745191886
2013-02-20,0.662243534411736
2013-02-21,0.658312918861312
2013-02-22,0.659174042113395
2013-02-23,0.649933615424763
2013-02-24,0.647751306308065
2013-02-25,0.646397464566441
2013-02-26,0.650896135918592
2013-02-27,0.651856657191204
2013-02-28,0.6665835480858
2013-03-01,0.673054076844491
2013-03-02,0.666429647672336
2013-03-03,0.666372388550924
2013-03-04,0.683412080045316
2013-03-05,0.708583390769194
2013-03-06,0.703776508862662
2013-03-07,0.694121876381834
2013-03-08,0.705759233074156
2013-03-09,0.715831989617894
2013-03-10,0.708043373349005
2013-03-11,0.722359515432743
2013-03-12,0.696813363097059
2013-03-13,0.707601771878186
2013-03-14,0.703993280059585
2013-03-15,0.701656122283953
2013-03-16,0.696821785005647
2013-03-17,0.697537025958894
2013-03-18,0.714987451263022
2013-03-19,0.748928257167967
2013-03-20,0.764703794838328
2013-03-21,0.776684122607601
2013-03-22,0.759612529216241
2013-03-23,0.734575441860422
2013-03-24,0.754480290525132
2013-03-25,0.76081767185827
2013-03-26,0.768891540698712
2013-03-27,0.785256337642075
2013-03-28,0.774929635797994
2013-03-29,0.771802193489901
2013-03-30,0.770354550314207
2013-03-31,0.776060780022351
2013-04-01,0.782303424185943
2013-04-02,0.795413463658785
2013-04-03,0.802730773341963
2013-04-04,0.798633257039744
2013-04-05,0.793360407370317
2013-04-06,0.788972239268126
2013-04-07,0.812538450596831
2013-04-08,0.820852209573684
2013-04-09,0.832718706561185
2013-04-10,0.736779295909007
2013-04-11,0.505417932327429
2013-04-12,0.641113447963278
2013-04-13,0.608367744100295
2013-04-14,0.584023157568485
2013-04-15,0.490181500579498
2013-04-16,0.453119792874261
2013-04-17,0.585216205276955
2013-04-18,0.647177086356768
2013-04-19,0.676498518208942
2013-04-20,0.694459543168604
2013-04-21,0.667931999177754
2013-04-22,0.681219052529165
2013-04-23,0.707540661065599
2013-04-24,0.722028422549421
2013-04-25,0.69331776012404
2013-04-26,0.681698857461041
2013-04-27,0.656874296919785
2013-04-28,0.671365324511798
2013-04-29,0.685410490982793
2013-04-30,0.675492419093263
2013-05-01,0.613407979290374
2013-05-02,0.570782940059067
2013-05-03,0.541677465544536
2013-05-04,0.597459189830288
2013-05-05,0.614455670229455
2013-05-06,0.596199101664562
2013-05-07,0.59347154645793
2013-05-08,0.599569227910879
2013-05-09,0.591583240143722
2013-05-10,0.614833730634857
2013-05-11,0.604672587976764
2013-05-12,0.599261817288839
2013-05-13,0.604355663140803
2013-05-14,0.57094801164391
2013-05-15,0.576086905372247
2013-05-16,0.593477052343214
2013-05-17,0.60673490230293
2013-05-18,0.607565575358214
2013-05-19,0.60018837694441
2013-05-20,0.603637175103329
2013-05-21,0.60164989980648
2013-05-22,0.606788000318358
2013-05-23,0.621003144573636
2013-05-24,0.633524357652683
2013-05-25,0.629400344439926
2013-05-26,0.632011106095307
2013-05-27,0.620067330091413
2013-05-28,0.618404095886287
2013-05-29,0.629165835906841
2013-05-30,0.616133163791043
2013-05-31,0.61954543128839
2013-06-01,0.62077157509787
2013-06-02,0.600319956330243
2013-06-03,0.602250371457584
2013-06-04,0.591959437429076
2013-06-05,0.591013685716593
2013-06-06,0.584442486071002
2013-06-07,0.550002418081513
2013-06-08,0.546018404867487
2013-06-09,0.504315506952494
2013-06-10,0.526104405401069
2013-06-11,0.538376282421971
2013-06-12,0.535253949994203
2013-06-13,0.514340233607143
2013-06-14,0.500705089217866
2013-06-15,0.503159205564161
2013-06-16,0.499375028702723
2013-06-17,0.504537155415934
2013-06-18,0.524295716925648
2013-06-19,0.528613036200414
2013-06-20,0.517797471288322
2013-06-21,0.510982293759548
2013-06-22,0.503758207300717
2013-06-23,0.505358172434126
2013-06-24,0.498991981143358
2013-06-25,0.491652513888822
2013-06-26,0.495042140554787
2013-06-27,0.48606496971544
2013-06-28,0.444575073970056
2013-06-29,0.441148812283903
2013-06-30,0.445229266522169
2013-07-01,0.407489915132132
2013-07-02,0.432912847686479
2013-07-03,0.362474834770336
2013-07-04,0.373550963729936
2013-07-05,0.26773474683975
2013-07-06,0.260898316509378
2013-07-07,0.321096763041923
2013-07-08,0.341171839687943
2013-07-09,0.349287279536208
2013-07-10,0.429716781112105
2013-07-11,0.438920338114611
2013-07-12,0.444563427027602
2013-07-13,0.461051128029882
2013-07-14,0.451115560941527
2013-07-15,0.472401816548229
2013-07-16,0.459310680280991
2013-07-17,0.455308481693569
2013-07-18,0.419476496883256
2013-07-19,0.426257527747896
2013-07-20,0.41772893311325
2013-07-21,0.42435577800608
2013-07-22,0.422631145921407
2013-07-23,0.431021761734067
2013-07-24,0.440200867034703
2013-07-25,0.450975814523414
2013-07-26,0.44977057538261
2013-07-27,0.43804486681437
2013-07-28,0.463531093300445
2013-07-29,0.469576396156993
2013-07-30,0.487842422106239
2013-07-31,0.491584325690288
2013-08-01,0.484246840366846
2013-08-02,0.479388224308347
2013-08-03,0.473500574198255
2013-08-04,0.477825721834525
2013-08-05,0.484012664743756
2013-08-06,0.483063685466658
2013-08-07,0.478837494524559
2013-08-08,0.463317256824476
2013-08-09,0.454271090097092
2013-08-10,0.458140733095881
2013-08-11,0.462012975412543
2013-08-12,0.468882963881534
2013-08-13,0.480159040320743
2013-08-14,0.485688719411445
2013-08-15,0.478841184424313
2013-08-16,0.479059548887196
2013-08-17,0.485912671274124
2013-08-18,0.483469373715194
2013-08-19,0.500176651299024
2013-08-20,0.507771099645135
2013-08-21,0.53461920332332
2013-08-22,0.527199812151324
2013-08-23,0.518150498997822
2013-08-24,0.523425091328225
2013-08-25,0.540234882045945
2013-08-26,0.533822101360743
2013-08-27,0.555474991220409
2013-08-28,0.555093697533119
2013-08-29,0.556174484763076
2013-08-30,0.576203569212853
2013-08-31,0.586243169714671
2013-09-01,0.591133208206025
2013-09-02,0.586226880125865
2013-09-03,0.58177932712925
2013-09-04,0.556946467844314
2013-09-05,0.558022630936386
2013-09-06,0.538202987604129
2013-09-07,0.546916959413363
2013-09-08,0.540510409562507
2013-09-09,0.550401487318538
2013-09-10,0.551636153305277
2013-09-11,0.569227361073825
2013-09-12,0.564800801509049
2013-09-13,0.56663579448872
2013-09-14,0.552386011148816
2013-09-15,0.555749508579632
2013-09-16,0.558693802660411
2013-09-17,0.560318467643614
2013-09-18,0.559890585308489
2013-09-19,0.546492376850519
2013-09-20,0.541616203593724
2013-09-21,0.542644345701348
2013-09-22,0.540115512520931
2013-09-23,0.539020940123001
2013-09-24,0.541858710658281
2013-09-25,0.541705933417063
2013-09-26,0.54353716960218
2013-09-27,0.550969053506625
2013-09-28,0.550091642244571
2013-09-29,0.550138384019223
2013-09-30,0.546805681355254
2013-10-01,0.550080159192566
2013-10-02,0.446375180890799
2013-10-03,0.51307075577284
2013-10-04,0.529616506876798
2013-10-05,0.526205387348069
2013-10-06,0.530364056064891
2013-10-07,0.530120860532954
2013-10-08,0.533042009944933
2013-10-09,0.537292151569726
2013-10-10,0.539685858431375
2013-10-11,0.541189379775957
2013-10-12,0.541564500499331
2013-10-13,0.557692153508349
2013-10-14,0.565148865577112
2013-10-15,0.589673166219398
2013-10-16,0.56812084255416
2013-10-17,0.585455135727508
2013-10-18,0.607892022528808
2013-10-19,0.634925009182129
2013-10-20,0.634929037453219
2013-10-21,0.655806099318901
2013-10-22,0.667851006346118
2013-10-23,0.68522574938482
2013-10-24,0.667055612550756
2013-10-25,0.642541462922766
2013-10-26,0.62558964583935
2013-10-27,0.65233267547177
2013-10-28,0.654621432295679
2013-10-29,0.66381319739387
2013-10-30,0.651706992144222
2013-10-31,0.65816934025629
2013-11-01,0.655401792501477
2013-11-02,0.657329886080905
2013-11-03,0.664204984540656
2013-11-04,0.682545861459422
2013-11-05,0.696311121261696
2013-11-06,0.713711232231297
2013-11-07,0.731115375974472
2013-11-08,0.758653070806304
2013-11-09,0.752905350245004
2013-11-10,0.743069005000674
2013-11-11,0.751976148776777
2013-11-12,0.754432569409341
2013-11-13,0.771701161277072
2013-11-14,0.776989529001362
2013-11-15,0.769871553154006
2013-11-16,0.776815980177789
2013-11-17,0.791326532239211
2013-11-18,0.83737824620999
2013-11-19,0.792576260997638
2013-11-20,0.804311706070209
2013-11-21,0.831248284348475
2013-11-22,0.841514741936187
2013-11-23,0.83767951156917
2013-11-24,0.828615853982741
2013-11-25,0.825676669071199
2013-11-26,0.826461940535141
2013-11-27,0.826077086138204
2013-11-28,0.823819674978518
2013-11-29,0.830669514648088
2013-11-30,0.821972019964374
2013-12-01,0.788242053398533
2013-12-02,0.80120468210241
2013-12-03,0.79975909463854
2013-12-04,0.810063632591233
2013-12-05,0.7855215210193
2013-12-06,0.719884250876655
2013-12-07,0.676742558285815
2013-12-08,0.713758657910742
2013-12-09,0.746394596176081
2013-12-10,0.764986407972331
2013-12-11,0.734140595139053
2013-12-12,0.732053497751338
2013-12-13,0.73269667245686
2013-12-14,0.720851252923933
2013-12-15,0.722680201680802
2013-12-16,0.64986649824223
2013-12-17,0.647405512665337
2013-12-18,0.539517347368542
2013-12-19,0.651595631441185
2013-12-20,0.606558779758494
2013-12-21,0.589409789620125
2013-12-22,0.599288662078354
2013-12-23,0.625361753014369
2013-12-24,0.619624238580722
2013-12-25,0.628906922217554
2013-12-26,0.661496327207539
2013-12-27,0.646053093184816
2013-12-28,0.64438452873819
2013-12-29,0.649420039484495
2013-12-30,0.652587134263647
2013-12-31,0.649800026838781
2014-01-01,0.659860831361688
2014-01-02,0.672187754360498
2014-01-03,0.679925434182084
2014-01-04,0.685118076985251
2014-01-05,0.70899496310254
2014-01-06,0.708027272035226
2014-01-07,0.670487574547874
2014-01-08,0.673745058590835
2014-01-09,0.674755875572024
2014-01-10,0.683140722077205
2014-01-11,0.693510170414223
2014-01-12,0.674022421837841
2014-01-13,0.666490790825137
2014-01-14,0.65869345592181
2014-01-15,0.666625187114824
2014-01-16,0.65479328589417
2014-01-17,0.645179698871278
2014-01-18,0.651960942179724
2014-01-19,0.663724773770547
2014-01-20,0.657746441376814
2014-01-21,0.654863384031582
2014-01-22,0.651719680888748
2014-01-23,0.647295215239324
2014-01-24,0.634088113916511
2014-01-25,0.641596087623518
2014-01-26,0.646588573399837
2014-01-27,0.616240846050512
2014-01-28,0.632474269219179
2014-01-29,0.63507259168156
2014-01-30,0.636734049308282
2014-01-31,0.637961560272308
2014-02-01,0.64178051424499
2014-02-02,0.641499125186514
2014-02-03,0.63728814523051
2014-02-04,0.633787580979394
2014-02-05,0.616928189660897
2014-02-06,0.602400743562929
2014-02-07,0.572257918138484
2014-02-08,0.551714535448371
2014-02-09,0.555332469315305
2014-02-10,0.557913422486311
2014-02-11,0.553694561407379
2014-02-12,0.533262615674563
2014-02-13,0.498831906576482
2014-02-14,0.545574650913063
2014-02-15,0.535425127278334
2014-02-16,0.51145035583229
2014-02-17,0.517811830076624
2014-02-18,0.514267924309467
2014-02-19,0.512670257044425
2014-02-20,0.459131798477063
2014-02-21,0.471310526590635
2014-02-22,0.502969713993702
2014-02-23,0.500223935979283
2014-02-24,0.444485920606881
2014-02-25,0.442800484971385
2014-02-26,0.487541454454375
2014-02-27,0.487776127954854
2014-02-28,0.4537228858816
2014-03-01,0.470347363679678
2014-03-02,0.458416834125798
2014-03-03,0.555447948721779
2014-03-04,0.552005752019834
2014-03-05,0.548867557031107
2014-03-06,0.547194233741806
2014-03-07,0.504667701404799
2014-03-08,0.494766285817832
2014-03-09,0.500883347786612
2014-03-10,0.490991659986928
2014-03-11,0.494148896889244
2014-03-12,0.492713731739809
2014-03-13,0.498269010855981
2014-03-14,0.488858044378442
2014-03-15,0.493253161216609
2014-03-16,0.492829557290601
2014-03-17,0.483603278981776
2014-03-18,0.47282113343861
2014-03-19,0.471996121835823
2014-03-20,0.448994076930802
2014-03-21,0.435019889836953
2014-03-22,0.426276037357281
2014-03-23,0.42296208696457
2014-03-24,0.446691329593724
2014-03-25,0.446926059649716
2014-03-26,0.441572417940913
2014-03-27,0.314823652807722
2014-03-28,0.355849357911208
2014-03-29,0.344074861009927
2014-03-30,0.298098243672914
2014-03-31,0.297398962800944
2014-04-01,0.330471894480168
2014-04-02,0.271084819722755
2014-04-03,0.287778267255956
2014-04-04,0.29173364068615
2014-04-05,0.311022051298384
2014-04-06,0.302147169369274
2014-04-07,0.288824315627992
2014-04-08,0.296107211313362
2014-04-09,0.278244637357339
2014-04-10,0.13372986716406
2014-04-11,0.252162680499197
2014-04-12,0.251808176960132
2014-04-13,0.240762302948059
2014-04-14,0.310489732250637
2014-04-15,0.39408987737292
2014-04-16,0.397117483320694
2014-04-17,0.361411216110766
2014-04-18,0.34043454155745
2014-04-19,0.369824408451234
2014-04-20,0.364954570353638
2014-04-21,0.358763031624111
2014-04-22,0.350704808800807
2014-04-23,0.34990691340701
2014-04-24,0.365911461417668
2014-04-25,0.317310162955975
2014-04-26,0.307404217284438
2014-04-27,0.273903466761415
2014-04-28,0.27830044317633
2014-04-29,0.290190579428431
2014-04-30,0.291784518761888
2014-05-01,0.308992390951904
2014-05-02,0.298533919891425
2014-05-03,0.277326607301127
2014-05-04,0.274858323317437
2014-05-05,0.264233790553751
2014-05-06,0.258942432329365
2014-05-07,0.284598591531925
2014-05-08,0.279319056216648
2014-05-09,0.297853842100014
2014-05-10,0.305559193038162
2014-05-11,0.276567362851697
2014-05-12,0.283704531510315
2014-05-13,0.278566401624318
2014-05-14,0.289707563771773
2014-05-15,0.291260458457196
2014-05-16,0.292889352459508
2014-05-17,0.297172411229276
2014-05-18,0.292098030119077
2014-05-19,0.29426664074768
2014-05-20,0.353786059832669
2014-05-21,0.358857924313293
2014-05-22,0.401494386817761
2014-05-23,0.393587339067899
2014-05-24,0.397649959996321
2014-05-25,0.442524151888349
2014-05-26,0.454318601802342
2014-05-27,0.43849271677274
2014-05-28,0.44569639856561
2014-05-29,0.434551990090073
2014-05-30,0.479640554159465
2014-05-31,0.484530533329228
2014-06-01,0.483572638427946
2014-06-02,0.509268541486861
2014-06-03,0.515316688223635
2014-06-04,0.492161332947921
2014-06-05,0.505866647933631
2014-06-06,0.495697280873694
2014-06-07,0.500735032680954
2014-06-08,0.501511778372606
2014-06-09,0.492889521690155
2014-06-10,0.491612880161218
2014-06-11,0.46995194372772
2014-06-12,0.411543223590009
2014-06-13,0.431798536076369
2014-06-14,0.408117393281271
2014-06-15,0.423884725238057
2014-06-16,0.42965816112378
2014-06-17,0.444651795165988
2014-06-18,0.445255623296433
2014-06-19,0.431405601868229
2014-06-20,0.42832265321651
2014-06-21,0.427618457491028
2014-06-22,0.437071215445006
2014-06-23,0.426047870847223
2014-06-24,0.41003519728641
2014-06-25,0.396268701814216
2014-06-26,0.415302933239892
2014-06-27,0.434688426917047
2014-06-28,0.425820082156936
2014-06-29,0.433828838193812
2014-06-30,0.466799983814916
2014-07-01,0.471601098269947
2014-07-02,0.475468253211369
2014-07-03,0.472793097650669
2014-07-04,0.456260141251109
2014-07-05,0.457504752862792
2014-07-06,0.45641151164118
2014-07-07,0.452259345903608
2014-07-08,0.450560652823133
2014-07-09,0.447700521155235
2014-07-10,0.442775139579599
2014-07-11,0.457719581379787
2014-07-12,0.459405935710794
2014-07-13,0.453956915475558
2014-07-14,0.444493148009136
2014-07-15,0.447283590264715
2014-07-16,0.441078211386064
2014-07-17,0.448876702385035
2014-07-18,0.453128864316554
2014-07-19,0.4515309171252
2014-07-20,0.447843771733077
2014-07-21,0.443923624631977
2014-07-22,0.441855135936222
2014-07-23,0.441031291180202
2014-07-24,0.42583984478099
2014-07-25,0.424751572847412
2014-07-26,0.41771425160484
2014-07-27,0.413348918416431
2014-07-28,0.411211188929762
2014-07-29,0.405988533474064
2014-07-30,0.383917138896846
2014-07-31,0.403546882323611
2014-08-01,0.419602493871617
2014-08-02,0.410475169759805
2014-08-03,0.40776754217392
2014-08-04,0.409174121816471
2014-08-05,0.397054590743946
2014-08-06,0.399067406872801
2014-08-07,0.402289430784763
2014-08-08,0.40502441381626
2014-08-09,0.404256259312059
2014-08-10,0.405275515299536
2014-08-11,0.388879089193342
2014-08-12,0.382106734947696
2014-08-13,0.362019520631358
2014-08-14,0.307358541700468
2014-08-15,0.301620814621175
2014-08-16,0.332384514780578
2014-08-17,0.297757097874248
2014-08-18,0.262112904923398
2014-08-19,0.287735038365921
2014-08-20,0.326287944669643
2014-08-21,0.329174062799773
2014-08-22,0.321819810013223
2014-08-23,0.296585234908399
2014-08-24,0.312717455305748
2014-08-25,0.306146719082587
2014-08-26,0.318460811440286
2014-08-27,0.317402512553006
2014-08-28,0.310073008322601
2014-08-29,0.313538435093449
2014-08-30,0.303075039739837
2014-08-31,0.270188081832874
2014-09-01,0.266361262436765
2014-09-02,0.264043967851878
2014-09-03,0.264927104178285
2014-09-04,0.285369653961767
2014-09-05,0.269563130291898
2014-09-06,0.272488839028675
2014-09-07,0.268198421783094
2014-09-08,0.254352284201121
2014-09-09,0.263947327354071
2014-09-10,0.270353671128424
2014-09-11,0.270412720615262
2014-09-12,0.265750750836945
2014-09-13,0.270509657912114
2014-09-14,0.267512113371813
2014-09-15,0.25862267599999
2014-09-16,0.248633037074802
2014-09-17,0.230000442099716
2014-09-18,0.184263093232637
2014-09-19,0.124266540646416
2014-09-20,0.161498226260849
2014-09-21,0.137230688157388
2014-09-22,0.135696806807492
2014-09-23,0.215561205396117
2014-09-24,0.186477601778678
2014-09-25,0.159318528565685
2014-09-26,0.149916692051077
2014-09-27,0.14210902163806
2014-09-28,0.0847002756907588
2014-09-29,0.0816106864354697
2014-09-30,0.125963870519982
2014-10-01,0.109284305102325
2014-10-02,0.0907129964271042
2014-10-03,0.0470373574028507
2014-10-04,-0.0342089972525388
2014-10-05,-0.0496156252301937
2014-10-06,-0.030599393249061
2014-10-07,-0.00889968446775498
2014-10-08,0.0578294105802829
2014-10-09,0.076587479786494
2014-10-10,0.0664997321492019
2014-10-11,0.0706103569757805
2014-10-12,0.115685240133486
2014-10-13,0.141118834418075
2014-10-14,0.16854072770573
2014-10-15,0.151053497931044
2014-10-16,0.125728877784243
2014-10-17,0.125586801334059
2014-10-18,0.144905977058993
2014-10-19,0.137039169345214
2014-10-20,0.120898901319556
2014-10-21,0.130628621726802
2014-10-22,0.125393136877062
2014-10-23,0.0630985682538222
2014-10-24,0.0695130395236119
2014-10-25,0.0382158824293856
2014-10-26,0.0590633778634494
2014-10-27,0.0505591047396506
2014-10-28,0.0650346427371529
2014-10-29,0.00821865175526474
2014-10-30,0.0401289348626009
2014-10-31,0.0181695828251508
2014-11-01,-0.0235563196889143
2014-11-02,-0.0210417905175685
2014-11-03,-0.0149974752016364
2014-11-04,-0.00612276807250839
2014-11-05,0.0245873606085173
2014-11-06,0.0555666031463734
2014-11-07,0.0348215528328146
2014-11-08,0.0453176596879003
2014-11-09,0.0959041052618943
2014-11-10,0.0971771408427363
2014-11-11,0.106057487373609
2014-11-12,0.222040071357422
2014-11-13,0.208035388464384
2014-11-14,0.169159708411339
2014-11-15,0.123214803645085
2014-11-16,0.152015260254011
2014-11-17,0.148170341847184
2014-11-18,0.119909156135695
2014-11-19,0.128912384450434
2014-11-20,0.0760729969928568
2014-11-21,0.0630502385326076
2014-11-22,0.06814652275209
2014-11-23,0.105417413551198
2014-11-24,0.126082932123707
2014-11-25,0.12499966131884
2014-11-26,0.103741355249819
2014-11-27,0.110739283547973
2014-11-28,0.142925695215987
2014-11-29,0.140020790537253
2014-11-30,0.142498150598338
2014-12-01,0.143283412873039
2014-12-02,0.148191896693958
2014-12-03,0.14153413161229
2014-12-04,0.124471331489429
2014-12-05,0.145214161910248
2014-12-06,0.14009734642268
2014-12-07,0.145789212956618
2014-12-08,0.118438834609312
2014-12-09,0.0940391525881437
2014-12-10,0.0818237814145472
2014-12-11,0.0869274074466126
2014-12-12,0.0984892521580278
2014-12-13,0.0951135061559671
2014-12-14,0.11164669008688
2014-12-15,0.0850325774018345
2014-12-16,0.0342064890239123
2014-12-17,0.0120806598824483
2014-12-18,-0.014267218075734
2014-12-19,0.00696421192574917
2014-12-20,0.0463434496772577
2014-12-21,0.0171069495255974
2014-12-22,0.0492937780847608
2014-12-23,0.062896159932038
2014-12-24,0.030766804624434
2014-12-25,0.0196076966375461
2014-12-26,0.0489228112600633
2014-12-27,0.00841319733394762
2014-12-28,0.0137496836927622
2014-12-29,-0.00159305728707784
2014-12-30,-0.00256154115860426
2014-12-31,0.0294146134887973
2015-01-01,0.00802196314286676
2015-01-02,0.0135132750681553
2015-01-03,-0.076571579785514
2015-01-04,-0.17539008544544
2015-01-05,-0.117889451573102
2015-01-06,-0.117114580632805
2015-01-07,-0.115802964698295
2015-01-08,-0.0834442557985931
2015-01-09,-0.0463990970752221
2015-01-10,-0.113837982176445
2015-01-11,-0.136688187471772
2015-01-12,-0.145917290355569
2015-01-13,-0.348280351054463
2015-01-14,-0.818222103058542
2015-01-15,-0.415841938588168
2015-01-16,-0.441158730548128
2015-01-17,-0.505597938603632
2015-01-18,-0.427556785418783
2015-01-19,-0.382041587519382
2015-01-20,-0.418039898419628
2015-01-21,-0.312766891253799
2015-01-22,-0.28411458523501
2015-01-23,-0.278532648494323
2015-01-24,-0.195249261464744
2015-01-25,-0.171682899627392
2015-01-26,-0.0864749017973566
2015-01-27,-0.128588679596671
2015-01-28,-0.253339555225134
2015-01-29,-0.262305083215669
2015-01-30,-0.298781692971783
2015-01-31,-0.350058513571407
2015-02-01,-0.29744642445112
2015-02-02,-0.242466115373434
2015-02-03,-0.297745618168943
2015-02-04,-0.301560720598153
2015-02-05,-0.354657599854614
2015-02-06,-0.32252861764819
2015-02-07,-0.285947015189645
2015-02-08,-0.314090691875056
2015-02-09,-0.330018164701724
2015-02-10,-0.329666645093177
2015-02-11,-0.335841034002057
2015-02-12,-0.316322506567514
2015-02-13,-0.237829510418715
2015-02-14,-0.13497831235881
2015-02-15,-0.247745759343674
2015-02-16,-0.238299127396502
2015-02-17,-0.204602250413188
2015-02-18,-0.233409653593054
2015-02-19,-0.206416548530399
2015-02-20,-0.193416402391889
2015-02-21,-0.192209926965927
2015-02-22,-0.234911952367917
2015-02-23,-0.225364783405577
2015-02-24,-0.218658862949938
2015-02-25,-0.226231125013913
2015-02-26,-0.231136743295462
2015-02-27,-0.147971953535142
2015-02-28,-0.146017618022719
2015-03-01,-0.128907337666479
2015-03-02,-0.0578087728912884
2015-03-03,-0.0343983545854336
2015-03-04,-0.0696000898747416
2015-03-05,-0.0598193556521502
2015-03-06,-0.0708410786357885
2015-03-07,-0.0572980998641439
2015-03-08,-0.0586014881740154
2015-03-09,-0.00526797606510573
2015-03-10,0.00254805143977804
2015-03-11,0.0157126203391919
2015-03-12,0.0128219364857562
2015-03-13,-0.0184199735203585
2015-03-14,-0.0280470601689509
2015-03-15,-0.0137460780982189
2015-03-16,-0.000332794495534159
2015-03-17,-0.0182246074856434
2015-03-18,-0.126164880744815
2015-03-19,-0.109060040329239
2015-03-20,-0.105166026678067
2015-03-21,-0.11336749217406
2015-03-22,-0.0831429339975039
2015-03-23,-0.0909267768758567
2015-03-24,-0.181137185805555
2015-03-25,-0.174068131880595
2015-03-26,-0.160704426364106
2015-03-27,-0.167953133007948
2015-03-28,-0.14284461214164
2015-03-29,-0.191725514386344
2015-03-30,-0.163884942544652
2015-03-31,-0.181605354737219
2015-04-01,-0.164747802778056
2015-04-02,-0.134144095752415
2015-04-03,-0.131100075095957
2015-04-04,-0.134374134470955
2015-04-05,-0.102907186554608
2015-04-06,-0.123435620589176
2015-04-07,-0.133864529784058
2015-04-08,-0.169104687129274
2015-04-09,-0.176026817458665
2015-04-10,-0.210511645712516
2015-04-11,-0.208702383317335
2015-04-12,-0.209539158579476
2015-04-13,-0.271016394379167
2015-04-14,-0.299463712429993
2015-04-15,-0.270527164657973
2015-04-16,-0.247351702561887
2015-04-17,-0.273084374901107
2015-04-18,-0.269722737016947
2015-04-19,-0.270459071209852
2015-04-20,-0.259795693273679
2015-04-21,-0.206562030719603
2015-04-22,-0.212231969636745
2015-04-23,-0.199686547336942
2015-04-24,-0.225664741748274
2015-04-25,-0.249237413969326
2015-04-26,-0.28301364490353
2015-04-27,-0.242811233881071
2015-04-28,-0.253944997752719
2015-04-29,-0.25113419217798
2015-04-30,-0.194978064340556
2015-05-01,-0.212911010927193
2015-05-02,-0.199853113678161
2015-05-03,-0.179078546446812
2015-05-04,-0.181129941280447
2015-05-05,-0.194392304897534
2015-05-06,-0.228179396616655
2015-05-07,-0.192665202807983
2015-05-08,-0.153665096551885
2015-05-09,-0.162282623262983
2015-05-10,-0.173580264177385
2015-05-11,-0.165337514694215
2015-05-12,-0.164183735880235
2015-05-13,-0.188568036768048
2015-05-14,-0.186351545883586
2015-05-15,-0.182084084982784
2015-05-16,-0.189302659453716
2015-05-17,-0.188383928996847
2015-05-18,-0.206770905405522
2015-05-19,-0.211048551258516
2015-05-20,-0.198919312574378
2015-05-21,-0.192819714462779
2015-05-22,-0.170089554885267
2015-05-23,-0.175681318429412
2015-05-24,-0.168004826650994
2015-05-25,-0.18388075486677
2015-05-26,-0.183614819355195
2015-05-27,-0.183099855176071
2015-05-28,-0.18216561608969
2015-05-29,-0.185794986632933
2015-05-30,-0.200646570675648
2015-05-31,-0.213688692158512
2015-06-01,-0.246580492861937
2015-06-02,-0.233966560192855
2015-06-03,-0.233266654445693
2015-06-04,-0.240460405881637
2015-06-05,-0.236574023676149
2015-06-06,-0.234950619777653
2015-06-07,-0.242363847541232
2015-06-08,-0.212678681502088
2015-06-09,-0.212063061244006
2015-06-10,-0.213759850750672
2015-06-11,-0.208429878038923
2015-06-12,-0.206638114276037
2015-06-13,-0.188930900938871
2015-06-14,-0.193689301174101
2015-06-15,-0.170833375497389
2015-06-16,-0.103214979282812
2015-06-17,-0.112660507533974
2015-06-18,-0.11230394249923
2015-06-19,-0.126133680023494
2015-06-20,-0.127097800786636
2015-06-21,-0.132867286934499
2015-06-22,-0.12120978411585
2015-06-23,-0.133495978775136
2015-06-24,-0.152108453509038
2015-06-25,-0.140926265983777
2015-06-26,-0.138283397638421
2015-06-27,-0.0998646115167221
2015-06-28,-0.111391686116752
2015-06-29,-0.0767515421363244
2015-06-30,-0.0490095913543643
2015-07-01,-0.0719104627767208
2015-07-02,-0.0864680264867781
2015-07-03,-0.0782574905669946
2015-07-04,-0.0607217746135897
2015-07-05,-0.0175434690484499
2015-07-06,-0.027686090377204
2015-07-07,-0.0398782753604431
2015-07-08,-0.0218310155410979
2015-07-09,-0.0261305283140143
2015-07-10,0.0354527784094235
2015-07-11,0.0583793357107222
2015-07-12,0.109295238200761
2015-07-13,0.0536503184856027
2015-07-14,0.0375829922389298
