t,o
2017-03-20,"{'1d_1w': 0.0964620471618916, '1m_3m': 0.174160118076793, '1w_1m': 0.160426498161296, '1y_2y': 0.0663588714533791, '24h': 0.0433028797279203, '2y_3y': 0.0878318870247446, '3m_6m': 0.101310266957263, '3y_5y': 0.143653410847242, '5y_7y': 0.00072258408990759, '6m_12m': 0.12576384909534, '7y_10y': 7.587403889863e-06, 'more_10y': 0}"
2017-03-21,"{'1d_1w': 0.101076466666228, '1m_3m': 0.174357333603648, '1w_1m': 0.160073199939567, '1y_2y': 0.0663360027504486, '24h': 0.040000411356484, '2y_3y': 0.087235633971004, '3m_6m': 0.102297082329068, '3y_5y': 0.143317312517383, '5y_7y': 0.000720563932937861, '6m_12m': 0.12457841212344, '7y_10y': 7.58080945861972e-06, 'more_10y': 0}"
2017-03-22,"{'1d_1w': 0.0989765060225389, '1m_3m': 0.167447656148985, '1w_1m': 0.159412229913746, '1y_2y': 0.0666799889025324, '24h': 0.0493292499322199, '2y_3y': 0.0868930410472098, '3m_6m': 0.103810664919027, '3y_5y': 0.143369251666494, '5y_7y': 0.000721891257349266, '6m_12m': 0.123351926519019, '7y_10y': 7.59367054433956e-06, 'more_10y': 0}"
2017-03-23,"{'1d_1w': 0.101977897070337, '1m_3m': 0.167147740492994, '1w_1m': 0.165812088656968, '1y_2y': 0.0666701793024376, '24h': 0.0393159508388594, '2y_3y': 0.0866867089735163, '3m_6m': 0.105376451301064, '3y_5y': 0.143515324559985, '5y_7y': 0.000722400408940987, '6m_12m': 0.122767647911501, '7y_10y': 7.61048306113899e-06, 'more_10y': 0}"
2017-03-24,"{'1d_1w': 0.0941243567921516, '1m_3m': 0.171025314313213, '1w_1m': 0.167332618604679, '1y_2y': 0.0666975741341003, '24h': 0.0477861929798527, '2y_3y': 0.0851641499620722, '3m_6m': 0.105749629350465, '3y_5y': 0.139031022672976, '5y_7y': 0.000722244814269894, '6m_12m': 0.122359272553656, '7y_10y': 7.62382223050437e-06, 'more_10y': 0}"
2017-03-25,"{'1d_1w': 0.0983863195908212, '1m_3m': 0.172247997723456, '1w_1m': 0.171833285093986, '1y_2y': 0.067277485975144, '24h': 0.0389546705239305, '2y_3y': 0.0846184236864415, '3m_6m': 0.106057967633223, '3y_5y': 0.138272893866537, '5y_7y': 0.000723461666861028, '6m_12m': 0.121619852311418, '7y_10y': 7.64192784515692e-06, 'more_10y': 0}"
2017-03-26,"{'1d_1w': 0.107822669469937, '1m_3m': 0.178744451322784, '1w_1m': 0.166874171285344, '1y_2y': 0.0671619379120658, '24h': 0.0281203504468215, '2y_3y': 0.0841536473085964, '3m_6m': 0.106876974614109, '3y_5y': 0.138000112164505, '5y_7y': 0.000724067292261524, '6m_12m': 0.121513974202713, '7y_10y': 7.64398052775166e-06, 'more_10y': 0}"
2017-03-27,"{'1d_1w': 0.0924395697212465, '1m_3m': 0.17493702048642, '1w_1m': 0.17199787401463, '1y_2y': 0.0671542317700472, '24h': 0.0408160171337559, '2y_3y': 0.0833752299794716, '3m_6m': 0.10885582755193, '3y_5y': 0.138404063335895, '5y_7y': 0.000723329752572249, '6m_12m': 0.121289180677988, '7y_10y': 7.65557570661759e-06, 'more_10y': 0}"
2017-03-28,"{'1d_1w': 0.0898923267085432, '1m_3m': 0.168653477831716, '1w_1m': 0.175915508984485, '1y_2y': 0.0670381237256521, '24h': 0.0456007198615454, '2y_3y': 0.082986567056787, '3m_6m': 0.108622494052642, '3y_5y': 0.138181106270034, '5y_7y': 0.000720299211878492, '6m_12m': 0.12238172156924, '7y_10y': 7.65472713984283e-06, 'more_10y': 0}"
2017-03-29,"{'1d_1w': 0.0876886979765871, '1m_3m': 0.169458347610896, '1w_1m': 0.184866679641759, '1y_2y': 0.0671217068853336, '24h': 0.037004200377513, '2y_3y': 0.0826155010347276, '3m_6m': 0.110183717962888, '3y_5y': 0.138189757038934, '5y_7y': 0.00071990691591928, '6m_12m': 0.122143820880497, '7y_10y': 7.66367460721919e-06, 'more_10y': 0}"
2017-03-30,"{'1d_1w': 0.0852198615058835, '1m_3m': 0.168342649468049, '1w_1m': 0.183739113097843, '1y_2y': 0.0670223920033128, '24h': 0.041480583778503, '2y_3y': 0.082223924607269, '3m_6m': 0.111383167960161, '3y_5y': 0.138266675486505, '5y_7y': 0.000719143438086713, '6m_12m': 0.121594820597807, '7y_10y': 7.66805624131138e-06, 'more_10y': 0}"
2017-03-31,"{'1d_1w': 0.0835881217945565, '1m_3m': 0.169140468308924, '1w_1m': 0.181594155478397, '1y_2y': 0.0666063403768524, '24h': 0.0464614025819001, '2y_3y': 0.081768996226108, '3m_6m': 0.110944265740327, '3y_5y': 0.138083218442268, '5y_7y': 0.000717090421815592, '6m_12m': 0.12108828160188, '7y_10y': 7.65902663546015e-06, 'more_10y': 0}"
2017-04-01,"{'1d_1w': 0.0896135957872604, '1m_3m': 0.175179817701614, '1w_1m': 0.181916533631218, '1y_2y': 0.0670032618008792, '24h': 0.0333803648160611, '2y_3y': 0.0816552204021446, '3m_6m': 0.112213450496654, '3y_5y': 0.137872727494545, '5y_7y': 0.00071582107247485, '6m_12m': 0.12044154647602, '7y_10y': 7.66032079129823e-06, 'more_10y': 0}"
2017-04-02,"{'1d_1w': 0.094864680464943, '1m_3m': 0.1778293008352, '1w_1m': 0.176033538129198, '1y_2y': 0.0670427320717283, '24h': 0.0297688684439421, '2y_3y': 0.0813960729315398, '3m_6m': 0.113497989906787, '3y_5y': 0.137805089969063, '5y_7y': 0.000712019678233419, '6m_12m': 0.121042035990116, '7y_10y': 7.67157891382651e-06, 'more_10y': 0}"
2017-04-03,"{'1d_1w': 0.0851202353508869, '1m_3m': 0.17511950903536, '1w_1m': 0.176860364263345, '1y_2y': 0.0670831251175947, '24h': 0.0404717413813985, '2y_3y': 0.080955314509153, '3m_6m': 0.11548972320104, '3y_5y': 0.137400829493433, '5y_7y': 0.000709817151198897, '6m_12m': 0.120781669103668, '7y_10y': 7.67139258627176e-06, 'more_10y': 0}"
2017-04-04,"{'1d_1w': 0.0808935904293601, '1m_3m': 0.171442742437565, '1w_1m': 0.18252583879095, '1y_2y': 0.0684034718609716, '24h': 0.0395354293079987, '2y_3y': 0.0806430315155906, '3m_6m': 0.119392970235312, '3y_5y': 0.13723726666427, '5y_7y': 0.000708879965344712, '6m_12m': 0.119209098477645, '7y_10y': 7.68031465764229e-06, 'more_10y': 0}"
2017-04-05,"{'1d_1w': 0.0793576178620511, '1m_3m': 0.172566052673214, '1w_1m': 0.177951437864898, '1y_2y': 0.0685050321064447, '24h': 0.0426171587125884, '2y_3y': 0.0802271676265389, '3m_6m': 0.122129730261531, '3y_5y': 0.137065291218485, '5y_7y': 0.00070841768487066, '6m_12m': 0.118864387704116, '7y_10y': 7.70628492795806e-06, 'more_10y': 0}"
2017-04-06,"{'1d_1w': 0.084775836930471, '1m_3m': 0.176110504166426, '1w_1m': 0.171583404401383, '1y_2y': 0.068912599706033, '24h': 0.0401842172900553, '2y_3y': 0.0798273083770376, '3m_6m': 0.12313467170306, '3y_5y': 0.136699991701178, '5y_7y': 0.000706329991756074, '6m_12m': 0.118057443522145, '7y_10y': 7.69221012130275e-06, 'more_10y': 0}"
2017-04-07,"{'1d_1w': 0.0793335585218341, '1m_3m': 0.175955512591148, '1w_1m': 0.17790237912234, '1y_2y': 0.0707918137296075, '24h': 0.0406051548031485, '2y_3y': 0.0794836714995367, '3m_6m': 0.12367041984921, '3y_5y': 0.136149311484576, '5y_7y': 0.000704219846691709, '6m_12m': 0.115396291176517, '7y_10y': 7.66737505711537e-06, 'more_10y': 0}"
2017-04-08,"{'1d_1w': 0.0909185977318559, '1m_3m': 0.177686574460508, '1w_1m': 0.177841984470979, '1y_2y': 0.0709107078750605, '24h': 0.0270137795500772, '2y_3y': 0.0793861478066904, '3m_6m': 0.124354953419347, '3y_5y': 0.136004148387652, '5y_7y': 0.000703709969591667, '6m_12m': 0.11517172935419, '7y_10y': 7.66697371504319e-06, 'more_10y': 0}"
2017-04-09,"{'1d_1w': 0.0906747913576302, '1m_3m': 0.180462749569459, '1w_1m': 0.177141739165302, '1y_2y': 0.0710271944898966, '24h': 0.0268960758859533, '2y_3y': 0.0792321278032872, '3m_6m': 0.122847784135764, '3y_5y': 0.135897765620045, '5y_7y': 0.000702462506898065, '6m_12m': 0.115109626087275, '7y_10y': 7.68337815587966e-06, 'more_10y': 0}"
2017-04-10,"{'1d_1w': 0.0815305844713642, '1m_3m': 0.180377579448633, '1w_1m': 0.178707655384724, '1y_2y': 0.0712148989896983, '24h': 0.0350876319285038, '2y_3y': 0.0789104574185031, '3m_6m': 0.123166560058473, '3y_5y': 0.135601547506741, '5y_7y': 0.000701830986578923, '6m_12m': 0.114693574322377, '7y_10y': 7.67948407150899e-06, 'more_10y': 0}"
2017-04-11,"{'1d_1w': 0.0779850593546593, '1m_3m': 0.177858904107131, '1w_1m': 0.179183018037417, '1y_2y': 0.071112295523298, '24h': 0.0394839868545468, '2y_3y': 0.0786484229160458, '3m_6m': 0.125214158350334, '3y_5y': 0.135253885622056, '5y_7y': 0.00070038452368167, '6m_12m': 0.114552214045, '7y_10y': 7.67066549817275e-06, 'more_10y': 0}"
2017-04-12,"{'1d_1w': 0.077452945311415, '1m_3m': 0.177136428208664, '1w_1m': 0.184253355973587, '1y_2y': 0.0713019191896144, '24h': 0.0359101834510963, '2y_3y': 0.0783768649370756, '3m_6m': 0.126062686939899, '3y_5y': 0.134972158069431, '5y_7y': 0.000698628644354571, '6m_12m': 0.11382716454276, '7y_10y': 7.66473177248585e-06, 'more_10y': 0}"
2017-04-13,"{'1d_1w': 0.076675816308218, '1m_3m': 0.174290696926416, '1w_1m': 0.186711722253514, '1y_2y': 0.0713267632457192, '24h': 0.0335840314070141, '2y_3y': 0.0782800679442781, '3m_6m': 0.129754232912435, '3y_5y': 0.135022144312897, '5y_7y': 0.000698118045764582, '6m_12m': 0.113648731935359, '7y_10y': 7.6747080549496e-06, 'more_10y': 0}"
2017-04-14,"{'1d_1w': 0.0687887873534474, '1m_3m': 0.175643123267333, '1w_1m': 0.189555304093438, '1y_2y': 0.0709420772002298, '24h': 0.0383277451789302, '2y_3y': 0.0783063416423031, '3m_6m': 0.129810043786323, '3y_5y': 0.134232322907727, '5y_7y': 0.000697292314198132, '6m_12m': 0.113689283755766, '7y_10y': 7.6784999740625e-06, 'more_10y': 0}"
2017-04-15,"{'1d_1w': 0.0747990552902535, '1m_3m': 0.18278110514583, '1w_1m': 0.182471624718263, '1y_2y': 0.0714127943295099, '24h': 0.0319733042688517, '2y_3y': 0.0768908194795464, '3m_6m': 0.129923944550575, '3y_5y': 0.135464009453674, '5y_7y': 0.000697613864620702, '6m_12m': 0.113578043271856, '7y_10y': 7.68562668954442e-06, 'more_10y': 0}"
2017-04-16,"{'1d_1w': 0.0786975661473153, '1m_3m': 0.190497275752616, '1w_1m': 0.178282758829372, '1y_2y': 0.0716425395338101, '24h': 0.0242981857307391, '2y_3y': 0.0765811515367256, '3m_6m': 0.128324384371709, '3y_5y': 0.135646175895952, '5y_7y': 0.000697875304860657, '6m_12m': 0.115324387274284, '7y_10y': 7.69962228536096e-06, 'more_10y': 0}"
2017-04-17,"{'1d_1w': 0.0684252001396493, '1m_3m': 0.192378066969515, '1w_1m': 0.171169939712237, '1y_2y': 0.0717050847537368, '24h': 0.0426739038938569, '2y_3y': 0.0761187046780425, '3m_6m': 0.12637286132525, '3y_5y': 0.135462796886535, '5y_7y': 0.00069638267680858, '6m_12m': 0.114989366395905, '7y_10y': 7.69256813279642e-06, 'more_10y': 0}"
2017-04-18,"{'1d_1w': 0.0737391675512366, '1m_3m': 0.190456089685993, '1w_1m': 0.169758667532627, '1y_2y': 0.0716942027077697, '24h': 0.0409669817168463, '2y_3y': 0.0758244358941326, '3m_6m': 0.126367192018051, '3y_5y': 0.135148383093514, '5y_7y': 0.00069505519716219, '6m_12m': 0.11534213514463, '7y_10y': 7.68945770815545e-06, 'more_10y': 0}"
2017-04-19,"{'1d_1w': 0.0778510984958575, '1m_3m': 0.19243161844614, '1w_1m': 0.166949743687521, '1y_2y': 0.0717170868739443, '24h': 0.0378496454742026, '2y_3y': 0.0756482349960602, '3m_6m': 0.126323161910626, '3y_5y': 0.134968753409745, '5y_7y': 0.000693846437798641, '6m_12m': 0.115559121892296, '7y_10y': 7.68837547943227e-06, 'more_10y': 0}"
2017-04-20,"{'1d_1w': 0.0797047418519838, '1m_3m': 0.194548541098459, '1w_1m': 0.161629724810301, '1y_2y': 0.0719023023496583, '24h': 0.0405421691936523, '2y_3y': 0.0753722163358475, '3m_6m': 0.125958190327315, '3y_5y': 0.134645805016826, '5y_7y': 0.00069203345795772, '6m_12m': 0.114996597043343, '7y_10y': 7.67851432512768e-06, 'more_10y': 0}"
2017-04-21,"{'1d_1w': 0.0812302959716076, '1m_3m': 0.201342674638926, '1w_1m': 0.155922922237047, '1y_2y': 0.0721771371670635, '24h': 0.0387035877315787, '2y_3y': 0.0750097964540804, '3m_6m': 0.12579974468391, '3y_5y': 0.134548680747783, '5y_7y': 0.000690688312658376, '6m_12m': 0.114566798562992, '7y_10y': 7.67349202272896e-06, 'more_10y': 0}"
2017-04-22,"{'1d_1w': 0.0870129275786976, '1m_3m': 0.20247343931666, '1w_1m': 0.156965891490109, '1y_2y': 0.0706422227731884, '24h': 0.0280241135998528, '2y_3y': 0.0754611485259607, '3m_6m': 0.128357664201773, '3y_5y': 0.135698620269268, '5y_7y': 0.000689840236634576, '6m_12m': 0.11466641241256, '7y_10y': 7.71959496436854e-06, 'more_10y': 0}"
2017-04-23,"{'1d_1w': 0.0914894564807775, '1m_3m': 0.203677573283297, '1w_1m': 0.154839484947753, '1y_2y': 0.0706436704842916, '24h': 0.0245144713187705, '2y_3y': 0.0751862651780344, '3m_6m': 0.128264565968201, '3y_5y': 0.13562859828726, '5y_7y': 0.000688895419868626, '6m_12m': 0.115059299142817, '7y_10y': 7.71948859695431e-06, 'more_10y': 0}"
2017-04-24,"{'1d_1w': 0.075516318848341, '1m_3m': 0.206877340990684, '1w_1m': 0.158421379983804, '1y_2y': 0.070323370040555, '24h': 0.0345984372166969, '2y_3y': 0.0749009560073594, '3m_6m': 0.128385441283213, '3y_5y': 0.135341964372584, '5y_7y': 0.000687102125255135, '6m_12m': 0.114939981750864, '7y_10y': 7.7073803110621e-06, 'more_10y': 0}"
2017-04-25,"{'1d_1w': 0.0710771429931097, '1m_3m': 0.206580626612609, '1w_1m': 0.156996177195347, '1y_2y': 0.0701710278746537, '24h': 0.0420664056953475, '2y_3y': 0.0746772530334476, '3m_6m': 0.126696753171705, '3y_5y': 0.134899569895238, '5y_7y': 0.000685085458537125, '6m_12m': 0.116142258934635, '7y_10y': 7.69913503877606e-06, 'more_10y': 0}"
2017-04-26,"{'1d_1w': 0.0747293672299902, '1m_3m': 0.208249256959491, '1w_1m': 0.152278326651952, '1y_2y': 0.0701190944884431, '24h': 0.042249405304653, '2y_3y': 0.0743774816098505, '3m_6m': 0.127199902833101, '3y_5y': 0.13446274902445, '5y_7y': 0.000682860110618785, '6m_12m': 0.115643869508738, '7y_10y': 7.68627838262459e-06, 'more_10y': 0}"
2017-04-27,"{'1d_1w': 0.0756991500872895, '1m_3m': 0.214372384397826, '1w_1m': 0.142809068232292, '1y_2y': 0.0704845779116595, '24h': 0.0464468308070141, '2y_3y': 0.0739868554739373, '3m_6m': 0.126791303135225, '3y_5y': 0.1340171241323, '5y_7y': 0.000680299628761583, '6m_12m': 0.114704739832622, '7y_10y': 7.66636074455101e-06, 'more_10y': 0}"
2017-04-28,"{'1d_1w': 0.0821100847624506, '1m_3m': 0.214042039317682, '1w_1m': 0.142804612385796, '1y_2y': 0.0700653521772428, '24h': 0.0445447210759261, '2y_3y': 0.0733362483436689, '3m_6m': 0.125810590778598, '3y_5y': 0.132839135176331, '5y_7y': 0.00067735083738203, '6m_12m': 0.113762194317962, '7y_10y': 7.67082663217163e-06, 'more_10y': 0}"
2017-04-29,"{'1d_1w': 0.088634333851736, '1m_3m': 0.213622849984469, '1w_1m': 0.142245766693878, '1y_2y': 0.0701604183135916, '24h': 0.0390296365926802, '2y_3y': 0.0730542792195429, '3m_6m': 0.126780802983167, '3y_5y': 0.132478187163512, '5y_7y': 0.000675500501791526, '6m_12m': 0.113310557918597, '7y_10y': 7.66677670857969e-06, 'more_10y': 0}"
2017-04-30,"{'1d_1w': 0.0943993916734445, '1m_3m': 0.217244114074015, '1w_1m': 0.137835969629356, '1y_2y': 0.0700897093389784, '24h': 0.0346305367057986, '2y_3y': 0.0727442247885574, '3m_6m': 0.127157761438973, '3y_5y': 0.132202261401357, '5y_7y': 0.000666481057392424, '6m_12m': 0.11302189336261, '7y_10y': 7.65652919205549e-06, 'more_10y': 0}"
2017-05-01,"{'1d_1w': 0.0886076376053987, '1m_3m': 0.216201626541138, '1w_1m': 0.134269347896375, '1y_2y': 0.0696078462879208, '24h': 0.049323728011194, '2y_3y': 0.0720161815826422, '3m_6m': 0.126180076450168, '3y_5y': 0.130791455946873, '5y_7y': 0.000658521138136177, '6m_12m': 0.112335968805182, '7y_10y': 7.60973464671326e-06, 'more_10y': 0}"
2017-05-02,"{'1d_1w': 0.0944249154909589, '1m_3m': 0.212149341978376, '1w_1m': 0.136082052776984, '1y_2y': 0.0692296828487469, '24h': 0.0483442098983414, '2y_3y': 0.0714304183013658, '3m_6m': 0.125804650199267, '3y_5y': 0.129826338944654, '5y_7y': 0.000655235590374747, '6m_12m': 0.112045595477639, '7y_10y': 7.55849296931879e-06, 'more_10y': 0}"
2017-05-03,"{'1d_1w': 0.0975365112237521, '1m_3m': 0.212069785244035, '1w_1m': 0.132563241518332, '1y_2y': 0.0689948413545946, '24h': 0.0511055043977643, '2y_3y': 0.0708816402079833, '3m_6m': 0.125751763720548, '3y_5y': 0.129077512095825, '5y_7y': 0.00065226745802835, '6m_12m': 0.111359410596917, '7y_10y': 7.52218189689299e-06, 'more_10y': 0}"
2017-05-04,"{'1d_1w': 0.0942128541869645, '1m_3m': 0.205396797455574, '1w_1m': 0.134754510510289, '1y_2y': 0.0688569261763299, '24h': 0.0645828255374345, '2y_3y': 0.069931732785177, '3m_6m': 0.124819592765493, '3y_5y': 0.12747947102671, '5y_7y': 0.000644667958237507, '6m_12m': 0.109313162798263, '7y_10y': 7.4587992079773e-06, 'more_10y': 0}"
2017-05-05,"{'1d_1w': 0.112846703457656, '1m_3m': 0.201229229374385, '1w_1m': 0.134709843850695, '1y_2y': 0.0683005612057792, '24h': 0.0551995966564294, '2y_3y': 0.0685869933318467, '3m_6m': 0.124265783605106, '3y_5y': 0.126309667023329, '5y_7y': 0.00063927979219681, '6m_12m': 0.107904942445665, '7y_10y': 7.39925659733333e-06, 'more_10y': 0}"
2017-05-06,"{'1d_1w': 0.124658764530706, '1m_3m': 0.201904449371499, '1w_1m': 0.13182146102428, '1y_2y': 0.0681794437448341, '24h': 0.0475401455466967, '2y_3y': 0.0681477246099799, '3m_6m': 0.123869025510295, '3y_5y': 0.125793248251255, '5y_7y': 0.000636738115538417, '6m_12m': 0.107441630469255, '7y_10y': 7.36882534662734e-06, 'more_10y': 0}"
2017-05-07,"{'1d_1w': 0.130010686461118, '1m_3m': 0.203830233514199, '1w_1m': 0.129108494266949, '1y_2y': 0.0681944541364907, '24h': 0.0438341551246812, '2y_3y': 0.0678163353097781, '3m_6m': 0.122541276882667, '3y_5y': 0.125284340337482, '5y_7y': 0.000634609095896935, '6m_12m': 0.108738069644351, '7y_10y': 7.34522607567149e-06, 'more_10y': 0}"
2017-05-08,"{'1d_1w': 0.114829362204647, '1m_3m': 0.19859868746989, '1w_1m': 0.134685241408554, '1y_2y': 0.0675283665470026, '24h': 0.0634690059454816, '2y_3y': 0.0670728139466285, '3m_6m': 0.121257009499281, '3y_5y': 0.124129811746396, '5y_7y': 0.00062941112282418, '6m_12m': 0.107793001582811, '7y_10y': 7.28852617437612e-06, 'more_10y': 0}"
2017-05-09,"{'1d_1w': 0.123494553006954, '1m_3m': 0.196537401681663, '1w_1m': 0.13321494409959, '1y_2y': 0.0668680488550342, '24h': 0.0645802412052394, '2y_3y': 0.0662952100780078, '3m_6m': 0.119465561628424, '3y_5y': 0.12245267242258, '5y_7y': 0.000622957644974898, '6m_12m': 0.106461205487391, '7y_10y': 7.20388983567181e-06, 'more_10y': 0}"
2017-05-10,"{'1d_1w': 0.125794629567931, '1m_3m': 0.193459469948136, '1w_1m': 0.138110696968981, '1y_2y': 0.0665091821228796, '24h': 0.0633354046529617, '2y_3y': 0.0657257362366944, '3m_6m': 0.119635080230226, '3y_5y': 0.121429582557444, '5y_7y': 0.000618013685145582, '6m_12m': 0.105375022972256, '7y_10y': 7.18105704197463e-06, 'more_10y': 0}"
2017-05-11,"{'1d_1w': 0.119505176775865, '1m_3m': 0.189883322441867, '1w_1m': 0.150013545743217, '1y_2y': 0.066060351051794, '24h': 0.0666500390702861, '2y_3y': 0.0649091111254214, '3m_6m': 0.118893255643874, '3y_5y': 0.119856862316202, '5y_7y': 0.0006033054105851, '6m_12m': 0.103617931524108, '7y_10y': 7.09889647967883e-06, 'more_10y': 0}"
2017-05-12,"{'1d_1w': 0.128702519536141, '1m_3m': 0.186457787094824, '1w_1m': 0.15639948242064, '1y_2y': 0.0655064634774521, '24h': 0.0580221943476549, '2y_3y': 0.0644866045054833, '3m_6m': 0.117715100504174, '3y_5y': 0.119122849048898, '5y_7y': 0.000600007943711572, '6m_12m': 0.102979931033614, '7y_10y': 7.06008710705926e-06, 'more_10y': 0}"
2017-05-13,"{'1d_1w': 0.137844923179125, '1m_3m': 0.185663606262616, '1w_1m': 0.163059869221013, '1y_2y': 0.0653009868453686, '24h': 0.0461013677928751, '2y_3y': 0.0642291359360748, '3m_6m': 0.115309620058467, '3y_5y': 0.118803804952812, '5y_7y': 0.000598229719968559, '6m_12m': 0.103081416790956, '7y_10y': 7.03924042402536e-06, 'more_10y': 0}"
2017-05-14,"{'1d_1w': 0.137996946664863, '1m_3m': 0.186917389774949, '1w_1m': 0.165350990767385, '1y_2y': 0.0655255724125498, '24h': 0.0434372035804789, '2y_3y': 0.0638867616701371, '3m_6m': 0.115277809119848, '3y_5y': 0.118425372575211, '5y_7y': 0.000596364985612131, '6m_12m': 0.102578571435317, '7y_10y': 7.01701335227275e-06, 'more_10y': 0}"
2017-05-15,"{'1d_1w': 0.123108943037506, '1m_3m': 0.186298770709139, '1w_1m': 0.168339143974247, '1y_2y': 0.0653550960180984, '24h': 0.0575047838163853, '2y_3y': 0.0634957749885251, '3m_6m': 0.115310471489317, '3y_5y': 0.117860490143797, '5y_7y': 0.000593272901760709, '6m_12m': 0.102126263319083, '7y_10y': 6.98960184548159e-06, 'more_10y': 0}"
2017-05-16,"{'1d_1w': 0.122935237947448, '1m_3m': 0.183646585645081, '1w_1m': 0.175932275628453, '1y_2y': 0.0653116609458701, '24h': 0.0547003077630128, '2y_3y': 0.0631910629826108, '3m_6m': 0.114196282079987, '3y_5y': 0.117428250605194, '5y_7y': 0.000591879361420705, '6m_12m': 0.102059486755284, '7y_10y': 6.97028534339942e-06, 'more_10y': 0}"
2017-05-17,"{'1d_1w': 0.113588958858672, '1m_3m': 0.182519421421205, '1w_1m': 0.178983589184398, '1y_2y': 0.0656036469620428, '24h': 0.0675517077092318, '2y_3y': 0.0624357918573368, '3m_6m': 0.112724726175308, '3y_5y': 0.116304415809472, '5y_7y': 0.000598413453113983, '6m_12m': 0.0996824220150154, '7y_10y': 6.9065539129936e-06, 'more_10y': 0}"
2017-05-18,"{'1d_1w': 0.117771085430048, '1m_3m': 0.183929934147816, '1w_1m': 0.187589240653442, '1y_2y': 0.0653497869408842, '24h': 0.0553648952953165, '2y_3y': 0.0619321065554878, '3m_6m': 0.112573380777428, '3y_5y': 0.115804548545219, '5y_7y': 0.000595860597156651, '6m_12m': 0.0990822830837689, '7y_10y': 6.87797314274323e-06, 'more_10y': 0}"
2017-05-19,"{'1d_1w': 0.108249778719023, '1m_3m': 0.182162633501322, '1w_1m': 0.194867841612958, '1y_2y': 0.0648281555049477, '24h': 0.0647378552824126, '2y_3y': 0.0612388049468806, '3m_6m': 0.11112580992677, '3y_5y': 0.11441332627688, '5y_7y': 0.000590211190635595, '6m_12m': 0.0977787666018779, '7y_10y': 6.8164360040462e-06, 'more_10y': 0}"
2017-05-20,"{'1d_1w': 0.126177220370058, '1m_3m': 0.179961746164331, '1w_1m': 0.193560711750492, '1y_2y': 0.0642811238948176, '24h': 0.0511234438352769, '2y_3y': 0.0606743904552696, '3m_6m': 0.113009336676934, '3y_5y': 0.113470228960969, '5y_7y': 0.000585527475429439, '6m_12m': 0.0971495023832935, '7y_10y': 6.76803284271231e-06, 'more_10y': 0}"
2017-05-21,"{'1d_1w': 0.132693029579351, '1m_3m': 0.178090698540722, '1w_1m': 0.193392533722934, '1y_2y': 0.0637266177611276, '24h': 0.050340533934249, '2y_3y': 0.0601019576215983, '3m_6m': 0.112088049139383, '3y_5y': 0.112596138501887, '5y_7y': 0.00058111689550084, '6m_12m': 0.0963826060355049, '7y_10y': 6.71826745717498e-06, 'more_10y': 0}"
2017-05-22,"{'1d_1w': 0.112750554438811, '1m_3m': 0.172659044800252, '1w_1m': 0.196113567721581, '1y_2y': 0.0621533738225447, '24h': 0.0830710623660951, '2y_3y': 0.0586917196828406, '3m_6m': 0.109611793966895, '3y_5y': 0.110422039930675, '5y_7y': 0.00057031245384394, '6m_12m': 0.0939499326811574, '7y_10y': 6.5981350239126e-06, 'more_10y': 0}"
2017-05-23,"{'1d_1w': 0.127584853009021, '1m_3m': 0.16772287924311, '1w_1m': 0.188764493444431, '1y_2y': 0.0610188385175662, '24h': 0.0878196598657226, '2y_3y': 0.0575457593449317, '3m_6m': 0.108280822666916, '3y_5y': 0.108500313235589, '5y_7y': 0.000560895493271801, '6m_12m': 0.0921949922219103, '7y_10y': 6.49295725538924e-06, 'more_10y': 0}"
2017-05-24,"{'1d_1w': 0.14400937819445, '1m_3m': 0.163491078881114, '1w_1m': 0.192169546345011, '1y_2y': 0.0599205423889512, '24h': 0.0805226985451463, '2y_3y': 0.056238367738384, '3m_6m': 0.106340816639401, '3y_5y': 0.106166787520012, '5y_7y': 0.000550570690995126, '6m_12m': 0.0905838414486598, '7y_10y': 6.37160760515996e-06, 'more_10y': 0}"
2017-05-25,"{'1d_1w': 0.152059479989609, '1m_3m': 0.156668302717526, '1w_1m': 0.183891692421227, '1y_2y': 0.0580173607254426, '24h': 0.100260921297829, '2y_3y': 0.0544579837070537, '3m_6m': 0.1038562316858, '3y_5y': 0.101764979099855, '5y_7y': 0.000535172700530376, '6m_12m': 0.0884816741820215, '7y_10y': 6.20147284129978e-06, 'more_10y': 0}"
2017-05-26,"{'1d_1w': 0.178386323912687, '1m_3m': 0.152206382851525, '1w_1m': 0.187152601810052, '1y_2y': 0.0573749336205863, '24h': 0.078835673338786, '2y_3y': 0.0510254665458332, '3m_6m': 0.10351171579066, '3y_5y': 0.103286576142256, '5y_7y': 0.00053068491481075, '6m_12m': 0.0876835024780844, '7y_10y': 6.13859445621722e-06, 'more_10y': 0}"
2017-05-27,"{'1d_1w': 0.196395308849211, '1m_3m': 0.157018896140251, '1w_1m': 0.188203126375211, '1y_2y': 0.0575020063157723, '24h': 0.0556206816487051, '2y_3y': 0.0508930115195887, '3m_6m': 0.102516463069014, '3y_5y': 0.103325650467375, '5y_7y': 0.000530597636364354, '6m_12m': 0.0879881142914519, '7y_10y': 6.14368679335911e-06, 'more_10y': 0}"
