t,indicators_sopr_account_based
2015-08-25,1.01035706193148
2015-08-26,0.9600276631475
2015-08-27,0.983285012485989
2015-08-28,0.988002192838545
2015-08-29,0.973233409359502
2015-08-30,0.980435234731676
2015-08-31,0.983319655025129
2015-09-01,0.978121053202699
2015-09-02,0.979867762627886
2015-09-03,0.967809875961552
2015-09-04,0.985148431386924
2015-09-05,0.991567381886918
2015-09-06,1.00314746202646
2015-09-07,1.00089505393444
2015-09-08,1.00302150206776
2015-09-09,0.993360793704353
2015-09-10,0.966247834935253
2015-09-11,0.993166237505568
2015-09-12,0.988621670121282
2015-09-13,0.978315717611977
2015-09-14,0.978411987255969
2015-09-15,0.980359677591921
2015-09-16,0.980291903961119
2015-09-17,0.993517389750085
2015-09-18,0.993694766013217
2015-09-19,0.991247782762487
2015-09-20,0.986155359096586
2015-09-21,0.991573599228254
2015-09-22,0.986433745948953
2015-09-23,0.967499698852664
2015-09-24,0.996678061510936
2015-09-25,0.996400454991061
2015-09-26,0.992103474159295
2015-09-27,0.992840702111009
2015-09-28,0.988549220589698
2015-09-29,1.00157367797031
2015-09-30,0.995745036789691
2015-10-01,0.988068519665531
2015-10-02,0.998583944440459
2015-10-03,0.999800651099929
2015-10-04,0.991611709641757
2015-10-05,0.996484605141251
2015-10-06,1.0056660367844
2015-10-07,0.989664026937888
2015-10-08,0.996734439850132
2015-10-09,0.999191254816979
2015-10-10,1.00129023872123
2015-10-11,1.00140120899535
2015-10-12,0.995905939800262
2015-10-13,1.00675602302206
2015-10-14,0.963013980444908
2015-10-15,1.00873321119457
2015-10-16,1.02162125769228
2015-10-17,1.02998876320742
2015-10-18,1.01390476151194
2015-10-19,1.00887139906733
2015-10-20,1.01969929168921
2015-10-21,1.01236199138641
2015-10-22,1.00984304025959
2015-10-23,1.02216203151043
2015-10-24,1.01840780041161
2015-10-25,1.03112824721619
2015-10-26,1.00831402769647
2015-10-27,1.02723900322262
2015-10-28,1.03291218754951
2015-10-29,1.04760862132792
2015-10-30,1.06456562419768
2015-10-31,1.04225350690877
2015-11-01,1.04510110918988
2015-11-02,1.06501454292957
2015-11-03,1.09054188611531
2015-11-04,1.14002393094826
2015-11-05,1.01276985515773
2015-11-06,0.997330259473926
2015-11-07,1.03325004540173
2015-11-08,1.04178426533114
2015-11-09,1.01385263553948
2015-11-10,0.970536090510823
2015-11-11,0.934571150904719
2015-11-12,0.991824042707375
2015-11-13,1.0035365203458
2015-11-14,0.99942471477649
2015-11-15,0.98867229742812
2015-11-16,0.992338599419402
2015-11-17,1.03794015269031
2015-11-18,1.00281536774271
2015-11-19,0.996814534398364
2015-11-20,0.987321997906197
2015-11-21,1.00030787043204
2015-11-22,1.00981317060762
2015-11-23,0.996676864868752
2015-11-24,0.993133361992157
2015-11-25,0.998946875808973
2015-11-26,1.03369140723621
2015-11-27,1.03718556338254
2015-11-28,1.01617759162019
2015-11-29,1.0248862992638
2015-11-30,1.04732327678842
2015-12-01,1.01712790939293
2015-12-02,1.00186151761896
2015-12-03,1.01347458226547
2015-12-04,1.01116893874497
2015-12-05,1.02631053850926
2015-12-06,1.04980981943961
2015-12-07,1.03627208156019
2015-12-08,1.02763224737953
2015-12-09,1.07904804414417
2015-12-10,1.03576696051819
2015-12-11,1.05110894032678
2015-12-12,1.03484652484006
2015-12-13,1.03449746710455
2015-12-14,1.07054360070975
2015-12-15,1.04767031656833
2015-12-16,1.0252867496874
2015-12-17,1.02016508822174
2015-12-18,1.03179792866069
2015-12-19,1.01788492857036
2015-12-20,1.00934800976929
2015-12-21,1.01119741488365
2015-12-22,1.01281317711805
2015-12-23,1.01976249822957
2015-12-24,1.03398403936093
2015-12-25,1.01278110618659
2015-12-26,0.992154363099903
2015-12-27,0.99124039231758
2015-12-28,1.00058851378623
2015-12-29,1.00610448276437
2015-12-30,1.01026738677048
2015-12-31,1.02983665242418
2016-01-01,1.01287411915278
2016-01-02,1.01206908593942
2016-01-03,1.02122273626318
2016-01-04,1.0254961932938
2016-01-05,1.02005656646528
2016-01-06,1.01601730116514
2016-01-07,1.0847002846098
2016-01-08,1.04402041504141
2016-01-09,1.01256868945761
2016-01-10,1.0284858915178
2016-01-11,1.03254356931513
2016-01-12,1.02626869858638
2016-01-13,0.987116436587491
2016-01-14,1.00153047590704
2016-01-15,0.970443629062358
2016-01-16,0.953647454486329
2016-01-17,0.996933516303118
2016-01-18,0.980755814067965
2016-01-19,0.992549650675133
2016-01-20,1.01346469681538
2016-01-21,1.01741681115751
2016-01-22,0.943266922898078
2016-01-23,0.969320393425687
2016-01-24,1.00833545436834
2016-01-25,1.00371815963924
2016-01-26,0.998257273358702
2016-01-27,1.00008024271187
2016-01-28,0.983215059651414
2016-01-29,0.982780488719844
2016-01-30,1.01395748265392
2016-01-31,1.00066084612083
2016-02-01,0.975630011906227
2016-02-02,0.992158091968353
2016-02-03,0.988009281457892
2016-02-04,1.00696880865443
2016-02-05,1.00484088252659
2016-02-06,0.98071008763807
2016-02-07,0.998883339662405
2016-02-08,0.991665555255336
2016-02-09,0.988996655944814
2016-02-10,1.00250368221021
2016-02-11,1.00296188402795
2016-02-12,1.00491829436423
2016-02-13,1.00989157340445
2016-02-14,1.0223132600149
2016-02-15,1.01399397261761
2016-02-16,1.02161361805144
2016-02-17,1.0362640460922
2016-02-18,1.01995163157683
2016-02-19,1.02031110281083
2016-02-20,1.03000844015472
2016-02-21,1.01607197241446
2016-02-22,1.02609438044711
2016-02-23,1.0033336167174
2016-02-24,1.00912017394985
2016-02-25,1.01238176728571
2016-02-26,1.01516763094846
2016-02-27,1.01864626431652
2016-02-28,1.01680963814303
2016-02-29,1.03012795809691
2016-03-01,1.03424579145063
2016-03-02,1.01180369186824
2016-03-03,1.00224095429017
2016-03-04,1.00091646254654
2016-03-05,0.996855173516376
2016-03-06,1.00252589168933
2016-03-07,1.0044732660745
2016-03-08,1.00333824307184
2016-03-09,0.9987835559375
2016-03-10,1.0097831129263
2016-03-11,1.00935794529771
2016-03-12,1.00462257873856
2016-03-13,1.00566205057903
2016-03-14,1.00185649158216
2016-03-15,1.00777425889551
2016-03-16,1.00562141244893
2016-03-17,1.00957350453978
2016-03-18,1.00233981418211
2016-03-19,0.994906375686531
2016-03-20,1.0011867283165
2016-03-21,1.00971812592619
2016-03-22,1.01677867202067
2016-03-23,1.00793493710338
2016-03-24,1.00715525469839
2016-03-25,1.01160846154978
2016-03-26,1.0171166536252
2016-03-27,1.00894334297013
2016-03-28,1.01657671988353
2016-03-29,1.00439921886222
2016-03-30,1.00320924613715
2016-03-31,1.00853975779336
2016-04-01,1.00064901901405
2016-04-02,1.0126567463037
2016-04-03,1.01700091598642
2016-04-04,1.01142913299757
2016-04-05,1.01068498720773
2016-04-06,1.02013738365375
2016-04-07,1.03729669443383
2016-04-08,1.00399909298674
2016-04-09,1.00107728006675
2016-04-10,1.04173456105743
2016-04-11,1.0083707007418
2016-04-12,1.0193533403436
2016-04-13,1.00586234493588
2016-04-14,1.00762924648755
2016-04-15,1.00851960554522
2016-04-16,1.01075465962893
2016-04-17,1.00727340560517
2016-04-18,1.00522537610798
2016-04-19,1.0114264917185
2016-04-20,1.01636440838555
2016-04-21,1.02222138633798
2016-04-22,1.02241385639266
2016-04-23,1.01616018489817
2016-04-24,1.02298993949639
2016-04-25,1.04239072294872
2016-04-26,1.0220516938859
2016-04-27,1.00836586977941
2016-04-28,1.00186014919355
2016-04-29,1.01002851919364
2016-04-30,1.00963964195438
2016-05-01,1.0141819269973
2016-05-02,1.00209325673578
2016-05-03,1.0053181180154
2016-05-04,1.00726776497081
2016-05-05,1.00744019142589
2016-05-06,1.01924747138734
2016-05-07,1.01145893891641
2016-05-08,1.01211353744148
2016-05-09,1.01379476741643
2016-05-10,1.01054814186521
2016-05-11,1.01223349421429
2016-05-12,1.00670714205469
2016-05-13,1.01007137011621
2016-05-14,1.00812472593787
2016-05-15,1.01045819508454
2016-05-16,1.00345581569131
2016-05-17,1.02172764874853
2016-05-18,1.0087473824211
2016-05-19,1.01134072222052
2016-05-20,1.00774824389737
2016-05-21,1.00365625017331
2016-05-22,1.00483984161672
2016-05-23,1.00926424472881
2016-05-24,1.00706713457726
2016-05-25,1.01314999496726
2016-05-26,1.01255864534243
2016-05-27,1.05976025783242
2016-05-28,1.054926536288
2016-05-29,1.0600918612377
2016-05-30,1.0550083196103
2016-05-31,1.04511738170983
2016-06-01,1.0340980714266
2016-06-02,1.05293370708627
2016-06-03,1.04531960416697
2016-06-04,1.05058853245646
2016-06-05,1.0380628895379
2016-06-06,1.05141657284024
2016-06-07,1.02695193624377
2016-06-08,1.03213774933491
2016-06-09,1.02754429034221
2016-06-10,1.02283190388068
2016-06-11,1.03250444264774
2016-06-12,1.10821418897564
2016-06-13,1.1105924006443
2016-06-14,1.05013099591163
2016-06-15,1.06475009296866
2016-06-16,1.11208258194384
2016-06-17,1.06263599981057
2016-06-18,1.07153595290438
2016-06-19,1.05596786453971
2016-06-20,1.03753529308355
2016-06-21,1.02013832762327
2016-06-22,0.996673452889751
2016-06-23,0.984798215088594
2016-06-24,1.03846619210083
2016-06-25,1.03399133906447
2016-06-26,1.00046465831205
2016-06-27,1.021909243276
2016-06-28,1.01424507013846
2016-06-29,1.00211839872038
2016-06-30,1.03033859147389
2016-07-01,1.03076968544379
2016-07-02,1.0396182523693
2016-07-03,1.01957284381081
2016-07-04,1.02653864987618
2016-07-05,1.0260599746486
2016-07-06,1.02312345912685
2016-07-07,0.998389017828858
2016-07-08,1.01305134584394
2016-07-09,1.01505932297534
2016-07-10,1.03297670023484
2016-07-11,1.02098344282158
2016-07-12,1.0213077233558
2016-07-13,1.01499463389151
2016-07-14,1.01000673859919
2016-07-15,1.01447470378381
2016-07-16,1.01323040724143
2016-07-17,1.04136881135306
2016-07-18,1.01660310556342
2016-07-19,1.02894571582293
2016-07-20,1.00706573399238
2016-07-21,1.01140061252333
2016-07-22,1.00769584496346
2016-07-23,1.00706828121968
2016-07-24,1.04266425126028
2016-07-25,1.014727998304
2016-07-26,1.01032177232893
2016-07-27,1.01518608741716
2016-07-28,1.00936400770329
2016-07-29,1.01125166565589
2016-07-30,1.01491535262485
2016-07-31,0.997872067598026
2016-08-01,0.98553311985793
2016-08-02,0.96962605361805
2016-08-03,0.971197043501823
2016-08-04,0.988724445771069
2016-08-05,0.99807187547407
2016-08-06,0.995081518125167
2016-08-07,1.00869741265352
2016-08-08,1.00232235984502
2016-08-09,0.990819907713575
2016-08-10,1.00532352925671
2016-08-11,0.999926017223726
2016-08-12,0.997136285802153
2016-08-13,1.00125135901289
2016-08-14,0.995323227027246
2016-08-15,0.986462590958782
2016-08-16,1.00156739632973
2016-08-17,0.997895909103967
2016-08-18,0.999599526209425
2016-08-19,1.00051716171731
2016-08-20,1.04988329138744
2016-08-21,1.00610018003065
2016-08-22,1.00103329052172
2016-08-23,1.0004203024247
2016-08-24,0.995411477009633
2016-08-25,1.00174882472281
2016-08-26,1.00549963081908
2016-08-27,0.995973811845673
2016-08-28,1.00083604225597
2016-08-29,0.993184138615529
2016-08-30,1.0132509027261
2016-08-31,1.00702741769319
2016-09-01,0.998155791841242
2016-09-02,0.999800597345235
2016-09-03,1.00921170942666
2016-09-04,1.02676874630911
2016-09-05,1.01445627828154
2016-09-06,1.01661814773547
2016-09-07,1.01474005956497
2016-09-08,1.02528973989318
2016-09-09,1.01463299226404
2016-09-10,1.01432675204159
2016-09-11,1.01455529689797
2016-09-12,1.00039341027647
2016-09-13,1.02229592160011
2016-09-14,1.01059071099065
2016-09-15,1.0075757643979
2016-09-16,1.01058992313461
2016-09-17,1.00594513616096
2016-09-18,1.01002756534986
2016-09-19,1.0065538818304
2016-09-20,1.02959845251843
2016-09-21,0.997951444098969
2016-09-22,0.999494681227603
2016-09-23,1.00508105150122
2016-09-24,1.00016374495562
2016-09-25,1.02509162254488
2016-09-26,1.00962654418568
2016-09-27,1.00750008098121
2016-09-28,1.00556586992803
2016-09-29,1.0036839617195
2016-09-30,1.00127853610379
2016-10-01,1.01032210084951
2016-10-02,1.00580219968269
2016-10-03,1.01487454631863
2016-10-04,1.01585264717398
2016-10-05,1.00888040982316
2016-10-06,1.00718234035703
2016-10-07,1.00709546694947
2016-10-08,1.00838414623407
2016-10-09,1.00789431928689
2016-10-10,1.00856143490256
2016-10-11,1.02754910364329
2016-10-12,1.01722988553366
2016-10-13,1.01381293229145
2016-10-14,1.01240684699128
2016-10-15,1.00963682854668
2016-10-16,1.01317392130998
2016-10-17,1.03967983916617
2016-10-18,1.02347677285906
2016-10-19,1.01007733566324
2016-10-20,1.00781648669871
2016-10-21,1.00795923701422
2016-10-22,1.0200532646278
2016-10-23,1.02149930404509
2016-10-24,1.0199430728665
2016-10-25,1.02784643262671
2016-10-26,1.03565358155236
2016-10-27,1.03557374652644
2016-10-28,1.02291934967918
2016-10-29,1.03818075121486
2016-10-30,1.01827861710978
2016-10-31,1.03241237949058
2016-11-01,1.03974325065194
2016-11-02,1.02846568687066
2016-11-03,1.02317700824901
2016-11-04,1.01488519393735
2016-11-05,1.01555540418844
2016-11-06,1.02130555496988
2016-11-07,1.01620108812802
2016-11-08,1.029953235473
2016-11-09,1.0317222246261
2016-11-10,1.02238815520926
2016-11-11,1.02267093293673
2016-11-12,1.01399018509448
2016-11-13,1.00465909238911
2016-11-14,1.02140889293749
2016-11-15,1.02412141543078
2016-11-16,1.03837521913877
2016-11-17,1.03778867297005
2016-11-18,1.02403934875012
2016-11-19,1.02102986190665
2016-11-20,1.0082214150162
2016-11-21,1.0147992865698
2016-11-22,1.0251226162649
2016-11-23,1.02245379725445
2016-11-24,1.07800761937374
2016-11-25,1.00948481514541
2016-11-26,1.01186734495434
2016-11-27,1.02160278603221
2016-11-28,1.01952215622785
2016-11-29,1.01443155481726
2016-11-30,1.02592124033505
2016-12-01,1.03607906873026
2016-12-02,1.03824546396681
2016-12-03,1.02171612871551
2016-12-04,1.01871337914907
2016-12-05,1.01868732300922
2016-12-06,1.01793607627534
2016-12-07,1.02182331915982
2016-12-08,1.03732251733822
2016-12-09,1.01841791816367
2016-12-10,1.03510379701456
2016-12-11,1.01865252330369
2016-12-12,1.0254146252063
2016-12-13,1.02417646729133
2016-12-14,1.02595939170312
2016-12-15,1.02715556899575
2016-12-16,1.02721195485499
2016-12-17,1.02883841342336
2016-12-18,1.03708134226387
2016-12-19,1.01849758644218
2016-12-20,1.02583970565649
2016-12-21,1.06897917254983
2016-12-22,1.07051828317485
2016-12-23,1.08978183932918
2016-12-24,1.04116772865655
2016-12-25,1.02857439497199
2016-12-26,1.04662605061796
2016-12-27,1.05108501896024
2016-12-28,1.07846705434548
2016-12-29,1.06653602822101
2016-12-30,1.06077587964371
2016-12-31,1.03651432094632
2017-01-01,1.07710516629703
2017-01-02,1.08931230252656
2017-01-03,1.07350148100337
2017-01-04,1.11039192489012
2017-01-05,1.09640035494057
2017-01-06,1.02005979946124
2017-01-07,0.984990250278232
2017-01-08,1.03169251905428
2017-01-09,1.02159253015096
2017-01-10,1.01388028717496
2017-01-11,0.980953158409968
2017-01-12,0.979199945380348
2017-01-13,1.0094554789292
2017-01-14,1.01105757206066
2017-01-15,1.0016704342697
2017-01-16,1.00792322105336
2017-01-17,1.0414803094257
2017-01-18,1.01834512002666
2017-01-19,1.02723170412951
2017-01-20,1.01845561636096
2017-01-21,1.04243271886528
2017-01-22,1.04346470609412
2017-01-23,1.03799598614429
2017-01-24,1.03108464870972
2017-01-25,1.01278051503601
2017-01-26,1.02403068107163
2017-01-27,1.02187084041622
2017-01-28,1.01982347629859
2017-01-29,1.08121859919306
2017-01-30,1.01800774675033
2017-01-31,1.03228507808903
2017-02-01,1.03957823316863
2017-02-02,1.05030790883873
2017-02-03,1.06183395010076
2017-02-04,1.03606299887961
2017-02-05,1.0378135343101
2017-02-06,1.0423046124908
2017-02-07,1.05102707966907
2017-02-08,1.04324996203999
2017-02-09,1.01883190588157
2017-02-10,1.02561506151095
2017-02-11,1.02085816786973
2017-02-12,1.02363189438828
2017-02-13,1.0197793015341
2017-02-14,1.02902385670563
2017-02-15,1.01710415497443
2017-02-16,1.03291243809835
2017-02-17,1.07949198328096
2017-02-18,1.04457558607938
2017-02-19,1.03120108395389
2017-02-20,1.03066750708141
2017-02-21,1.06668617920346
2017-02-22,1.06252357472411
2017-02-23,1.06336018805837
2017-02-24,1.09903498246513
2017-02-25,1.04455722037085
2017-02-26,1.03582436904875
2017-02-27,1.05591888646793
2017-02-28,1.04593573742801
2017-03-01,1.06079591414073
2017-03-02,1.06751214940734
2017-03-03,1.08252352960226
2017-03-04,1.05424020928994
2017-03-05,1.04609403217339
2017-03-06,1.06734000533752
2017-03-07,1.04323451935883
2017-03-08,1.04055690027856
2017-03-09,1.01885919887921
2017-03-10,1.03439751850077
2017-03-11,1.02197050155702
2017-03-12,1.03310155934304
2017-03-13,1.04937747141491
2017-03-14,1.03630590792562
2017-03-15,1.05350527411947
2017-03-16,1.03950013033272
2017-03-17,1.00864717977756
2017-03-18,0.990329192697112
2017-03-19,1.0087204929727
2017-03-20,1.00524450866589
2017-03-21,1.03451530099956
2017-03-22,1.01262167593888
2017-03-23,1.00204889860288
2017-03-24,1.01024865298729
2017-03-25,0.986553094775367
2017-03-26,1.01763943815763
2017-03-27,1.00734586609126
2017-03-28,1.02697843998541
2017-03-29,1.00703298053784
2017-03-30,1.00875816331696
2017-03-31,1.03263937740281
2017-04-01,1.02660591035661
2017-04-02,1.02640271543539
2017-04-03,1.04436909192436
2017-04-04,1.03193268221425
2017-04-05,1.02761444512002
2017-04-06,1.04372096177807
2017-04-07,1.05878273566829
2017-04-08,1.03723691110682
2017-04-09,1.05002838443988
2017-04-10,1.04275039632118
2017-04-11,1.03591028094242
2017-04-12,1.04384112973734
2017-04-13,1.01599634523009
2017-04-14,1.01662989484101
2017-04-15,1.01617661025489
2017-04-16,1.01408635222775
2017-04-17,1.04069336328703
2017-04-18,1.03487588637964
2017-04-19,1.02655859216444
2017-04-20,1.04239584398916
2017-04-21,1.03109879968085
2017-04-22,1.02295942533419
2017-04-23,1.03557501138463
2017-04-24,1.0395094687124
2017-04-25,1.03417496227227
2017-04-26,1.04292861499548
2017-04-27,1.05449538883491
2017-04-28,1.05313101900514
2017-04-29,1.04582067464855
2017-04-30,1.04297682964237
2017-05-01,1.10049850604037
2017-05-02,1.09106360092896
2017-05-03,1.07115618247155
2017-05-04,1.13913879322556
2017-05-05,1.10123498172562
2017-05-06,1.06808363913235
2017-05-07,1.05374120769161
2017-05-08,1.09737269174318
2017-05-09,1.12464588009518
2017-05-10,1.09534015182299
2017-05-11,1.12846407721905
2017-05-12,1.06966822818389
2017-05-13,1.04567399061778
2017-05-14,1.04990063680294
2017-05-15,1.0476880362059
2017-05-16,1.05705704486543
2017-05-17,1.08018627791539
2017-05-18,1.04977343261797
2017-05-19,1.10004406062275
2017-05-20,1.086563529199
2017-05-21,1.10582237435247
2017-05-22,1.18822248883422
2017-05-23,1.1119712746797
2017-05-24,1.13171720221612
2017-05-25,1.16731233261314
2017-05-26,1.08567183784976
2017-05-27,1.01166238976607
2017-05-28,1.0622835965574
2017-05-29,1.06068145130621
2017-05-30,1.0618218921035
2017-05-31,1.06773123965297
2017-06-01,1.07026515395232
2017-06-02,1.05446918971031
2017-06-03,1.0611692629944
2017-06-04,1.05410422312529
2017-06-05,1.0811482242574
2017-06-06,1.11032170823991
2017-06-07,1.08414739132722
2017-06-08,1.07165722778715
2017-06-09,1.08646004384345
2017-06-10,1.11869757115791
2017-06-11,1.10940753112024
2017-06-12,1.14859373888411
2017-06-13,1.1001070747453
2017-06-14,1.04681763209527
2017-06-15,0.999873296090179
2017-06-16,1.0510540485969
2017-06-17,1.0389229296794
2017-06-18,1.02531225842252
2017-06-19,1.05878670195193
2017-06-20,1.08163971131659
2017-06-21,1.05758020316437
2017-06-22,1.06757698383568
2017-06-23,1.06237231170163
2017-06-24,1.04062806933526
2017-06-25,1.02706475013383
2017-06-26,1.01464756645646
2017-06-27,1.0131233863339
2017-06-28,1.04664224292931
2017-06-29,1.05072903543956
2017-06-30,1.04727626693436
2017-07-01,1.02545836604364
2017-07-02,1.02931728743629
2017-07-03,1.05396065492358
2017-07-04,1.04345321598633
2017-07-05,1.063759773009
2017-07-06,1.03749946926097
2017-07-07,1.051904656795
2017-07-08,1.01817053934598
2017-07-09,1.02164784355776
2017-07-10,1.00506336766622
2017-07-11,1.00387291826118
2017-07-12,1.00324034072201
2017-07-13,1.00936831162703
2017-07-14,1.00054942372071
2017-07-15,0.954549065155449
2017-07-16,0.938021227457218
2017-07-17,1.03037741658059
2017-07-18,1.03835584564765
2017-07-19,1.03291086401755
2017-07-20,1.09049822333538
2017-07-21,1.08372800668377
2017-07-22,1.0900208743241
2017-07-23,1.06675616158563
2017-07-24,1.06957249733175
2017-07-25,1.16404472235801
2017-07-26,1.03172011418527
2017-07-27,1.09680730600328
2017-07-28,1.17134677557611
2017-07-29,1.22117422122562
2017-07-30,1.07946224975061
2017-07-31,1.2776042098203
2017-08-01,1.09519343312278
2017-08-02,1.07607883259937
2017-08-03,1.11236599002946
2017-08-04,1.23039795506751
2017-08-05,1.25078180517896
2017-08-06,1.27783381003636
2017-08-07,1.18236056648215
2017-08-08,1.15530471297974
2017-08-09,1.10472470507897
2017-08-10,1.10856243892208
2017-08-11,1.1060824726516
2017-08-12,1.14256851694352
2017-08-13,1.17480812520465
2017-08-14,1.16039604819088
2017-08-15,1.12732474271482
2017-08-16,1.10897710753421
2017-08-17,1.14019617296165
2017-08-18,1.11359915930943
2017-08-19,1.1263159217574
2017-08-20,1.11209967471286
2017-08-21,1.06842899244335
2017-08-22,1.09578754273255
2017-08-23,1.09233768490418
2017-08-24,1.08323933988526
2017-08-25,1.12163884881879
2017-08-26,1.077602616926
2017-08-27,1.1114445486361
2017-08-28,1.09093904726617
2017-08-29,1.13103762709289
2017-08-30,1.11496890010382
2017-08-31,1.13590716509665
2017-09-01,1.13669304682508
2017-09-02,1.11474834112087
2017-09-03,1.09253614447825
2017-09-04,1.07815481637255
2017-09-05,1.0520069086395
2017-09-06,1.07393494059649
2017-09-07,1.13303763117179
2017-09-08,1.03587260331791
2017-09-09,1.03509189481511
2017-09-10,1.07091942734483
2017-09-11,1.03526203636606
2017-09-12,1.03127771268749
2017-09-13,1.00901931606847
2017-09-14,0.962596501783919
2017-09-15,0.985346493762058
2017-09-16,1.03550881639145
2017-09-17,1.00184816005942
2017-09-18,1.0494066750064
2017-09-19,1.02651815651973
2017-09-20,1.03317517473838
2017-09-21,1.00658476485658
2017-09-22,1.0134697725553
2017-09-23,1.01947468967431
2017-09-24,1.00785550759037
2017-09-25,1.15495170948759
2017-09-26,1.039350826406
2017-09-27,1.05216369612203
2017-09-28,1.0781353692946
2017-09-29,1.03579551395959
2017-09-30,1.10026893073911
2017-10-01,1.04969452275181
2017-10-02,1.09324279790537
2017-10-03,1.05471470720909
2017-10-04,1.03529493441311
2017-10-05,1.12055187532414
2017-10-06,1.06574261151908
2017-10-07,1.05798681768809
2017-10-08,1.10316413923847
2017-10-09,1.14246727986614
2017-10-10,1.1135146123833
2017-10-11,1.07604686885111
2017-10-12,1.12801026523413
2017-10-13,1.20272595276778
2017-10-14,1.12692128199097
2017-10-15,1.14527577996363
2017-10-16,1.15810613025701
2017-10-17,1.13135064775979
2017-10-18,1.09382762355408
2017-10-19,1.1494396920822
2017-10-20,1.11602120235415
2017-10-21,1.13003642383605
2017-10-22,1.1974926615065
2017-10-23,1.18439670549721
2017-10-24,1.10257492126366
2017-10-25,1.07148043761981
2017-10-26,1.08920814552561
2017-10-27,1.0783845706063
2017-10-28,1.0667325786497
2017-10-29,1.09359840523002
2017-10-30,1.1154525408753
2017-10-31,1.12314978124753
2017-11-01,1.15497504228577
2017-11-02,1.21629109424648
2017-11-03,1.16434330306894
2017-11-04,1.14659523660499
2017-11-05,1.20921363955415
2017-11-06,1.12901361608612
2017-11-07,1.14138292914743
2017-11-08,1.12789799493138
2017-11-09,1.13906859083968
2017-11-10,1.12267306803061
2017-11-11,1.13126782542801
2017-11-12,1.22440722951798
2017-11-13,1.13440138173826
2017-11-14,1.05951966175817
2017-11-15,1.10709467215367
2017-11-16,1.14258407226735
2017-11-17,1.21034048999942
2017-11-18,1.11785859160247
2017-11-19,1.15083079130642
2017-11-20,1.16715007149733
2017-11-21,1.16829929542442
2017-11-22,1.10417524419031
2017-11-23,1.10359659159568
2017-11-24,1.16781084348364
2017-11-25,1.21732196704372
2017-11-26,1.21669112426045
2017-11-27,1.20569211195054
2017-11-28,1.19220608909039
2017-11-29,1.22042592551882
2017-11-30,1.1470262113885
2017-12-01,1.1728397005825
2017-12-02,1.21678579469385
2017-12-03,1.18168166261785
2017-12-04,1.19763507168317
2017-12-05,1.16377656204359
2017-12-06,1.25139678359877
2017-12-07,1.44413872099334
2017-12-08,1.3076662309936
2017-12-09,1.1275162389762
2017-12-10,1.12560696645548
2017-12-11,1.17181145239332
2017-12-12,1.30481468660745
2017-12-13,1.24030614404622
2017-12-14,1.17834695908511
2017-12-15,1.19530702252796
2017-12-16,1.20331276510585
2017-12-17,1.28060206297695
2017-12-18,1.17829559082601
2017-12-19,1.17744494177232
2017-12-20,1.21910257093704
2017-12-21,1.1218617521494
2017-12-22,1.04089850904267
2017-12-23,1.10741329263084
2017-12-24,1.0627884741173
2017-12-25,1.04274162197563
2017-12-26,1.15359947030174
2017-12-27,1.17503802318854
2017-12-28,1.04659743959823
2017-12-29,1.09928235800884
2017-12-30,1.12391602638096
2017-12-31,1.06001602069057
2018-01-01,1.01710736207978
2018-01-02,1.11500772654454
2018-01-03,1.10473154790332
2018-01-04,1.12010224995485
2018-01-05,1.17196325036177
2018-01-06,1.16874199222158
2018-01-07,1.22133621624752
2018-01-08,1.04819280505416
2018-01-09,1.06998156490193
2018-01-10,1.02504568959223
2018-01-11,1.0402879875997
2018-01-12,1.05227178697714
2018-01-13,1.05864714111409
2018-01-14,1.03647604014101
2018-01-15,1.02303318421929
2018-01-16,0.962394721506219
2018-01-17,0.932175169467799
2018-01-18,0.972954007112535
2018-01-19,0.985490486864582
2018-01-20,1.03104890064057
2018-01-21,0.972781111917627
2018-01-22,0.960570074527587
2018-01-23,0.956180561882807
2018-01-24,0.978383012553291
2018-01-25,0.996721111748909
2018-01-26,1.03053348378608
2018-01-27,1.01278985500309
2018-01-28,1.12329820560282
2018-01-29,0.99996937466769
2018-01-30,0.953974794973667
2018-01-31,0.949254098920888
2018-02-01,0.904617221970508
2018-02-02,0.859632125986334
2018-02-03,0.924680395666222
2018-02-04,1.00518292940808
2018-02-05,0.848038492714253
2018-02-06,0.823080981941235
2018-02-07,0.912161212994268
2018-02-08,1.00842068735035
2018-02-09,0.934349459700563
2018-02-10,0.960482097760641
2018-02-11,0.938814402530886
2018-02-12,0.969507450422481
2018-02-13,0.945413852955037
2018-02-14,1.0135292048831
2018-02-15,1.07991106527255
2018-02-16,1.03852103218015
2018-02-17,1.05982664426995
2018-02-18,1.07771673720934
2018-02-19,1.0583428096756
2018-02-20,1.13658449865964
2018-02-21,1.04573716377227
2018-02-22,1.09792849177256
2018-02-23,1.00266884081743
2018-02-24,0.985582034698268
2018-02-25,0.979883185660373
2018-02-26,1.00067388987872
2018-02-27,1.03780308660546
2018-02-28,1.12929693412599
2018-03-01,1.03078654998347
2018-03-02,1.04500626613136
2018-03-03,1.04614583570807
2018-03-04,1.07361444028199
2018-03-05,1.08112649658515
2018-03-06,1.02454782351147
2018-03-07,0.965783616619834
2018-03-08,0.95259196551761
2018-03-09,0.840725267509234
2018-03-10,0.971243269053623
2018-03-11,0.997243567636907
2018-03-12,0.981431298701499
2018-03-13,0.968777546009572
2018-03-14,0.925341933756511
