t,o
2015-09-09,"{'0001_001': 0.00024122045913981097, '001_01': 0.0020349312221651455, '01_1': 0.01085102950247163, '100_1k': 0.23249536953648262, '10_100': 0.2672530545070107, '10k_100k': 0.18842995148563346, '1_10': 0.053855050779023694, '1k_10k': 0.22137305048856631, 'above_100k': 0.023432423419799554, 'less_0001': 3.3918599707133884e-05}"
2015-09-10,"{'0001_001': 0.0002409965985611721, '001_01': 0.00203873153053907, '01_1': 0.010892626732055282, '100_1k': 0.23258676178759613, '10_100': 0.26716379641146476, '10k_100k': 0.18799279653495796, '1_10': 0.05376730025921718, '1k_10k': 0.22180311444835, 'above_100k': 0.023479958945858737, 'less_0001': 3.3916751399608846e-05}"
2015-09-11,"{'0001_001': 0.00024202452673970394, '001_01': 0.0020454558921354435, '01_1': 0.010945601190432145, '100_1k': 0.2321884804485422, '10_100': 0.26721939429465935, '10k_100k': 0.18786538024638993, '1_10': 0.05389774050329749, '1k_10k': 0.22186454370753322, 'above_100k': 0.023697236399314824, 'less_0001': 3.414279095575883e-05}"
2015-09-12,"{'0001_001': 0.00024276070934411154, '001_01': 0.0020486337964880394, '01_1': 0.010950150318142197, '100_1k': 0.23228637041006753, '10_100': 0.26735458837766146, '10k_100k': 0.18787936355321377, '1_10': 0.05393500657014916, '1k_10k': 0.2215771710561734, 'above_100k': 0.023691761735483558, 'less_0001': 3.419347327677304e-05}"
2015-09-13,"{'0001_001': 0.00024332698699658007, '001_01': 0.0020527342088279966, '01_1': 0.010930624719170626, '100_1k': 0.23229459073461944, '10_100': 0.2671053617458902, '10k_100k': 0.18776668480070202, '1_10': 0.05387820986577944, '1k_10k': 0.22190288488515256, 'above_100k': 0.023791134133848563, 'less_0001': 3.4447919012390206e-05}"
2015-09-14,"{'0001_001': 0.0002436861676183157, '001_01': 0.002049149259072298, '01_1': 0.010887346476289127, '100_1k': 0.23258313625067795, '10_100': 0.2675738956890418, '10k_100k': 0.18759809701628669, '1_10': 0.05395742540878361, '1k_10k': 0.22128792887858392, 'above_100k': 0.023784946665933896, 'less_0001': 3.4388187712480634e-05}"
2015-09-15,"{'0001_001': 0.0002442578638466781, '001_01': 0.0020554671825437675, '01_1': 0.010918608637430223, '100_1k': 0.2325694025591976, '10_100': 0.2676304213657667, '10k_100k': 0.18758931881486965, '1_10': 0.05398841416200261, '1k_10k': 0.22119128459348233, 'above_100k': 0.023778437232326362, 'less_0001': 3.438758853396523e-05}"
2015-09-16,"{'0001_001': 0.00024471741186058024, '001_01': 0.002055935331112856, '01_1': 0.010943623370752692, '100_1k': 0.23277911384024372, '10_100': 0.2679010657438891, '10k_100k': 0.1868714321382599, '1_10': 0.05411977270988426, '1k_10k': 0.2212773302657424, 'above_100k': 0.023772662643951885, 'less_0001': 3.4346544302629416e-05}"
2015-09-17,"{'0001_001': 0.0002446950263018398, '001_01': 0.0020605243310443063, '01_1': 0.01100126521913744, '100_1k': 0.2326003391770448, '10_100': 0.2679922420989254, '10k_100k': 0.186587988092466, '1_10': 0.05444974581514851, '1k_10k': 0.22126191988997207, 'above_100k': 0.023766809852393028, 'less_0001': 3.447049756650883e-05}"
2015-09-18,"{'0001_001': 0.00024482731828552666, '001_01': 0.002058348836803657, '01_1': 0.01099649979061024, '100_1k': 0.23281244341256882, '10_100': 0.26782497527448906, '10k_100k': 0.18660988059865655, '1_10': 0.054321713329305285, '1k_10k': 0.22133603637126448, 'above_100k': 0.02376083808525361, 'less_0001': 3.443698276279689e-05}"
2015-09-19,"{'0001_001': 0.00024494718312728913, '001_01': 0.002062210136803469, '01_1': 0.01103742128916552, '100_1k': 0.2330713648129759, '10_100': 0.26805717071072166, '10k_100k': 0.18627295066256971, '1_10': 0.05450433892195324, '1k_10k': 0.22095944062637218, 'above_100k': 0.023755762451866683, 'less_0001': 3.439320444430971e-05}"
2015-09-20,"{'0001_001': 0.00024748102053812407, '001_01': 0.0020686241215816157, '01_1': 0.011045147315876509, '100_1k': 0.2332455879000581, '10_100': 0.2680173755217722, '10k_100k': 0.18636679898289396, '1_10': 0.05443748219411364, '1k_10k': 0.22078631838976462, 'above_100k': 0.023750567253415383, 'less_0001': 3.4617299985785105e-05}"
2015-09-21,"{'0001_001': 0.0002471249710287996, '001_01': 0.0020641672549582897, '01_1': 0.010996706699555176, '100_1k': 0.23341573762784937, '10_100': 0.2678377523186139, '10k_100k': 0.1859759271748969, '1_10': 0.05448287679344291, '1k_10k': 0.22119986504496922, 'above_100k': 0.02374521204568271, 'less_0001': 3.463006900239308e-05}"
2015-09-22,"{'0001_001': 0.00024756852798434406, '001_01': 0.002071824783366173, '01_1': 0.011049271125648926, '100_1k': 0.23335245930685242, '10_100': 0.26793260128852675, '10k_100k': 0.18590737546097438, '1_10': 0.05454179462222383, '1k_10k': 0.2211235844375989, 'above_100k': 0.023738846604950032, 'less_0001': 3.467384187420475e-05}"
2015-09-23,"{'0001_001': 0.0002476441325164145, '001_01': 0.002073587953770168, '01_1': 0.011100422866918655, '100_1k': 0.23297138500489348, '10_100': 0.2682535882854921, '10k_100k': 0.18600822437103282, '1_10': 0.05459885339818248, '1k_10k': 0.22097912309505605, 'above_100k': 0.023732442506028142, 'less_0001': 3.472838610960569e-05}"
2015-09-24,"{'0001_001': 0.00024882327597783223, '001_01': 0.002076747161283064, '01_1': 0.011114750456358517, '100_1k': 0.2333323657357449, '10_100': 0.2684403319476221, '10k_100k': 0.1854760272760988, '1_10': 0.05473660349087142, '1k_10k': 0.2208128567277309, 'above_100k': 0.023726771295760896, 'less_0001': 3.472263255170288e-05}"
2015-09-25,"{'0001_001': 0.0002491099773218758, '001_01': 0.002081338446537781, '01_1': 0.011112785239803054, '100_1k': 0.23353573679795483, '10_100': 0.2685002444286529, '10k_100k': 0.18533006616217645, '1_10': 0.05465811738152454, '1k_10k': 0.22077779000886646, 'above_100k': 0.02372013153863069, 'less_0001': 3.468001853157394e-05}"
2015-09-26,"{'0001_001': 0.0002494731278920168, '001_01': 0.0020863067011723394, '01_1': 0.010974458968613333, '100_1k': 0.23356729171466856, '10_100': 0.2689058430697989, '10k_100k': 0.18507327705945137, '1_10': 0.054627149415464586, '1k_10k': 0.22076734590736163, 'above_100k': 0.02371418321048744, 'less_0001': 3.467082508972892e-05}"
2015-09-27,"{'0001_001': 0.0002496593048339007, '001_01': 0.0020449694915606804, '01_1': 0.010948871678086954, '100_1k': 0.23346989799448134, '10_100': 0.2689251059992462, '10k_100k': 0.18523072023033157, '1_10': 0.05461376073380716, '1k_10k': 0.22077400545929898, 'above_100k': 0.023708157078291305, 'less_0001': 3.4852030061947395e-05}"
2015-09-28,"{'0001_001': 0.0002495639125413453, '001_01': 0.002040807404883136, '01_1': 0.010959077519254928, '100_1k': 0.23361218419814947, '10_100': 0.2689302458320376, '10k_100k': 0.18583789774289883, '1_10': 0.05483288595439776, '1k_10k': 0.21977976229918605, 'above_100k': 0.023722769227223453, 'less_0001': 3.4805909427309e-05}"
2015-09-29,"{'0001_001': 0.00024992135058402227, '001_01': 0.0020163582649888774, '01_1': 0.011001505939197211, '100_1k': 0.23362813115216352, '10_100': 0.2691454696775234, '10k_100k': 0.1860192632911433, '1_10': 0.05489680546176342, '1k_10k': 0.21927461648508073, 'above_100k': 0.02373325621755674, 'less_0001': 3.467215999862718e-05}"
2015-09-30,"{'0001_001': 0.0002417064160692591, '001_01': 0.002018815421959871, '01_1': 0.01103639199998295, '100_1k': 0.23312759239765346, '10_100': 0.2686928709315851, '10k_100k': 0.18676005040064464, '1_10': 0.05492226157979079, '1k_10k': 0.21943819055492378, 'above_100k': 0.023727270375629574, 'less_0001': 3.484992176034525e-05}"
2015-10-01,"{'0001_001': 0.00024143810052972456, '001_01': 0.002025648289918639, '01_1': 0.01108721115168161, '100_1k': 0.23390482304630492, '10_100': 0.2686935422052003, '10k_100k': 0.1865261007762893, '1_10': 0.05507677112787916, '1k_10k': 0.2186883390861563, 'above_100k': 0.02372124714003968, 'less_0001': 3.487907600023631e-05}"
2015-10-02,"{'0001_001': 0.0002418608710614743, '001_01': 0.0020223737648058073, '01_1': 0.010965839314122448, '100_1k': 0.23365503784011016, '10_100': 0.2687461139171209, '10k_100k': 0.18621029038838913, '1_10': 0.054978026675478055, '1k_10k': 0.21942993789095344, 'above_100k': 0.023715671313107232, 'less_0001': 3.484802485120204e-05}"
2015-10-03,"{'0001_001': 0.00024184714517615173, '001_01': 0.0020342734572170954, '01_1': 0.01101526888115946, '100_1k': 0.23376850466278995, '10_100': 0.26888325042536476, '10k_100k': 0.1838710764117304, '1_10': 0.05510845374317259, '1k_10k': 0.22133270404140137, 'above_100k': 0.02370981545539465, 'less_0001': 3.480577659350731e-05}"
2015-10-04,"{'0001_001': 0.00024359127444762208, '001_01': 0.00203788529478041, '01_1': 0.01103249947874343, '100_1k': 0.2331900717038885, '10_100': 0.26840612508636136, '10k_100k': 0.18381522339942147, '1_10': 0.055151597613617216, '1k_10k': 0.22238420564383024, 'above_100k': 0.02370364130560945, 'less_0001': 3.5159199300316776e-05}"
2015-10-05,"{'0001_001': 0.00024263217594676506, '001_01': 0.0020437243779702513, '01_1': 0.011050331248242772, '100_1k': 0.23293310472773182, '10_100': 0.2686700311094725, '10k_100k': 0.1837692727506052, '1_10': 0.055354001108879974, '1k_10k': 0.22220428047161853, 'above_100k': 0.023697468769773657, 'less_0001': 3.515325975847207e-05}"
2015-10-06,"{'0001_001': 0.00023745151744140446, '001_01': 0.002039822816264691, '01_1': 0.011061639606446653, '100_1k': 0.2328561152513981, '10_100': 0.268662913598651, '10k_100k': 0.1844748758960314, '1_10': 0.05536875561214271, '1k_10k': 0.22157158118420975, 'above_100k': 0.023691744938480738, 'less_0001': 3.509957893344608e-05}"
2015-10-07,"{'0001_001': 0.00023806814532466617, '001_01': 0.0020433509161101593, '01_1': 0.011018978563838915, '100_1k': 0.23374252544700092, '10_100': 0.26902837352789444, '10k_100k': 0.1823052178221971, '1_10': 0.05532784339761645, '1k_10k': 0.22257417721348555, 'above_100k': 0.023686384453490448, 'less_0001': 3.5080513041273e-05}"
2015-10-08,"{'0001_001': 0.00023856349609194136, '001_01': 0.0020452955421117235, '01_1': 0.011036747511743782, '100_1k': 0.23338848351446784, '10_100': 0.26901479915016074, '10k_100k': 0.18287804350341083, '1_10': 0.05549612205891533, '1k_10k': 0.2221861071825522, 'above_100k': 0.023680742487783384, 'less_0001': 3.509555276221377e-05}"
2015-10-09,"{'0001_001': 0.00023716975088463037, '001_01': 0.00205344583543006, '01_1': 0.01106564722015427, '100_1k': 0.2335873085343806, '10_100': 0.2691952104973374, '10k_100k': 0.1828213344089657, '1_10': 0.05562843480348733, '1k_10k': 0.22170062337791763, 'above_100k': 0.02367566876521164, 'less_0001': 3.5156806230725336e-05}"
2015-10-10,"{'0001_001': 0.00023824923879909487, '001_01': 0.0020627179286416583, '01_1': 0.011105103578623148, '100_1k': 0.23376845079817785, '10_100': 0.2691920920784074, '10k_100k': 0.18272287975154108, '1_10': 0.055605700864237634, '1k_10k': 0.2216002985382997, 'above_100k': 0.0236692317156091, 'less_0001': 3.527550766326571e-05}"
2015-10-11,"{'0001_001': 0.0002402164354739355, '001_01': 0.002069171057667935, '01_1': 0.011063017936836913, '100_1k': 0.23324345344868214, '10_100': 0.2691350622226592, '10k_100k': 0.18267906460644107, '1_10': 0.05555213826344049, '1k_10k': 0.2223190228900879, 'above_100k': 0.02366335855116958, 'less_0001': 3.549458754074778e-05}"
2015-10-12,"{'0001_001': 0.00023922135699677892, '001_01': 0.002064762516640683, '01_1': 0.011044365841505407, '100_1k': 0.23340969052310767, '10_100': 0.2695356310330113, '10k_100k': 0.18214249507204755, '1_10': 0.0556327266024891, '1k_10k': 0.22223811069622973, 'above_100k': 0.023657649172607074, 'less_0001': 3.5347185364738105e-05}"
2015-10-13,"{'0001_001': 0.00023946130733195766, '001_01': 0.002062902185329703, '01_1': 0.011070951402679795, '100_1k': 0.23311521004344402, '10_100': 0.26935044274446845, '10k_100k': 0.18273880165410217, '1_10': 0.05567296671965055, '1k_10k': 0.22206183745682245, 'above_100k': 0.023652143367284467, 'less_0001': 3.5283118886380565e-05}"
2015-10-14,"{'0001_001': 0.00024010253235715943, '001_01': 0.002069628325032036, '01_1': 0.011084532100118826, '100_1k': 0.23307380724827548, '10_100': 0.26936317304998675, '10k_100k': 0.18299865881613334, '1_10': 0.05583585248073531, '1k_10k': 0.22165299498350904, 'above_100k': 0.023646037692771033, 'less_0001': 3.5212771081015764e-05}"
2015-10-15,"{'0001_001': 0.00023958847102559754, '001_01': 0.0020752536698648008, '01_1': 0.011070251861408205, '100_1k': 0.23243729786056974, '10_100': 0.2691470718149989, '10k_100k': 0.18456333078004994, '1_10': 0.055597731170335285, '1k_10k': 0.22146648578905712, 'above_100k': 0.023367651733810883, 'less_0001': 3.5336848879543144e-05}"
2015-10-16,"{'0001_001': 0.000240111550235147, '001_01': 0.0020722868275591744, '01_1': 0.01106059267219917, '100_1k': 0.23209643550745598, '10_100': 0.269100994017616, '10k_100k': 0.1849263463886264, '1_10': 0.0554029142407245, '1k_10k': 0.22170295237885107, 'above_100k': 0.023361940191065925, 'less_0001': 3.542622566664366e-05}"
2015-10-17,"{'0001_001': 0.00023992428661356887, '001_01': 0.0020680081247801798, '01_1': 0.011037923587975638, '100_1k': 0.2317493540766677, '10_100': 0.26929414174281163, '10k_100k': 0.18499035102940062, '1_10': 0.055381086027802555, '1k_10k': 0.22184716042564412, 'above_100k': 0.023356548402477948, 'less_0001': 3.5502295826026314e-05}"
2015-10-18,"{'0001_001': 0.0002414826859664513, '001_01': 0.0020720640414278973, '01_1': 0.010998341074409957, '100_1k': 0.231763941800512, '10_100': 0.2690484806382487, '10k_100k': 0.18474809947308762, '1_10': 0.05538926867741541, '1k_10k': 0.22235194478669476, 'above_100k': 0.023350802568390817, 'less_0001': 3.557425384640356e-05}"
2015-10-19,"{'0001_001': 0.0002423118216222209, '001_01': 0.0020703605081898386, '01_1': 0.010960890404319289, '100_1k': 0.2315519308349696, '10_100': 0.2693500055768427, '10k_100k': 0.1842643152324818, '1_10': 0.05541264117432727, '1k_10k': 0.2227678133397018, 'above_100k': 0.02334426758886747, 'less_0001': 3.5463518677636495e-05}"
2015-10-20,"{'0001_001': 0.00023185075884621186, '001_01': 0.002073466151915836, '01_1': 0.011023031568794407, '100_1k': 0.23197505095261375, '10_100': 0.2697145511521251, '10k_100k': 0.1842034949303861, '1_10': 0.0556464490290321, '1k_10k': 0.22202860000748995, 'above_100k': 0.023067877821547286, 'less_0001': 3.5627627249150965e-05}"
2015-10-21,"{'0001_001': 0.00023127719355218112, '001_01': 0.0020765321537528684, '01_1': 0.01103214031596388, '100_1k': 0.23214860450470176, '10_100': 0.26976234798101906, '10k_100k': 0.18420184189977615, '1_10': 0.05568327713297898, '1k_10k': 0.22312235784419235, 'above_100k': 0.021705959492732147, 'less_0001': 3.566148133053983e-05}"
2015-10-22,"{'0001_001': 0.00023152152641172464, '001_01': 0.002080978858170631, '01_1': 0.011072832275777792, '100_1k': 0.23204782222233497, '10_100': 0.2701547046528619, '10k_100k': 0.18433349775521046, '1_10': 0.05578353402228405, '1k_10k': 0.22255885348574342, 'above_100k': 0.02170051767022572, 'less_0001': 3.573753097932525e-05}"
2015-10-23,"{'0001_001': 0.0002266504318041003, '001_01': 0.0020845551184294976, '01_1': 0.011105240981620914, '100_1k': 0.23174964384945257, '10_100': 0.2704590178214494, '10k_100k': 0.18362655660591692, '1_10': 0.05593822777504521, '1k_10k': 0.22307930636782167, 'above_100k': 0.021695038292852745, 'less_0001': 3.576275560699419e-05}"
2015-10-24,"{'0001_001': 0.0002293702172929912, '001_01': 0.002094731465468135, '01_1': 0.011130945074838252, '100_1k': 0.2313791003877378, '10_100': 0.27099187969124616, '10k_100k': 0.18313592832109035, '1_10': 0.05616074868395965, '1k_10k': 0.22315177395570623, 'above_100k': 0.02168970913937044, 'less_0001': 3.581306328993896e-05}"
2015-10-25,"{'0001_001': 0.0002277559226971443, '001_01': 0.0020809751187088918, '01_1': 0.01104194852445587, '100_1k': 0.23179913624011675, '10_100': 0.2712534272876801, '10k_100k': 0.1824244926034656, '1_10': 0.05606063092168167, '1k_10k': 0.2233917650570053, 'above_100k': 0.021684015388881293, 'less_0001': 3.585293530745906e-05}"
2015-10-26,"{'0001_001': 0.00022562839555266098, '001_01': 0.0020788161849693196, '01_1': 0.011007725839240222, '100_1k': 0.23144508168462577, '10_100': 0.27216135564625504, '10k_100k': 0.1835527222279964, '1_10': 0.056157337634998666, '1k_10k': 0.22165948477572073, 'above_100k': 0.021677994036590636, 'less_0001': 3.3853574050418e-05}"
2015-10-27,"{'0001_001': 0.00022672708867647754, '001_01': 0.0020991999210199512, '01_1': 0.011095244734811093, '100_1k': 0.2312782203044274, '10_100': 0.2726482427959624, '10k_100k': 0.18354786545551088, '1_10': 0.05632386539707063, '1k_10k': 0.22107405387750415, 'above_100k': 0.021672600010235653, 'less_0001': 3.398041478143245e-05}"
2015-10-28,"{'0001_001': 0.00022719519019370103, '001_01': 0.002111477386917071, '01_1': 0.01111023160654897, '100_1k': 0.23189800706975935, '10_100': 0.2716185547535092, '10k_100k': 0.18436255543416655, '1_10': 0.05646485556126796, '1k_10k': 0.2218594344216081, 'above_100k': 0.020313621975598908, 'less_0001': 3.40666004302311e-05}"
2015-10-29,"{'0001_001': 0.00022715383932691956, '001_01': 0.0021090535802015882, '01_1': 0.011085738499169424, '100_1k': 0.231148401781284, '10_100': 0.27234449366735597, '10k_100k': 0.1836938179308147, '1_10': 0.056700536472012245, '1k_10k': 0.22234909005210754, 'above_100k': 0.02030843208190066, 'less_0001': 3.3282095826955946e-05}"
2015-10-30,"{'0001_001': 0.00022728884214190506, '001_01': 0.00211793114755674, '01_1': 0.011128390337094209, '100_1k': 0.23116031684467747, '10_100': 0.27140976761978103, '10k_100k': 0.18277449421579783, '1_10': 0.056856566856227836, '1k_10k': 0.22398942917817619, 'above_100k': 0.020302558230132838, 'less_0001': 3.325672841392272e-05}"
2015-10-31,"{'0001_001': 0.00022835537265306814, '001_01': 0.0021305777680381372, '01_1': 0.011146429871021652, '100_1k': 0.23129288639663168, '10_100': 0.2708704380693418, '10k_100k': 0.1825340838333884, '1_10': 0.057083554631449804, '1k_10k': 0.22438276486661704, 'above_100k': 0.02029751148966241, 'less_0001': 3.339770119598382e-05}"
2015-11-01,"{'0001_001': 0.00023073100354911933, '001_01': 0.002102729732904928, '01_1': 0.011087983535769744, '100_1k': 0.2315735858077582, '10_100': 0.27104327271755246, '10k_100k': 0.183719953193117, '1_10': 0.0567254261356061, '1k_10k': 0.2231905351825048, 'above_100k': 0.020292261512590278, 'less_0001': 3.352117864740389e-05}"
2015-11-02,"{'0001_001': 0.00022896500882941707, '001_01': 0.0021024624056688356, '01_1': 0.011101622062848811, '100_1k': 0.23203694115819942, '10_100': 0.27128992514068084, '10k_100k': 0.18358661911115298, '1_10': 0.05685556686522512, '1k_10k': 0.22247753029559017, 'above_100k': 0.020287013751097264, 'less_0001': 3.33542007071474e-05}"
2015-11-03,"{'0001_001': 0.0002321696107273102, '001_01': 0.002107928920408208, '01_1': 0.011125578478416335, '100_1k': 0.2308997097740369, '10_100': 0.270937905420314, '10k_100k': 0.18747077150776517, '1_10': 0.05690760402012213, '1k_10k': 0.22000308727499227, 'above_100k': 0.020281700726747315, 'less_0001': 3.3544266470393395e-05}"
2015-11-04,"{'0001_001': 0.00023191477136816916, '001_01': 0.002101589699423024, '01_1': 0.011080455517222743, '100_1k': 0.23087495761926066, '10_100': 0.2703030856870381, '10k_100k': 0.1857270229595095, '1_10': 0.05695493445576154, '1k_10k': 0.22241601279956794, 'above_100k': 0.020276390507491467, 'less_0001': 3.363598335677088e-05}"
2015-11-05,"{'0001_001': 0.00023155299582713228, '001_01': 0.0020968063423548663, '01_1': 0.011039890086356894, '100_1k': 0.2296636558967451, '10_100': 0.2700296763748539, '10k_100k': 0.19496830749095279, '1_10': 0.05670179827600629, '1k_10k': 0.22456130482060122, 'above_100k': 0.010673231412952112, 'less_0001': 3.3776303349540145e-05}"
2015-11-06,"{'0001_001': 0.00023072831337289507, '001_01': 0.0020945060097839045, '01_1': 0.011031920354914848, '100_1k': 0.2297565698516834, '10_100': 0.2701251503660879, '10k_100k': 0.19496586963063567, '1_10': 0.05668032786689825, '1k_10k': 0.2244103065388598, 'above_100k': 0.01067061846285694, 'less_0001': 3.4002604906444126e-05}"
2015-11-07,"{'0001_001': 0.00023220138233644258, '001_01': 0.0021029371471930516, '01_1': 0.011068094966121786, '100_1k': 0.22934361227580433, '10_100': 0.27150514742977755, '10k_100k': 0.1944948384831969, '1_10': 0.05687943056237954, '1k_10k': 0.22367179990107366, 'above_100k': 0.010667880670281975, 'less_0001': 3.4057181834812e-05}"
2015-11-08,"{'0001_001': 0.0002363095528314752, '001_01': 0.002110891666842089, '01_1': 0.011083412840899056, '100_1k': 0.22932240594017772, '10_100': 0.2721061213248549, '10k_100k': 0.1932304522497183, '1_10': 0.05690540060345992, '1k_10k': 0.22430564569523534, 'above_100k': 0.010665378336373823, 'less_0001': 3.398178960726317e-05}"
2015-11-09,"{'0001_001': 0.00023319644504493433, '001_01': 0.0020988767048342556, '01_1': 0.01110911753310209, '100_1k': 0.22982780252347831, '10_100': 0.2730947762631982, '10k_100k': 0.19223000513462332, '1_10': 0.05713911711896351, '1k_10k': 0.2235704175314548, 'above_100k': 0.010662697047210712, 'less_0001': 3.399369808987409e-05}"
2015-11-10,"{'0001_001': 0.0002339882688763435, '001_01': 0.0020968170188066224, '01_1': 0.011167348300055, '100_1k': 0.22941075761950153, '10_100': 0.2711582331724191, '10k_100k': 0.19058415970595155, '1_10': 0.05745262850427104, '1k_10k': 0.22720201223682432, 'above_100k': 0.010660071284583895, 'less_0001': 3.39838887106149e-05}"
2015-11-11,"{'0001_001': 0.00023395227817711814, '001_01': 0.002103130040855855, '01_1': 0.011218651182920746, '100_1k': 0.22958278806008922, '10_100': 0.27009310811928455, '10k_100k': 0.19054206516708858, '1_10': 0.057211669750058494, '1k_10k': 0.228323540538253, 'above_100k': 0.010657051368751282, 'less_0001': 3.404349452104409e-05}"
2015-11-12,"{'0001_001': 0.00023437950363233186, '001_01': 0.0021091879621017934, '01_1': 0.011279016332087484, '100_1k': 0.23006468737144323, '10_100': 0.2710628674922559, '10k_100k': 0.18952646636037035, '1_10': 0.05737484735375318, '1k_10k': 0.2276602146658752, 'above_100k': 0.010654158902035445, 'less_0001': 3.417405644508042e-05}"
2015-11-13,"{'0001_001': 0.00023601268248740108, '001_01': 0.002121280076234663, '01_1': 0.011331226159828999, '100_1k': 0.22935080756612444, '10_100': 0.27223289074441964, '10k_100k': 0.18954230082176948, '1_10': 0.05761825976311596, '1k_10k': 0.22688171272321453, 'above_100k': 0.010651285549681068, 'less_0001': 3.4223913123922504e-05}"
2015-11-14,"{'0001_001': 0.00023880015761983911, '001_01': 0.0021308170603335057, '01_1': 0.01138708888952842, '100_1k': 0.23030196835950775, '10_100': 0.2734148522923128, '10k_100k': 0.18873796272408871, '1_10': 0.057868184897172485, '1k_10k': 0.2252373000922801, 'above_100k': 0.010648737087798586, 'less_0001': 3.4288439357662544e-05}"
2015-11-15,"{'0001_001': 0.0002393550235288054, '001_01': 0.002134663300026477, '01_1': 0.01138167159999869, '100_1k': 0.23052096184041979, '10_100': 0.2742901072772143, '10k_100k': 0.18938412228913146, '1_10': 0.057973361861881414, '1k_10k': 0.22339545432157892, 'above_100k': 0.010645867094181511, 'less_0001': 3.4435392038413836e-05}"
2015-11-16,"{'0001_001': 0.000236845281902095, '001_01': 0.0021295248637888805, '01_1': 0.011363954294024472, '100_1k': 0.2288648479123336, '10_100': 0.27390185747260304, '10k_100k': 0.19325552205172541, '1_10': 0.05788919313058405, '1k_10k': 0.22168110567622593, 'above_100k': 0.010642765601690498, 'less_0001': 3.438371512200856e-05}"
2015-11-17,"{'0001_001': 0.0002376104030948536, '001_01': 0.0021363934407294064, '01_1': 0.011419417446484746, '100_1k': 0.22911971438404977, '10_100': 0.27213585577890387, '10k_100k': 0.1962991574287969, '1_10': 0.057631601856349836, '1k_10k': 0.22034586261196978, 'above_100k': 0.010640095912398324, 'less_0001': 3.4290737222535404e-05}"
2015-11-18,"{'0001_001': 0.0002354968174596639, '001_01': 0.0021410089697689785, '01_1': 0.011406765511991403, '100_1k': 0.2287097994630386, '10_100': 0.2721704638748621, '10k_100k': 0.19286929642790426, '1_10': 0.05772820850874385, '1k_10k': 0.22406718049872068, 'above_100k': 0.010637356152559861, 'less_0001': 3.442377495053938e-05}"
2015-11-19,"{'0001_001': 0.0002359758093107329, '001_01': 0.0021486391866749072, '01_1': 0.01141268926492578, '100_1k': 0.22818185802554808, '10_100': 0.27294742604229133, '10k_100k': 0.19363893257095668, '1_10': 0.05786450180686875, '1k_10k': 0.2229006185353422, 'above_100k': 0.01063492176509544, 'less_0001': 3.443699298616692e-05}"
2015-11-20,"{'0001_001': 0.0002364746725719805, '001_01': 0.0021533679037288376, '01_1': 0.011457684268991204, '100_1k': 0.22804118360951134, '10_100': 0.27352385196284335, '10k_100k': 0.19374086316459466, '1_10': 0.058106496988282866, '1k_10k': 0.22207370392070536, 'above_100k': 0.010631933957888057, 'less_0001': 3.443955088222376e-05}"
2015-11-21,"{'0001_001': 0.000237235733396898, '001_01': 0.002159858211194185, '01_1': 0.01148848779748409, '100_1k': 0.228237239671874, '10_100': 0.2739888976849969, '10k_100k': 0.19217254889967597, '1_10': 0.058073001660359266, '1k_10k': 0.2229795347584321, 'above_100k': 0.010628822699140375, 'less_0001': 3.437288344623229e-05}"
2015-11-22,"{'0001_001': 0.00023874192264672673, '001_01': 0.0021537889168049525, '01_1': 0.011407738897590392, '100_1k': 0.22806259974527707, '10_100': 0.27447218439129917, '10k_100k': 0.19206258629204948, '1_10': 0.05806710989001131, '1k_10k': 0.22287471279645027, 'above_100k': 0.010625749093399027, 'less_0001': 3.4788054471731094e-05}"
2015-11-23,"{'0001_001': 0.00023864307352075865, '001_01': 0.002158495236581291, '01_1': 0.01145095570606188, '100_1k': 0.22849630545164362, '10_100': 0.27481839125160973, '10k_100k': 0.19204375488439712, '1_10': 0.05813557824955094, '1k_10k': 0.22200030860316838, 'above_100k': 0.010622837709878277, 'less_0001': 3.4729833588043046e-05}"
2015-11-24,"{'0001_001': 0.00023898523156389186, '001_01': 0.0021626776778314208, '01_1': 0.011509516319329179, '100_1k': 0.22837229657551505, '10_100': 0.2751906215695429, '10k_100k': 0.19202160104299232, '1_10': 0.05826819097009444, '1k_10k': 0.22158107282936548, 'above_100k': 0.010620053065172153, 'less_0001': 3.498471859315233e-05}"
2015-11-25,"{'0001_001': 0.00023968958536093585, '001_01': 0.0021662763833658794, '01_1': 0.011504301314606277, '100_1k': 0.22815231007631082, '10_100': 0.27559327026994324, '10k_100k': 0.19273330116893303, '1_10': 0.05843446990923525, '1k_10k': 0.220524062384417, 'above_100k': 0.010617412488969314, 'less_0001': 3.4906418858401875e-05}"
2015-11-26,"{'0001_001': 0.00023989867823270088, '001_01': 0.002168258451637661, '01_1': 0.011450596341279332, '100_1k': 0.22824044910824143, '10_100': 0.2750332582034431, '10k_100k': 0.19467536929937304, '1_10': 0.058295503264465205, '1k_10k': 0.2192475244338474, 'above_100k': 0.010614274066549353, 'less_0001': 3.486815293063224e-05}"
2015-11-27,"{'0001_001': 0.00024060697282652182, '001_01': 0.0021747575653508046, '01_1': 0.011486287846685954, '100_1k': 0.22796613852838737, '10_100': 0.2715375566984273, '10k_100k': 0.1902238490648715, '1_10': 0.05814030714089473, '1k_10k': 0.2275836882267462, 'above_100k': 0.01061190363830031, 'less_0001': 3.490431750931191e-05}"
