t,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2016-07-06,786698015035599900000,903225953158602700000,692898897075138600000,880921956443778300000,870194636389989500000,856334716884358800000,905243445907236000000,823300169933968900000
2016-07-07,788372625147292700000,904436448807782400000,695474809177012000000,883900516502642100000,871707201228858200000,858821479151674600000,907126439139293700000,825521498961323800000
2016-07-08,790047235258985500000,905646944456962500000,698050721278885600000,886879076561505900000,873219766067727000000,861308241418990100000,909009432371351400000,827742827988678600000
2016-07-09,791721845370678300000,906857440106142400000,700626633380759100000,889857636620369500000,874732330906595800000,863795003686305900000,910892425603409100000,829964157016033600000
2016-07-10,793566390263818100000,908067935755322400000,703202545482632500000,892836196679233300000,876244895745464600000,865165392104503100000,912775418835466800000,832185486043388400000
2016-07-11,795410935156958000000,909278431404502300000,705778457584506000000,895814756738097100000,877757460584333300000,866535780522700300000,914658412067524400000,834406815070743400000
2016-07-12,797255480050098000000,910488927053682200000,708354369686379600000,898793316796960700000,879270025423202000000,867906168940897500000,916541405299582200000,836628144098098300000
2016-07-13,799100024943237800000,911699422702862200000,710930281788252900000,901771876855824400000,880782590262070700000,869276557359094600000,916541405299582200000,838285076513043100000
2016-07-14,800944569836377600000,912909918352042100000,713506193890126300000,904750436914688200000,882295155100939500000,870646945777291800000,916541405299582200000,839942008927988100000
2016-07-15,802789114729517400000,914120414001222100000,716082105991999800000,907728996973551700000,883807719939808200000,872017334195489000000,916541405299582200000,841598941342933000000
2016-07-16,804633659622657200000,915330909650402000000,718658018093873200000,908406874537092600000,885320284778676900000,873387722613686100000,916541405299582200000,843255873757877900000
2016-07-17,806478204515797000000,916541405299582000000,721233930195746600000,909084752100633200000,886832849617545600000,874758111031883300000,916541405299582200000,844912806172822900000
2016-07-18,808325889290955900000,916570112792327100000,723587833414238100000,909778705860111400000,888704497276796300000,876135197865054300000,916586061399408000000,846574204197750400000
2016-07-19,810173574066114700000,916598820285072100000,725941736632729300000,910472659619589300000,890576144936046700000,877512284698225300000,916630717499233700000,848235602222677900000
2016-07-20,812021258841273500000,916627527777817500000,728295639851220900000,911166613379067400000,892447792595297400000,878889371531396500000,916675373599059500000,849897000247605500000
2016-07-21,813868943616432400000,916656235270562500000,730649543069712300000,911860567138545600000,894319440254548000000,880266458364567600000,916720029698885200000,851558398272533000000
2016-07-22,815716628391591100000,916684942763307700000,733003446288203500000,912554520898023500000,896191087913798500000,881643545197738600000,916764685798711100000,853219796297460500000
2016-07-23,817564313166750000000,916713650256052700000,735357349506695000000,913248474657501600000,898062735573049100000,882658620171958400000,916809341898536800000,854881194322388000000
2016-07-24,819174780477482200000,916742357748797900000,737711252725186400000,913942428416979500000,899934383232299700000,883673695146178100000,916853997998362500000,856542592347315600000
2016-07-25,820785247788214400000,916771065241543000000,740065155943677800000,914636382176457700000,901806030891550200000,884688770120397900000,916898654098188300000,858203990372243200000
2016-07-26,822395715098946700000,916799772734288200000,742419059162169300000,915330335935935800000,903677678550800900000,885703845094617600000,916943310198014000000,859865388397170900000
2016-07-27,824006182409678900000,916828480227033200000,744772962380660700000,916024289695413800000,905549326210051600000,886718920068837400000,916943310198014000000,861527695518697300000
2016-07-28,825616649720411200000,916857187719778300000,747126865599152300000,916718243454892000000,907420973869302200000,887733995043057200000,916943310198014000000,863190002640223700000
2016-07-29,827227117031143400000,916885895212523600000,749480768817643700000,916734319650829500000,909292621528553000000,888749070017277100000,916943310198014000000,864852309761750100000
2016-07-30,828837584341875700000,916914602705268900000,751834672036135200000,916750395846766800000,911164269187803500000,889764144991496800000,916943310198014000000,866514616883276500000
2016-07-31,830448051652608000000,916943310198014100000,753985123534583800000,916766472042704100000,911597990287477400000,890779219965716700000,916943310198014000000,868176924004803000000
2016-08-01,832058518963340200000,916943310198014100000,756135575033032200000,916782548238641400000,912031711387151200000,891794294939936500000,916943310198014000000,869839231126329400000
2016-08-02,833279778677981200000,913384840748036100000,758036933669982300000,914805881542591100000,911219968179333000000,891979060375828200000,911407913275825700000,870947998555637200000
2016-08-03,834501038392622000000,909826371298057800000,759938292306932400000,912829214846540600000,910408224971514300000,892163825811719600000,905872516353637500000,872056765984944700000
2016-08-04,835722298107262900000,906267901848079800000,761839650943882500000,910852548150490300000,909596481763695900000,892348591247611300000,900337119431449200000,873165533414252200000
2016-08-05,836943557821903900000,902709432398101500000,763741009580832500000,908875881454439800000,908784738555877400000,892533356683502800000,894801722509261000000,874274300843560000000
2016-08-06,838164817536544900000,899150962948123500000,765642368217782600000,906899214758389500000,907972995348059000000,892718122119394400000,889266325587072900000,875383068272867700000
2016-08-07,839340621794831600000,895592493498145300000,767543726854732600000,904922548062339000000,907161252140240500000,893135577687233300000,883730928664884700000,876491835702175500000
2016-08-08,840516426053118300000,892034024048167200000,769445085491682700000,902945881366288500000,906349508932422000000,893553033255072200000,878195531742696400000,877600603131483300000
2016-08-09,841692230311404900000,888475554598189000000,771346444128632800000,900969214670237900000,905537765724603400000,893970488822911000000,872660134820508200000,877965121328045100000
2016-08-10,842868034569691600000,884917085148210900000,773247802765582900000,898992547974187500000,904726022516784900000,894387944390749800000,867124737898320000000,878329639524607100000
2016-08-11,844043838827978200000,881358615698232700000,775149161402532900000,897015881278136900000,903914279308966400000,894805399958588600000,867124737898320000000,878694157721168900000
2016-08-12,845219643086264900000,877800146248254800000,777050520039483000000,895023138386149200000,903102536101147800000,895222855526427500000,867124737898320000000,879058675917730900000
2016-08-13,846395447344551600000,874241676798276400000,778808447366341200000,893030395494161400000,901867119416116200000,895640311094266400000,867124737898320000000,879423194114292800000
2016-08-14,847571251602838100000,870683207348298000000,780566374693199300000,891037652602173500000,900631702731084700000,896057766662105100000,867124737898320000000,879787712310854700000
2016-08-15,849266554700939000000,871874441576621800000,782656781277538700000,891704743770034800000,901058682333458700000,897583486421547700000,874513165842345400000,880891073301819000000
2016-08-16,850961857799039900000,876624145254923800000,784747187861878100000,892371834937896100000,901485661935832800000,899109206180990300000,881901593786370800000,881994434292783500000
2016-08-17,852657160897140900000,881373848933225600000,786837594446217700000,893038926105757200000,901912641538206900000,900634925940433000000,889290021730395900000,883097795283748000000
2016-08-18,854352463995241800000,886123552611528000000,788928001030557100000,893706017273618600000,902339621140581000000,902160645699875600000,896678449674421300000,884201156274712500000
2016-08-19,856047767093342500000,890873256289829800000,791018407614896700000,894373108441479900000,902766600742955100000,903686365459318200000,904066877618446700000,885304517265676700000
2016-08-20,857346228823342700000,895622959968131700000,793108814199236100000,895040199609341200000,903193580345329200000,904253467512376300000,911455305562472000000,886407878256641000000
2016-08-21,858644690553342900000,900372663646433700000,795199220783575500000,895707290777202500000,903620559947703300000,904820569565434300000,918843733506497400000,887511239247605400000
2016-08-22,859943152283343100000,905122367324735900000,797289627367915000000,896374381945063900000,904047539550077300000,905387671618492400000,926232161450522700000,888373258999269000000
2016-08-23,861241614013343300000,909872071003037900000,799380033952254400000,897041473112925100000,904474519152451400000,905954773671550500000,933620589394548100000,889235278750932500000
2016-08-24,862540075743343400000,914621774681339900000,801470440536593700000,897708564280786300000,904901498754825500000,906521875724608600000,933620589394548100000,890097298502596000000
2016-08-25,863838537473343600000,919371478359641800000,803043666331966000000,898375655448647600000,905328478357199500000,907088977777666700000,933620589394548100000,890959318254259500000
2016-08-26,865136999203343800000,924121182037944000000,804616892127338600000,899042746616509000000,905755457959573700000,907656079830724900000,933620589394548100000,891821338005923200000
2016-08-27,866435460933344000000,928870885716246000000,806190117922710900000,901702580676358000000,906172389939487000000,908223181883782900000,933620589394548100000,892683357757586700000
2016-08-28,867733922663344200000,933620589394548100000,807763343718083300000,904362414736207400000,906589321919400400000,908790283936841000000,933620589394548100000,893545377509250300000
2016-08-29,869145812653369200000,934657647771917700000,809409163599871600000,907603001487383500000,907369224331393100000,909599366277952000000,935233791314900800000,894568717452949000000
2016-08-30,870557702643394300000,935694706149287500000,811054983481659900000,910843588238559800000,908149126743385800000,910408448619063100000,936846993235253800000,895592057396648000000
2016-08-31,871969592633419100000,936731764526657000000,812700803363448000000,914084174989735900000,908929029155378600000,911217530960174000000,938460195155606500000,896615397340346600000
2016-09-01,873381482623444000000,937768822904026700000,814346623245236400000,917324761740912000000,909708931567371200000,912026613301285100000,940073397075959200000,897638737284045300000
2016-09-02,874793372613468900000,938805881281396300000,815992443127024600000,920565348492088200000,910488833979363900000,912553246657587300000,941686598996312000000,898662077227744000000
2016-09-03,876205901812039800000,939842939658766000000,817638263008813000000,923805935243264400000,911268736391356600000,913079880013889800000,943299800916664800000,899685417171442700000
2016-09-04,877618431010610700000,940879998036135500000,819284082890601100000,927046521994440300000,912048638803349200000,913606513370192000000,944913002837017500000,900708757115141500000
2016-09-05,879030960209181700000,941917056413505300000,820929902772389500000,930287108745616400000,912828541215342000000,914133146726494400000,946526204757370300000,901732097058840200000
2016-09-06,880443489407752500000,942954114790874800000,822159643250763500000,933527695496792600000,913608443627334500000,914659780082796600000,948139406677723000000,902910563757170500000
2016-09-07,881856018606323400000,943991173168244600000,823389383729137500000,936768282247968700000,914388346039327300000,915186413439099000000,948139406677723000000,904089030455500900000
2016-09-08,883268547804894200000,945028231545614200000,824619124207511400000,940008868999144800000,915168248451320000000,915713046795401200000,948139406677723000000,905267497153831100000
2016-09-09,884681077003465100000,946065289922983800000,825848864685885600000,940589621690471700000,915948150863312500000,916239680151703400000,948139406677723000000,906445963852161500000
2016-09-10,886093606202036000000,947102348300353400000,827078605164259600000,941170374381798800000,916728053275305200000,916766313508005900000,948139406677723000000,907624430550491900000
2016-09-11,887506135400607000000,948139406677722900000,828308345642633700000,941751127073125600000,918753419994790100000,917292946864308100000,948139406677723000000,908802897248822200000
2016-09-12,889089019237418700000,949696934798780300000,829647113089481700000,943204095512244600000,921323921556645200000,918183003448857100000,950562228199367900000,910223646099317300000
2016-09-13,890671903074230300000,951254462919837600000,830985880536329900000,944657063951363700000,923894423118500300000,919073060033406000000,952985049721012900000,911644394949812300000
2016-09-14,892254786911042000000,952811991040895200000,832324647983177900000,946110032390482800000,926464924680355400000,919963116617955100000,955407871242657700000,913065143800307400000
2016-09-15,893837670747853700000,954369519161952600000,833663415430026100000,947563000829602000000,929035426242210600000,920853173202504100000,957830692764302600000,914485892650802300000
2016-09-16,894897254342890900000,955927047283009800000,835002182876874300000,949015969268721000000,931605927804065700000,921736531372079200000,960253514285947400000,915906641501297200000
2016-09-17,895956837937928200000,957484575404067100000,836340950323722500000,950468937707840100000,934176429365920800000,922619889541654400000,962676335807592300000,917327390351792100000
2016-09-18,897016421532965700000,959042103525124700000,837679717770570500000,951921906146959400000,936746930927776000000,923503247711229600000,965099157329237100000,918748139202287400000
2016-09-19,898076005128003000000,960599631646182100000,839018485217418700000,953374874586078500000,939317432489631200000,924386605880804800000,967521978850882000000,919529809581859100000
2016-09-20,899135588723040300000,962157159767239400000,840466010924393000000,954827843025197700000,941887934051486300000,925269964050380000000,969944800372526800000,920311479961431000000
2016-09-21,900195172318077600000,963714687888297000000,841913536631367300000,956280811464317000000,944458435613341500000,926153322219955200000,969944800372526800000,921093150341002800000
2016-09-22,901254755913115000000,965272216009354400000,843361062338341600000,957733779903436200000,947028937175196800000,927036680389530200000,969944800372526800000,921874820720574600000
2016-09-23,902314339508152300000,966829744130412000000,844808588045315900000,958605995651228400000,949599438737052000000,927920038559105500000,969944800372526800000,922656491100146400000
2016-09-24,903373923103189600000,968387272251469300000,846256113752290100000,959478211399020600000,950507544011501500000,928803396728680700000,969944800372526800000,923438161479718300000
2016-09-25,904950054631984200000,974667524338307700000,848034230136868800000,962995152567650100000,953068602673974300000,930788723823604900000,977291259874852600000,924954477809522600000
2016-09-26,906526186160778800000,979390248304088600000,849812346521447800000,966512093736279600000,955629661336447100000,932774050918529000000,984637719377178500000,926470794139326900000
2016-09-27,908102317689573500000,984112972269869600000,851590462906026600000,970029034904909100000,958190719998920100000,934759378013453300000,991984178879504400000,927987110469131400000
2016-09-28,909678449218368000000,988835696235650500000,853368579290605600000,973545976073538600000,960751778661392800000,936744705108377300000,999330638381830400000,929503426798935700000
2016-09-29,911084887688279200000,993558420201431500000,855146695675184300000,977062917242168100000,963312837323865700000,938730032203301500000,1006677097884156300000,931019743128740000000
2016-09-30,912491326158190400000,998281144167212400000,856924812059763000000,980579858410797700000,965873895986338500000,940715359298225700000,1014023557386482200000,932536059458544300000
2016-10-01,913897764628101700000,1003003868132993400000,858702928444342000000,984096799579427200000,968434954648811500000,943530995931478100000,1021370016888808100000,934052375788348900000
2016-10-02,915304203098012900000,1007726592098774400000,860481044828921000000,987613740748056800000,970996013311284500000,946346632564730600000,1028716476391134100000,935380392794947600000
2016-10-03,916710641567924200000,1012449316064555300000,862259161213500100000,991130681916686500000,973557071973757400000,949162269197983200000,1036062935893460000000,936708409801546400000
2016-10-04,918117080037835400000,1017172040030336200000,863885458420845900000,994647623085316000000,976118130636230100000,951977905831235400000,1036062935893460000000,938036426808145000000
2016-10-05,919523518507746600000,1021894763996117100000,865511755628191800000,998164564253945600000,978679189298703100000,954793542464488000000,1036062935893460000000,939364443814743600000
2016-10-06,920929956977657900000,1026617487961898100000,867138052835537700000,1001681505422575100000,981240247961176000000,957609179097740500000,1036062935893460000000,940692460821342500000
2016-10-07,922336395447569000000,1031340211927679000000,868764350042883500000,1004326230843412600000,983801306623649000000,960424815730993000000,1036062935893460000000,942020477827940900000
2016-10-08,924323176212604900000,1041368922591743600000,870762066319109300000,1009942308815288700000,987856490198441700000,964478515927178100000,1044316692979679000000,944173870543161400000
2016-10-09,926309956977640900000,1046674909290027200000,872759782595335000000,1015558386787164900000,991911673773234600000,968532216123363700000,1052570450065897800000,946327263258381900000
2016-10-10,928296737742676800000,1051980895988310900000,874757498871560700000,1021174464759041000000,995966857348027300000,972585916319548800000,1060824207152116800000,948480655973602400000
2016-10-11,930283518507712800000,1057286882686594300000,876755215147786400000,1026790542730917000000,1000022040922820000000,976639616515734100000,1069077964238335500000,950634048688823000000
2016-10-12,932270299272748600000,1062592869384877900000,878752931424011800000,1032406620702793300000,1004077224497612800000,980693316711919500000,1077331721324554500000,952787441404043300000
2016-10-13,934257080037784600000,1067898856083161400000,880750647700237500000,1038022698674669200000,1008132408072405500000,984747016908104700000,1085585478410773200000,954940834119263800000
2016-10-14,936352934302170700000,1073204842781445000000,882748363976462800000,1043638776646545300000,1012187591647198200000,987692452912686000000,1093839235496992200000,957094226834484200000
2016-10-15,938448788566557000000,1078510829479728500000,884746080252688600000,1049254854618421400000,1016242775221991000000,990637888917267500000,1102092992583210900000,959247619549704700000
2016-10-16,940544642830943400000,1083816816178012100000,886743796528914100000,1054870932590297500000,1020297958796783800000,993583324921849000000,1110346749669429900000,961396546654942800000
2016-10-17,942640497095329600000,1089122802876295700000,888741512805139700000,1060487010562173600000,1024353142371576400000,996528760926430300000,1110346749669429900000,963545473760180600000
2016-10-18,944736351359715900000,1094428789574579400000,890710137589298600000,1066103088534049700000,1028408325946369000000,999474196931011700000,1110346749669429900000,965694400865418600000
2016-10-19,946832205624102200000,1099734776272863000000,892678762373457500000,1071719166505925700000,1032463509521161700000,1002419632935593000000,1110346749669429900000,967843327970656600000
2016-10-20,948928059888488500000,1105040762971146600000,894647387157616500000,1074690519056964500000,1036518693095954000000,1005365068940174300000,1110346749669429900000,969992255075894700000
2016-10-21,951023914152874900000,1110346749669430100000,896616011941775400000,1077661871608003300000,1040573876670746600000,1008310504944755500000,1110346749669429900000,972141182181132700000
2016-10-22,952955200646359700000,1108842130049760900000,898479313352557500000,1079790637172027300000,1043557308536284600000,1010904863038080500000,1108006230261055400000,974056057345533100000
2016-10-23,954886487139844800000,1107337510430091600000,900342614763339600000,1081919402736051400000,1046540740401823100000,1013499221131405700000,1105665710852681100000,975970932509933800000
2016-10-24,956817773633329700000,1105832890810422400000,902205916174122000000,1084048168300075400000,1049524172267361400000,1016093579224730700000,1103325191444306600000,977885807674334400000
2016-10-25,958749060126814600000,1104328271190753000000,904069217584904000000,1086176933864099400000,1052507604132899600000,1018687937318055800000,1100984672035932100000,979800682838734900000
2016-10-26,960680346620299600000,1102823651571083900000,905932518995686300000,1088305699428123500000,1055491035998438000000,1021282295411381000000,1098644152627557800000,981715558003135500000
2016-10-27,962162281063916600000,1101319031951414500000,907795820406468400000,1090434464992147500000,1058474467863976200000,1023876653504706100000,1096303633219183300000,983630433167535900000
2016-10-28,963644215507533700000,1099814412331745400000,909659121817250600000,1092563230556171700000,1061457899729514700000,1026229031309978400000,1093963113810809000000,985545308331936400000
2016-10-29,965126149951150800000,1098309792712076000000,911522423228032600000,1094691996120195500000,1064441331595053000000,1028581409115250500000,1091622594402434500000,987460183496337000000
2016-10-30,966608084394767800000,1096805173092406800000,913385724638814900000,1096820761684219700000,1067424763460591200000,1030933786920522600000,1089282074994060000000,989375058660737500000
2016-10-31,968090018838385000000,1095300553472737400000,914995047574012700000,1098949527248243700000,1070408195326129600000,1033286164725794900000,1089282074994060000000,991843473517357000000
2016-11-01,969571953282002000000,1093795933853068200000,916604370509210500000,1101078292812267700000,1073391627191668000000,1035638542531067100000,1089282074994060000000,994311888373976300000
2016-11-02,971053887725619100000,1092291314233398800000,918213693444408000000,1100235705825252700000,1076375059057206400000,1037990920336339200000,1089282074994060000000,996780303230595500000
2016-11-03,972535822169236300000,1090786694613729400000,919823016379605700000,1099393118838238100000,1079358490922744800000,1040343298141611500000,1089282074994060000000,999248718087215000000
2016-11-04,974017756612853400000,1089282074994060200000,921432339314803500000,1098550531851223200000,1080688969400259800000,1042695675946883900000,1089282074994060000000,1001717132943834300000
2016-11-05,975533310606300800000,1089589453735365800000,923063178761892500000,1097880076959339600000,1082127030437231900000,1045119775458460800000,1089760219702758000000,1004233362271323400000
2016-11-06,977048864599748200000,1089896832476671600000,924694018208981600000,1097209622067456000000,1083565091474203700000,1047543874970037500000,1090238364411455700000,1006749591598812600000
2016-11-07,978564418593195700000,1090204211217977400000,926324857656070800000,1096539167175572500000,1085003152511175800000,1049967974481614500000,1090716509120153500000,1009265820926301700000
2016-11-08,980079972586643100000,1090511589959283000000,927955697103159800000,1095868712283688800000,1086441213548147900000,1052392073993191400000,1091194653828851200000,1011782050253790900000
2016-11-09,981463128618461400000,1090818968700588800000,929586536550248700000,1095198257391805000000,1087879274585119800000,1054816173504768200000,1091672798537549000000,1014298279581279800000
2016-11-10,982846284650279700000,1091126347441894300000,931217375997337800000,1094527802499921200000,1089317335622091500000,1057240273016345100000,1092150943246246600000,1016814508908768800000
2016-11-11,984229440682098200000,1091433726183200100000,932848215444427000000,1093857347608037600000,1090755396659063700000,1059300949299675400000,1092629087954944400000,1019330738236258000000
2016-11-12,985612596713916500000,1091741104924505700000,934479054891515900000,1093186892716153800000,1092193457696035600000,1061361625583005600000,1093107232663642000000,1021846967563747000000
2016-11-13,986995752745734800000,1092048483665811500000,936109894338605000000,1092516437824270100000,1093631518733007600000,1063422301866335800000,1093585377372339800000,1023624354096833400000
2016-11-14,988378908777553100000,1092355862407117100000,937741142879163400000,1091845982932386400000,1095069579769979500000,1065482978149666000000,1093585377372339800000,1025401740629919800000
2016-11-15,989762064809371500000,1092663241148423000000,939372391419722000000,1091175528040502800000,1096507640806951500000,1067543654432996300000,1093585377372339800000,1027179127163006400000
2016-11-16,991145220841189700000,1092970619889728600000,941003639960280500000,1091347660135634000000,1097945701843923400000,1069604330716326500000,1093585377372339800000,1028956513696092500000
2016-11-17,992528376873008100000,1093277998631034400000,942634888500839000000,1091519792230765200000,1097526667536496200000,1071665006999656700000,1093585377372339800000,1030733900229179100000
2016-11-18,994823566857601700000,1101923973512000300000,944849838771173900000,1096361538164106000000,1100026141877949800000,1075671355715574300000,1106556526922922200000,1033808401717323800000
2016-11-19,997118756842195400000,1110262569651660300000,947064789041508600000,1101203284097446800000,1102525616219403600000,1079677704431491900000,1119527676473504300000,1036882903205468400000
2016-11-20,999413946826789000000,1118601165791320200000,949279739311843200000,1106045030030787600000,1105025090560857200000,1083684053147409400000,1132498826024086500000,1039957404693613000000
2016-11-21,1001709136811382700000,1126939761930980300000,951494689582178000000,1110886775964128400000,1107524564902310800000,1087690401863327000000,1145469975574668900000,1043031906181757800000
2016-11-22,1004004326795976400000,1135278358070640200000,953709639852512800000,1115728521897469100000,1110024039243764600000,1091696750579244600000,1158441125125251000000,1046106407669902500000
2016-11-23,1006296376898551300000,1143616954210300300000,955924590122847600000,1120570267830810200000,1112523513585218200000,1095703099295162200000,1171412274675833400000,1049180909158047400000
2016-11-24,1008588427001126200000,1151955550349960400000,958139540393182500000,1125412013764151000000,1115022987926672100000,1098607479085730900000,1184383424226416000000,1052255410646192400000
2016-11-25,1010880477103701100000,1160294146489620400000,960354490663517300000,1130253759697491700000,1117522462268125900000,1101511858876299500000,1197354573776997800000,1055329912134337300000
2016-11-26,1013172527206276000000,1168632742629280300000,962569440933852200000,1135095505630832500000,1120021936609579800000,1104416238666868300000,1210325723327580000000,1058404413622482200000
2016-11-27,1015464577308850800000,1176971338768940300000,964449479049451400000,1139937251564173300000,1122521410951033400000,1107320618457436900000,1210325723327580000000,1061317594918591800000
2016-11-28,1017756627411425800000,1185309934908600200000,966329517165050600000,1144778997497514000000,1125020885292487300000,1110224998248005600000,1210325723327580000000,1064230776214701700000
2016-11-29,1020048677514000600000,1193648531048260200000,968209555280649800000,1149620743430855000000,1127520359633940900000,1113129378038574400000,1210325723327580000000,1067143957510811300000
2016-11-30,1022340727616575500000,1201987127187920000000,970089593396248800000,1154290357269064500000,1130019833975394800000,1116033757829143100000,1210325723327580000000,1070057138806921100000
2016-12-01,1024632777719150400000,1210325723327580000000,971969631511848000000,1158959971107274000000,1133045925183732700000,1118938137619711800000,1210325723327580000000,1072970320103030800000
2016-12-02,1027091420530936500000,1211848856668940800000,973956288961342200000,1164482539616645500000,1136605113061547000000,1122197915189931300000,1212695041858585500000,1076120433252241000000
2016-12-03,1029550063342722700000,1213371990010301500000,975942946410836700000,1170005108126017100000,1140164300939361400000,1125457692760150900000,1215064360389591200000,1079270546401451200000
2016-12-04,1032008706154508800000,1214895123351662200000,977929603860330800000,1175527676635388700000,1143723488817175600000,1128717470330370400000,1217433678920596800000,1082420659550661400000
2016-12-05,1034467348966295000000,1216418256693023000000,979916261309825000000,1181050245144760300000,1147282676694989900000,1131977247900590000000,1219802997451602300000,1085570772699871400000
2016-12-06,1036925991778081000000,1217941390034383700000,981902918759319300000,1186572813654131700000,1150841864572804000000,1135237025470809400000,1222172315982608000000,1088720885849081500000
2016-12-07,1039384634589867300000,1219464523375744400000,983889576208813700000,1192095382163503400000,1154401052450618300000,1137258739478096100000,1224541634513613400000,1091870998998291800000
2016-12-08,1042232484997744700000,1220987656717105000000,985876233658308000000,1197617950672875000000,1157960240328432400000,1139280453485382700000,1226910953044618800000,1095021112147501900000
2016-12-09,1045080335405622100000,1222510790058465600000,987862891107802200000,1203140519182246300000,1161519428206246800000,1141302167492669600000,1229280271575624500000,1098171225296712100000
2016-12-10,1047928185813499600000,1224033923399826300000,989740944999611100000,1208663087691618000000,1165078616084061100000,1143323881499956300000,1231649590106629900000,1101321338445922300000
2016-12-11,1050776036221377000000,1225557056741187000000,991618998891420200000,1214185656200989500000,1168637803961875300000,1145345595507243000000,1231649590106629900000,1104229169442967800000
2016-12-12,1053623886629254500000,1227080190082547700000,993497052783229300000,1219708224710361200000,1172196991839689600000,1147367309514529700000,1231649590106629900000,1107137000440013400000
2016-12-13,1056471737037131900000,1228603323423908400000,995375106675038400000,1220561179381523000000,1175756179717503700000,1149389023521816300000,1231649590106629900000,1110044831437058900000
2016-12-14,1059319587445009400000,1230126456765269100000,997253160566847600000,1221414134052685000000,1179315367595318000000,1151410737529103000000,1231649590106629900000,1112952662434104500000
2016-12-15,1062952211890917500000,1238824667025767000000,999633469842996300000,1226285131798564000000,1185278249835373300000,1155106636150855000000,1242810820869732200000,1116976616507460300000
2016-12-16,1066584836336825500000,1245999743944904000000,1002013779119145000000,1231156129544442700000,1191241132075428600000,1158802534772607200000,1253972051632834200000,1121000570580816000000
2016-12-17,1070217460782733700000,1253174820864041200000,1004394088395293900000,1236027127290321700000,1197204014315484000000,1162498433394359300000,1265133282395936500000,1125024524654171900000
2016-12-18,1073850085228641800000,1260349897783178400000,1006774397671442500000,1240898125036200700000,1203166896555539300000,1166194332016111300000,1276294513159038800000,1129048478727527700000
2016-12-19,1077482709674549800000,1267524974702315700000,1009154706947591200000,1245769122782079600000,1209129778795594400000,1169890230637863200000,1287455743922141100000,1133072432800883400000
2016-12-20,1081115334120457900000,1274700051621452700000,1011535016223740100000,1250640120527958800000,1215092661035649700000,1173586129259615400000,1298616974685243400000,1137096386874239200000
2016-12-21,1084228459726551600000,1281875128540590000000,1013915325499888800000,1255511118273837800000,1221055543275705000000,1177633105792623600000,1309778205448345700000,1141120340947594900000
2016-12-22,1087341585332645400000,1289050205459727000000,1016295634776037500000,1260382116019716500000,1227018425515760200000,1181680082325631700000,1320939436211447800000,1145144295020950700000
2016-12-23,1090454710938739100000,1296225282378864300000,1018675944052186200000,1265253113765595400000,1232981307755815500000,1185727058858640000000,1332100666974550000000,1149168249094306400000
2016-12-24,1093567836544832900000,1303400359298001500000,1021056253328335000000,1270124111511474400000,1238944189995870600000,1189774035391647800000,1332100666974550000000,1152457557217429700000
2016-12-25,1096680962150926600000,1310575436217138500000,1023506369644068000000,1274995109257353600000,1244907072235926000000,1193821011924656300000,1332100666974550000000,1155746865340552800000
2016-12-26,1099794087757020400000,1317750513136275800000,1025956485959800800000,1279866107003232300000,1250869954475981300000,1197867988457664300000,1332100666974550000000,1159036173463676100000
2016-12-27,1102907213363114000000,1324925590055413000000,1028406602275533800000,1283884150077949200000,1256832836716036400000,1201914964990672500000,1332100666974550000000,1162325481586799100000
2016-12-28,1106273156335337200000,1334412140036306000000,1031018521705589600000,1289196618067249200000,1260686225878825300000,1206501285238090200000,1335696291737281500000,1165974352186195300000
2016-12-29,1109639099307560400000,1336723613098061600000,1033630441135645500000,1294509086056549200000,1264539615041614000000,1211087605485508200000,1339291916500012400000,1169623222785591600000
2016-12-30,1113005042279783600000,1339035086159817200000,1036242360565701100000,1299821554045849200000,1268393004204402700000,1215673925732926000000,1342887541262743500000,1173272093384987800000
2016-12-31,1116370985252006800000,1341346559221573000000,1038854279995756800000,1305134022035149200000,1272246393367191600000,1220260245980343700000,1346483166025474600000,1176920963984383900000
2017-01-01,1119736928224230000000,1343658032283328700000,1041466199425812300000,1310446490024449100000,1276099782529980300000,1224846566227761400000,1350078790788205800000,1180569834583780200000
2017-01-02,1123102871196453000000,1345969505345084300000,1044078118855867800000,1315758958013749000000,1279953171692768700000,1229432886475179000000,1353674415550936600000,1184218705183176000000
2017-01-03,1126468814168676200000,1348280978406840200000,1046690038285923300000,1321071426003048900000,1283806560855557400000,1234019206722596600000,1357270040313667800000,1187867575782572600000
2017-01-04,1129721328880874700000,1350592451468595600000,1049301957715978700000,1326383893992348600000,1287659950018346400000,1238533805263709800000,1360865665076398700000,1191516446381968700000
2017-01-05,1132973843593073100000,1352903924530351400000,1051913877146034500000,1331696361981648800000,1291513339181135000000,1243048403804823000000,1364461289839129800000,1195165316981365000000
2017-01-06,1136226358305271600000,1355215397592106800000,1054525796576090000000,1337008829970948600000,1295366728343923500000,1247563002345935900000,1364461289839129800000,1197988811872139200000
2017-01-07,1139478873017470200000,1357526870653862700000,1056850130694230200000,1342321297960248500000,1299220117506712100000,1252077600887048800000,1364461289839129800000,1200812306762913500000
2017-01-08,1142731387729668600000,1359838343715618300000,1059174464812370400000,1347633765949548300000,1303073506669501000000,1256592199428162000000,1364461289839129800000,1203635801653688000000
2017-01-09,1145983902441867200000,1362149816777374000000,1061498798930510700000,1348928190864131600000,1306926895832289800000,1261106797969275000000,1364461289839129800000,1206459296544462500000
