t,entities_profit_relative
2012-12-12,0.8625266175058063
2012-12-13,0.8698236405360517
2012-12-14,0.8455685707496853
2012-12-15,0.8326855021175379
2012-12-16,0.8090183205876282
2012-12-17,0.7911117359529829
2012-12-18,0.7985173398184079
2012-12-19,0.8472589905260453
2012-12-20,0.8383921124376004
2012-12-21,0.824954351795496
2012-12-22,0.8069982186893722
2012-12-23,0.8060279662739228
2012-12-24,0.8254620123203286
2012-12-25,0.8181332105540662
2012-12-26,0.8351371466862502
2012-12-27,0.8283986707026215
2012-12-28,0.8331255297758678
2012-12-29,0.823666788763487
2012-12-30,0.8387009671559723
2012-12-31,0.8544142333754028
2013-01-01,0.7679121320271614
2013-01-02,0.7479856310385218
2013-01-03,0.7738751147842057
2013-01-04,0.7591992899050443
2013-01-05,0.7638480484709104
2013-01-06,0.7722018806184389
2013-01-07,0.7885196374622356
2013-01-08,0.8507059074843671
2013-01-09,0.8552315916503904
2013-01-10,0.8797764655243291
2013-01-11,0.871743782211982
2013-01-12,0.8545935100513177
2013-01-13,0.833833768651767
2013-01-14,0.8650925052461352
2013-01-15,0.8860363241184646
2013-01-16,0.8854183182707045
2013-01-17,0.9063876440614534
2013-01-18,0.9044931173546119
2013-01-19,0.9001293914773828
2013-01-20,0.8926941130615476
2013-01-21,0.9146641329621902
2013-01-22,0.926603884357086
2013-01-23,0.9355782611182066
2013-01-24,0.9125537029155898
2013-01-25,0.9274837767067663
2013-01-26,0.9232268546148672
2013-01-27,0.9265721607405252
2013-01-28,0.9593052801263127
2013-01-29,0.9619024033585698
2013-01-30,0.9631497449027618
2013-01-31,0.9646412077736363
2013-02-01,0.9534144938919199
2013-02-02,0.9425334562298009
2013-02-03,0.9560879312231267
2013-02-04,0.9511708265847464
2013-02-05,0.9602165621340877
2013-02-06,0.9649755743103301
2013-02-07,0.9676999031990519
2013-02-08,0.9704308203873533
2013-02-09,0.9638488463132685
2013-02-10,0.9729079796389878
2013-02-11,0.9730360538727042
2013-02-12,0.9685821801909774
2013-02-13,0.9580948103197774
2013-02-14,0.9748884030661715
2013-02-15,0.9631803628601922
2013-02-16,0.9735818233115211
2013-02-17,0.9565315059789885
2013-02-18,0.9570236489849852
2013-02-19,0.9756920085447913
2013-02-20,0.9777529889079803
2013-02-21,0.9739437930392705
2013-02-22,0.9678278367803242
2013-02-23,0.9581666458307289
2013-02-24,0.957295159717305
2013-02-25,0.9745989156340165
2013-02-26,0.9713975444350871
2013-02-27,0.9722061454858734
2013-02-28,0.9697651531997243
2013-03-01,0.9752709098049712
2013-03-02,0.9644971580210367
2013-03-03,0.9722677112400816
2013-03-04,0.9740763643331185
2013-03-05,0.9774030902683654
2013-03-06,0.9584758814977157
2013-03-07,0.9497513998530316
2013-03-08,0.9650316892295122
2013-03-09,0.9727831374899483
2013-03-10,0.9545277695688132
2013-03-11,0.9765887988068782
2013-03-12,0.943215914989513
2013-03-13,0.970535993929368
2013-03-14,0.9567213197108894
2013-03-15,0.955872449990097
2013-03-16,0.9418557275361595
2013-03-17,0.9607056205569794
2013-03-18,0.9761962819993553
2013-03-19,0.9758777658701344
2013-03-20,0.973006760074639
2013-03-21,0.9701940742157379
2013-03-22,0.9536809853148634
2013-03-23,0.9350114729405519
2013-03-24,0.9591839595063232
2013-03-25,0.9684675977865146
2013-03-26,0.971305325216226
2013-03-27,0.9737018996686372
2013-03-28,0.9516259406773856
2013-03-29,0.9489112081003547
2013-03-30,0.9577402238753869
2013-03-31,0.9735956919896003
2013-04-01,0.9686434064680404
2013-04-02,0.973720795593915
2013-04-03,0.961381953000486
2013-04-04,0.9600781108794368
2013-04-05,0.9653678695707497
2013-04-06,0.956449465653322
2013-04-07,0.9729078158275678
2013-04-08,0.9606841535431304
2013-04-09,0.9655905098778647
2013-04-10,0.9017459151184353
2013-04-11,0.7803010641058915
2013-04-12,0.8346107032010998
2013-04-13,0.814734262989501
2013-04-14,0.7834830467294766
2013-04-15,0.7395323636339313
2013-04-16,0.7295054883930988
2013-04-17,0.7935352056237972
2013-04-18,0.8574906351691407
2013-04-19,0.8692253876315832
2013-04-20,0.8815489491423403
2013-04-21,0.8528988423950669
2013-04-22,0.8755781498243707
2013-04-23,0.9027599246265174
2013-04-24,0.9219916487409844
2013-04-25,0.89085811933505
2013-04-26,0.8807044319228816
2013-04-27,0.8399481861241817
2013-04-28,0.8700088965757515
2013-04-29,0.9106844896278662
2013-04-30,0.883358803085948
2013-05-01,0.7739840290470174
2013-05-02,0.7468710124487914
2013-05-03,0.7364468491677477
2013-05-04,0.7733523376521303
2013-05-05,0.796597647604044
2013-05-06,0.7644042625179277
2013-05-07,0.7702245343957298
2013-05-08,0.7785904833812355
2013-05-09,0.7559499496028469
2013-05-10,0.8148974652388575
2013-05-11,0.7947352302060698
2013-05-12,0.7735551266698446
2013-05-13,0.7954382462327065
2013-05-14,0.7122015129650735
2013-05-15,0.7187323179168364
2013-05-16,0.7697890317140743
2013-05-17,0.8238612569373676
2013-05-18,0.8350264907549474
2013-05-19,0.7983734616226169
2013-05-20,0.8163257500637447
2013-05-21,0.8025814158392355
2013-05-22,0.8397431293436701
2013-05-23,0.8657532592611312
2013-05-24,0.8782066361966214
2013-05-25,0.8772156423582506
2013-05-26,0.8824410338424161
2013-05-27,0.8489052180184287
2013-05-28,0.8501478908573789
2013-05-29,0.884772996872641
2013-05-30,0.8389696885255626
2013-05-31,0.8553675351419107
2013-06-01,0.8682785318412999
2013-06-02,0.8030718460291356
2013-06-03,0.8151877324590092
2013-06-04,0.7862763819850536
2013-06-05,0.7872038877025243
2013-06-06,0.7667702378782231
2013-06-07,0.6691537692374576
2013-06-08,0.6646155348814494
2013-06-09,0.6394066344574068
2013-06-10,0.6528900925213591
2013-06-11,0.6684350132625995
2013-06-12,0.6610287730544688
2013-06-13,0.6376015388606677
2013-06-14,0.6296057257255108
2013-06-15,0.632158861872293
2013-06-16,0.6271643145606584
2013-06-17,0.6348231029463461
2013-06-18,0.6578271445565258
2013-06-19,0.664102639186894
2013-06-20,0.644479673846023
2013-06-21,0.6386148591310251
2013-06-22,0.6274545892709125
2013-06-23,0.6338011776344677
2013-06-24,0.6231173356917512
2013-06-25,0.6109705141893049
2013-06-26,0.616044729485282
2013-06-27,0.6045519633215538
2013-06-28,0.5762447030423887
2013-06-29,0.5751024171495028
2013-06-30,0.5805962065293329
2013-07-01,0.5653244934850528
2013-07-02,0.5766085241250914
2013-07-03,0.555445223708304
2013-07-04,0.5598176091148662
2013-07-05,0.5366016328521973
2013-07-06,0.5361570649428042
2013-07-07,0.5542702761453004
2013-07-08,0.5586680173766078
2013-07-09,0.5650075473158649
2013-07-10,0.5939242639130956
2013-07-11,0.5998832106273184
2013-07-12,0.599971747603362
2013-07-13,0.6215691276940256
2013-07-14,0.6081408092923685
2013-07-15,0.6334512108558163
2013-07-16,0.6132157037532742
2013-07-17,0.6103702456527035
2013-07-18,0.5770126155405733
2013-07-19,0.5835316733797143
2013-07-20,0.5721434761236311
2013-07-21,0.5820918375740121
2013-07-22,0.5767798693775958
2013-07-23,0.5897332270771423
2013-07-24,0.6035826144432265
2013-07-25,0.6157609770787683
2013-07-26,0.6127198617751026
2013-07-27,0.59256474162452
2013-07-28,0.6366338808790022
2013-07-29,0.6452310064497527
2013-07-30,0.6662558047283744
2013-07-31,0.6663015129107043
2013-08-01,0.657766932641956
2013-08-02,0.6495629754607352
2013-08-03,0.6459510686367482
2013-08-04,0.6574208040003288
2013-08-05,0.6689564709246665
2013-08-06,0.6647360448947159
2013-08-07,0.6518047444939264
2013-08-08,0.6276299996415252
2013-08-09,0.6102256463577124
2013-08-10,0.6207890185745758
2013-08-11,0.6321758020648655
2013-08-12,0.6469014509347664
2013-08-13,0.6796731037077012
2013-08-14,0.6937350207409843
2013-08-15,0.6754117998667346
2013-08-16,0.6770195976816213
2013-08-17,0.7016067198984202
2013-08-18,0.6973643312583268
2013-08-19,0.7212662031545588
2013-08-20,0.7321569903228469
2013-08-21,0.768707309891564
2013-08-22,0.7536618680578155
2013-08-23,0.7397173757631965
2013-08-24,0.7510914765929528
2013-08-25,0.7880785924121161
2013-08-26,0.7709834155173743
2013-08-27,0.8246973813487459
2013-08-28,0.8236152512416395
2013-08-29,0.8345034180996515
2013-08-30,0.8738402014121314
2013-08-31,0.8916894679876581
2013-09-01,0.9020021024804998
2013-09-02,0.8904551614340002
2013-09-03,0.8839377858584234
2013-09-04,0.835636371360899
2013-09-05,0.8380114821931697
2013-09-06,0.7840389790484084
2013-09-07,0.818246489522067
2013-09-08,0.7980300833507618
2013-09-09,0.8360288289052296
2013-09-10,0.8380935678571765
2013-09-11,0.8783558654679312
2013-09-12,0.8698190809750301
2013-09-13,0.8750602425179086
2013-09-14,0.8447149834940212
2013-09-15,0.8543553240578246
2013-09-16,0.864869159806734
2013-09-17,0.8684423044157153
2013-09-18,0.8681855337587996
2013-09-19,0.8333812775363745
2013-09-20,0.8195658869678919
2013-09-21,0.824347460949734
2013-09-22,0.8190835733134398
2013-09-23,0.8124749910372503
2013-09-24,0.8380635026529654
2013-09-25,0.8369170960575921
2013-09-26,0.84960417308745
2013-09-27,0.8752089174886482
2013-09-28,0.8739494063220876
2013-09-29,0.872474963021692
2013-09-30,0.860199858339274
2013-10-01,0.8804871053951562
2013-10-02,0.6269400318528017
2013-10-03,0.7473957266241423
2013-10-04,0.7954576684636272
2013-10-05,0.7854433802778574
2013-10-06,0.8075321860956972
2013-10-07,0.8238219963351122
2013-10-08,0.8422514169524268
2013-10-09,0.8589222274536661
2013-10-10,0.8726033344130137
2013-10-11,0.8836729351732536
2013-10-12,0.8851890368605331
2013-10-13,0.9152184316138309
2013-10-14,0.9206486989554507
2013-10-15,0.9436896391526923
2013-10-16,0.9157990494951488
2013-10-17,0.9385366190408323
2013-10-18,0.9498660760447903
2013-10-19,0.9538013415520503
2013-10-20,0.9546313757731147
2013-10-21,0.9577376311263734
2013-10-22,0.9566138862042639
2013-10-23,0.963113354875231
2013-10-24,0.9529623501025137
2013-10-25,0.9442207371711641
2013-10-26,0.9289762590164293
2013-10-27,0.9565529681862905
2013-10-28,0.9584800419858615
2013-10-29,0.9619080275841049
2013-10-30,0.9461735039906244
2013-10-31,0.9585513026223396
2013-11-01,0.9518857775480629
2013-11-02,0.9609559676361533
2013-11-03,0.9633712277622931
2013-11-04,0.9649349367816339
2013-11-05,0.9648203984826833
2013-11-06,0.9665877958189222
2013-11-07,0.9634398768456444
2013-11-08,0.9680322708759358
2013-11-09,0.9565577170482324
2013-11-10,0.9551984621244634
2013-11-11,0.9621788212697446
2013-11-12,0.9659006231247115
2013-11-13,0.9629746947185637
2013-11-14,0.9627920252079376
2013-11-15,0.9521944445589066
2013-11-16,0.9625881153196261
2013-11-17,0.9661647794357423
2013-11-18,0.9666864507893662
2013-11-19,0.9389153556057314
2013-11-20,0.9550252331024567
2013-11-21,0.9648672004955318
2013-11-22,0.9655061055405457
2013-11-23,0.9549835351415029
2013-11-24,0.9467708418442432
2013-11-25,0.9481431448015701
2013-11-26,0.9656519714162667
2013-11-27,0.961843379063135
2013-11-28,0.9598948807300591
2013-11-29,0.9643153534905422
2013-11-30,0.945811808642736
2013-12-01,0.9035784969747234
2013-12-02,0.9357709790291462
2013-12-03,0.9342698012328302
2013-12-04,0.9555321805494501
2013-12-05,0.9094571045637977
2013-12-06,0.8203555635211798
2013-12-07,0.8006331761761325
2013-12-08,0.8314171347232233
2013-12-09,0.8692347807759825
2013-12-10,0.894920157505876
2013-12-11,0.8436107000243824
2013-12-12,0.8458200414714993
2013-12-13,0.8542099990247449
2013-12-14,0.8165616245261622
2013-12-15,0.8331394908286062
2013-12-16,0.757144644546114
2013-12-17,0.7562578590867381
2013-12-18,0.7277963058534744
2013-12-19,0.7739398950587044
2013-12-20,0.7422315204153525
2013-12-21,0.7401222450829213
2013-12-22,0.7439502870295523
2013-12-23,0.7732453229660105
2013-12-24,0.7658031149243866
2013-12-25,0.7902540115364447
2013-12-26,0.8224258731251344
2013-12-27,0.8049864148683156
2013-12-28,0.8001298798611285
2013-12-29,0.8135387237803627
2013-12-30,0.8188714251373939
2013-12-31,0.8080630158948549
2014-01-01,0.8331521023886294
2014-01-02,0.8449373112774058
2014-01-03,0.8529714003331555
2014-01-04,0.8658198672750912
2014-01-05,0.9008176836612293
2014-01-06,0.8916772741654737
2014-01-07,0.8209980149444023
2014-01-08,0.8320994625342452
2014-01-09,0.8356934396744946
2014-01-10,0.8602771251704425
2014-01-11,0.8825885328836425
2014-01-12,0.8409461429971553
2014-01-13,0.8263592820257516
2014-01-14,0.8068625737261599
2014-01-15,0.8466642675404537
2014-01-16,0.7976551365737278
2014-01-17,0.7728855332594522
2014-01-18,0.7957132879138142
2014-01-19,0.855045914634385
2014-01-20,0.8319682850052775
2014-01-21,0.8181209106181857
2014-01-22,0.8013979298246973
2014-01-23,0.7749754828148046
2014-01-24,0.7409934609293418
2014-01-25,0.7645046970372534
2014-01-26,0.7932148056781589
2014-01-27,0.7102198167112611
2014-01-28,0.738179791433166
2014-01-29,0.7497902907664112
2014-01-30,0.7654066871465423
2014-01-31,0.7750449715054495
2014-02-01,0.8060519251497028
2014-02-02,0.8071443081020486
2014-02-03,0.7720705527098028
2014-02-04,0.7482690756188376
2014-02-05,0.7064622948427606
2014-02-06,0.6911578047270606
2014-02-07,0.6559411844001783
2014-02-08,0.6408918444629168
2014-02-09,0.6433252553343178
2014-02-10,0.6520678641484631
2014-02-11,0.6463220394960869
2014-02-12,0.6228072289772631
2014-02-13,0.601443081566462
2014-02-14,0.6483182917160525
2014-02-15,0.6361551035682117
2014-02-16,0.6067119641133054
2014-02-17,0.6101641534712798
2014-02-18,0.6084387348083067
2014-02-19,0.6042635205580793
2014-02-20,0.580396385868281
2014-02-21,0.5889746739611753
2014-02-22,0.6113516130665414
2014-02-23,0.604869239125328
2014-02-24,0.5743842085111814
2014-02-25,0.580914003761059
2014-02-26,0.6089488719462126
2014-02-27,0.6093208605385042
2014-02-28,0.5735958649105098
2014-03-01,0.5885612349780002
2014-03-02,0.5727076886812519
2014-03-03,0.7079154061780134
2014-03-04,0.6977595653740825
2014-03-05,0.6978371593455238
2014-03-06,0.6958607394825426
2014-03-07,0.6385826441826019
2014-03-08,0.6213746811414061
2014-03-09,0.6564352180319817
2014-03-10,0.6375243456739114
2014-03-11,0.6507124073225768
2014-03-12,0.6435845558726252
2014-03-13,0.6606181742527817
2014-03-14,0.6261554631769689
2014-03-15,0.6432083977670631
2014-03-16,0.64645517349408
2014-03-17,0.6070942606813683
2014-03-18,0.5863425373279058
2014-03-19,0.5878037209438687
2014-03-20,0.5619528691309597
2014-03-21,0.5519783090178472
2014-03-22,0.5493254578428648
2014-03-23,0.5448224925041429
2014-03-24,0.5856548805458938
2014-03-25,0.5900596719601505
2014-03-26,0.5770335758265173
2014-03-27,0.5187821872159951
2014-03-28,0.525042221563719
2014-03-29,0.5197777688514216
2014-03-30,0.5179112205064134
2014-03-31,0.5209420514084618
2014-04-01,0.5302496227059672
2014-04-02,0.5107963254565714
2014-04-03,0.5211877828275935
2014-04-04,0.5261119384883427
2014-04-05,0.537543542768675
2014-04-06,0.5314190924838259
2014-04-07,0.5148536304513535
2014-04-08,0.525932591782036
2014-04-09,0.507116796467838
2014-04-10,0.4925827949791228
2014-04-11,0.5101848294564884
2014-04-12,0.5080998176678382
2014-04-13,0.5083379805357175
2014-04-14,0.5530990846433906
2014-04-15,0.5947493550249117
2014-04-16,0.5965720599777471
2014-04-17,0.5698103143605057
2014-04-18,0.556589640538346
2014-04-19,0.5828379959334226
2014-04-20,0.577124474694621
2014-04-21,0.565752202655076
2014-04-22,0.5546645380386503
2014-04-23,0.5562990624845616
2014-04-24,0.588233732377717
2014-04-25,0.5365530255219246
2014-04-26,0.5276149949520332
2014-04-27,0.49776030905471463
2014-04-28,0.5021777490313789
2014-04-29,0.5137309869961836
2014-04-30,0.5184347891396598
2014-05-01,0.5454741464164584
2014-05-02,0.5283431728929803
2014-05-03,0.4975874171648723
2014-05-04,0.4996593510014956
2014-05-05,0.4893757257505448
2014-05-06,0.48579306569840236
2014-05-07,0.5186839605841149
2014-05-08,0.5072030937938968
2014-05-09,0.542325546427799
2014-05-10,0.5587218232579901
2014-05-11,0.5024093523020073
2014-05-12,0.516555730943156
2014-05-13,0.5067996950836836
2014-05-14,0.5294607894691787
2014-05-15,0.5284842015371477
2014-05-16,0.5310280768624425
2014-05-17,0.5481946935899875
2014-05-18,0.5261663047445145
2014-05-19,0.5387987273448308
2014-05-20,0.6072682154343461
2014-05-21,0.6104709797030032
2014-05-22,0.6448118623890539
2014-05-23,0.633627304881123
2014-05-24,0.6409376611481138
2014-05-25,0.6716117593749176
2014-05-26,0.6880741795212869
2014-05-27,0.6657050369460407
2014-05-28,0.6831383308710958
2014-05-29,0.6594959643230088
2014-05-30,0.7214285544482902
2014-05-31,0.7323798546146861
2014-06-01,0.7244324982874805
2014-06-02,0.7713332216578599
2014-06-03,0.7813477422410882
2014-06-04,0.7393362017069639
2014-06-05,0.7663892399499193
2014-06-06,0.7435820679162028
2014-06-07,0.7587274121487038
2014-06-08,0.7634497245684906
2014-06-09,0.7363758386109209
2014-06-10,0.7341662250320088
2014-06-11,0.6816961078606847
2014-06-12,0.6179782050104728
2014-06-13,0.6528525204807505
2014-06-14,0.6138238683607825
2014-06-15,0.6479087815069612
2014-06-16,0.6542469455705548
2014-06-17,0.6801737913229485
2014-06-18,0.679741030982223
2014-06-19,0.6508093734495937
2014-06-20,0.6444582785732402
2014-06-21,0.6434390885592074
2014-06-22,0.6715731740354196
2014-06-23,0.6396908082097332
2014-06-24,0.6042776279690883
2014-06-25,0.5823950003859492
2014-06-26,0.6265234632613034
2014-06-27,0.6811631204380394
2014-06-28,0.6529770725533875
2014-06-29,0.683310476464991
2014-06-30,0.7438266478381717
2014-07-01,0.7511097874190874
2014-07-02,0.7615421704181063
2014-07-03,0.7565776404245809
2014-07-04,0.7079351443613289
2014-07-05,0.712383651003288
2014-07-06,0.7033429502489621
2014-07-07,0.6947970741574792
2014-07-08,0.6909057090879234
2014-07-09,0.6830793980523385
2014-07-10,0.6707004109316623
2014-07-11,0.7320067977070255
2014-07-12,0.7402163321369233
2014-07-13,0.7105948677102437
2014-07-14,0.6680538347263066
2014-07-15,0.6866549186138181
2014-07-16,0.6570475632455958
2014-07-17,0.7024970087543148
2014-07-18,0.723007033063203
2014-07-19,0.7136864731467515
2014-07-20,0.6991538683741755
2014-07-21,0.6751909330816687
2014-07-22,0.6567150581745498
2014-07-23,0.6548101219646982
2014-07-24,0.6209628686076488
2014-07-25,0.6214622532739909
2014-07-26,0.6034742522927377
2014-07-27,0.5901807757232597
2014-07-28,0.59053376975123
2014-07-29,0.578271650190278
2014-07-30,0.5363991994226543
2014-07-31,0.5758939967422141
2014-08-01,0.6271610753990844
2014-08-02,0.5958512183228033
2014-08-03,0.5862086292554789
2014-08-04,0.5974405826690518
2014-08-05,0.5631610520672901
2014-08-06,0.5739717390104407
2014-08-07,0.5910537781185633
2014-08-08,0.6036870210154275
2014-08-09,0.6014661506599474
2014-08-10,0.6105408383869458
2014-08-11,0.5404529314987246
2014-08-12,0.5279579629235925
2014-08-13,0.5100132223903335
2014-08-14,0.4766123771003397
2014-08-15,0.4742345260017322
2014-08-16,0.5070860534495351
2014-08-17,0.47605485828311433
2014-08-18,0.4519522410555497
2014-08-19,0.46814939247824294
2014-08-20,0.5139241826717266
2014-08-21,0.5135985403905177
2014-08-22,0.5052395151808295
2014-08-23,0.47507532056225643
2014-08-24,0.4996815936519721
2014-08-25,0.48915165862943577
2014-08-26,0.5128450278210516
2014-08-27,0.5055573928789429
2014-08-28,0.4892743660250535
2014-08-29,0.49829062787610257
2014-08-30,0.47251650443575777
2014-08-31,0.44146667660721106
2014-09-01,0.43857276015665914
2014-09-02,0.4363541200323225
2014-09-03,0.43776553260215023
2014-09-04,0.46877161018868496
2014-09-05,0.44155866293460316
2014-09-06,0.44865949790656795
2014-09-07,0.4350423558969534
2014-09-08,0.42695753740244863
2014-09-09,0.4409115757655213
2014-09-10,0.4501433615258773
2014-09-11,0.4534590746455841
2014-09-12,0.4421155612366365
2014-09-13,0.4561262983698619
2014-09-14,0.4420858154577451
2014-09-15,0.4214351639329148
2014-09-16,0.41079160529300934
2014-09-17,0.400488957129956
2014-09-18,0.3692730177269195
2014-09-19,0.360635631400897
2014-09-20,0.36986303349451005
2014-09-21,0.36365017264096205
2014-09-22,0.36168448048564367
2014-09-23,0.40510933310288044
2014-09-24,0.3853898282340311
2014-09-25,0.37604146680249056
2014-09-26,0.37022382149720623
2014-09-27,0.36404616714339605
2014-09-28,0.35405908549075116
2014-09-29,0.35436168098739323
2014-09-30,0.3708403561061715
2014-10-01,0.36365999246712877
2014-10-02,0.3537562420727623
2014-10-03,0.34908746617301045
2014-10-04,0.34483506924057544
2014-10-05,0.35108146617979874
2014-10-06,0.3536009615878144
2014-10-07,0.3635870972067289
2014-10-08,0.37820419312728504
2014-10-09,0.37985869819150003
2014-10-10,0.37855234725317205
2014-10-11,0.38024338620429815
2014-10-12,0.4051066454043183
2014-10-13,0.41899513928137394
2014-10-14,0.43251026411507726
2014-10-15,0.41970753515870807
2014-10-16,0.40248071354740667
2014-10-17,0.4042472475549635
2014-10-18,0.4198713329644836
2014-10-19,0.4097872137858809
2014-10-20,0.3901270532794289
2014-10-21,0.40456286795407925
2014-10-22,0.3919823656102314
2014-10-23,0.3514910422109728
2014-10-24,0.3562672249454112
2014-10-25,0.34580337540917044
2014-10-26,0.3562892596533219
2014-10-27,0.3482060585763268
2014-10-28,0.3654187155566343
2014-10-29,0.33638984956850887
2014-10-30,0.34945683946162426
2014-10-31,0.33901810762447127
2014-11-01,0.32948526433955966
2014-11-02,0.3301853708521229
2014-11-03,0.3360582595788884
2014-11-04,0.34452176676339413
2014-11-05,0.362307693998053
2014-11-06,0.38532694073421886
2014-11-07,0.3688504477978162
2014-11-08,0.3799509946870044
2014-11-09,0.4235318868659957
2014-11-10,0.41964308671722844
2014-11-11,0.4257358876450943
2014-11-12,0.5010575717665899
2014-11-13,0.49250378907428666
2014-11-14,0.4694145616513329
2014-11-15,0.4220590052104077
2014-11-16,0.45589043315551114
2014-11-17,0.44735550849646194
2014-11-18,0.4097005422722126
2014-11-19,0.4218697132964298
2014-11-20,0.37114276614468866
2014-11-21,0.359618941940146
2014-11-22,0.3628708944229795
2014-11-23,0.41184190652869
2014-11-24,0.4280508062158608
2014-11-25,0.4229724069590446
2014-11-26,0.3994909188926742
2014-11-27,0.40612053478356314
2014-11-28,0.43395945652049495
2014-11-29,0.42546255551386164
2014-11-30,0.43280757950506155
2014-12-01,0.4315336534144539
2014-12-02,0.4453884823170721
2014-12-03,0.4182418183812839
2014-12-04,0.3860904436387325
2014-12-05,0.42857980871484636
2014-12-06,0.4105520970246591
2014-12-07,0.43361441136400064
2014-12-08,0.3672121087816014
2014-12-09,0.34565246958793827
2014-12-10,0.3349357749698478
2014-12-11,0.338593207072582
2014-12-12,0.3533129336502447
2014-12-13,0.35250360316209783
2014-12-14,0.3839564479824683
2014-12-15,0.33301999390881326
2014-12-16,0.3113211735178324
2014-12-17,0.30269533274276805
2014-12-18,0.30041306489235126
2014-12-19,0.3123757995848946
2014-12-20,0.33698830200493324
2014-12-21,0.3098418586919067
2014-12-22,0.34337516991280453
2014-12-23,0.3506606305297023
2014-12-24,0.31209028542046663
2014-12-25,0.3064674569324331
2014-12-26,0.340025493945188
2014-12-27,0.3017694299848874
2014-12-28,0.3099087036497619
2014-12-29,0.29490684717567517
2014-12-30,0.294244740346312
2014-12-31,0.3286178733360944
2015-01-01,0.302677205486961
2015-01-02,0.3139132285189265
2015-01-03,0.28804785969678204
2015-01-04,0.2875253930031006
2015-01-05,0.29167113268435624
2015-01-06,0.29071908583433137
2015-01-07,0.2899584838664045
2015-01-08,0.30323831132436463
2015-01-09,0.31656558892232833
2015-01-10,0.2878603963371238
2015-01-11,0.2868646859995507
2015-01-12,0.2845205314133503
2015-01-13,0.2791956604556301
2015-01-14,0.2658222341707117
2015-01-15,0.2884851879551023
2015-01-16,0.2885785318885572
2015-01-17,0.2809299879222348
2015-01-18,0.2952862229281049
2015-01-19,0.3047670868122146
2015-01-20,0.295424822409875
2015-01-21,0.3169636720373003
2015-01-22,0.31754260600169054
2015-01-23,0.3207660885546169
2015-01-24,0.3327332715928768
2015-01-25,0.33801317314817947
2015-01-26,0.3457602406495081
2015-01-27,0.33694010261991164
2015-01-28,0.3104081207672438
2015-01-29,0.3114500360083269
2015-01-30,0.2972863315619162
2015-01-31,0.2906877372683089
2015-02-01,0.30400787487662173
2015-02-02,0.3308492883258641
2015-02-03,0.30233835157451133
2015-02-04,0.302673536417885
2015-02-05,0.28714435469092703
2015-02-06,0.29695424747543564
2015-02-07,0.3208100876499928
2015-02-08,0.3008415517695452
2015-02-09,0.2933457510415277
2015-02-10,0.2969694551703917
2015-02-11,0.2908311798148757
2015-02-12,0.3093166644672121
2015-02-13,0.35134875687563827
2015-02-14,0.3748379270468537
2015-02-15,0.3363637276266588
2015-02-16,0.34264561737012506
2015-02-17,0.36209458671312744
2015-02-18,0.3428851587550817
2015-02-19,0.36181553235920483
2015-02-20,0.3685464739496989
2015-02-21,0.36829467495486967
2015-02-22,0.3337903454894151
2015-02-23,0.34560985954108475
2015-02-24,0.35369420467017887
2015-02-25,0.3388247717910029
2015-02-26,0.33250180839277377
2015-02-27,0.388913586833032
2015-02-28,0.3920221223289677
2015-03-01,0.39806256704393705
2015-03-02,0.41151015268629343
2015-03-03,0.4183567662438022
2015-03-04,0.4010246840842122
2015-03-05,0.4076634554141572
2015-03-06,0.4010956138461572
2015-03-07,0.4115949200364707
2015-03-08,0.4093922516040307
2015-03-09,0.4307811017645943
2015-03-10,0.4284194069703348
2015-03-11,0.43718625393872534
2015-03-12,0.43354515156141527
2015-03-13,0.4098577345825165
2015-03-14,0.40468906785045816
2015-03-15,0.41974271264433827
2015-03-16,0.4252286405829909
2015-03-17,0.4073973515389658
2015-03-18,0.35186578166868976
2015-03-19,0.3595571126818211
2015-03-20,0.3628076940241889
2015-03-21,0.35799037684623847
2015-03-22,0.3824754583885912
2015-03-23,0.37299897381000063
2015-03-24,0.32273470185506736
2015-03-25,0.3309520897418585
2015-03-26,0.3379714219613979
2015-03-27,0.3319221002141376
2015-03-28,0.3556333708426049
2015-03-29,0.3137505228636407
2015-03-30,0.3446022435088515
2015-03-31,0.3221256487852118
2015-04-01,0.3462619138090744
2015-04-02,0.37455866849576874
2015-04-03,0.3740551194172501
2015-04-04,0.37268002503166475
2015-04-05,0.3960811129664269
2015-04-06,0.3773453644592
2015-04-07,0.36268508128607
2015-04-08,0.32539370475321766
2015-04-09,0.31743616917241346
2015-04-10,0.29142593885146895
2015-04-11,0.2942699180556978
2015-04-12,0.2910213447735529
2015-04-13,0.26760899558498896
2015-04-14,0.2617305555794786
2015-04-15,0.2759653780049514
2015-04-16,0.2843295888029156
2015-04-17,0.271663645735817
2015-04-18,0.27706316020938027
2015-04-19,0.2729939230083284
2015-04-20,0.2857761289083982
2015-04-21,0.31951598422671734
2015-04-22,0.31121122488711583
2015-04-23,0.32650794522810306
2015-04-24,0.29898164478567285
2015-04-25,0.28379944745491026
2015-04-26,0.262430231945311
2015-04-27,0.29919805399418714
2015-04-28,0.29007570111094366
2015-04-29,0.2945226888408845
2015-04-30,0.34141719308812885
2015-05-01,0.3191098280372693
2015-05-02,0.3348612165257396
2015-05-03,0.3603906826927716
2015-05-04,0.35775862794917596
2015-05-05,0.33883552865368843
2015-05-06,0.2959467162721581
2015-05-07,0.34376142583690894
2015-05-08,0.3864453012653079
2015-05-09,0.3786148721377617
